,Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_1,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous
0,251.229535,-8.90237,-0.0191104,4502.37,7.10321,0.00143726,-0.51192,-179.912,1591.35,3.45148e-05,-0.511821,156.012,-0.0303461,0.00143726,-2.17793,-0.00191184,-0.00327302,5.72861,0.00670218,-8.90195,-0.00869374,5.72885,-179.912,-0.802156,0.0672423,0.0,0.460673,2.718,-6.0,-1.0,0.218745,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01736e-09,0.377648,5955.75,-578.798,0.0,-1.69186e-09,0.0,-2.23241e-08,54.0,-0.0339928,54.0,0.0,1.44251,0.257474,0.0,4927.79,-7.17561,0.0,0.0,0.0,0.0,56.4045,-7.70314e-15,56.4045,0.0,0.0,999.0,2.0,4.0,26.365420671479782,gaze,0.5100757651286961,0.4334335919334815,-25.34247126363294,134.8598866653634,1337.018471678908,31.96410405321112,-7.075817752565203,-28.84349423469721,-0.0415830516812878,0.1016499477657008,0.9939507723887042,4.365670204162598,-33.05658421980409,-6.773134088081158,-26.1230537612584,0.0055160263326988,0.104969011783364,0.9944601952912552,4.536455631256104,-0.5462400832964835,-6.9244759203231805,-27.483273997977804,-0.0180335126742945,0.1033094797745323,0.9942054838399796,4.451062917709351,0.5103022377469605,True,0.0,imu,-0.451605364,-9.739123889600002,1.7478024816,0.7552753799999999,2.56407012,-2.9729983,77.9429612,-22.9922916,134.688156,False,-0.9998622109037743,-0.01659997610288853,4503.869230286214,7.605513243967649,-179.912
1,251.231,-8.90237,-0.0191104,4502.37,7.10321,0.00143726,-0.51192,-179.912,1591.35,3.45148e-05,-0.511821,156.012,-0.0303461,0.00143726,-2.17793,-0.00191184,-0.00327302,5.72861,0.00670218,-8.90195,-0.00869374,5.72885,-179.912,-0.802156,0.0672423,0.0,0.460673,2.718,-6.0,-1.0,0.218745,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01736e-09,0.377648,5955.75,-578.798,0.0,-1.69186e-09,0.0,-2.23241e-08,54.0,-0.0339928,54.0,0.0,1.44251,0.257474,0.0,4927.79,-7.17561,0.0,0.0,0.0,0.0,56.4045,-7.70314e-15,56.4045,0.0,0.0,999.0,2.0,4.0,26.365420671479782,gaze,0.5100757651286961,0.4334335919334815,-25.34247126363294,134.8598866653634,1337.018471678908,31.96410405321112,-7.075817752565203,-28.84349423469721,-0.0415830516812878,0.1016499477657008,0.9939507723887042,4.365670204162598,-33.05658421980409,-6.773134088081158,-26.1230537612584,0.0055160263326988,0.104969011783364,0.9944601952912552,4.536455631256104,-0.5462400832964835,-6.9244759203231805,-27.483273997977804,-0.0180335126742945,0.1033094797745323,0.9942054838399796,4.451062917709351,0.5103022377469605,True,0.0,imu,-0.4447082587066903,-9.72506429262524,1.7589253865918266,0.7761047146049712,1.5398938922826406,-3.0522014031164475,77.9429612,-22.9922916,134.688156,False,-0.9998622109037743,-0.01659997610288853,4503.869230286214,7.605513243967649,-179.912
2,251.237832,-8.228633542356837,-0.0225880019945464,4502.321667183459,7.102578156605875,0.0010626222405187,-0.4638673122042083,-179.9049803355728,1594.942370916292,5.3090190019795175e-05,-0.4637921431102568,1004.9712114716596,0.0068846255657844,0.0010626222405187,-3.0190910871524856,-0.0124160467163226,-0.0024963768566207,5.65537494826794,0.0074163975608902,-8.22716206557161,-0.0157616784438555,5.655402770685265,-179.9049803355728,-0.9556091209340558,0.0754584303905959,0.0,0.4585085958004006,2.455277927544708,-1.8787159739058723,-0.9890533218539987,0.218601892630398,0.0,0.0,1779.950000000005,-3.3036900000000378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000058,-0.0966621000000005,0.1237360000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.437901585090248e-09,0.3776468206061097,5955.839982562214,-578.861232681388,0.0,-1.930193634188664e-09,0.0,-2.232646744562205e-08,54.00000000000007,-0.0339889783840291,54.00000000000007,0.0,1.4425044139285903,0.2565150866378284,0.0,4927.906367718016,-7.175609999999988,0.0,0.0,0.0,0.0,56.41120071201015,-3.206380467536552e-15,56.41120071201015,0.0,0.0,999.0000000000068,2.0000000000000195,4.000000000000039,26.287251804379764,gaze,0.5100757651286961,0.4334335919334815,-25.34247126363294,134.8598866653634,1337.018471678908,31.96410405321112,-7.075817752565203,-28.84349423469721,-0.0415830516812878,0.1016499477657008,0.9939507723887042,4.365670204162598,-33.05658421980409,-6.773134088081158,-26.1230537612584,0.0055160263326988,0.104969011783364,0.9944601952912552,4.536455631256104,-0.5462400832964835,-6.9244759203231805,-27.483273997977804,-0.0180335126742945,0.1033094797745323,0.9942054838399796,4.451062917709351,0.5103022377469605,True,0.0,imu,-0.4447612849978598,-9.725219084609662,1.7581901164201152,0.7827323165010107,1.5559655981206089,-3.064953852265486,77.9429612,-22.9922916,134.688156,False,-0.9998642371666191,-0.01647747660337467,4503.820835918107,7.605065076885729,-179.9049803355728
3,251.238003,-8.138896522135791,-0.0225766224737429,4502.321453266067,7.102578255375151,0.0010614425804379,-0.4639476000548933,-179.90497853421587,1595.0210905458616,5.308526766366012e-05,-0.4638724009786076,998.0683836581088,0.0067489081984196,0.0010614425804379,-3.0018984281530066,-0.0124060354782953,-0.0024973728691623,5.655734830364544,0.0074133376503566,-8.137424643910316,-0.0157534147165231,5.655762883523264,-179.90497853421587,-0.9590350489150652,0.0754247622685913,0.0,0.4585407505881885,2.4545675525002437,-1.8018797380706724,-0.9943258061173766,0.2186027298029128,0.0,0.0,1779.950000000005,-3.303690000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000054,-0.0966621000000005,0.1237360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.437541547912271e-09,0.3776468191681494,5955.842049651959,-578.862745486409,0.0,-1.928844077157303e-09,0.0,-2.2326524653323013e-08,54.00000000000007,-0.0339889792002668,54.00000000000007,0.0,1.442504408521626,0.2564927906698859,0.0,4927.909044753741,-7.175609999999987,0.0,0.0,0.0,0.0,56.41135618765039,-3.2056502067635627e-15,56.41135618765039,0.0,0.0,999.0000000000068,2.000000000000019,4.000000000000038,26.28707647186034,gaze,0.4958741572088203,0.4739803233925419,-25.831192530670684,134.6755912083208,1329.924481155011,32.239858843048296,-7.56354306509259,-28.87474816480763,-0.0184134693850482,0.0542899622378727,0.9903134511454886,4.395117311065521,-32.66610838048598,-7.211933689623384,-26.071297914087328,0.0368932539804205,0.0655083444739355,0.98936963729575,4.639856154420958,-0.2621146222630625,-7.324267816763005,-27.454070543787555,0.0050269497168064,0.0690990641262203,0.9905007408921038,4.505490904243147,0.7002592090053564,True,-0.0654271026542268,imu,-0.4486146000000001,-9.7403201952,1.7478024816,0.7702292,2.67622377,-2.91318302,77.9429612,-22.9922916,134.688156,False,-0.9999395788487753,0.010992663541369265,4503.820621984917,7.605065222788283,-179.9049785342159
4,251.246472,-3.234784320272061,-0.0220169060674496,4502.310793638413,7.102582536083682,0.001004032451267,-0.4678824686652971,-179.90488642505028,1598.9403666836663,5.284555467281916e-05,-0.4678058017742981,204.6067439805977,0.0001301703491349,0.001004032451267,-1.4201074311920276,-0.0119154283211042,-0.0025461351820504,5.67359916693003,0.0072637310808807,-3.234045603254218,-0.0153468580813622,5.673638564557436,-179.90488642505028,-1.0363854466202669,0.0737797377950723,0.0,0.4601274630828084,2.419788087536965,0.4872735491252754,-1.2061286917994785,0.2186438818721845,0.0,0.0,1779.950000000005,-3.3036900000000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000054,-0.0966621000000005,0.1237360000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.419753282875261e-09,0.3776467492623923,5955.944435304111,-578.9376590504891,0.0,-1.8626196682145231e-09,0.0,-2.2329357531590032e-08,54.00000000000008,-0.033989019164849,54.00000000000008,0.0,1.442504145591952,0.2553909347914182,0.0,4928.041639723248,-7.175609999999988,0.0,0.0,0.0,0.0,56.41903971988448,-3.1699142906012705e-15,56.41903971988448,0.0,0.0,999.0000000000068,2.0000000000000195,4.000000000000039,26.27830053659254,gaze,0.4965918324916417,0.4721149032368722,-25.022789792988803,134.96509223071075,1211.3951920910026,32.226768892648735,-7.539248339490917,-28.87216725597407,-0.0197231526128244,0.056555046092834,0.9904911006066972,4.3956180938030425,-32.68744565959078,-7.190227349272825,-26.073147858281835,0.0354484989258122,0.0672465256918842,0.9896352133390596,4.636465306707343,-0.2759841388206666,-7.305211657273268,-27.455144041294336,0.0039305725771876,0.0705395232564528,0.990682356082552,4.504078763354051,0.6047831205002155,True,-0.0606079811625076,imu,-0.4450256832000001,-9.7277589864,1.7388301896,0.7552753799999999,2.60145467,-3.10010577,77.9429612,-22.9922916,134.688156,False,-0.9999539062836446,0.00960131803869002,4503.809961549459,7.605071913572107,-179.9048864250503
5,251.247,-8.82931,-0.0215337,4502.35,7.10314,0.00140525,-0.513042,-179.911,1598.81,0.00022628,-0.512943,154.986,-0.0321713,0.00140525,-2.10076,-0.00290668,-0.00327824,5.75546,0.00666249,-8.82887,-0.0113116,5.7557,-179.911,-0.984253,0.0666591,0.0,0.460673,2.691,0.0,-1.0,0.218785,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33327e-09,0.377647,5955.95,-578.943,0.0,-1.67316e-09,0.0,-2.23296e-08,54.0,-0.0339911,54.0,0.0,1.4425,0.255343,0.0,4928.05,-7.17561,0.0,0.0,0.0,0.0,56.4194,9.80304e-15,56.4194,0.0,0.0,999.0,2.0,4.0,26.34542531028145,gaze,0.4966361315034863,0.4719997850904625,-24.983105098718408,134.92472104219777,1213.7372913468137,32.22596089644254,-7.537751049007133,-28.872006692735024,-0.0198039616841227,0.0566948017568755,0.9905020357342298,4.395652402294029,-32.68876287539164,-7.188889294489711,-26.073260582508496,0.0353592710673802,0.0673538330064611,0.989651572350224,4.636259667617148,-0.2768413200600823,-7.304036383643078,-27.455208512681928,0.0038628070167534,0.0706285623197337,0.990693545851894,4.503995011576962,0.5991701382869263,True,-0.060311509936731,imu,-0.4448391922073009,-9.725424115970158,1.757221550498285,0.7914144065785781,1.5771237605881914,-3.081774270955599,77.9429612,-22.9922916,134.688156,False,-0.9999557376725068,0.009408650053676977,4503.84922151914,7.605469410395882,-179.91100000000003
6,251.25494,0.0163170866637537,-0.0214647980592849,4502.300008664141,7.102585630037207,0.0009485953632123,-0.4717363124015457,-179.90478868383713,1602.8988223792726,5.26137521324859e-05,-0.4716582110929325,-266.4298211129014,-0.0062884965131759,0.0009485953632123,-0.1783940579415868,-0.0114350098507174,-0.0025937910153108,5.691540297405213,0.007117911516272,0.0160616651760491,-0.0149456456640504,5.691590875145913,-179.90478868383713,-0.9861047783830424,0.0721784798495875,0.0,0.4617027598313624,2.385795452746112,0.3967548999136255,-1.3321599421048926,0.2186844255425006,0.0,0.0,1779.950000000005,-3.303690000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000054,-0.0966621000000005,0.1237360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4020510454218895e-09,0.3776466819085189,5956.046829037382,-579.0125439598211,0.0,-1.7975980326279394e-09,0.0,-2.2332189274056063e-08,54.00000000000008,-0.0339890582300951,54.00000000000008,0.0,1.4425038921172997,0.254293864081736,0.0,4928.17424100393,-7.175609999999988,0.0,0.0,0.0,0.0,56.42668988737898,-3.135021118520442e-15,56.42668988737898,0.0,0.0,999.0000000000066,2.0000000000000195,4.000000000000039,26.269346138430347,gaze,0.4972960399224354,0.470285256172469,-24.51230681786586,133.78656197800498,1287.8754354954085,32.213924361712266,-7.515478756938453,-28.86959720846033,-0.0210072936503487,0.0587758990162802,0.9906645070407486,4.396211528638048,-32.708387305432495,-7.168981574144827,-26.074919207357667,0.034029375014952,0.0689526134144328,0.9898947928438409,4.633248079875624,-0.2896255841313417,-7.286542310140908,-27.456143762840803,0.0028520490623727,0.0719567311473059,0.990859948472735,4.502795649674747,0.5194076988873891,True,-0.0559094230440224,imu,-0.4420349192,-9.725964528,1.7304560504,0.85995212,2.60145467,-3.24216706,77.9429612,-22.9922916,134.688156,False,-0.9999660793383851,0.008236514591644975,4503.799175717986,7.605077564964412,-179.90478868383713
7,251.257922,0.4353560737677481,-0.0212721576127707,4502.296180870231,7.102586440276225,0.0009295354260149,-0.4730744742291426,-179.90475292941144,1604.3020380181615,5.253397152089327e-05,-0.4729958756198882,-266.1389142120223,-0.0085020130568254,0.0009295354260149,-0.0778510485240489,-0.0112682188097742,-0.0026103136162242,5.697876798411057,0.007067449706973,0.434881665915428,-0.0148056126419406,5.69793127448734,-179.90475292941144,-0.950719947526905,0.0716248609828227,0.0,0.4622548625702058,2.374009439094426,-0.0320963298404114,-1.3590034007901088,0.2186985604123438,0.0,0.0,1779.9500000000048,-3.3036900000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000056,-0.0966621000000004,0.1237360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395837070440828e-09,0.3776466587882071,5956.082891705631,-579.0389099038856,0.0,-1.774982736227636e-09,0.0,-2.233318627910509e-08,54.000000000000064,-0.0339890717762112,54.000000000000064,0.0,1.4425038050732062,0.2539086362147627,0.0,4928.220941653111,-7.175609999999989,0.0,0.0,0.0,0.0,56.42937618516164,-3.1229312923182668e-15,56.42937618516164,0.0,0.0,999.0000000000064,2.0000000000000195,4.000000000000039,26.26615054427265,gaze,0.5101512142606182,0.4338769422268606,-25.15033535952689,131.9922615292356,1315.493561317364,31.9633870050521,-7.081748712145943,-28.83576584901216,-0.0420692577142552,0.1009093462682115,0.9940057753308548,4.365384578704834,-33.06010665503857,-6.774092500309125,-26.11803881779125,0.0057113858966394,0.1047898828655313,0.9944779839293416,4.538460731506348,-0.5472999541448589,-6.926198263275357,-27.48008816568976,-0.0181062242915512,0.1030795471707018,0.9942236817350388,4.451492786407471,0.5103022377469605,True,0.0,imu,-0.4449418672735505,-9.725664380908752,1.7560944397086398,0.8014457744634877,1.6017255300679845,-3.101380282547268,77.9429612,-22.9922916,134.688156,False,-0.9998618941946708,-0.016619041411733943,4503.795347610504,7.605079310732222,-179.90475292941144
8,251.263,9.73221,0.0193885,4502.32,7.10307,0.00136212,-0.514206,-179.91,1610.74,3.29781e-05,-0.514107,-154.763,-0.113806,0.00136212,1.33333,-0.00298712,-0.00328138,5.79842,0.0066594,9.73179,0.00820994,5.79866,-179.91,-0.361112,0.0661624,0.0,0.467255,2.628,0.0,-1.0,0.218824,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64918e-09,0.377646,5956.15,-579.087,0.0,-1.65447e-09,0.0,-2.2335e-08,54.0,-0.0339894,54.0,0.0,1.4425,0.253211,0.0,4928.31,-7.17561,0.0,0.0,0.0,0.0,56.4342,2.73092e-14,56.4342,0.0,0.0,999.0,2.0,4.0,26.315431639722043,gaze,0.4979539924255633,0.4685764398640449,-24.233207756813325,132.0448682620444,1344.577014574024,32.20192349717514,-7.493333720214357,-28.86716132717177,-0.0222061828394958,0.0608493437646006,0.9908256888409752,4.396861040062924,-32.72795804917061,-7.149179787417245,-26.076533695794115,0.0327020875326165,0.0705471829434179,0.9901363912786562,4.630344467874383,-0.3024006990501451,-7.269125654379573,-27.45702835370297,0.0018418612503491,0.073284385150679,0.991025311762336,4.501692280693312,0.4470553132357479,True,-0.0515484596050404,imu,-0.4449931759372402,-9.725774619049623,1.7555802038818953,0.8059959003666537,1.6129424042949807,-3.110337314801026,77.9429612,-22.9922916,134.688156,False,-0.9999764075902187,0.006869080212125784,4503.819212751609,7.605425576671098,-179.91000000000003
9,251.263409,0.2475719527427354,-0.0209201060594421,4502.289097224998,7.102587554602146,0.0008950866252813,-0.4755111770369415,-179.90468533271846,1606.8963871102594,5.238965561295024e-05,-0.475431673935679,-141.55249673441668,-0.0125119876590505,0.0008950866252813,-0.3781903106881757,-0.0109645391766988,-0.0026403659580563,5.7095611835330375,0.0069757968590956,0.2469342637175674,-0.0145496441026283,5.709622780078968,-179.90468533271846,-0.8733958512862369,0.0706200210745896,0.0,0.4632672066881563,2.352571604061328,-1.165483907266119,-1.3876319853722654,0.2187243764266522,0.0,0.0,1779.9500000000048,-3.3036900000000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000056,-0.0966621000000005,0.1237360000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.384429984806394e-09,0.3776466170518557,5956.149254971957,-579.0874178685029,0.0,-1.7337506893360942e-09,0.0,-2.2335020548326237e-08,54.00000000000007,-0.0339890964175152,54.00000000000007,0.0,1.4425036478949214,0.2532013010710875,0.0,4928.306879783016,-7.17560999999999,0.0,0.0,0.0,0.0,56.43430862495168,-3.1009525738237472e-15,56.43430862495168,0.0,0.0,999.0000000000064,2.0000000000000195,4.000000000000039,26.26021342564016,gaze,0.4979870612169673,0.4684905705215439,-24.223334763749957,131.95026260269276,1345.7525754495364,32.201320335229845,-7.492222343840659,-28.86703799787641,-0.0222664153740534,0.0609535164736328,0.9908337682090108,4.396896175367656,-32.72894180178585,-7.148185797915723,-26.07661378505287,0.0326353418351462,0.0706273414672514,0.990148509878302,4.630201209633726,-0.3030435507858602,-7.268250969079521,-27.457071525891084,0.0017910239117634,0.0733512060459884,0.9910336083098982,4.50163932607367,0.4436075223107061,True,-0.051330052031814,imu,-0.4360533912000001,-9.738525736800002,1.7382320368,0.8524752099999999,2.48930102,-3.1973056,77.9429612,-22.9922916,134.688156,False,-0.9999762106732769,0.006897687113379473,4503.788263372437,7.60508219375201,-179.90468533271846
