Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,134.13643,0.1788476872,-9.6039413568,2.2394840832,-6.39265058,-0.8753084800000002,-4.976810179999999,,,
imu,134.144895,0.143556672,-9.630858232800001,2.2622138896,-6.377696759999999,-0.6883857300000003,-4.70016451,,,
imu,134.153724,0.1507345056,-9.603343204000002,2.2687935704,-6.32535839,-0.57623208,-4.70016451,,,
imu,134.162552,0.1603049504,-9.5668558832,2.2843455432,-6.310404569999999,-0.5538013500000001,-4.70764142,,,
imu,134.171381,0.113649032,-9.578818939200001,2.3034864328,-6.190774009999999,-0.43417079,-4.70764142,,,
imu,134.18021,0.1220231712,-9.581809703200001,2.3082716552,-5.80197469,-0.1425713000000002,-4.48333412,,,
imu,134.189039,0.1082656568,-9.5907819952,2.3399737536,-5.56271357,0.06678217999999969,-4.06462716,,,
imu,134.197868,0.0861340032,-9.6075302736,2.321431016800001,-5.338406269999999,0.4555814999999996,-3.76555076,,,
imu,134.206697,0.1070693512,-9.5668558832,2.3399737536,-5.20382189,0.72475026,-3.54872037,,,
imu,134.215526,0.1088638096,-9.522592576000001,2.348347892800001,-5.054283689999999,0.9939190199999999,-3.20478251,,,
imu,134.224354,0.1202287128,-9.5172092008,2.353731268,-4.80754566,1.09859576,-3.10758268,,,
imu,134.233183,0.1303973104,-9.5184055064,2.368685088,-4.28416196,1.33785688,-3.09262886,,,
imu,134.242012,0.1423603664,-9.530368562400001,2.3782555328,-3.85050118,1.46496435,-3.06272122,,,
imu,134.250841,0.1680809368,-9.533359326400001,2.386629672,-3.52151714,1.76404075,-3.06272122,,,
imu,134.25967,0.131593616,-9.4980683112,2.409957631200001,-3.08037945,1.94348659,-2.99542903,,,
imu,134.268499,0.1692772424,-9.509433214400001,2.3950038112,-2.72896468,2.13040934,-2.91318302,,,
imu,134.277328,0.1758569232,-9.495675700000001,2.416537312,-2.28035008,2.26499372,-2.92065993,,,
imu,134.286157,0.1997830352,-9.499862769600002,2.443454188,-1.8466893,2.43696265,-3.44404363,,,
imu,134.294985,0.2195220776,-9.5154147424,2.4189299232,-1.52518217,2.59397776,-3.48142818,,,
imu,134.303814,0.1902125904,-9.502255380800001,2.4518283272,-1.09152139,2.75099287,-3.51133582,,,
imu,134.312643,0.2290925224000001,-9.534555632000002,2.449435716,-0.70272207,2.90800798,-3.60853565,,,
imu,134.321472,0.2613927736,-9.594370912,2.4416597296,-0.39616876,3.01268472,-3.51881273,,,
imu,134.330301,0.2500278704,-9.591978300800001,2.4560153968,0.0001074699999999984,3.23699202,-3.16739796,,,
imu,134.33913,0.2835244272,-9.529770409600001,2.4530246328,0.26179932,3.41643786,-2.92065993,,,
imu,134.347959,0.3379563320000001,-9.5184055064,2.4362763544,0.68050628,3.22951511,-2.9729983,,,
imu,134.356425,0.3469286240000001,-9.526181492800001,2.404574256,0.8823828499999999,3.00520781,-3.18235178,,,
imu,134.364891,0.3576953744,-9.483712644000002,2.420126228800001,1.2188438,2.81828506,-3.39170526,,,
imu,134.373357,0.3559009160000001,-9.4346641144,2.413546548,1.70484295,2.65379304,-3.52628964,,,
imu,134.381823,0.3630787496,-9.507040603200002,2.3800499912,2.2656112,2.25751681,-3.73564312,,,
imu,134.390289,0.3876030144000001,-9.5237888816,2.3920130472,2.78151799,1.92105586,-3.77302767,,,
imu,134.398755,0.3630787496,-9.486703408,2.4051724088,3.20770186,1.69674856,-3.7954584,,,
imu,134.407221,0.3714528888,-9.510031367200002,2.3944056584,3.66379337,1.2032725,-3.90013514,,,
imu,134.415687,0.3367600264,-9.5740337168,2.3740684632,4.04511578,0.9041961000000001,-3.76555076,,,
imu,134.424153,0.331974804,-9.606932120800002,2.348347892800001,4.23951544,0.4854891399999999,-3.7954584,,,
imu,134.432619,0.3062542336,-9.575230022400001,2.362105407200001,4.44139201,0.2910894799999997,-3.72816621,,,
imu,134.441086,0.290104108,-9.5842023144,2.353731268,4.60588403,0.08173599999999981,-3.74312003,,,
imu,134.449552,0.2769447464000001,-9.610521037600002,2.3393756008,4.822714420000001,-0.1051867500000001,-3.5711511,,,
imu,134.458018,0.2428500368,-9.651195428000001,2.3202347112,4.94234498,-0.1051867500000001,-3.52628964,,,
imu,134.466484,0.2225128416,-9.669140012000002,2.3022901272,4.92739116,-0.05284837999999992,-3.59358183,,,
imu,134.47495,0.2105497856,-9.652989886400002,2.299897516,4.91991425,0.06678217999999969,-3.54124346,,,
imu,134.483416,0.218325772,-9.678112304,2.2945141408,4.8825297,0.19388965,-3.36927453,,,
imu,134.491882,0.2129423968,-9.671532623200001,2.2957104464,4.72551459,0.2686587499999997,-3.65339711,,,
imu,134.500348,0.1650901728,-9.671532623200001,2.2771677096,4.39653055,0.1714589200000001,-3.98985806,,,
imu,134.508814,0.1716698536,-9.652989886400002,2.246063764000001,4.29933072,0.4331507699999997,-3.98238115,,,
imu,134.51728,0.1848292152,-9.6799067624,2.2119690544,4.25446926,0.5901658799999998,-3.91508896,,,
imu,134.525746,0.2476352592,-9.769031529600001,2.2681954176,4.10493106,0.8518577299999999,-3.98985806,,,
imu,134.534212,0.1303973104,-9.654784344800001,2.1120775368,3.81333157,0.94905756,-3.87770441,,,
imu,134.542679,0.1543234224,-9.632054538400002,2.1826595672,3.67874719,1.18084177,-3.93751969,,,
imu,134.551145,0.1890162848,-9.633848996800001,2.1389944128,3.73856247,1.5023489,-3.9449966,,,
imu,134.559607,0.1967922712,-9.672130776000001,2.1485648576,4.00025432,1.75656384,-3.60853565,,,
imu,134.568069,0.1955959656,-9.6918698184,2.12344244,3.925485220000001,1.75656384,-3.61601256,,,
imu,134.576531,0.2075590216,-9.675719692800001,2.1078904672,3.79090084,1.89114822,-3.6459202,,,
imu,134.584994,0.2099516328,-9.703234721600001,2.1138719952,3.87314685,1.97339423,-3.75807385,,,
imu,134.593456,0.2237091472,-9.755274015200001,2.0702068408,3.61893191,1.92853277,-3.66835093,,,
imu,134.601918,0.2015774936,-9.591380148,2.0678142296,3.34976315,1.86124058,-3.63844329,,,
imu,134.610381,0.2147368552,-9.580613397600002,2.106694161600001,3.60397809,1.98087114,-3.70573548,,,
imu,134.618843,0.1949978128,-9.6876827488,2.075590216,3.95539286,1.98087114,-3.23469015,,,
imu,134.627305,0.212344244,-9.647606511200001,2.1001144808,3.85819303,2.00330187,-2.99542903,,,
imu,134.635767,0.2027737992,-9.626671163200001,2.0941329528,3.84323921,2.15284007,-2.95056757,,,
imu,134.64423,0.2135405496,-9.609324732000001,2.0941329528,3.86566994,2.19022462,-2.9729983,,,
imu,134.652692,0.1896144376,-9.605735815200001,2.0648234656,4.03763887,2.22760917,-3.13749032,,,
imu,134.661154,0.2189239248,-9.5949690648,2.0731976048,4.27689999,2.27994754,-3.11505959,,,
imu,134.669616,0.2314851336,-9.640428677600001,2.054654868000001,4.41148437,2.31733209,-3.4216129,,,
imu,134.678079,0.1830347568,-9.599156134400001,2.069608688,4.52363802,2.24256299,-3.78050458,,,
imu,134.686541,0.2057645632,-9.597361676,2.0522622568,4.68065313,2.22760917,-4.034719519999999,,,
imu,134.695003,0.1938015072,-9.565061424800001,2.0773846744,5.14422155,2.42948574,-3.88518132,,,
imu,134.703466,0.173464312,-9.565061424800001,2.0731976048,5.4806825,2.66126995,-3.98985806,,,
imu,134.711928,0.1920070488,-9.612913648800001,2.0534585624,5.76480508,2.75846978,-4.169303899999999,,,
imu,134.72039,0.2009793408,-9.632054538400002,2.0881514248,5.95920474,2.75099287,-4.22164227,,,
imu,134.728852,0.2087553272,-9.568650341600001,2.069608688,6.26575805,3.05754618,-4.04967334,,,
imu,134.737315,0.2045682576000001,-9.557285438400001,2.054654868000001,6.64708046,3.21456129,-4.04219643,,,
imu,134.745777,0.2524204816,-9.593174606400002,2.0474770344,7.23027944,3.28933039,-3.86275059,,,
imu,134.754239,0.2619909264,-9.592576453600001,2.0444862704,7.70132477,3.38653022,-3.63096638,,,
