ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_3
455.534,11.054,0.0312598,491.465,8.00085,0.000756644,-0.611516,179.877,733.316,0.000133411,-0.611397,-174.883,-0.0073767,0.000756644,2.51208,0.00333072,-0.00396451,2.63979,0.00398256,11.0533,0.0145833,2.63994,-180.123,1.0875,0.0409321,0.0,0.0,3.528,0,3.0,0.00334636,0.206523,2.34335,472.621,3.72495,0,-1.01202e-06,0,-6.41952e-06,19.9755,-0.211025,19.9755,0,24.1952,-7.27065e-09,0.0,5212.19,-4.97783,0,0.0,0,0.0,64.8,3.89201e-15,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.91,17.5126,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.873628325937265
455.55,11.0403,0.0288479,491.454,8.00085,0.000791245,-0.610907,179.878,743.04,0.000716286,-0.610788,-174.309,-0.00416664,0.000791245,1.35736,0.00222331,-0.00396113,2.67479,0.0041129,11.0398,0.011872,2.67494,-180.122,-0.72583,0.0411361,0.0,0.0,3.537,0,3.0,0.00334636,0.204911,2.36089,472.691,3.77525,0,-9.67442e-07,0,-6.13671e-06,19.9867,-0.212662,19.9867,0,24.3625,-7.21252e-09,0.0,5212.47,-4.97783,0,0.0,0,0.0,64.8,-1.34724e-14,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.88,17.5126,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.862628908572523
455.566,11.0641,0.0573633,491.442,8.00086,0.000782153,-0.610246,179.879,752.722,0.000214177,-0.610127,-174.863,-0.000652847,0.000782153,5.94172,9.41331e-05,-0.00395726,2.70964,0.00416445,11.0635,0.0403591,2.7098,-180.121,1.37716,0.0415115,0.0,0.0,3.546,0,3.0,0.00334636,0.203299,2.37843,472.76,3.82556,0,-9.22859e-07,0,-5.85391e-06,19.998,-0.214299,19.998,0,24.5299,-7.1544e-09,0.0,5212.75,-4.97783,0,0.0,0,0.0,64.8,-3.08368e-14,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.86,17.5126,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.850629442337674
455.581,-9.83022,-0.0521435,491.43,8.00087,0.000791274,-0.609504,179.879,756.817,-0.000391336,-0.609386,174.704,0.0905332,0.000791274,-5.45936,-0.000698708,-0.00395339,2.72438,0.00414743,-9.82951,-0.0371788,2.72454,-180.121,-2.0836,0.0410727,0.0,0.0,3.555,0,3.0,0.00334636,0.201599,2.39625,472.835,3.88164,0,-8.81137e-07,0,-5.58926e-06,20.0098,-0.215747,20.0098,0,24.6988,-7.09499e-09,0.0,5213.05,-4.97783,0,0.0,0,0.0,64.8,-1.59805e-14,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.83,17.5125,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.83862997719333
455.597,-9.83567,-0.0658172,491.418,8.00087,0.000794776,-0.608722,179.88,766.386,0.000317951,-0.608603,174.763,0.0939163,0.000794776,-6.31062,-0.00116096,-0.00394914,2.75882,0.00414452,-9.83497,-0.0510415,2.75899,-180.12,-2.89587,0.0418019,0.0,0.0,3.564,0,3.0,0.00334636,0.199898,2.41407,472.909,3.93788,0,-8.39493e-07,0,-5.32511e-06,20.0217,-0.21719,20.0217,0,24.8678,-7.03556e-09,0.0,5213.35,-4.97783,0,0.0,0,0.0,64.8,-2.48235e-16,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.8,17.5125,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.826630616405524
455.614,11.049,0.0353408,491.405,8.00088,0.000811185,-0.607917,179.881,781.42,0.00022654,-0.607798,-174.781,0.00856891,0.000811185,3.89709,0.0019835,-0.00394429,2.81294,0.00426413,11.0484,0.018592,2.81311,-180.119,1.80392,0.0437212,0.0,0.0,3.573,0,3.0,0.00334636,0.198196,2.4319,472.983,3.99413,0,-7.97849e-07,0,-5.06095e-06,20.0335,-0.218634,20.0335,0,25.0368,-6.97612e-09,0.0,5213.64,-4.97783,0,0.0,0,0.0,64.8,1.54841e-14,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.78,17.5125,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.813631206974414
455.63,11.0426,0.0589141,491.392,8.00089,0.000820666,-0.607062,179.881,790.88,0.00130562,-0.606944,-174.792,0.0107077,0.000820666,5.20948,0.00137792,-0.00393942,2.84699,0.0044363,11.042,0.0417073,2.84717,-180.119,2.55165,0.0450696,0.0,0.0,3.582,0,3.0,0.00334636,0.196599,2.44695,473.054,4.05003,0,-7.63026e-07,0,-4.84005e-06,20.0446,-0.220031,20.0446,0,25.1776,-6.91947e-09,0.0,5213.93,-4.97783,0,0.0,0,0.0,64.8,9.53134e-15,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.75,17.5124,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.800631798852987
455.646,11.0535,0.0319223,491.38,8.0009,0.00082,-0.606189,179.882,800.279,-0.000306398,-0.60607,-175.13,0.0108968,0.00082,2.2571,0.00144318,-0.00393327,2.88082,0.00451394,11.0529,0.014603,2.88101,-180.118,0.939207,0.0450532,0.0,0.0,3.591,0,3.0,0.00334636,0.195006,2.46191,473.124,4.10592,0,-7.28401e-07,0,-4.62042e-06,20.0558,-0.221427,20.0558,0,25.3175,-6.86291e-09,0.0,5214.22,-4.97783,0,0.0,0,0.0,64.8,2.94732e-15,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.72,17.5124,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.788632338401273
455.662,11.0317,0.0386356,491.367,8.0009,0.000814531,-0.605304,179.883,809.608,-0.000209238,-0.605186,-175.092,0.012038,0.000814531,3.2263,-0.00075773,-0.00392745,2.9144,0.00459307,11.031,0.0212501,2.91459,-180.117,-0.997004,0.0448468,0.0,0.0,3.6,0,3.0,0.00334636,0.193413,2.47688,473.194,4.16182,0,-6.93776e-07,0,-4.40079e-06,20.0669,-0.222823,20.0669,0,25.4574,-6.80634e-09,0.0,5214.51,-4.97783,0,0.0,0,0.0,64.8,-3.6367e-15,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.7,17.5124,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.775633036486862
455.678,11.0017,0.0318208,491.354,8.00091,0.000809503,-0.604396,179.884,818.864,9.90311e-05,-0.604278,-174.491,0.0142584,0.000809503,2.64233,0.002069,-0.00392174,2.94772,0.00460233,11.0011,0.0146438,2.94791,-180.116,1.1162,0.0458084,0.0,0.0,3.609,0,3.0,0.00334636,0.191882,2.49038,473.262,4.21816,0,-6.63691e-07,0,-4.20995e-06,20.0775,-0.224054,20.0775,0,25.5824,-6.75358e-09,0.0,5214.79,-4.97783,0,0.0,0,0.0,64.8,4.70776e-15,64.8,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7222.67,17.5123,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,11.762633632316362
