,Unnamed: 0,Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_3_x,hazard_3_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous,global_collision_flag,time_to_collision_flag
0,0,282.576,8.32838,0.0322853,3768.41,-23.9384,-0.00206816,-0.521538,-0.29479,1658.89,-0.000382696,-0.521439,-130.413,-0.0988376,-0.00206816,3.17026,-0.00483142,-0.00330603,5.97175,-0.00432861,8.32803,0.0383243,5.972,-0.29479,-1.57383,-0.0461779,0.0,0.427762,-1.836,0,-1.0,-0.258982,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.34213e-06,0.0,2792.51,-48.8591,0,0,0,0,64.8,7.59318e-12,64.8,0,0.0,1.99992,0.360858,3763.9,-13.0364,0,-1.2247e-19,0,1.6165e-17,31.3962,-0.0324827,31.3962,0,2.37277,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.39052878957006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.9,-13.0364,False,,,3769.904922172688,-24.346096820694523,-0.29479,False,inf
1,1,282.592,8.24963,-0.0194692,3768.44,-23.9386,-0.00215812,-0.522568,-0.295532,1666.43,-0.00033629,-0.522468,-129.058,-0.0952587,-0.00215812,-1.33772,-0.00576531,-0.00331153,5.99888,-0.0045397,8.24935,-0.013224,5.99914,-0.295532,0.834646,-0.0469473,0.0,0.427762,-1.881,0,-1.0,-0.258903,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.30676e-06,0.0,2792.51,-48.5711,0,0,0,0,64.8,6.56661e-12,64.8,0,0.0,1.99995,0.327353,3763.76,-13.0377,0,-1.42059e-19,0,1.74941e-17,31.5115,-0.0294696,31.5115,0,2.14419,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.36055427703635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.76,-13.0377,False,,,3769.934916892749,-24.3463161804153,-0.2955320000000001,False,inf
2,2,282.608,8.15807,-0.0247875,3768.47,-23.9387,-0.00223721,-0.52355,-0.296306,1673.98,-0.000208807,-0.52345,-127.509,-0.0919914,-0.00223721,-1.36828,-0.00482661,-0.00331676,6.02607,-0.00473487,8.15778,-0.0183752,6.02633,-0.296306,0.716432,-0.0483389,0.0,0.434345,-1.917,-6,-1.0,-0.258822,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.27165e-06,0.0,2792.51,-48.283,0,0,0,0,64.8,5.82826e-12,64.8,0,0.0,1.99998,0.293957,3763.62,-13.039,0,-1.61875e-19,0,1.88577e-17,31.6267,-0.0264643,31.6267,0,1.91781,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.330584701258363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.62,-13.039,False,,,3769.964911384837,-24.34643637498379,-0.296306,False,inf
3,3,282.624,8.08543,-0.0227409,3768.49,-23.9389,-0.00227378,-0.52452,-0.297098,1681.6,-0.000484401,-0.52442,-126.73,-0.0935655,-0.00227378,-2.56713,-0.00071866,-0.00331897,6.05349,-0.00484183,8.08505,-0.0162712,6.05375,-0.297098,0.346732,-0.049595,0.0,0.427762,-1.935,0,-1.0,-0.258742,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.23715e-06,0.0,2792.51,-47.9949,0,0,0,0,64.8,5.79458e-12,64.8,0,0.0,1.99998,0.260826,3763.48,-13.0403,0,-1.82248e-19,0,2.03058e-17,31.7419,-0.0234782,31.7419,0,1.69679,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.310598565038987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.48,-13.0403,False,,,3769.984905748551,-24.34665703911638,-0.297098,False,inf
4,4,282.64,7.95722,-0.0532246,3768.52,-23.939,-0.00228912,-0.525523,-0.297897,1689.23,0.000195234,-0.525423,-124.377,-0.0941908,-0.00228912,-4.86354,-0.00173864,-0.00332182,6.08097,-0.00495104,7.95692,-0.0467435,6.08123,-0.297897,-1.32992,-0.0504173,0.0,0.427762,-1.953,0,-1.0,-0.25866,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.20265e-06,0.0,2792.51,-47.7067,0,0,0,0,64.8,5.7609e-12,64.8,0,0.0,1.99999,0.227695,3763.34,-13.0415,0,-2.02622e-19,0,2.17539e-17,31.8572,-0.0204922,31.8572,0,1.47578,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.28062914672251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.34,-13.0415,False,,,3770.01490006216,-24.34677788580756,-0.297897,False,inf
5,5,282.656,7.80226,-0.0145751,3768.55,-23.9392,-0.00229415,-0.526526,-0.298708,1696.88,-9.25802e-05,-0.526426,-121.702,-0.0927256,-0.00229415,-0.843497,0.000212723,-0.00332602,6.10851,-0.00509038,7.80195,-0.008071,6.10878,-0.298708,0.0404196,-0.0511657,0.0,0.431054,-1.971,0,-1.0,-0.258577,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.1683e-06,0.0,2792.51,-47.4186,0,0,0,0,64.8,5.80487e-12,64.8,0,0.0,2.0,0.194699,3763.19,-13.0428,0,-2.2265700000000003e-19,0,2.32195e-17,31.9724,-0.0175191,31.9724,0,1.25644,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.25065495920608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.19,-13.0428,False,,,3770.044894290069,-24.346999045509374,-0.298708,False,inf
6,6,282.672,7.61651,-0.00591843,3768.57,-23.9394,-0.00226952,-0.527501,-0.299532,1704.57,0.000237878,-0.527401,-118.645,-0.0894085,-0.00226952,-0.127101,0.0019392,-0.00333104,6.13618,-0.00512772,7.6162,0.000448561,6.13645,-0.299532,0.208587,-0.0514346,0.0,0.434345,-1.971,0,-1.0,-0.258494,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.1347e-06,0.0,2792.51,-47.1307,0,0,0,0,64.8,6.23661e-12,64.8,0,0.0,2.0,0.162372,3763.05,-13.0439,0,-2.41005e-19,0,2.47726e-17,32.0876,-0.0146107,32.0876,0,1.04549,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.230668966332363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.05,-13.0439,False,,,3770.064888425148,-24.347220544308925,-0.299532,False,inf
7,7,282.688,7.4073,-0.0119115,3768.6,-23.9395,-0.00223395,-0.528427,-0.300359,1712.29,7.88933e-05,-0.528327,-115.076,-0.0850264,-0.00223395,-0.817406,0.00268449,-0.00333646,6.16398,-0.00519292,7.40701,-0.00566911,6.16425,-0.300359,-0.580035,-0.0517559,0.0,0.434345,-1.962,0,-1.0,-0.25841,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.1011e-06,0.0,2792.51,-46.8428,0,0,0,0,64.8,6.66835e-12,64.8,0,0.0,2.0,0.130046,3762.91,-13.0451,0,-2.59353e-19,0,2.63257e-17,32.2028,-0.0117023,32.2028,0,0.834537,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.20069980110664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762.91,-13.0451,False,,,3770.0948825385617,-24.34734212129599,-0.300359,False,inf
8,8,282.704,6.81885,-0.0035038,3768.63,-23.9397,-0.00218273,-0.529301,-0.301183,1719.96,-0.000202275,-0.529201,-105.312,-0.0797533,-0.00218273,0.340374,0.00369419,-0.00334118,6.19159,-0.00521329,6.8186,0.00223944,6.19186,-0.301183,-0.652546,-0.052002,0.0,0.434345,-1.962,0,-1.0,-0.258326,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.06753e-06,0.0,2792.51,-46.5549,0,0,0,0,64.8,7.18549e-12,64.8,0,0.0,2.0,0.0977651,3762.76,-13.0462,0,-2.7749000000000003e-19,0,2.78827e-17,32.3179,-0.00879795,32.3179,0,0.624063,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.17072584928836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762.76,-13.0462,False,,,3770.124876673021,-24.34756361992653,-0.3011829999999999,False,inf
9,9,282.72,3.93187,-0.00837595,3768.66,-23.9399,-0.00211247,-0.530131,-0.302011,1727.11,2.9021e-05,-0.53003,-58.1693,-0.0655456,-0.00211247,-0.495785,0.00488906,-0.00334496,6.21733,-0.00530108,3.93179,-0.00502268,6.2176,-0.302011,-0.730076,-0.0519603,0.0,0.440927,-1.953,0,-1.0,-0.25824,-7.16774,0,383.543,-107.965,0,4.17768e-28,0,-4.13661e-27,52.511,-1.18999e-12,52.511,0,0,4.03478e-06,0.0,2792.51,-46.267,0,0,0,0,64.8,9.69433e-12,64.8,0,0.0,2.0,0.0665415,3762.62,-13.0472,0,-2.9071e-19,0,2.95309e-17,32.4331,-0.00598793,32.4331,0,0.424721,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,18.14075198579169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762.62,-13.0472,False,,,3770.1548707786937,-24.347785222834386,-0.302011,False,inf
