Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,366.264841,-0.2913004136,-9.758264779200001,1.9176778768,1.33847436,2.37714737,-2.95804448,,,
imu,366.273319,-0.2679724544000001,-9.762451848800001,1.9266501688,1.28613599,2.324809,-2.83093701,,,
imu,366.281796,-0.2625890792,-9.767835224,1.92904278,1.07678251,2.36219355,-2.91318302,,,
imu,366.290274,-0.2536167872,-9.768433376800001,1.9266501688,0.8973366700000001,2.3995781,-3.07767504,,,
imu,366.298751,-0.245242648,-9.779200127200001,1.9356224608,0.9347212199999999,2.53416248,-3.09262886,,,
imu,366.307229,-0.2284943696,-9.780396432800002,1.9445947528,0.8674290299999999,2.50425484,-3.22721324,,,
imu,366.315707,-0.2207183832,-9.775611210400001,1.9451929056,0.81509066,2.45939338,-3.53376655,,,
imu,366.324184,-0.2189239248,-9.788770572,1.9487818224,0.74779847,2.324809,-3.60853565,,,
imu,366.332662,-0.2111479384,-9.786976113600002,1.9553615032,0.77770611,2.14536316,-3.80293531,,,
imu,366.341139,-0.2207183832,-9.768433376800001,1.9583522672,0.65807555,1.90610204,-3.8702275,,,
imu,366.349617,-0.2308869808,-9.746899876,1.9463892112,0.7702292,1.77899457,-3.63096638,,,
imu,366.358094,-0.2386629672,-9.746301723200002,1.9463892112,0.8823828499999999,1.70422547,-3.54872037,,,
imu,366.366572,-0.2404574256,-9.739123889600002,1.9457910584,0.73284465,1.48739508,-3.45152054,,,
imu,366.375049,-0.2518223288000001,-9.739123889600002,1.9493799752,0.97958268,1.41262598,-3.30198234,,,
imu,366.383527,-0.2685706072,-9.7331423616,1.9475855168,1.15902852,1.40514907,-3.50385891,,,
imu,366.392004,-0.2643835376,-9.715795930400002,1.9463892112,1.25622835,1.41262598,-3.61601256,,,
imu,366.400482,-0.2727576768,-9.7074217912,1.949978128,1.38333582,1.39019525,-3.71321239,,,
imu,366.408944,-0.2703650656,-9.688280901600002,1.9374169192,1.40576655,1.38271834,-3.82536604,,,
imu,366.417406,-0.2781410520000001,-9.697851346400002,1.9332298496,1.43567419,1.49487199,-3.96742733,,,
imu,366.425869,-0.2859170384,-9.684093832000002,1.9344261552,1.48801256,1.45748744,-4.13939626,,,
imu,366.434331,-0.3032634696000001,-9.678710456800001,1.9392113776,1.51044329,1.59954873,-4.19173463,,,
imu,366.442793,-0.2942911776,-9.697253193600002,1.9398095304,1.65250458,1.62197946,-4.0945348,,,
imu,366.451255,-0.2907022608000001,-9.7086180968,1.9404076832,1.77213514,1.76404075,-4.18425772,,,
imu,366.459718,-0.2853188856,-9.714001472000001,1.941005836,1.90671952,1.8761944,-4.057150249999999,,,
imu,366.46818,-0.2966837888,-9.725964528,1.9398095304,1.93662716,1.77899457,-4.13191935,,,
imu,366.476642,-0.28412258,-9.7403201952,1.932033544,1.95905789,1.81637912,-4.19173463,,,
imu,366.485105,-0.2865151912,-9.7474980288,1.941005836,1.95158098,1.89114822,-4.079580979999999,,,
imu,366.493567,-0.2847207328,-9.741516500800001,1.9254538632,1.99644244,1.86871749,-4.07210407,,,
imu,366.502029,-0.2847207328,-9.717590388800001,1.9218649464,2.12354991,1.95844041,-3.97490424,,,
imu,366.510491,-0.2883096496000001,-9.710412555200001,1.9003314456,2.33290339,1.93600968,-3.88518132,,,
imu,366.518954,-0.281131816,-9.70502918,1.8949480704,2.40019558,2.0257326,-3.74312003,,,
imu,366.527416,-0.2787392048,-9.718188541600002,1.8865739312,2.60207215,2.07807097,-3.50385891,,,
imu,366.535878,-0.2757484408,-9.7361331256,1.8746108752,2.96096383,2.20517844,-3.41413599,,,
imu,366.54434,-0.257205704,-9.748694334400001,1.8787979448,3.15536349,2.07807097,-3.44404363,,,
imu,366.552803,-0.236270356,-9.7911631832,1.8787979448,3.1628404,1.99582496,-3.60853565,,,
imu,366.561265,-0.2225128416,-9.803126239200001,1.8680311944,3.02077911,2.09302479,-3.71321239,,,
imu,366.569727,-0.2249054528,-9.8168837536,1.8710219584,2.9385331,1.92853277,-3.95995042,,,
imu,366.57819,-0.218325772,-9.8234634344,1.8734145696,2.81142563,1.82385603,-4.19173463,,,
imu,366.586652,-0.2314851336,-9.8264541984,1.8674330416,2.48244159,1.53973345,-4.244073,,,
imu,366.595114,-0.2308869808,-9.815089295200002,1.8530773744,2.32542648,1.36028761,-4.244073,,,
imu,366.603576,-0.2434481896,-9.8228652816,1.866236736,2.01887317,1.07616503,-4.146873169999999,,,
imu,366.612033,-0.2655798432,-9.825856045600002,1.8746108752,1.71979677,1.00887284,-4.169303899999999,,,
imu,366.620491,-0.275150288,-9.821668976000002,1.8829850144,1.41324346,0.86681155,-4.244073,,,
imu,366.628948,-0.2907022608000001,-9.797742864000002,1.9039203624,0.9347212199999999,0.78456554,-4.3936112,,,
imu,366.637405,-0.3182172896000001,-9.802528086400002,1.9224630992,0.5459219,0.8518577299999999,-4.363703559999999,,,
imu,366.645862,-0.3570972216000001,-9.8162856008,1.917079724,0.25432241,0.8892422799999999,-4.42351884,,,
imu,366.654319,-0.3923882368,-9.792957641600001,1.911098196,0.01506129,0.9415806499999997,-4.4683803,,,
imu,366.662777,-0.3876030144000001,-9.719983000000001,1.9116963488,-0.18681528,1.16588795,-4.34874974,,,
imu,366.671234,-0.3822196392,-9.687084596000002,1.9105000432,-0.19429219,1.577118,-4.18425772,,,
imu,366.679691,-0.3893974728000001,-9.699047652,1.896144376,-0.007369440000000005,1.88367131,-3.78050458,,,
imu,366.688148,-0.3786307224000001,-9.689477207200001,1.8793960976,0.25432241,2.30985518,-3.14496723,,,
imu,366.696605,-0.3523119992,-9.6799067624,1.88418132,0.56835263,2.78090051,-2.92065993,,,
imu,366.705063,-0.3104413032000001,-9.6918698184,1.8847794728,0.9048135799999999,3.04259236,-2.86832156,,,
imu,366.71352,-0.2769447464000001,-9.697851346400002,1.8770034864,1.24127453,3.23699202,-3.10758268,,,
imu,366.721977,-0.2619909264,-9.708019944000002,1.8716201112,1.58521239,3.25194584,-3.46647436,,,
imu,366.730434,-0.2458408008,-9.727160833600001,1.881190556,1.97401171,3.2968073,-3.87770441,,,
imu,366.738891,-0.230288828,-9.746899876,1.8823868616,2.08616536,3.19213056,-4.21416536,,,
imu,366.747348,-0.2201202304,-9.7702278352,1.8853776256,2.28056502,2.96782326,-4.244073,,,
imu,366.755806,-0.2105497856,-9.7959484056,1.8847794728,2.2656112,2.69117759,-4.28145755,,,
imu,366.764263,-0.2201202304,-9.801929933600002,1.8895646952,2.23570356,2.52668557,-3.92256587,,,
imu,366.77272,-0.218325772,-9.802528086400002,1.88418132,2.0413039,2.27994754,-3.65339711,,,
imu,366.781177,-0.230288828,-9.800135475200001,1.881190556,1.82447351,1.98834805,-3.69078166,,,
imu,366.789634,-0.2494297176,-9.801929933600002,1.8859757784,1.65998149,1.7266562,-3.83284295,,,
imu,366.798092,-0.2643835376,-9.7845835024,1.8853776256,1.45062801,1.52477963,-3.9449966,,,
imu,366.806549,-0.281131816,-9.766040765600001,1.8913591536,1.28613599,1.37524143,-3.99733497,,,
imu,366.815012,-0.2930948720000001,-9.7570684736,1.8865739312,1.13659779,1.36028761,-4.124442439999999,,,
imu,366.823476,-0.2930948720000001,-9.7427128064,1.8913591536,0.9870595899999999,1.27056469,-4.28145755,,,
imu,366.831939,-0.3080486920000001,-9.737329431200001,1.902125904,0.9646288599999999,1.45748744,-4.25154991,,,
imu,366.840403,-0.3086468448,-9.737927584000001,1.8949480704,0.70293701,1.37524143,-4.5431494,,,
imu,366.848866,-0.3164228312,-9.727758986400001,1.9087055848,0.65807555,1.37524143,-4.453426479999999,,,
imu,366.85733,-0.3164228312,-9.744507264800001,1.91408896,0.63564482,1.37524143,-4.50576485,,,
