Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,475.436858,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.23400824415879562,-5.474543884649381,-32.073053479216895,0.035656890629638546,0.2139384211455421,0.9760752509627003,3.990843892097473,10.73397261534061,True,0.0
gaze,475.45684,0.4859281288792701,0.321424767457045,6.874194801134703,48.08046960939021,203.9434378646607,30.26965412959711,-4.828646498442682,-32.78197145945546,0.0266235246588577,0.23798343110831,0.9709042560688752,4.01107120513916,-30.76317096126004,-6.295256472154479,-31.20869305819388,0.0321963190649848,0.2051993897259421,0.9781904760805876,4.003767013549805,-0.24038332999513035,-5.51824768497398,-32.034192869020785,0.0325334062457799,0.21776491578133406,0.975311308518716,3.999131500720978,10.73397261534061,True,0.0
gaze,475.476931,0.4861453892197945,0.3222155681184066,17.45193845012921,123.3055486740536,525.1672606421016,30.33095873231941,-4.956610921611199,-32.64916142468295,0.0251411134853172,0.2408659026001485,0.970232725369194,4.005438327789307,-30.73542624391087,-6.441723522512827,-31.04816918762495,0.0365680604550014,0.2101288281058787,0.9769895867169768,4.017299652099609,-0.22766680526199679,-5.578554197336658,-31.972350348065174,0.03197379982057303,0.22034239897189392,0.974744591026839,4.003210663795471,7.680192922771373,True,0.0
gaze,475.496913,0.4852801879941042,0.3171157919104888,18.22133271071701,124.9314703919904,518.3815910984455,30.38689892050509,-4.987710162809947,-32.60401540866394,0.0264290914386833,0.2467752162154876,0.9687122874143412,3.995228290557861,-30.70915701738616,-6.471780597957343,-30.99121633441373,0.0385339213507972,0.2150562152492795,0.9758411557154096,4.005071640014648,-0.21103236605663156,-5.616351993098405,-31.92866672893359,0.03210072646411484,0.22298572816201634,0.9741276236613481,4.002445489168167,9.381632875450755,True,0.0
gaze,475.517003,0.4815903031001517,0.3087931909718519,30.11084177692087,175.1765876712892,697.6096446263793,30.48955254444449,-4.959155533810442,-32.61824712916888,0.0338349745066384,0.2542075052509135,0.9665576748307584,3.987788915634155,-30.58438719775958,-6.47665871919081,-30.89402517456919,0.0463468895538333,0.2268150449831333,0.9728344675215738,3.963915586471558,-0.1783093581768142,-5.636663019778849,-31.894160613520675,0.03369876757733904,0.22649083755301774,0.9732413131643117,3.997126841545105,17.719735531412134,True,0.0
gaze,475.536985,0.4772998586382344,0.2942283294463985,21.33356534054702,109.1150908520403,405.8162996527166,30.59703513835291,-4.898288534636031,-32.63134382517769,0.0428965421291238,0.2680897919646594,0.9624384396509263,4.006915092468262,-30.49452818381896,-6.450811777717273,-30.80550951780972,0.0510728202665801,0.2388708297109168,0.9697073237545624,3.945740938186646,-0.12125701389166003,-5.676664274084303,-31.82323525197604,0.03596432569098172,0.23439921549146697,0.9712408393123205,3.9942236661911013,22.96279972372341,True,0.0
gaze,475.557076,0.48331684167382366,0.29155346702547924,21.19971438742384,162.58299610084796,594.7987405531634,30.497084467850364,-4.913291703626387,-32.58891348521972,0.032313862176466736,0.27001682791597537,0.9622534042876647,4.018150767385671,-30.620084978624604,-6.456425800124512,-30.767069163459535,0.03976886304075199,0.24578989215521446,0.9684159271136471,3.925098092960657,-0.08420538180279102,-5.7012457273996775,-31.75976706507903,0.03729061384031934,0.2416616054151607,0.9693982992375053,3.9870647303568374,21.554605534663622,True,0.0
gaze,475.577058,0.4893011806822071,0.2888931165752809,21.06658961785967,215.7608211311713,782.7558922171793,30.39767606120128,-4.928213475701744,-32.54671334321374,0.0217885965941414,0.2719334090905952,0.9620693727995008,4.029325485229492,-30.74496058829124,-6.462009364692813,-30.72883736013331,0.0285262333415316,0.2526714165075257,0.96713153670606,3.904567241668701,-0.07848708335264085,-5.70043456702673,-31.717589074182946,0.03615117943985478,0.24902261490437008,0.9675961589794445,3.9781802050577655,24.08540157901932,True,0.0
gaze,475.597148,0.5038365052347893,0.2874297328464807,-4.696694420112138,307.6400380874066,1107.731549765414,30.03380002352069,-5.013109414575448,-32.3966092659755,-0.0138346282889379,0.2770099733659865,0.9607674420565482,3.998948097229004,-31.07251253872271,-6.527741083315233,-30.70364050156675,0.0067775728197644,0.2533871271415223,0.96734121606889,3.928729295730591,-0.1501325251847355,-5.708570540739069,-31.6680908766294,0.02894917261398939,0.2558791818086442,0.9659516804790131,3.9709179512964736,31.678267072932783,False,-1.0
gaze,475.61713,0.5089419489245309,0.2834943221868271,-16.09807000619421,300.2796825367503,1062.329780773306,29.92023484401252,-5.048389966147811,-32.31370064803518,-0.0248442235069693,0.281731555208608,0.9591715672172916,3.982365131378174,-31.19678579000984,-6.529803766283271,-30.67648346725748,-0.0023511957615267,0.2570477814942923,0.9663958350010382,3.959111928939819,-0.2683041544529587,-5.722808488682053,-31.615882057784866,0.018211444281092615,0.26165486045552966,0.964569206465613,3.969895207117702,24.728204076535732,True,1.0
