Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,515.027921,-0.0634041968,-9.7714241408,1.2961971176,-1.13638285,3.03511545,-2.51690679,,,
imu,515.036384,-0.07775986400000001,-9.7612555432,1.3045712568,-1.1737674,2.79585433,-2.57672207,,,
imu,515.044848,-0.08194693360000001,-9.764246307200002,1.3123472432,-1.19619813,2.63883922,-2.63653735,,,
imu,515.053311,-0.08852661440000001,-9.7534795568,1.3225158408,-1.25601341,2.66126995,-2.6739219,,,
imu,515.061775,-0.1058730456,-9.748096181600001,1.3261047576,-1.41302852,2.55659321,-2.86084465,,,
imu,515.070238,-0.1064711984,-9.748096181600001,1.3237121464,-1.30835178,2.57902394,-2.87579847,,,
imu,515.078702,-0.1100601152,-9.7427128064,1.3302918272,-1.01675229,2.60145467,-2.91318302,,,
imu,515.087166,-0.1172379488,-9.735534972800002,1.3267029104,-0.82235263,2.73603905,-2.99542903,,,
imu,515.095629,-0.1208268656,-9.739123889600002,1.3320862856,-0.90459864,2.67622377,-3.07019813,,,
imu,515.104437,-0.11963056,-9.722973764,1.3344788968,-1.0242292,2.65379304,-3.21973633,,,
imu,515.113244,-0.1172379488,-9.7283571392,1.3422548832,-0.89712173,2.61640849,-3.30945925,,,
imu,515.122052,-0.1208268656,-9.7301515976,1.342853036,-0.81487572,2.59397776,-3.45899745,,,
imu,515.13086,-0.1250139352,-9.724170069600001,1.3380678136,-0.79244499,2.65379304,-3.54124346,,,
imu,515.139667,-0.1184342544,-9.725964528,1.3452456472,-0.71767589,2.64631613,-3.58610492,,,
imu,515.148475,-0.1268083936,-9.731946056000002,1.3440493416,-0.67281443,2.65379304,-3.69078166,,,
imu,515.157283,-0.13458438,-9.7331423616,1.3386659664,-0.79244499,2.72108523,-3.69078166,,,
imu,515.16609,-0.1363788384,-9.737329431200001,1.3476382584,-0.71019898,2.78837742,-3.48142818,,,
imu,515.174898,-0.1357806856,-9.749890640000002,1.333880744,-0.53823005,2.78837742,-3.35432071,,,
imu,515.183705,-0.1351825328,-9.76484446,1.33088998,-0.36626112,2.81828506,-3.32441307,,,
imu,515.192513,-0.143556672,-9.7474980288,1.3572087032,-0.47841477,2.87062343,-3.50385891,,,
imu,515.201321,-0.1369769912,-9.7474980288,1.348834564,-0.52327623,2.93791562,-3.54872037,,,
imu,515.210128,-0.13458438,-9.7959484056,1.3093564792,-0.69524516,2.84071579,-3.53376655,,,
imu,515.218936,-0.146547436,-9.766638918400002,1.3171324656,-0.51579932,2.85566961,-3.48890509,,,
