ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 87,distance_to_inter_0
194.912,10.8474,-0.0111596,5298.4,7.45482,3.93837e-06,-0.499783,-179.947,1352.28,-7.12148e-06,-0.499686,-174.969,-0.0696016,3.93837e-06,-1.3524,-0.000156402,-0.0032326,4.86801,0.000441497,10.847,-0.0121433,4.86821,-179.947,-0.569576,0.00429961,0.0,0.470546,0.198,0,-1.0,-0.0405843,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.07215,5282.18,0.711997,0,0.0,0,0.0,27.0168,-0.366762,27.0168,0,31.0851,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.773209257993628
194.928,10.8526,-0.0114094,5298.38,7.4548,-8.58516e-06,-0.500249,-179.947,1358.62,-0.000624132,-0.500152,-175.045,-0.0753127,-8.58516e-06,-0.701538,-0.00156387,-0.00323317,4.89083,0.000408697,10.8522,-0.0123162,4.89103,-179.947,1.95918,0.00468261,0.0,0.477128,0.171,0,-1.0,-0.0405467,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.10116,5282.27,0.629211,0,0.0,0,0.0,27.0733,-0.369548,27.0733,0,31.2418,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.753211864917787
194.944,10.8247,0.0106517,5298.36,7.45477,-4.48688e-05,-0.500806,-179.947,1365.09,-0.000646074,-0.500709,-174.229,-0.0806551,-4.48688e-05,1.35858,-0.00202599,-0.00323462,4.91412,0.0003921,10.8243,0.00978818,4.91432,-179.947,-0.814765,0.00288092,0.0,0.480419,0.144,0,-1.0,-0.04051,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.12951,5282.36,0.548615,0,0.0,0,0.0,27.1297,-0.371798,27.1297,0,31.3918,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.733214304673872
194.959,-9.9861,-0.021343,5298.34,7.45475,-6.97129e-05,-0.501394,-179.947,1366.29,-0.000145994,-0.501297,173.235,-0.000450514,-6.97129e-05,-1.63246,-0.0019895,-0.00323546,4.91843,0.000289172,-9.98565,-0.0207561,4.91863,-179.947,-0.144486,0.00266872,0.0,0.490293,0.108,-6,-1.0,-0.0404741,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.15783,5282.45,0.468109,0,0.0,0,0.0,27.186,-0.374025,27.186,0,31.5415,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.713216921094432
194.976,10.8297,0.003131,5298.31,7.45473,-9.27195e-05,-0.502225,-179.946,1378.44,-0.00035867,-0.502127,-174.079,-0.0943563,-9.27195e-05,0.563058,-0.00189351,-0.00323761,4.96217,0.00025797,10.8293,0.00256819,4.96237,-179.946,0.328449,0.00173804,0.0,0.496875,0.063,0,-1.0,-0.0404356,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.18616,5282.54,0.387602,0,0.0,0,0.0,27.2423,-0.376252,27.2423,0,31.6913,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.683221027165512
194.992,10.8186,-0.023343,5298.29,7.45471,-0.000131279,-0.503136,-179.946,1385.34,0.000554988,-0.503038,-173.988,-0.10625,-0.000131279,-1.45618,-0.00355478,-0.00323756,4.98701,0.000125964,10.8182,-0.023616,4.98721,-179.946,0.366935,0.000990395,0.0,0.500166,0.018,0,-1.0,-0.0403983,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.21256,5282.63,0.308703,0,0.0,0,0.0,27.2987,-0.378771,27.2987,0,31.8248,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.663223655866496
195.007,-9.90686,0.0184382,5298.27,7.45469,-0.00019381,-0.504149,-179.946,1386.95,0.000281575,-0.504052,172.281,-0.0295154,-0.00019381,1.32634,-0.00418404,-0.00323945,4.99281,0.000163043,-9.90639,0.0187614,4.99301,-179.946,1.18959,0.000808789,0.0,0.506748,-0.036,-6,-1.0,-0.0403609,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.23859,5282.73,0.230121,0,0.0,0,0.0,27.3552,-0.381346,27.3552,0,31.9552,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.64322628944479
195.023,-9.90324,0.00119596,5298.25,7.45467,-0.000282552,-0.505374,-179.946,1393.96,-0.00061302,-0.505277,172.179,-0.0361989,-0.000282552,0.772387,-0.00600632,-0.0032436,5.01807,1.5334e-05,-9.90279,0.00122574,5.01827,-179.946,-0.427086,-0.00150753,0.0,0.510039,-0.099,0,-1.0,-0.0403234,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.26461,5282.82,0.15154,0,0.0,0,0.0,27.4116,-0.383922,27.4116,0,32.0856,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.623228927912116
195.04,10.7752,0.00709879,5298.22,7.45464,-0.000378136,-0.506771,-179.946,1406.54,-0.00011803,-0.506674,-172.549,-0.1274,-0.000378136,1.35989,-0.00566027,-0.00325015,5.06332,-0.000136916,10.7748,0.00739077,5.06353,-179.946,0.272411,-0.00333081,0.0,0.51333,-0.171,0,-1.0,-0.0402855,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.28892,5282.92,0.0746327,0,0.0,0,0.0,27.468,-0.38609,27.468,0,32.202,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.593232894812353
195.055,-9.8115,-0.00694634,5298.2,7.45463,-0.000460551,-0.508079,-179.947,1408.5,6.19617e-05,-0.507981,170.959,-0.0467592,-0.000460551,-0.849753,-0.0052549,-0.00325583,5.07038,-0.00025776,-9.81106,-0.00744586,5.07059,-179.947,-1.10116,-0.00423719,0.0,0.523203,-0.243,0,-1.0,-0.0402474,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.31252,5283.01,-0.00159311,0,0.0,0,0.0,27.5244,-0.388092,27.5244,0,32.3127,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.573235718753168
195.072,10.7323,-0.0182699,5298.18,7.45461,-0.000552319,-0.50965,-179.947,1421.36,0.000647583,-0.509552,-171.382,-0.138278,-0.000552319,-1.46252,-0.00574417,-0.00326288,5.11668,-0.000413698,10.732,-0.0174014,5.1169,-179.947,-0.688864,-0.00570622,0.0,0.519912,-0.315,-6,-1.0,-0.0402091,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.33612,5283.11,-0.0778189,0,0.0,0,0.0,27.5808,-0.390094,27.5808,0,32.4234,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.553238374594844
195.088,10.693,-0.00706141,5298.16,7.45459,-0.000647653,-0.511228,-179.947,1428.99,5.75452e-05,-0.51113,-170.669,-0.143655,-0.000647653,-0.0378817,-0.0069058,-0.00326959,5.14416,-0.000565408,10.6926,-0.00588509,5.14438,-179.947,-0.0278664,-0.00754399,0.0,0.533076,-0.387,0,-1.0,-0.0401706,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.35569,5283.21,-0.152744,0,0.0,0,0.0,27.6372,-0.391867,27.6372,0,32.5033,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.533241035387334
195.104,10.6804,-0.00647845,5298.13,7.45457,-0.000760141,-0.5129,-179.947,1436.83,-0.000195328,-0.512801,-170.407,-0.150221,-0.000760141,-0.369269,-0.00783655,-0.00327672,5.17235,-0.000706783,10.68,-0.00501784,5.17257,-179.947,-0.234929,-0.00915802,0.0,0.533076,-0.459,0,-1.0,-0.040132,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.37238,5283.31,-0.226744,0,0.0,0,0.0,27.6936,-0.393477,27.6936,0,32.5612,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.50324520961662
195.12,10.6595,-0.0113857,5298.11,7.45455,-0.000883925,-0.514683,-179.947,1444.81,-0.000159334,-0.514585,-169.675,-0.156913,-0.000883925,-0.885167,-0.00823823,-0.00328457,5.20107,-0.000881754,10.6591,-0.00957722,5.2013,-179.947,-0.222959,-0.0106378,0.0,0.536367,-0.531,-6,-1.0,-0.0400933,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.38907,5283.41,-0.300745,0,0.0,0,0.0,27.7501,-0.395086,27.7501,0,32.6192,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.483247883001333
195.136,10.637,-0.0165606,5298.09,7.45453,-0.0010015,-0.516578,-179.947,1452.95,0.000327421,-0.516479,-169.623,-0.164568,-0.0010015,-2.28425,-0.00784822,-0.00329232,5.23038,-0.000984907,10.6365,-0.014556,5.23061,-179.947,-1.49759,-0.0123622,0.0,0.536367,-0.603,-6,-1.0,-0.0400544,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.40407,5283.51,-0.372354,0,0.0,0,0.0,27.8055,-0.396416,27.8055,0,32.6655,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.463250561387518
195.152,10.6047,-0.0145732,5298.06,7.45452,-0.00113554,-0.518629,-179.947,1461.24,-0.000404833,-0.51853,-168.706,-0.174705,-0.00113554,-1.47933,-0.00850447,-0.00329909,5.26025,-0.00111966,10.6042,-0.0123141,5.26047,-179.947,-0.125009,-0.0136731,0.0,0.542949,-0.666,-6,-1.0,-0.0400153,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.41707,5283.61,-0.441147,0,0.0,0,0.0,27.8597,-0.397415,27.8597,0,32.698,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.433254936906163
195.168,10.5914,0.0193367,5298.04,7.4545,-0.00127111,-0.520825,-179.948,1469.71,-3.23912e-05,-0.520725,-168.496,-0.183479,-0.00127111,1.75161,-0.00758189,-0.00330724,5.29072,-0.00128344,10.5908,0.0219081,5.29095,-179.948,-1.22301,-0.0161205,0.0,0.539658,-0.72,0,-1.0,-0.0399761,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.43007,5283.7,-0.50994,0,0.0,0,0.0,27.914,-0.398415,27.914,0,32.7306,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.413257628160967
195.184,10.5765,-0.0154675,5298.02,7.45448,-0.00139608,-0.523153,-179.948,1478.32,-0.000146065,-0.523053,-167.841,-0.190368,-0.00139608,-0.926031,-0.00789354,-0.00331753,5.32171,-0.00144426,10.576,-0.0125949,5.32194,-179.948,0.0522967,-0.0168866,0.0,0.542949,-0.774,0,-1.0,-0.0399366,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979996,4.44279,5283.8,-0.578814,0,0.0,0,0.0,27.9687,-0.399492,27.9687,0,32.7605,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.393260324467004
195.2,10.5424,-0.0336196,5297.99,7.45447,-0.00151109,-0.52558,-179.948,1487.06,-3.52832e-06,-0.52548,-166.752,-0.195825,-0.00151109,-2.97285,-0.00774263,-0.00332852,5.35318,-0.00160991,10.542,-0.0304468,5.35341,-179.948,-1.12743,-0.0181769,0.0,0.542949,-0.828,-6,-1.0,-0.039897,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979996,4.45447,5283.91,-0.647991,0,0.0,0,0.0,28.0251,-0.400861,28.0251,0,32.7803,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.363264728053295
195.216,10.502,-0.00931508,5297.97,7.45446,-0.00160438,-0.528087,-179.949,1495.94,9.24781e-05,-0.527987,-165.962,-0.200213,-0.00160438,-1.13527,-0.00487,-0.00334043,5.38516,-0.00172618,10.5016,-0.00594632,5.3854,-179.949,-0.582944,-0.019291,0.0,0.542949,-0.873,-6,-1.0,-0.0398572,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979996,4.46614,5284.01,-0.717169,0,0.0,0,0.0,28.0816,-0.40223,28.0816,0,32.8,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.343267612331672
195.232,10.4978,0.0039265,5297.95,7.45444,-0.00167553,-0.530655,-179.949,1504.98,0.000152777,-0.530554,-165.675,-0.203161,-0.00167553,0.0800297,-0.0027395,-0.00335285,5.41767,-0.00185788,10.4974,0.00752904,5.41791,-179.949,-1.28428,-0.0209364,0.0,0.542949,-0.918,-6,-1.0,-0.0398172,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979996,4.47761,5284.12,-0.786125,0,0.0,0,0.0,28.1381,-0.403537,28.1381,0,32.8183,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.323270326889062
195.248,10.4379,-0.0212028,5297.92,7.45443,-0.00171344,-0.533265,-179.949,1514.1,-0.000216058,-0.533164,-164.43,-0.205162,-0.00171344,-1.70983,-0.0018697,-0.00336538,5.45051,-0.00206438,10.4374,-0.017247,5.45076,-179.949,0.576459,-0.0212307,0.0,0.542949,-0.954,0,-1.0,-0.039777,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979996,4.48685,5284.23,-0.852669,0,0.0,0,0.0,28.1946,-0.40417,28.1946,0,32.8203,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.293274759061802
195.264,10.3771,-0.00635883,5297.9,7.45442,-0.00173645,-0.535919,-179.95,1523.37,-0.000236501,-0.535818,-163.331,-0.207812,-0.00173645,0.020451,-0.00160262,-0.00337766,5.48389,-0.00218587,10.3767,-0.00221995,5.48414,-179.95,1.16835,-0.0220572,0.0,0.539658,-0.99,0,-1.0,-0.0397368,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979996,4.4961,5284.33,-0.919213,0,0.0,0,0.0,28.251,-0.404803,28.251,0,32.8222,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,21.273277662278087
