ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
267.408,10.1471,0.0172231,3765.21,-24.5642,-0.00184659,-0.451361,-0.321174,1516.31,0.000380123,-0.451271,-165.458,-0.108843,-0.00184659,0.955989,0.00453087,-0.00298676,5.45855,-0.00468672,10.1466,0.0259379,5.45872,-0.321174,-1.09715,-0.0469221,0.0,0.384979,-2.007,0,-1.0,0.37298,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.58467e-09,0.0,2777.89,26.8443,0,0,0,0,64.8,1.26405e-11,64.8,0,0.0,0.376907,4.72913,3780.64,-16.7325,0,0.0,0,0.0,27.5387,-0.425601,27.5387,0,35.4153,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.1244650346694,983.9057186686332,21.570613144739262
267.424,10.1364,-0.011229,3765.24,-24.5644,-0.00179321,-0.45251,-0.321916,1520.99,-0.000165575,-0.45242,-164.727,-0.116458,-0.00179321,0.1669,0.00273139,-0.00299011,5.47539,-0.00472181,10.136,-0.0024856,5.47556,-0.321916,0.341707,-0.0465513,0.0,0.391561,-2.016,0,-1.0,0.373067,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.56434e-09,0.0,2777.88,26.5674,0,0,0,0,64.8,1.11737e-11,64.8,0,0.0,0.37395,4.7533,3780.56,-16.654,0,0.0,0,0.0,27.5593,-0.427805,27.5593,0,35.5698,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.1544649256202,983.9357191441721,21.540612942996987
267.439,-9.50526,0.022515,3765.26,-24.5645,-0.00173999,-0.453684,-0.322644,1520.7,-0.000358404,-0.453594,163.327,-0.0395627,-0.00173999,2.70955,0.00453212,-0.00299483,5.47433,-0.00476048,-9.50492,0.0142473,5.47451,-0.322644,1.24234,-0.0469676,0.0,0.398143,-2.016,0,-1.0,0.373148,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.54348e-09,0.0,2777.88,26.2775,0,0,0,0,64.8,1.07211e-11,64.8,0,0.0,0.370914,4.7697,3780.46,-16.5739,0,0.0,0,0.0,27.5805,-0.429329,27.5805,0,35.6651,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.174464870414,983.9557193579649,21.520613217331668
267.455,-9.44472,0.0275244,3765.28,-24.5647,-0.00166567,-0.455006,-0.3234,1525.6,0.000149239,-0.454916,162.612,-0.0436309,-0.00166567,2.63076,0.00625823,-0.00300119,5.49197,-0.00479705,-9.44434,0.0192728,5.49215,-0.3234,1.17846,-0.0472089,0.0,0.398143,-2.016,0,-1.0,0.373233,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.52246e-09,0.0,2777.88,25.9837,0,0,0,0,64.8,1.05708e-11,64.8,0,0.0,0.367856,4.78379,3780.36,-16.4934,0,0.0,0,0.0,27.6018,-0.43065,27.6018,0,35.7427,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.1944647627624,983.9757198814867,21.500612267793475
267.472,10.0925,0.0150846,3765.31,-24.5649,-0.00156007,-0.456474,-0.324192,1535.64,4.93489e-05,-0.456384,-163.429,-0.129398,-0.00156007,1.81932,0.00811815,-0.00300819,5.5281,-0.00492848,10.0921,0.024084,5.52829,-0.324192,-0.548206,-0.048472,0.0,0.401434,-2.043,0,-1.0,0.373321,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.50144e-09,0.0,2777.88,25.6899,0,0,0,0,64.8,1.04204e-11,64.8,0,0.0,0.364797,4.79788,3780.27,-16.413,0,0.0,0,0.0,27.6232,-0.431972,27.6232,0,35.8203,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.2244646537483,984.0057203570565,21.470612068825663
267.488,10.0236,-0.0139981,3765.33,-24.565,-0.00144671,-0.45792,-0.32496,1540.7,0.000245098,-0.45783,-162.19,-0.132606,-0.00144671,-0.839324,0.00568491,-0.00301486,5.54634,-0.0049868,10.0233,-0.00498424,5.54653,-0.32496,-0.128949,-0.0486072,0.0,0.398143,-2.097,0,-1.0,0.373407,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.48106e-09,0.0,2777.88,25.4001,0,0,0,0,64.8,7.4166e-12,64.8,0,0.0,0.361829,4.81042,3780.17,-16.3356,0,0.0,0,0.0,27.6439,-0.433034,27.6439,0,35.887,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.244464598559,984.0257205708597,21.45061234557193
267.504,9.98192,-0.0161522,3765.36,-24.5652,-0.00137607,-0.459421,-0.325744,1545.89,-0.000366003,-0.459331,-161.343,-0.135816,-0.00137607,-1.65059,0.00236335,-0.00302241,5.56502,-0.00511989,9.98161,-0.00696732,5.56521,-0.325744,-0.101005,-0.0495896,0.0,0.404725,-2.178,-6,-1.0,0.373494,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.46095e-09,0.0,2777.88,25.112,0,0,0,0,64.8,3.22203e-12,64.8,0,0.0,0.3589,4.82233,3780.07,-16.2595,0,0.0,0,0.0,27.6643,-0.433987,27.6643,0,35.9492,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.274464489566,984.0557210464456,21.420612149049205
267.52,9.96582,-0.0222746,3765.38,-24.5654,-0.00135604,-0.460981,-0.326564,1551.18,0.000191456,-0.46089,-160.881,-0.139289,-0.00135604,-1.52612,-6.21983e-05,-0.00303033,5.58405,-0.00525133,9.96554,-0.0129013,5.58423,-0.326564,-0.686103,-0.0527345,0.0,0.401434,-2.277,-6,-1.0,0.373582,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.44084e-09,0.0,2777.88,24.8238,0,0,0,0,64.8,-9.72534e-13,64.8,0,0.0,0.35597,4.83423,3779.97,-16.1835,0,0.0,0,0.0,27.6848,-0.43494,27.6848,0,36.0114,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.29446438196,984.0757215700222,21.400611200617497
267.536,9.94769,-0.00179653,3765.41,-24.5655,-0.00135488,-0.46261,-0.327436,1556.56,-0.00018571,-0.462518,-160.735,-0.144984,-0.00135488,-0.65484,0.00148859,-0.00303712,5.60344,-0.00554582,9.94732,0.00805022,5.60363,-0.327436,-2.21593,-0.056672,0.0,0.404725,-2.385,0,-1.0,0.37367,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.42081e-09,0.0,2777.88,24.5324,0,0,0,0,64.8,-4.54985e-12,64.8,0,0.0,0.353052,4.84477,3779.87,-16.1083,0,0.0,0,0.0,27.7051,-0.435871,27.7051,0,36.0634,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.3244643254143,984.1057217358557,21.370612233859987
267.552,9.91658,-0.00709124,3765.43,-24.5657,-0.00137177,-0.46435,-0.328349,1562.04,0.000748847,-0.464258,-160.229,-0.151283,-0.00137177,-0.726397,-0.00251619,-0.00304388,5.62317,-0.00575071,9.91618,0.00305167,5.62336,-0.328349,-0.15147,-0.0580095,0.0,0.408016,-2.511,-6,-1.0,0.373759,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.40084e-09,0.0,2777.88,24.2388,0,0,0,0,64.8,-7.68627e-12,64.8,0,0.0,0.350143,4.85433,3779.77,-16.0338,0,0.0,0,0.0,27.7254,-0.436788,27.7254,0,36.108,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.3444642178297,984.1257222594527,21.350611286096864
267.568,9.89101,0.0127346,3765.46,-24.5659,-0.00144535,-0.466165,-0.329303,1567.63,0.00047188,-0.466073,-159.354,-0.154545,-0.00144535,1.3954,-0.00610929,-0.00305284,5.64327,-0.00590701,9.89066,0.0230893,5.64346,-0.329303,0.0231108,-0.0608078,0.0,0.408016,-2.637,-6,-1.0,0.373849,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.38087e-09,0.0,2777.88,23.9451,0,0,0,0,64.8,-1.08227e-11,64.8,0,0.0,0.347234,4.86389,3779.67,-15.9593,0,0.0,0,0.0,27.7457,-0.437704,27.7457,0,36.1527,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.3744641088842,984.155722735081,21.32061109372802
267.584,9.84053,-0.0327288,3765.48,-24.566,-0.00158294,-0.468021,-0.330307,1573.29,-4.04337e-05,-0.467929,-158.359,-0.156425,-0.00158294,-2.8905,-0.00998247,-0.00306244,5.66364,-0.00617228,9.84024,-0.022003,5.66384,-0.330307,-1.41233,-0.0645958,0.0,0.411307,-2.754,-6,-1.0,0.373939,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.36135e-09,0.0,2777.88,23.6542,0,0,0,0,64.8,-9.52053e-12,64.8,0,0.0,0.344389,4.87125,3779.57,-15.8871,0,0.0,0,0.0,27.7656,-0.438417,27.7656,0,36.1815,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.3944640537306,984.1757229489049,21.300611376202305
267.6,9.83044,-0.0390195,3765.51,-24.5662,-0.00175078,-0.469896,-0.331364,1579.07,0.000166418,-0.469804,-158.204,-0.157141,-0.00175078,-3.07429,-0.0127342,-0.0030727,5.68444,-0.00641952,9.83012,-0.027916,5.68465,-0.331364,-1.19329,-0.0675975,0.0,0.417889,-2.862,-6,-1.0,0.374028,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.34224e-09,0.0,2777.88,23.3659,0,0,0,0,64.8,-4.09597e-12,64.8,0,0.0,0.341604,4.87656,3779.46,-15.817,0,0.0,0,0.0,27.785,-0.438942,27.785,0,36.1956,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.424463944806,984.2057234245491,21.270611186329145
267.616,9.77803,-0.019818,3765.53,-24.5664,-0.00193676,-0.471789,-0.332469,1584.93,-2.53749e-06,-0.471696,-157.09,-0.158042,-0.00193676,-1.37435,-0.0123521,-0.00308172,5.70553,-0.00665769,9.7777,-0.00840618,5.70574,-0.332469,-0.272412,-0.0702275,0.0,0.417889,-2.952,0,-1.0,0.37412,-7.16736,0,383.543,-107.971,0,4.17942e-28,0,-4.1387499999999996e-27,52.5118,-1.62664e-12,52.5118,0,0,-2.32313e-09,0.0,2777.88,23.0775,0,0,0,0,64.8,1.32859e-12,64.8,0,0.0,0.338819,4.88186,3779.36,-15.7469,0,0.0,0,0.0,27.8044,-0.439467,27.8044,0,36.2096,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,3.0,0.0,,3379.4444638372684,984.2257239482009,21.25061023970821
