Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,312.508976,0.5660141538717463,0.4811357984288861,-34.849535404641,11.37709588581234,252.9255479610331,27.09401137111417,-16.35057259619012,-28.09992627671825,-0.1166605492117632,0.0901088935043768,0.989075681416254,3.311463356018066,-30.43891541593662,-16.10526287743385,-29.25807671977755,-0.1162433234925292,0.1036789239686807,0.9877945993313124,3.237461090087891,-1.6724520224112247,-16.227917736811985,-28.6790014982479,-0.11645193635214621,0.09689390873652876,0.9884351403737832,3.2744622230529785,8.67886001440305,True,0.0
gaze,312.529068,0.5678506860625183,0.4733587997147667,-35.79549650430176,13.71720404608248,252.6764817360865,27.085357433117,-16.36214716826562,-27.92619501396488,-0.1187511299915616,0.1007804200986355,0.9877962725433164,3.334187030792236,-30.54120155024619,-16.06367411447136,-29.24969041817425,-0.1204040100381316,0.1093296592257168,0.9866863229924322,3.257713794708252,-1.7001870404879096,-16.220414189090235,-28.63347210715873,-0.1180147531834964,0.10097447419935246,0.9878382190708288,3.2852063179016113,8.67886001440305,True,0.0
gaze,312.549049,0.566019543469555,0.4719202823440187,-34.82952540213959,14.14862133042892,252.7970215711809,27.12317714369971,-16.38184270366062,-27.8410884152179,-0.1121903953256858,0.1027613484616936,0.9883589532447212,3.297072649002075,-30.58543825937339,-16.05513371469771,-29.22798218590657,-0.1201610820697874,0.1104164445687329,0.9865949133887816,3.264608383178711,-1.7105015462708864,-16.219772195786547,-28.600493171626567,-0.1174017483549098,0.10284594830463939,0.9877177904861364,3.283751050631205,4.627064254450416,True,0.0
gaze,312.56914,0.565575958736026,0.4710880588065787,-34.59438407209444,14.39878427945706,252.8208394350177,27.1358627007177,-16.3827505864936,-27.81993603710967,-0.1109343998161557,0.1035750214804475,0.988415789970372,3.289380550384521,-30.61120481274774,-16.05342936461821,-29.20286287576612,-0.1197204657009624,0.111356125478427,0.9865428644568758,3.272094488143921,-1.71729392370692,-16.219351640728885,-28.578219742829397,-0.11688316945582211,0.10400085459833885,0.9876581746680082,3.2829976677894592,2.8341996215493546,True,0.0
gaze,312.589121,0.5657334721384807,0.4712416710187893,-34.68260098689323,14.35472411379939,252.8473081291511,27.1400821112694,-16.3936039495796,-27.790233271594,-0.1123852578146528,0.103333739078329,0.9882771332951228,3.301489353179932,-30.63117075999822,-16.05825707297777,-29.17108851302707,-0.1188336219103952,0.1113431452625039,0.9866515465485828,3.27558708190918,-1.722944003838418,-16.220667414838847,-28.558707972725625,-0.11662842353716249,0.10466837211275437,0.9876194077187771,3.2841057777404785,3.7546497037092434,True,0.0
gaze,312.609212,0.5650554755737445,0.4723350457947609,-34.33335518327741,14.02734537731991,252.9496515751174,27.15200968028589,-16.39994146591686,-27.76985192600769,-0.1115883403130927,0.1032265377739372,0.9883786340291736,3.306506156921387,-30.64509746053524,-16.06992217133069,-29.1400543120199,-0.1171718090291595,0.1092153298424674,0.9870880299629994,3.266831159591675,-1.7377623773811082,-16.2220702312012,-28.5138982968788,-0.11621405120095847,0.10653377712708907,0.9874790460432378,3.286547064781189,6.778921099681126,True,0.0
gaze,312.629194,0.5630432440579842,0.4618659329855646,-33.19619553999476,17.15164007258985,252.5619187939213,27.10545479950981,-16.18193081260226,-27.98243774993499,-0.0948127586552898,0.1031253968686625,0.9901392292586204,3.478215456008911,-30.71190740282688,-15.86843196625441,-29.19950621849631,-0.1255665925691585,0.1297766371498443,0.9835603973730586,3.29031777381897,-1.7528232259998962,-16.184524380813173,-28.51450415050802,-0.11433647232043398,0.10881297259650453,0.9874007491528308,3.3042103052139282,17.07512973760894,True,0.0
gaze,312.649286,0.5726303247392811,0.424680250577989,-38.02452100127498,28.21807106327439,250.5268278922538,26.9815650267961,-15.90926348706688,-27.96289964605371,-0.1194063888985048,0.1502111354971186,0.9814166949175488,3.421206712722778,-30.7668627806493,-15.60266246646327,-29.27497283223906,-0.1342401673362834,0.1584875740416835,0.9781928574406524,3.254740476608276,-1.7851268898178483,-16.092019334330352,-28.531384338224854,-0.1164659802043655,0.11836506424734208,0.9858663177253006,3.315636920928955,32.461150697194206,False,-1.0
gaze,312.669265,0.5681857127517883,0.3778399991734407,-960.4864399170764,1140.540793578832,6749.491798383495,26.85606923979234,-15.74560906979822,-28.0778326970734,-0.1396669484209079,0.1645265185767025,0.9764344157206984,3.442926168441772,-30.79220137059009,-15.50786632696481,-29.28975643767701,-0.1364587685735781,0.168540959978097,0.976203333987876,3.24890923500061,-1.8312058916946188,-15.973748878895478,-28.565863360412312,-0.12101306535210228,0.1301786974069346,0.9836342272534333,3.3286729574203493,36.452440523813884,False,-1.0
gaze,312.689359,0.5638819615871742,0.3762110677968543,-899.2345753359173,1154.184735235884,6755.44288097042,26.97164220547554,-15.79262471581146,-27.90893019505852,-0.1222520451155767,0.1665355473082431,0.9784274878333103,3.438590288162231,-30.80550066040838,-15.47971150673773,-29.28283692587615,-0.1362447121640981,0.1704631859994852,0.9758994213679127,3.244548320770264,-1.865482872315021,-15.85579639889466,-28.588907894043672,-0.12374085310756495,0.14241088230362414,0.9815740501891851,3.3392791748046875,37.635443413059164,False,-1.0
gaze,312.709338,0.5672366885949117,0.3749411859921497,-946.5317259125038,1163.722811650181,6747.522342837963,26.88809178959087,-15.72140244253241,-28.00752284914235,-0.135502155011461,0.1686090260223089,0.9763248241907292,3.439847469329834,-30.81910739569986,-15.47062978506465,-29.27166523485395,-0.1366058387142173,0.1711258427813427,0.9757329505359346,3.246315240859985,-1.9092756549009848,-15.728013257929609,-28.625836078640543,-0.12807563754590756,0.15514018242234884,0.9792331612626342,3.3505617141723634,36.12979443062626,False,-1.0
gaze,312.729431,0.565689399472536,0.3757243273610054,-924.779232945926,1157.777142082999,6751.549489400488,26.93246563182895,-15.74978029837234,-27.94451658663185,-0.130195441175051,0.167113689315485,0.9773035157721482,3.392389059066772,-30.82706104578753,-15.46988155789198,-29.25917112738131,-0.1356514011421046,0.1709123473650994,0.9759035131027738,3.249379634857178,-1.9380899359651358,-15.644943165670375,-28.628010453198733,-0.13262238665517828,0.1656525826885566,0.9771839014869584,3.33788526058197,21.535830301977878,True,1.0
gaze,312.749411,0.5662042126141669,0.3752338400667945,-931.9789389365384,1161.583812382245,6749.918636697188,26.90133773207868,-15.70818017043664,-28.00628273396739,-0.1336259958876315,0.1679927618200958,0.97668957463418,3.355142593383789,-30.83340185000462,-15.46979542869015,-29.24698057714146,-0.1342895206506911,0.1711238853611128,0.9760547835558846,3.252577781677246,-1.95276657237241,-15.61154813023004,-28.62954953648034,-0.1340492826855317,0.16869437645279722,0.9764973820701449,3.331062579154968,5.414985864584139,True,1.0
gaze,312.769503,0.572917540645421,0.3962641510745149,-60.20777989339769,58.01057551781972,395.0660042310592,26.92096485049055,-15.73491755076729,-27.95501756872529,-0.1342825840448455,0.1680169059546574,0.9765953649980442,3.35800576210022,-30.84346142185035,-15.47030895851726,-29.23706782298605,-0.1341725458679744,0.1712880447879523,0.9760420757569966,3.249435186386108,-1.9514030164286151,-15.606723241482191,-28.61199916217643,-0.1332822239773651,0.16931812367157825,0.9764973511747914,3.322623133659363,1.7339402075175834,True,1.0
