Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,391.11105,0.5699827357892898,0.6391125890969953,-88.22427483973439,-85.20604928829684,601.0752077145441,28.51266358470107,-11.62371975848323,-27.00826444478268,-0.1373993170433799,-0.1110050024926939,0.9842760370432728,4.351424694061279,-29.90254562741751,-10.00460082159272,-28.84237245088832,-0.136376082868575,-0.1217333755253264,0.9831493016346162,4.006955623626709,-0.6949410213582201,-10.814160290037975,-27.9253184478355,-0.13688769995597744,-0.11636918900901015,0.9837126693389445,4.179190158843994,2.6408965797406774,True,0.0
gaze,391.131139,0.5696727190728553,0.6310114237242821,-148.8778657952277,-134.7657061444105,1019.133869827714,28.48514863799382,-11.6215638692428,-27.00745367500151,-0.140531451003984,-0.1100920743695515,0.9839363020235224,4.346171379089355,-29.92806985213187,-10.00399930900071,-28.84637782190262,-0.1377530706174358,-0.122773872692907,0.9828278932343414,4.010075092315674,-0.7082008142136225,-10.813470939579865,-27.926117098143784,-0.13801498038334367,-0.1164010812701197,0.9835473834839382,4.178656697273254,2.6408965797406774,True,0.0
gaze,391.151123,0.5701638084813635,0.6309325528446047,-150.4861388092403,-135.1631484857966,1022.905916452595,28.47417685865572,-11.61817865859877,-27.00503092292475,-0.1420051702382595,-0.1091160403177262,0.9838334317205242,4.342117786407471,-29.94067118557491,-10.00548884905326,-28.84558623779457,-0.1382264673735027,-0.1236328958414896,0.9826537288298912,4.013318538665771,-0.7165495972956132,-10.812925210995248,-27.925847592215746,-0.1387152598575228,-0.11639221020661578,0.9834461157476948,4.178343852361043,1.9319101411526698,True,0.0
gaze,391.171213,0.5705994528709899,0.6297610423351271,-161.597302335101,-142.7391520698404,1091.669548999742,28.46409656947961,-11.612102211272,-27.00226466976246,-0.1440461053035699,-0.1075591039263655,0.9837081674508096,4.349570751190186,-29.94823182977273,-10.00690497230732,-28.84299947933377,-0.1384378841840528,-0.1241858597609711,0.9825542348685242,4.017258167266846,-0.7229291055083498,-10.81206980619385,-27.925043712798836,-0.13934694357909494,-0.1162622781158789,0.9833673871006878,4.179611504077911,1.7286831697485905,True,0.0
gaze,391.191195,0.5707725085366324,0.6281866492388307,-176.8719093422514,-153.6459489329823,1191.986107372955,28.45822790670179,-11.60993243811481,-26.99864202179658,-0.1453440523389022,-0.1065545372948782,0.9836265739759074,4.356337070465088,-29.95176231829016,-10.00815031620795,-28.83934738244286,-0.138515561273092,-0.1237122536085307,0.9826030315403568,4.01999568939209,-0.7276967255655169,-10.811464120387358,-27.923833910663014,-0.13986351622447538,-0.11603650158304402,0.9833168702321766,4.181322479248047,2.2889075926658755,True,0.0
gaze,391.211285,0.5707995716778815,0.6283905010910705,-172.3524018773167,-149.9394006009906,1161.074057977802,28.45820659985928,-11.61012604025135,-26.9951073221422,-0.1454528401837464,-0.1061938969950747,0.9836494942424772,4.365721702575684,-29.95559501960343,-10.01278927664202,-28.83405818982096,-0.1383133249165421,-0.1239311571157635,0.9826039346789116,4.023406028747559,-0.7384473632682876,-10.810923594069099,-27.92168677229223,-0.14086259274330876,-0.1157751691923258,0.9831996792565267,4.184397220611572,2.34972535112047,True,0.0
gaze,391.231267,0.5706882533555347,0.6278316485907529,-180.4425482523521,-156.4301793750487,1217.519973960159,28.45736125703615,-11.61056375505059,-26.99258181130762,-0.1456768385057141,-0.1060979013007576,0.9836267046306516,4.369784355163574,-29.95863073143475,-10.01562478262004,-28.82853061586941,-0.1380019300793744,-0.1238466779099357,0.9826583677275842,4.029097080230713,-0.7442821892943424,-10.81098613001181,-27.918414865319516,-0.1414020174396756,-0.11548303240714927,0.9831517669665637,4.188660717010498,1.526472894689806,True,0.0
gaze,391.251358,0.5707182029408726,0.6278209656219281,-180.3149745149193,-156.2373895388191,1216.142071321235,28.45779509914014,-11.61104145023934,-26.99093979863963,-0.1456472376565255,-0.1061423264251396,0.983626295248395,4.375560283660889,-29.96303786666525,-10.0175041675999,-28.82423086043651,-0.1381409207488002,-0.1237497043268297,0.9826510554076132,4.033681392669678,-0.7481570333549346,-10.811473941030531,-27.9148702151552,-0.14175766951903196,-0.11519734186642464,0.9831307859771231,4.1940412521362305,0.9539342559519084,True,0.0
gaze,391.27134,0.570642459347678,0.6275312182903432,-186.2917302112812,-161.1640329227403,1257.817996813407,28.45894888490278,-11.61255721927338,-26.98748851626357,-0.145882466559047,-0.1061266220140473,0.9835931303392352,4.378275871276855,-29.96662055770189,-10.02049698566764,-28.81804111698396,-0.1378446030549873,-0.1238452525895538,0.9826806291057348,4.039966583251953,-0.7505106746055337,-10.812878643166702,-27.91089676357033,-0.14188197753167314,-0.11502003295805108,0.9831319216896868,4.199182605743408,8.976018878344641,True,0.0
gaze,391.29143,0.5553077474501105,0.6362444907861693,-146.1576731961686,-174.7705845480797,1261.15783784259,28.86036171933575,-11.59005022554736,-27.15003183340386,-0.1078890254432388,-0.1122635076442205,0.9878040610568092,4.462172508239746,-29.66886587412196,-10.1050623523958,-28.77575872053,-0.115014311364441,-0.1384269372050906,0.9836715362545474,4.052888870239258,-0.6820076489253175,-10.820581625528742,-27.919676878539775,-0.13578634985124166,-0.11706239835264129,0.9836565208691959,4.2130554676055905,32.41012404061477,False,-1.0
