Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_3,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_1_x,hazard_1_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous,global_collision_flag,time_to_collision_flag
490.3,-4.07191,-0.00377551,481.563,7.69541,0.00112511,0.896132,179.536,604.034,0.000808572,0.896138,-32.9597,-0.296056,0.00112511,0.267119,0.00248946,-0.000190916,2.1749,-0.00119596,-4.07261,-0.00601364,2.17491,-180.464,81.8745,0.00233853,14.5021,0.0,-1.503,0.0,3.0,0.354464,1.60589,0.0835848,473.122,4.07591,0.0,-2.22196e-07,0.0,-1.40903e-06,3.86778,-0.00752186,3.86778,0.0,4.4524,0.0166461,0.0,4669.78,-4.95781,0.0,0.0,0.0,0.0,64.6839,-4.17363e-15,64.6839,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.49,17.4684,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,2.016847591688577,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.122,4.07591,False,,,480.0692883842257,8.107519947587987,179.53600000000003,True,6.239605999999981
490.316,-0.684643,-0.0568595,481.554,7.69549,0.00116285,0.891499,179.536,506.464,-0.00408655,0.891505,-85.156,-0.307788,0.00116285,-4.20317,0.00208049,-0.000190954,1.82367,-0.00108953,-0.685606,-0.0572677,1.8237,-180.464,99.1389,0.0305076,14.0649,0.0,-1.503,0.0,3.0,0.354464,1.62893,0.0877721,473.136,4.08669,0.0,-2.11879e-07,0.0,-1.34361e-06,3.96088,-0.00789836,3.96088,0.0,4.56883,0.0165115,0.0,4670.07,-4.95781,0.0,0.0,0.0,0.0,64.6849,-2.47409e-16,64.6849,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.46,17.4684,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,2.0080360554780774,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.136,4.08669,False,,,480.0602883842257,8.107599947587987,179.53600000000003,True,6.223606000000018
490.332,-8.16812,-0.0274799,481.547,7.69555,0.00123299,0.886808,179.536,407.408,-0.0014413,0.886814,32.9239,-0.281494,0.00123299,-2.34871,0.00538429,-0.000191086,1.46708,-0.000795927,-8.16813,-0.0319093,1.46716,-180.464,1.22002,-0.018925,14.3564,0.0,-1.512,0.0,3.0,0.354464,1.63444,0.0921455,473.15,4.09779,0.0,-2.0294e-07,0.0,-1.28692e-06,4.05201,-0.00829242,4.05201,0.0,4.68413,0.0163835,0.0,4670.34,-4.95781,0.0,0.0,0.0,0.0,64.6857,-1.91344e-15,64.6857,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.43,17.4684,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,2.001184274998222,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.15,4.09779,False,,,480.05328838422577,8.107659947587987,179.53600000000003,True,6.207605999999998
490.348,-8.03623,0.0305695,481.541,7.6956,0.00130957,0.882182,179.536,311.189,0.000845386,0.882188,31.281,-0.289696,0.00130957,2.16473,0.0052826,-0.000191219,1.12071,-0.000550219,-8.03617,0.026627,1.12087,-180.464,0.430288,-0.0224252,14.0649,0.0,-1.512,0.0,3.0,0.354464,1.63995,0.0965189,473.165,4.10889,0.0,-1.94e-07,0.0,-1.23023e-06,4.14313,-0.00868649,4.14313,0.0,4.79943,0.0162554,0.0,4670.62,-4.95781,0.0,0.0,0.0,0.0,64.6866,-3.57946e-15,64.6866,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.41,17.4683,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,1.9953124467110528,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.165,4.10889,False,,,480.04728838422574,8.107709947587987,179.53600000000003,True,6.191605999999979
490.364,-6.31116,0.00151705,481.537,7.69564,0.00137329,0.877518,179.536,215.639,-0.00175815,0.877524,4.82726,-0.301212,0.00137329,-0.342617,0.00388504,-0.000191389,0.776733,-0.000387903,-6.31121,-0.00163094,0.777057,-180.464,0.293269,0.003009,14.0649,0.0,-1.503,0.0,3.0,0.354464,1.64546,0.100892,473.179,4.11999,0.0,-1.8506e-07,0.0,-1.17354e-06,4.23426,-0.00908055,4.23426,0.0,4.91472,0.0161274,0.0,4670.9,-4.95781,0.0,0.0,0.0,0.0,64.6875,-5.24549e-15,64.6875,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.38,17.4683,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,1.9913968890203613,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.179,4.11999,False,,,480.0432883842257,8.107749947587987,179.53600000000003,True,6.175606000000016
490.38,-5.31209,0.0537386,481.535,7.69566,0.00143561,0.871508,179.536,129.961,-0.0154742,0.871514,-3.07352,-0.422238,0.00143561,3.58766,0.00686468,-0.000191779,0.468262,-6.50949e-05,-5.31015,0.0530041,0.468819,-180.464,-1.11116,-0.00236897,14.0649,0.0,-1.503,0.0,3.0,0.354464,1.64669,0.106044,473.196,4.13294,0.0,-1.76678e-07,0.0,-1.12039e-06,4.33321,-0.00954515,4.33321,0.0,5.04199,0.0159921,0.0,4671.2,-4.95781,0.0,0.0,0.0,0.0,64.6885,-9.46325e-15,64.6885,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.35,17.4683,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,1.9894392364684468,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.196,4.13294,False,,,480.04128838422577,8.107769947587988,179.53600000000003,True,6.159605999999997
490.396,-3.62614,-0.00378339,481.533,7.69567,0.00168976,0.863596,179.536,54.9696,0.0232561,0.863602,-27.544,-0.619218,0.00168976,-1.05876,0.0209495,-0.00019256,0.198166,0.0012039,-3.62338,0.0182651,0.198898,-180.464,0.213731,-0.0106772,13.7734,0.0,-1.494,0.0,3.0,0.354464,1.64789,0.111202,473.213,4.14591,0.0,-1.68301e-07,0.0,-1.06727e-06,4.43223,-0.0100103,4.43223,0.0,5.16935,0.0158568,0.0,4671.5,-4.95781,0.0,0.0,0.0,0.0,64.6894,-1.37024e-14,64.6894,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.33,17.4682,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,1.9874838185253527,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.213,4.14591,False,,,480.03928838422576,8.107779947587987,179.53600000000003,True,6.143605999999977
490.412,-1.92288,0.0069093,481.533,7.69567,0.00203085,0.848845,179.535,12.4184,-0.0219207,0.848851,-45.6444,-1.23383,0.00203085,-0.78318,0.0190039,-0.000194891,0.0447439,0.00172585,-1.91688,0.0809665,0.045,-180.465,-0.187838,-0.0148097,13.6276,0.0,-1.494,0.0,3.0,0.354464,1.64908,0.116361,473.229,4.15888,0.0,-1.59924e-07,0.0,-1.01414e-06,4.53125,-0.0104755,4.53125,0.0,5.29672,0.0157215,0.0,4671.8,-4.95781,0.0,0.0,0.0,0.0,64.6904,-1.79416e-14,64.6904,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.3,17.4682,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,1.9874838185253527,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.229,4.15888,False,,,480.0392955771287,8.107806017710988,179.53500000000005,True,6.127606000000014
490.428,-1.06171,-0.0145519,481.533,7.69566,0.0022296,0.82268,179.535,10.5675,-0.0575581,0.822686,-47.8233,-1.99481,0.0022296,-2.14814,0.00665458,-0.000199443,-0.0382088,0.00202719,1.05368,0.0707988,0.0411079,-180.465,0.740487,-0.0157275,14.5021,0.0,-1.494,0.0,3.0,0.354464,1.64932,0.121707,473.246,4.17221,0.0,-1.52975e-07,0.0,-9.70075e-07,4.62623,-0.0109559,4.62623,0.0,5.42099,0.0155949,0.0,4672.08,-4.95781,0.0,0.0,0.0,0.0,64.6912,-1.96378e-14,64.6912,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.27,17.4681,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,1.987485968654904,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.246,4.17221,False,,,480.0392955771287,8.107796017710989,179.53500000000005,True,6.111605999999995
490.444,-0.598533,0.00340248,481.533,7.69564,0.00222352,0.784492,179.535,23.3044,0.554075,0.784499,-42.0489,-2.7171,0.00222352,-1.01034,-0.00664388,-0.000206892,-0.0844223,0.00234361,0.591929,0.0131452,0.0935598,-180.465,0.0276513,-0.0159545,13.1904,0.0,-1.485,0.0,3.0,0.354464,1.64954,0.127055,473.263,4.18555,0.0,-1.46036e-07,0.0,-9.2607e-07,4.72119,-0.0114365,4.72119,0.0,5.54524,0.0154684,0.0,4672.37,-4.95781,0.0,0.0,0.0,0.0,64.6921,-2.13162e-14,64.6921,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.25,17.4681,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,1.0,0.0,1.9874902690579688,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,1.3332825912,-10.6842053136,2.321431016800001,5.72742053,-11.36541321,4.444096419999999,54.85914600000002,-11.22455080000002,29.3766416,473.263,4.18555,False,,,480.0392955771287,8.10777601771099,179.53500000000005,True,6.095605999999975
