Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,287.737649,-1.3386659664,-9.5489112992,2.045682576,2.17588828,1.93600968,-3.50385891,,,
imu,287.746373,-1.3506290224,-9.579417092000002,2.0582437848,2.46748777,1.54721036,-3.4216129,,,
imu,287.755097,-1.3584050088,-9.609324732000001,2.069608688,2.60954906,1.27056469,-3.59358183,,,
imu,287.763822,-1.37575144,-9.6260730104,2.0594400904,2.79647181,1.15841104,-3.51881273,,,
imu,287.771976,-1.3930978712,-9.636839760800001,2.0612345488,2.87871782,1.06121121,-3.55619728,,,
imu,287.780131,-1.423603664,-9.636241608,2.054654868000001,2.89367164,0.9714882899999999,-3.47395127,,,
imu,287.788285,-1.4337722616,-9.648802816800002,2.0355139784,2.90114855,0.94905756,-3.26459779,,,
imu,287.79644,-1.4439408592,-9.648204664000001,2.0259435336,2.80394872,1.21822632,-3.09262886,,,
imu,287.804594,-1.4571002208,-9.644017594400001,2.027737992,2.80394872,1.53973345,-2.92813684,,,
imu,287.812749,-1.459492832,-9.639830524800002,2.0163730888,2.66188743,1.78647148,-2.95056757,,,
imu,287.820903,-1.4409500952,-9.641624983200002,2.0079989496,2.68431816,2.04816333,-2.92813684,,,
imu,287.829058,-1.4409500952,-9.6260730104,1.9984285048,2.68431816,2.27247063,-3.04029049,,,
imu,287.837213,-1.4319778032,-9.630858232800001,1.9990266576,2.75908726,2.48182411,-3.26459779,,,
imu,287.845367,-1.4110424552,-9.633250844,1.9870636016,2.863764,2.80333124,-3.33936689,,,
imu,287.853522,-1.384723732,-9.6494009696,1.9810820736,2.76656417,3.07997691,-3.62348947,,,
imu,287.861676,-1.3751532872,-9.6637566368,1.9870636016,2.79647181,3.19960747,-3.85527368,,,
imu,287.869831,-1.357806856,-9.6709344704,1.9751005456,2.75161035,3.0725,-3.95995042,,,
imu,287.877985,-1.3410585776,-9.6733270816,1.9774931568,2.7889949,3.05006927,-3.98985806,,,
imu,287.88614,-1.3386659664,-9.687084596000002,1.9613430312,2.81142563,2.9977309,-3.7954584,,,
imu,287.894294,-1.3255066048,-9.6876827488,1.9553615032,2.59459524,2.89305416,-3.74312003,,,
imu,287.902449,-1.3267029104,-9.6733270816,1.9607448784,2.54225687,2.70613141,-3.73564312,,,
imu,287.910603,-1.3344788968,-9.688879054400001,1.949978128,2.51234923,2.5491163,-3.78798149,,,
imu,287.918758,-1.3434511888,-9.70502918,1.9439966,2.2656112,2.21265535,-3.92256587,,,
imu,287.926913,-1.3356752024,-9.711608860800002,1.9481836696,2.10859609,1.99582496,-4.02724261,,,
imu,287.935067,-1.3362733552,-9.709814402400001,1.9422021416,1.90671952,1.91357895,-4.10948862,,,
imu,287.943222,-1.3201232296,-9.721179305600002,1.9475855168,1.75718132,1.83133294,-4.169303899999999,,,
imu,287.951376,-1.3386659664,-9.720581152800001,1.946987364,1.45810492,1.62197946,-4.15435008,,,
imu,287.959531,-1.3434511888,-9.737927584000001,1.9463892112,1.17398234,1.43505671,-4.04219643,,,
imu,287.967997,-1.3434511888,-9.709814402400001,1.9457910584,0.97210577,1.25561087,-3.95247351,,,
imu,287.976463,-1.3655828424,-9.70502918,1.9457910584,0.7552753799999999,1.14345722,-3.88518132,,,
imu,287.984929,-1.3793403568,-9.700243957600001,1.9433984472,0.5459219,0.9415806499999997,-3.75807385,,,
imu,287.993395,-1.3895089544,-9.7086180968,1.9433984472,0.3889067899999999,0.9191499199999997,-3.70573548,,,
imu,288.001861,-1.4044627744,-9.7265626808,1.9362206136,0.25432241,0.98644211,-3.78050458,,,
imu,288.010327,-1.4068553856,-9.727160833600001,1.932033544,0.26179932,1.03878048,-3.76555076,,,
imu,288.018793,-1.4182202888,-9.742114653600002,1.9362206136,0.19450713,1.18831868,-3.82536604,,,
imu,288.027259,-1.4313796504,-9.746899876,1.9386132248,-0.17186146,1.36776452,-3.8702275,,,
imu,288.035726,-1.4301833448,-9.763050001600002,1.9517725864,-0.52327623,1.50982581,-3.83284295,,,
imu,288.044192,-1.4152295248,-9.749890640000002,1.955959656,-0.80739881,1.76404075,-3.86275059,,,
imu,288.052658,-1.4158276776,-9.737329431200001,1.9535670448,-1.06161375,1.9509635,-3.86275059,,,
imu,288.061124,-1.4242018168,-9.719983000000001,1.9583522672,-1.27844414,2.19770153,-3.76555076,,,
imu,288.06959,-1.4152295248,-9.6846919848,1.9541651976,-1.54013599,2.19770153,-3.87770441,,,
imu,288.078056,-1.408649844,-9.663158484000002,1.9493799752,-1.74201256,2.25751681,-4.04219643,,,
imu,288.086522,-1.4128369136,-9.6428212888,1.9416039888,-1.86164312,2.49677793,-4.04967334,,,
imu,288.094988,-1.4002757048,-9.6284656216,1.9386132248,-1.83921239,2.56407012,-4.07210407,,,
imu,288.103454,-1.3924997184,-9.6224840936,1.9416039888,-1.74201256,2.60145467,-4.13939626,,,
imu,288.11192,-1.399677552,-9.631456385600002,1.9661282536,-1.68219728,2.71360832,-4.19921154,,,
imu,288.120386,-1.4050609272,-9.641026830400001,1.9792876152,-1.52518217,2.79585433,-4.23659609,,,
imu,288.128852,-1.4032664688,-9.669140012000002,1.9721097816,-1.50275144,2.9229618,-4.23659609,,,
imu,288.137319,-1.4164258304,-9.6799067624,1.9924469768,-1.61490509,2.90053107,-4.28893446,,,
imu,288.145785,-1.411640608,-9.685290137600001,2.000821116,-1.67472037,2.90800798,-4.46090339,,,
imu,288.154251,-1.4206129,-9.6775141512,2.0265416864,-1.65976655,2.89305416,-4.453426479999999,,,
imu,288.162717,-1.4122387608,-9.655980650400002,2.0379065896,-2.00370441,3.02016163,-4.48333412,,,
imu,288.171531,-1.4224073584,-9.657176956,2.039701048,-2.19810407,3.02016163,-4.51324176,,,
imu,288.180345,-1.4164258304,-9.630858232800001,2.0570474792,-2.16819643,3.25942275,-4.16182699,,,
imu,288.18916,-1.4182202888,-9.638634219200002,2.0618327016,-2.13828879,3.26689966,-4.079580979999999,,,
imu,288.197974,-1.4188184416,-9.6117173432,2.0737957576,-2.09342733,3.40148404,-4.02724261,,,
imu,288.206788,-1.411640608,-9.595567217600001,2.0869551192,-2.01865823,3.46877623,-4.07210407,,,
imu,288.215602,-1.4032664688,-9.6224840936,2.1108812312,-1.8466893,3.51363769,-4.13939626,,,
imu,288.224417,-1.4218092056,-9.661364025600001,2.1240405928,-1.82425857,3.52859151,-4.18425772,,,
imu,288.233231,-1.4319778032,-9.6667474008,2.133611037600001,-1.89902767,3.42391477,-4.22164227,,,
imu,288.242045,-1.4391556368,-9.636839760800001,2.1216479816,-1.92893531,3.53606842,-4.19921154,,,
imu,288.25086,-1.4588946792,-9.608128426400002,2.1168627592,-1.98875059,3.50616078,-4.27398064,,,
imu,288.259674,-1.456502068,-9.579417092000002,2.1096849256,-1.68967419,3.6706528,-3.9449966,,,
imu,288.268488,-1.4433427064,-9.5704448,2.102507092,-1.45041307,3.93982156,-3.57862801,,,
imu,288.277302,-1.4499223872,-9.547714993600001,2.1031052448,-1.20367504,4.08188285,-3.36927453,,,
imu,288.286117,-1.4289870392,-9.541135312800002,2.1001144808,-1.00179847,4.126744309999999,-3.44404363,,,
imu,288.294931,-1.4170239832,-9.527377798400002,2.1031052448,-0.71767589,4.37348234,-3.48142818,,,
imu,288.303745,-1.3984812464,-9.520199964800002,2.10848862,-0.43355331,4.552928179999999,-3.50385891,,,
imu,288.312559,-1.3679754536,-9.526181492800001,2.1120775368,-0.02232326000000001,4.54545127,-3.59358183,,,
imu,288.321374,-1.3512271752,-9.554892827200002,2.1168627592,0.26927623,4.53797436,-3.65339711,,,
imu,288.330188,-1.3362733552,-9.562668813600002,2.111479384,0.41881443,4.53797436,-3.74312003,,,
