ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0,distance_to_inter_1
208.64,0.276628,0.0179375,2697.21,-22.0759,0.00887427,-0.500986,0.065775,16635.3,-1.91693e-05,-0.500893,0.439104,0.0900831,0.00887427,-0.0238724,0.0066798,-0.00308874,59.8849,0.000286284,0.27663,0.017936,59.8872,0.065775,0.037828,0.0645786,0.0,0.220426,0.288,0,-1.0,0.282539,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.000975643,2809.83,-14.616,0,0,0,0,4.93072,-8.7532e-05,4.93072,0,0.0407827,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2311.127928166074,84.10085713124467
208.656,0.261525,0.018092,2697.47,-22.0756,0.00897804,-0.499487,0.066813,16639.7,-1.76206e-05,-0.499395,0.502,0.0969244,0.00897804,-0.0197703,0.00632234,-0.00308232,59.9006,0.000238097,0.261529,0.0180909,59.9029,0.066813,0.0319789,0.0651307,0.0,0.207262,0.288,0,-1.0,0.282838,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00102997,2809.81,-14.6159,0,0,0,0,4.98823,-9.25175e-05,4.98823,0,0.0425422,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2311.387928277285,83.84086089109573
208.672,0.240963,0.0182245,2697.74,-22.0753,0.00907654,-0.497859,0.0678591,16643.7,-1.60915e-05,-0.497767,0.633026,0.106339,0.00907654,-0.017255,0.00601945,-0.00307533,59.915,0.000189806,0.240964,0.0182236,59.9173,0.0678591,0.0276726,0.0655839,0.0,0.20068,0.288,0,-1.0,0.283132,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.0010843,2809.78,-14.6159,0,0,0,0,5.04574,-9.7503e-05,5.04574,0,0.0443017,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2311.657928371516,83.57086489854026
208.688,0.22925,0.0183733,2698.0,-22.0749,0.00917063,-0.496072,0.0689117,16647.4,-1.50682e-05,-0.49598,0.614188,0.116338,0.00917063,-0.0136212,0.00576837,-0.00306777,59.9286,0.000142639,0.229251,0.0183727,59.9308,0.0689117,0.0211859,0.0659582,0.0,0.194097,0.288,0,-1.0,0.283422,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00114388,2809.76,-14.6159,0,0,0,0,5.10265,-0.000102856,5.10265,0,0.0462075,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2311.9179286671074,83.31086803899017
208.704,0.214913,0.018502,2698.27,-22.0746,0.00926109,-0.494129,0.0699698,16651.0,-1.39699e-05,-0.494037,0.606143,0.126118,0.00926109,-0.0116385,0.00555953,-0.00305966,59.9414,9.72411e-05,0.214913,0.0185015,59.9436,0.0699698,0.0173309,0.0662665,0.0,0.184224,0.288,0,-1.0,0.283708,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00120775,2809.74,-14.6159,0,0,0,0,5.15907,-0.000108511,5.15907,0,0.048233,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2312.187928761363,83.04087209778108
208.72,0.203708,0.0186225,2698.54,-22.0743,0.00934847,-0.492029,0.0710322,16654.3,-1.31858e-05,-0.491937,0.554235,0.135547,0.00934847,-0.0109433,0.00537624,-0.00305093,59.9534,5.41604e-05,0.203706,0.0186222,59.9556,0.0710322,0.0141509,0.0665197,0.0,0.180933,0.288,0,-1.0,0.283989,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00127163,2809.71,-14.6158,0,0,0,0,5.21549,-0.000114165,5.21549,0,0.0502586,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2312.4579288556342,82.77087618413881
208.736,0.199501,0.0187386,2698.8,-22.0739,0.00943304,-0.489794,0.0720984,16657.6,-1.267e-05,-0.489703,0.390706,0.14286,0.00943304,-0.00992311,0.00520695,-0.00304164,59.9651,1.3798e-05,0.199498,0.0187384,59.9673,0.0720984,0.0126349,0.0667296,0.0,0.177642,0.288,0,-1.0,0.284266,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00133632,2809.69,-14.6158,0,0,0,0,5.27149,-0.00011993,5.27149,0,0.0522636,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2312.717929151242,82.51087939544702
208.752,0.190749,0.0188395,2699.07,-22.0736,0.00951491,-0.48746,0.0731676,16660.7,-1.1993e-05,-0.487368,0.302044,0.148396,0.00951491,-0.0106064,0.00503782,-0.00303186,59.9763,-2.37078e-05,0.190743,0.0188394,59.9785,0.0731676,0.00956804,0.0669002,0.0,0.174351,0.288,0,-1.0,0.284538,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00140212,2809.67,-14.6158,0,0,0,0,5.32692,-0.000125847,5.32692,0,0.0542405,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2312.987929245538,82.24088353465085
208.768,0.188248,0.0189398,2699.34,-22.0733,0.00959401,-0.485047,0.0742392,16663.7,-1.15071e-05,-0.484956,0.136309,0.152468,0.00959401,-0.0105297,0.00485957,-0.00302165,59.9871,-5.82391e-05,0.188241,0.0189397,59.9893,0.0742392,0.00882746,0.0670406,0.0,0.174351,0.288,0,-1.0,0.284805,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00146793,2809.64,-14.6158,0,0,0,0,5.38235,-0.000131763,5.38235,0,0.0562173,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2313.25792933985,81.97088770222028
208.784,0.179055,0.0190268,2699.6,-22.0729,0.00967022,-0.482595,0.0753129,16666.6,-1.1139e-05,-0.482504,0.096456,0.154104,0.00967022,-0.0116254,0.0046749,-0.00301121,59.9977,-8.97368e-05,0.179048,0.0190268,59.9999,0.0753129,0.00718275,0.067155,0.0,0.17106,0.288,0,-1.0,0.285067,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00153772,2809.62,-14.6158,0,0,0,0,5.43801,-0.000138027,5.43801,0,0.0583085,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2313.517929635474,81.71089098651444
208.8,0.173368,0.019105,2699.87,-22.0726,0.00974338,-0.480129,0.0763882,16669.5,-1.08389e-05,-0.480039,0.0153997,0.153995,0.00974338,-0.0133785,0.00447947,-0.00300062,60.0081,-0.000118224,0.173362,0.0191052,60.0102,0.0763882,0.00475343,0.0672483,0.0,0.164478,0.288,0,-1.0,0.285325,-7.06769,0,383.542,-108.237,0,3.6686000000000004e-30,0,-2.92094e-28,49.0468,-1.86832e-12,49.0468,0,0,0.98,0.00162013,2809.6,-14.6157,0,0,0,0,5.4944,-0.00014539,5.4944,0,0.0607621,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2313.7879297298095,81.44089520848877
