CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_3,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
6727.975141058968,70.01866196095435,2046.982961485919,-32.85599872806574,-48.48942891437139,-225.83698182406818,-321.64205328363823,24004368.50203991,0.43914861884704426,-225.82612680884702,4382908.133832494,-1555.1667755196738,-48.48942891437139,1523210577.1521692,202.45236342183998,-0.23834156424010322,-2700.864763173059,-149.8931309317669,6755.494518530148,29.322296224288504,-2703.4634659933454,-681.6420532901247,-730081061843.1929,-1561.657284636733,0.0,736.2815534351744,-5742.407508836396,59638208600522.97,19213.412564676306,-55.62658063165209,1.2568525493377307e-05,0.0023022897456449884,2835.523672041425,-4.51189345114949,0.0,-4.2826807864394254e-20,0.0,-8.989905097931802e-15,66.00340000160759,-0.00020388179935324565,66.00340000160759,0.0,0.0071947442907963595,0.5696994641550646,0.0,1275.8204284966341,-11.406379030953758,89.46120000125484,0.0,0.0,0.0,0.0,3.954302369028028,1.459961023577726e-08,3.954302369028028,0.0,0.0,4.077504074190247,-194.91381394166416,5739.930878100917,-191.55747224339757,0.0,-0.00018243246794775195,0.0,-0.03805441940057173,12.094209126102214,17.537461233168006,12.094209126102214,0.0,-957.692784731083,3.201667854105352e-06,-0.30110401244316876,5801.3385722687235,-458.8386109256098,0.0,-6.225596462663172e-05,0.0,-1.5872940400147913e-08,48.50000000155978,0.04722752433500865,48.50000000155978,0.0,-1.2794389943387046,999.0000000263099,1.0000000000144098,2.0000000000288196,1626.031325768962,gaze,0.5632515074712408,0.40513887623461387,-325.7881486106579,452.35189958930874,2969.880703918446,31.149889888855025,-4.649863705757072,-29.40582421595412,-0.1349699749837569,0.14558120515367662,0.9767236531761743,4.412013491209558,-34.807345640390544,-4.88229386625242,-31.267363258690374,-0.09986400773466694,0.1342058669636363,0.9817421172579551,4.433601891048995,-1.8896684045815215,-4.8045505513924684,-30.338421250757747,-0.12444847482948931,0.13442658143260056,0.9789419411379016,4.4214010606122,68.20056963927158,False,0.031080747058129014,imu,-0.2464389536,-9.6924679712,1.4828207912,0.43376825,3.3715764,-2.95804448,-86.09386200341811,175.04271869291796,125.37080424693508
6749.944768046498,70.25115171254616,2049.895320873795,-32.99084290348583,-48.6453402450956,-226.64506342600023,-323.3977590537179,24101407.26666546,0.4405645756187717,-226.6341332244853,4400119.724521466,-1560.1573872262982,-48.6453402450956,1529358752.3262959,203.11696265786935,-0.24043994310489647,-2709.147349797069,-150.3741219162312,6777.56160702387,29.423120033881865,-2711.7539868997665,-683.3977590602335,-733089541468.4294,-1566.6783075214316,0.0,738.6435433853231,-5758.2366122929225,59884698106744.24,19278.53511427406,-55.8091836215601,1.2613874469083783e-05,0.002308040640409159,2836.003603582096,-4.510842589060985,0.0,-4.297382205536602e-20,0.0,-9.016914542216566e-15,66.00340000161486,-0.000204388285029413,66.00340000161486,0.0,0.007212716009697486,0.5712022323305206,0.0,1275.785615333647,-11.340294199333584,89.46120000125666,0.0,0.0,0.0,0.0,3.9606595483028286,1.4648967869169505e-08,3.9606595483028286,0.0,0.0,4.09222037826373,-195.5776838891088,5740.032589966664,-191.92531503358146,0.0,-0.0001830291994493421,0.0,-0.03819756715281155,11.99168154117433,17.59719390156229,11.99168154117433,0.0,-960.9554346432944,3.2121709374911523e-06,-0.3010837940009665,5801.022584315506,-458.61727682275523,0.0,-6.246239632310912e-05,0.0,-1.5863465078837228e-08,48.50000000156888,0.047292716374021104,48.50000000156888,0.0,-1.2793500674938514,999.0000000264263,1.0000000000144382,2.0000000000288765,1631.7033942358844,gaze,0.534813342490738,0.3852844896730818,-115.7348983068471,259.0184536440242,1626.526217007551,31.71190147307249,-4.509839239728497,-29.44348590461572,-0.0811310417393062,0.1657407424605697,0.982826414152018,4.419834613800049,-34.35258858195033,-4.740774912298211,-31.26516641720953,-0.0549070677370229,0.1477634681750107,0.9874974285462288,4.43609094619751,-2.205598420379295,-4.768268573870609,-30.26726705633842,-0.1504917009354865,0.1498374438311234,0.9758706466522604,4.438235070834088,75.15942457828494,False,-1.0,imu,-0.24648166125359172,-9.74864846223935,1.4190374923131897,-0.0924090944272773,2.828899102514388,-3.1189070276278406,-86.10153528235274,175.04910974092132,125.37517203880935
6753.314182260223,70.28680921522508,2050.3420411469997,-33.01152380040776,-48.669251442486875,-226.76901288888703,-323.6670545471534,24116295.395653725,0.44078173237182716,-226.75807114732146,4402760.261810231,-1560.9227676010044,-48.669251442486875,1530302029.9084024,203.21889198622432,-0.24076206205164086,-2710.4174500799227,-150.44788844914615,6780.945970706584,29.438584540682427,-2713.0253039148047,-683.667054553629,-733551132461.9534,-1567.448352056154,0.0,739.0057876460838,-5760.6635921207735,59922517203118.62,19288.523387003188,-55.837189337200826,1.2620830791990227e-05,0.0023089221259897544,2836.0771815493354,-4.510681481694633,0.0,-4.299637101752216e-20,0.0,-9.021056413822032e-15,66.00340000160759,-0.00020446591708335162,66.00340000160759,0.0,0.007215470678599064,0.5714325223245353,0.0,1275.7802762191568,-11.330159085100604,89.46120000124574,0.0,0.0,0.0,0.0,3.961634847272876,1.4656538130850848e-08,3.961634847272876,0.0,0.0,4.094477792633916,-195.67950688606143,5740.048191377427,-191.98171462792993,0.0,-0.0001831207192733963,0.0,-0.03821952595388719,11.975954272109448,17.606355574616998,11.975954272109448,0.0,-961.455853304108,3.213781786668529e-06,-0.30108069235850365,5800.974136913894,-458.58334560228104,0.0,-6.249405716276812e-05,0.0,-1.5862012349197357e-08,48.50000000156615,0.0473027150128047,48.50000000156615,0.0,-1.2793364258028532,999.000000026339,1.0000000000143245,2.000000000028649,1632.5733539546961,gaze,0.5617225944677813,0.40413159364135587,-95.18482269117668,242.3610481058792,1499.2230749095352,31.18007472348462,-4.642851363682362,-29.41087078020982,-0.13215399578238757,0.14630544291442213,0.9769783364849535,4.408036636437757,-34.78118926288302,-4.874693135241736,-31.263574922550553,-0.09735760475037439,0.13510189004664283,0.981914650807634,4.431621794550148,-1.8607241429063093,-4.795962746746135,-30.338529327217177,-0.12202868858763113,0.13546041585955781,0.9791195195776827,4.419091655143371,76.2941723029575,False,-0.9888383489389657,imu,-0.23926112,-9.6924679712,1.483418944,0.46367589,3.34166876,-3.04029049,-86.10272753159875,175.05010307781612,125.37592632699081
6778.728580932554,70.55577299285933,2053.712025154964,-33.16751531598152,-48.849602054699254,-227.70406417740512,-325.6985048193528,24228639.514060974,0.4424196395647727,-227.6930353164445,4422684.229580354,-1566.6956605112919,-48.849602054699254,1537419865.2584615,203.9877271155037,-0.2431942379969907,-2719.995913040636,-151.00427201915525,6806.473146295729,29.555240851251668,-2722.6129432297575,-685.6985048258975,-737034385077.0244,-1573.2564259660714,0.0,741.7380198733154,-5778.963695101033,60207909062386.34,19363.867049068765,-56.048431265409235,1.2673311103528805e-05,0.0023155665150437457,2836.6319204106694,-4.509466813863128,0.0,-4.3166466309835874e-20,0.0,-9.052293074982257e-15,66.00340000161668,-0.0002050510765626846,66.00340000161668,0.0,0.00723623459369879,0.5731679458446379,0.0,1275.7400056395854,-11.253714154119734,89.46120000126575,0.0,0.0,0.0,0.0,3.968993913566919,1.4713641859851815e-08,3.968993913566919,0.0,0.0,4.111508327026156,-196.44758712521207,5740.165886340779,-192.40698781245783,0.0,-0.00018381103172275228,0.0,-0.038385193967686276,11.857303554054852,17.675464718613476,11.857303554054852,0.0,-965.2306571378525,3.2259321008813876e-06,-0.3010572908221363,5800.608839241439,-458.32753377448535,0.0,-6.273287353549472e-05,0.0,-1.5851058900494966e-08,48.500000001572516,0.04737813437434557,48.500000001572516,0.0,-1.2792335031500102,999.0000000265427,1.0000000000145235,2.000000000029047,1639.1356219384604,gaze,0.5601443080647811,0.40308014652828933,-25.564662758689135,213.58904815915736,1328.643397649008,31.2111648629874,-4.635612071980685,-29.416050844273745,-0.12925344757233093,0.14705672983739868,0.9772401868306212,4.403982337225027,-34.7542709358089,-4.866823768542576,-31.259633283766707,-0.09477914230239272,0.1360368963308846,0.9820916696612301,4.4296327702098575,-1.8310281893483016,-4.7870457334197445,-30.33860518472236,-0.11953482942192584,0.1365406881714966,0.9793017003376749,4.416771890323534,81.64269039999182,False,-1.7653699567637686,imu,-0.2207183832,-9.7032347216,1.4720540408,0.7702292,3.33419185,-3.06272122,-86.11185332990122,175.05770875946985,125.38235728132912
6804.2185026621555,70.8255551444405,2057.0929386674834,-33.32397430045489,-49.030481902919725,-228.64214287229208,-327.7364192683599,24341402.02213669,0.44406235083906365,-228.63102649773134,4442680.23186158,-1572.4854911757873,-49.030481902919725,1544564156.7344606,204.75887398043787,-0.24563812734509094,-2729.600202454133,-151.56228518208115,6832.076211773886,29.67226602440454,-2732.226434389003,-687.7364192748937,-740530857209.1438,-1579.081543462153,0.0,744.4782675900877,-5797.307891555519,60494387270902.06,19439.444087177068,-56.260307830940306,1.2725966871475293e-05,0.002322222918203699,2837.1878914246336,-4.508249441500993,0.0,-4.333709498265031e-20,0.0,-9.083615254493921e-15,66.0034000016185,-0.00020563727818848185,66.0034000016185,0.0,0.007257036052959127,0.5749057354971754,0.0,1275.6996164982556,-11.177043693860469,89.46120000125666,0.0,0.0,0.0,0.0,3.976379601790768,1.4770921826304637e-08,3.976379601790768,0.0,0.0,4.128595821459952,-197.2180601958755,5740.283963909373,-192.8332941985484,0.0,-0.00018450340988960306,0.0,-0.03855142484722518,11.738255967857185,17.744789163345317,11.738255967857185,0.0,-969.0172234553391,3.238118878050591e-06,-0.3010338076220691,5800.242677259725,-458.0711742336716,0.0,-6.297241538463926e-05,0.0,-1.5840079997795214e-08,48.500000001572516,0.04745378293774749,48.500000001572516,0.0,-1.2791302254661332,999.0000000265427,1.000000000014495,2.00000000002899,1645.7181753055586,gaze,0.5585159362683104,0.40198384461491454,-72.64939236841214,310.6584516565308,2055.7798207990354,31.24317237440668,-4.628143112230057,-29.421366079904193,-0.12626718497577644,0.14783538935687546,0.9775093029506263,4.399849164424868,-34.726580666028,-4.858682236848649,-31.255535889941648,-0.09212769003193555,0.1370114802762306,0.9822732271552148,4.42763470674503,-1.800575549962603,-4.7777947573973805,-30.338648037987227,-0.1169659105300351,0.13766812319608115,0.979488538285305,4.414441595722083,85.87530681939316,False,-2.2492438615855805,imu,-0.2087553272,-9.7217774584,1.4696614296,0.97958268,3.26689966,-3.16739796,-86.12124396646648,175.06553887883945,125.39015777684288
6811.695460261674,70.90469394962406,2058.0848349901207,-33.369869147296185,-49.08353811216922,-228.91735654540534,-328.3342815417527,24374494.657377243,0.4445441952962006,-228.906214474868,4448548.08794191,-1574.1837808373705,-49.08353811216922,1546660796.181837,204.98507957653501,-0.2463558424877521,-2732.4169288522708,-151.72596265680437,6839.586363827099,29.70659721743343,-2735.0458595794116,-688.3342815483084,-741557020590.5769,-1580.7901840425404,0.0,745.2820447001448,-5802.686846108993,60578465044495.28,19461.614891636542,-56.32245888134469,1.2741416079972463e-05,0.002324173976514612,2837.3508957040613,-4.507892520741393,0.0,-4.3387150769759104e-20,0.0,-9.092801605010546e-15,66.00340000162942,-0.00020580909672779433,66.00340000162942,0.0,0.007263133168569338,0.5754149531363169,0.0,1275.687769363023,-11.15455425383243,89.46120000126939,0.0,0.0,0.0,0.0,3.9785469401905402,1.478772499564165e-08,3.9785469401905402,0.0,0.0,4.133609298543069,-197.44408392603177,5740.318605818902,-192.95829907496181,0.0,-0.00018470650786601262,0.0,-0.03860019870334945,11.703327356906811,17.765125980437624,11.703327356906811,0.0,-970.1280400012593,3.2416936923894397e-06,-0.3010269170002573,5800.135312782135,-457.99601645696384,0.0,-6.304268317674083e-05,0.0,-1.5836860897811944e-08,48.50000000158252,0.0474759738899877,48.50000000158252,0.0,-1.2790999217137653,999.0000000266591,1.0000000000146088,2.0000000000292175,1647.6491838236866,gaze,0.5201939505342223,0.3926334045396611,-91.39902649653882,342.1477773405882,2279.772881890905,32.05437589685702,-4.509648298777407,-29.57306112455225,-0.0524804906750254,0.1502925811095657,0.9872476579673072,4.352892398834229,-34.02045850334846,-4.725257493259203,-31.2284540261285,-0.0248579500597481,0.1463367418182599,0.9889224642573567,4.400990009307861,-1.8894557876346485,-4.728751138207637,-30.301673803981032,-0.1213543885277475,0.1495902999145967,0.9792466317410684,4.422871494293213,87.52031421543822,False,-1.0,imu,-0.246659566796739,-9.748572817858896,1.4205372844128616,-0.04052835827347545,2.81608550296572,-3.1109798037061775,-86.12404403133993,175.0678742197114,125.3927096213555
6829.784113273694,71.09615752332303,2060.4848068799474,-33.480901780968,-49.21189214071957,-229.58325616737747,-329.78081308556284,24454584.08689499,0.4457098766227667,-229.57205188385524,4462748.463724006,-1578.2922965731377,-49.21189214071957,1551734978.0049863,205.5323377594627,-0.2480937654294224,-2739.2303687831463,-152.12193148330337,6857.755333857265,29.789660929904315,-2741.8658279072088,-689.7808130921585,-744040586450.1816,-1584.9237416935264,0.0,747.2265482949082,-5815.696255335266,60781954927122.195,19515.255038447955,-56.47282045054477,1.2778798540071871e-05,0.002328891340837261,2837.7450973966625,-4.507029358449586,0.0,-4.350825827919453e-20,0.0,-9.115023125669035e-15,66.00340000163487,-0.00020622452235523014,66.00340000163487,0.0,0.007277875073152735,0.5766458920565825,0.0,1275.659108535503,-11.100147159373591,89.46120000126939,0.0,0.0,0.0,0.0,3.9837919458645956,1.4828378434345722e-08,3.9837919458645956,0.0,0.0,4.145740420275471,-197.9909316433007,5740.402425004635,-193.26063619148908,0.0,-0.00018519785837450595,0.0,-0.03871822000006412,11.618810507760827,17.814329407764287,11.618810507760827,0.0,-972.8155795213409,3.2503421996029984e-06,-0.30101024254598485,5799.87564898096,-457.81426577021193,0.0,-6.321268435249009e-05,0.0,-1.5829075584775913e-08,48.50000000158616,0.04752966122190916,48.50000000158616,0.0,-1.2790265918369812,999.0000000266882,1.0000000000146088,2.0000000000292175,1652.3210597084276,gaze,0.5568367615849432,0.4008419924709312,-113.13632098955236,387.01792573054547,2630.2211874551717,31.27610941072571,-4.620441753759703,-29.42681816928033,-0.12319405419102603,0.1486417463340096,0.9777857843328153,4.39563567522532,-34.69810838860705,-4.850264990284241,-31.25128026820027,-0.08940231109175889,0.13802624059018548,0.982459376963511,4.425627492243348,-1.769361282204116,-4.76820503278214,-30.338657093269745,-0.11432093803539436,0.13884345110703494,0.9796800886403221,4.412100599038874,89.98226460713914,False,-2.4198294272647956,imu,-0.2195220776,-9.73493682,1.4541094568,0.97958268,3.0725,-3.36927453,-86.13090405218838,175.07359660148535,125.39938982029884
6855.425578830489,71.36758198563419,2063.887655024737,-33.63829878614865,-49.393833923331336,-230.52741126765684,-331.83170148596037,24568186.877536774,0.44736222735884223,-230.5161186786531,4482889.120589437,-1584.1161137354202,-49.393833923331336,1558932402.8752372,206.30812363869558,-0.2505611876480487,-2748.8864625542656,-152.6832144732977,6883.510679502171,29.90742643887022,-2751.531174362969,-691.8317014925378,-747563610463.2046,-1590.7830578628134,0.0,749.982879511588,-5834.128860364028,61070615135389.0,19591.300440817628,-56.68597054306231,1.2831806554321676e-05,0.0023355717882829127,2838.3035411351593,-4.50580655853571,0.0,-4.3679957444613035e-20,0.0,-9.146516862050297e-15,66.00340000163305,-0.00020681280945465907,66.00340000163305,0.0,0.007298751670961152,0.5783884162907071,0.0,1275.6184814908775,-11.02302400485678,89.46120000126757,0.0,0.0,0.0,0.0,3.991230979742568,1.488601208872384e-08,3.991230979742568,0.0,0.0,4.162942268060507,-198.76620702123233,5740.521270545898,-193.68901620030988,0.0,-0.0001858943817847973,0.0,-0.03888558083606913,11.49896616623937,17.88408595158656,11.49896616623937,0.0,-976.6257526424093,3.2626021470857453e-06,-0.3009865953811186,5799.5077524068765,-457.55680717222276,0.0,-6.345368208379802e-05,0.0,-1.581804560501493e-08,48.50000000158707,0.04760576974648867,48.50000000158707,0.0,-1.2789226013453856,999.0000000267755,1.0000000000145235,2.000000000029047,1658.9443208666896,gaze,0.555106061003319,0.39965388950034153,-97.74851062374547,384.63115957669646,2631.39446315304,31.3099882111338,-4.612505253643695,-29.432408805026583,-0.12003289296518041,0.14947612705750613,0.9780697312179374,4.391340413094003,-34.66884396659158,-4.841568458360454,-31.246863925116504,-0.08660206212626573,0.13908178024032442,0.9826501730984343,4.423611014163371,-1.7373804956941643,-4.758271741710195,-30.338631548335318,-0.11159891096494456,0.14006740744047244,0.9798764069757875,4.409748726095918,93.07682529538019,False,-2.2807817687484024,imu,-0.2105497856,-9.7480961816,1.4642780544,1.21136689,2.81828506,-3.35432071,-86.14083824088414,175.08188511765485,125.41011677101015
6873.5531054326175,71.55948016103129,2066.293888187036,-33.749574743426365,-49.522455706172295,-231.19504261607926,-333.2818584866691,24648550.79934883,0.4485303374341581,-231.18368751685105,4497135.544657512,-1588.233197007848,-49.522455706172295,1564023912.7091823,206.85659069710158,-0.2523082668600285,-2755.7113555783444,-153.08000556111932,6901.71873409065,29.990695526368363,-2758.362607545385,-693.2818584933048,-750055987661.3378,-1594.9252382262634,0.0,751.931436893051,-5847.1537907755755,61274830893491.18,19645.06733386999,-56.836663609629085,1.2869292973476498e-05,0.0023402899339618186,2838.6980897958274,-4.504942628565573,0.0,-4.380135899462973e-20,0.0,-9.168777311301142e-15,66.00340000164579,-0.0002072282845814497,66.00340000164579,0.0,0.007313496016965392,0.5796186322067456,0.0,1275.5897604042257,-10.96850180731144,89.46120000128212,0.0,0.0,0.0,0.0,3.9964928974204668,1.4926760812840052e-08,3.9964928974204668,0.0,0.0,4.1751071529723705,-199.31436348312474,5740.605309601873,-193.99172630042062,0.0,-0.0001863868056694016,0.0,-0.03900394110076355,11.414214053475007,17.93340713781394,11.414214053475007,0.0,-979.3197273675187,3.271269672885446e-06,-0.3009698704208503,5799.247796240728,-457.37492128835584,0.0,-6.36240677374622e-05,0.0,-1.5810252089722648e-08,48.500000001592525,0.04765957861052783,48.500000001592525,0.0,-1.278849054352122,999.0000000268919,1.0000000000147224,2.000000000029445,1663.6271833280525,gaze,0.5148890662777158,0.3958874624126902,-70.61220378896002,357.6261532560829,2448.619063171877,32.17944852740864,-4.516323046591145,-29.61923638678886,-0.041001471956833,0.1447449623935535,0.988619125426502,4.312780857086182,-33.89034016894897,-4.733950188406992,-31.19519908606762,-0.0146569689103115,0.1442996305390261,0.9894254847580302,4.383734226226807,-1.545661144522798,-4.688995106650864,-30.338168774150898,-0.0897907160467589,0.1487882447692599,0.9828296723848152,4.403361749649048,92.83939370368437,False,-1.0,imu,-0.24685060980574458,-9.748506226151704,1.4220482066104223,0.015179471317158577,2.8027184696756002,-3.102536836824094,-86.14801096815211,175.08787050921026,125.4186150104122
6881.143065634692,71.63983039027643,2067.301508372475,-33.79616634609715,-49.576308407649954,-231.47461538930258,-333.88909970789973,24682211.565426826,0.44901941350515484,-231.46323409713665,4503102.39823169,-1589.9569797481809,-49.576308407649954,1566156505.2871351,207.086236811941,-0.2530404294636921,-2758.568534357958,-153.24613770763955,6909.342415905188,30.02556342377852,-2761.2225243988205,-693.8890997145027,-751099966982.5454,-1596.65952922617,0.0,752.7472787892619,-5852.605780638298,61360371005936.33,19667.5808330393,-56.89975952942315,1.2884991359989248e-05,0.002342264265849931,2838.8632254527765,-4.504581035580713,0.0,-4.3852193725967324e-20,0.0,-9.178096637411249e-15,66.00340000164397,-0.00020740213987573697,66.00340000164397,0.0,0.007319665862974644,0.580133308960221,0.0,1275.5777351040742,-10.945673683682799,89.46120000127667,0.0,0.0,0.0,0.0,3.998696737420005,1.4943823194800592e-08,3.998696737420005,0.0,0.0,4.180201509650497,-199.54389189191716,5740.6405014586635,-194.11843663776767,0.0,-0.00018659298473459743,0.0,-0.03905350876741391,11.378721934089299,17.954059295293348,11.378721934089299,0.0,-980.4477701669082,3.274898802166336e-06,-0.3009628659145278,5799.138985543395,-457.2987972261617,0.0,-6.369541022577808e-05,0.0,-1.5806990002024482e-08,48.500000001591616,0.04768210903195236,48.500000001591616,0.0,-1.278818253073922,999.0000000268337,1.0000000000147224,2.000000000029445,1665.5880045672004,gaze,0.5533231059757042,0.39841882992555316,-62.88939394165128,348.5788234744839,2376.1900718298807,31.344821101292464,-4.604330856694579,-29.438139690237023,-0.11678253056682561,0.15033885924427778,0.978361244602148,4.3869619077231725,-34.63877719077783,-4.832589049931431,-31.24228434664031,-0.08372599325161108,0.1401787064667284,0.9828456699116321,4.421585159334638,-1.7046283529871071,-4.747990034264871,-30.33857059242014,-0.10879882122686388,0.14134073311123033,0.9800775492190632,4.407385800829074,93.0308559236981,False,-1.855604460504925,imu,-0.2177276192,-9.7486943344,1.462483596,1.50296638,2.72856214,-3.41413599,-86.15105122946463,175.0904076423692,125.42240335350843
6906.936740227422,71.91290459892925,2070.726392231096,-33.95450549240013,-49.75931675223399,-232.4248757596705,-335.9530230132659,24796659.324097633,0.45068144553448425,-232.41340536549953,4523388.492776917,-1595.8149317504751,-49.75931675223399,1573407359.3194609,207.86668248069637,-0.25553152640377186,-2768.276634848615,-153.81070474700795,6935.250710503295,30.144072758463558,-2770.9399287213073,-695.9530230199234,-754649693813.8701,-1602.553193093325,0.0,755.5197637024065,-5871.127090227336,61651225654895.17,19744.096754683804,-57.11418883264973,1.2938353403601244e-05,0.002348968778818338,2839.424153168162,-4.503352783397077,0.0,-4.4024968372237366e-20,0.0,-9.209762625756433e-15,66.0034000016476,-0.0002079925140046664,66.0034000016476,0.0,0.0073406176656920325,0.5818805708189458,0.0,1275.5368691141484,-10.86809564840496,89.4612000012894,0.0,0.0,0.0,0.0,4.0061892529222405,1.5001812158550877e-08,4.0061892529222405,0.0,0.0,4.197518290128868,-200.3239918261106,5740.7601186668035,-194.548899920361,0.0,-0.00018729367184481562,0.0,-0.039222005208581816,11.258076800351773,18.024249940131455,11.258076800351773,0.0,-984.2816594850457,3.2872322466327297e-06,-0.3009390539327157,5798.769346388173,-457.0402347167401,0.0,-6.393787042811151e-05,0.0,-1.5795908719221077e-08,48.50000000160708,0.04775867959952418,48.50000000160708,0.0,-1.2787135461027788,999.0000000270375,1.0000000000148077,2.0000000000296154,1672.2521566640976,gaze,0.5514871623995535,0.3971361027714835,-48.41564774810574,331.7777975090066,2247.057619043349,31.380620493601604,-4.595915795457023,-29.444012538499813,-0.11344178775871981,0.15123027204010517,0.9786604262395173,4.382498674974775,-34.60789777948468,-4.823323153150602,-31.237538998024675,-0.08077314803580712,0.14131763079441953,0.9830459220950277,4.419549813957768,-1.6711000703369576,-4.737355028390713,-30.33847340619466,-0.10591965358829972,0.14266417442919954,0.9802835716528034,4.405011645279757,88.31369141207828,False,-1.1832122449593545,imu,-0.221316536,-9.7534795568,1.4511186928,1.33099745,2.52668557,-3.39170526,-86.16154775810459,175.09916741551007,125.43631567021606
6932.806769388979,72.18680647605122,2074.162331945845,-34.11331725812397,-49.94286011730682,-233.37819961730935,-338.0234866873943,24911531.32926178,0.4523483339345352,-233.3666397211251,4543747.600703926,-1601.6900069349042,-49.94286011730682,1580685039.1879833,208.64946585415757,-0.25803451406046896,-2778.0108147446,-154.3769191571888,6961.2357309741055,30.262955318118753,-2780.6834381010003,-698.0234866941319,-758212828834.2434,-1608.4640868276167,0.0,758.3003518508579,-5889.692863273203,61943182204299.21,19820.84874614018,-57.32925987785797,1.2991893132447195e-05,0.0023556853324388414,2839.986327101302,-4.502121795785683,0.0,-4.4198282634322984e-20,0.0,-9.241515001321533e-15,66.00340000166761,-0.00020858393222487922,66.00340000166761,0.0,0.007361607095520558,0.5836302026136764,0.0,1275.4958832597767,-10.790289350720741,89.46120000130941,0.0,0.0,0.0,0.0,4.01370856031599,1.5059979386563338e-08,4.01370856031599,0.0,0.0,4.214892754827201,-201.10651240308312,5740.880123095936,-194.98040846833692,0.0,-0.00018799644774315514,0.0,-0.03939107157636752,11.137029752335366,18.09465838811386,11.137029752335366,0.0,-988.1274480289037,3.2996025623934276e-06,-0.30091515922190126,5798.39883293747,-456.78111842653016,0.0,-6.418106434294738e-05,0.0,-1.5784801699939057e-08,48.5000000016189,0.04783548197121412,48.5000000016189,0.0,-1.2786084795109502,999.0000000272703,1.0000000000149782,2.0000000000299565,1678.936823078846,gaze,0.549597490599072,0.39580499184966156,-53.2415220661647,340.83905399549667,2304.9777042982564,31.417398887465602,-4.587257290201432,-29.45002907392156,-0.11000947677047966,0.15215069602029635,0.9789673786445318,4.37794921682549,-34.57619537832552,-4.8137671354269065,-31.232625323752515,-0.0777425634788278,0.1424991690457957,0.9832509846817574,4.417504863604557,-1.636790918464003,-4.726361809807556,-30.33833916172686,-0.10296038565310048,0.14403848311565637,0.9804945309159411,4.402626079586621,79.00865511556404,False,-0.31349374092808857,imu,-0.2261017584,-9.7624518488,1.462483596,1.27865908,2.34723973,-3.31693616,-86.17233261041304,175.10816770190695,125.45192121411864
