,Unnamed: 0,Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_3_x,hazard_3_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous,global_collision_flag,time_to_collision_flag
37,37,219.967,-0.0580473,0.00523372,3774.61,-23.8423,-0.00573913,0.402521,1.94211,29.6171,3.05036,0.402533,-13.0354,-3.18395,-0.00573913,0.0521019,0.0189632,-0.000427257,-0.10735,0.000495362,0.0552521,-0.00501188,0.149142,1.94211,-0.273238,-0.00286713,11.2957,0.0,7.713,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.88574e-09,0.0,2777.98,-109.993,0.0,0.0,0.0,0.0,64.8,6.32155e-12,64.8,0.0,0.0,1.06886,0.690598,3785.9,-29.9529,0.0,0.0,0.0,0.0,22.7135,-0.0621457,22.7135,0.0,6.27079,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.208856027081197,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.9,-29.9529,False,0.9611672228522878,-0.2759666097817277,3776.119695980157,-24.19133731533593,1.94211,True,0.39999999999997726
38,38,219.983,-0.0108486,0.011766,3774.61,-23.8423,-0.00546549,0.350085,1.94207,30.0814,-0.039996,0.3501,-7.59308,-3.3458,-0.00546549,0.70964,0.0158539,-0.000471396,-0.10906,0.00054362,0.00875659,-0.0117548,0.166177,1.94207,-0.420972,-0.00228891,11.0042,0.0,7.713,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.85156e-09,0.0,2777.99,-110.284,0.0,0.0,0.0,0.0,64.8,1.05671e-11,64.8,0.0,0.0,1.06001,0.704256,3785.89,-29.8509,0.0,0.0,0.0,0.0,22.7752,-0.0633648,22.7752,0.0,6.3781,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.208856027081197,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.89,-29.8509,False,0.9611674155130924,-0.2759659387603524,3776.119695736483,-24.191338369302468,1.94207,True,0.38399999999998613
39,39,219.999,0.0200189,0.0149471,3774.61,-23.8424,-0.0052402,0.295752,1.94204,29.9543,3.10038,0.295767,-3.20614,-3.42909,-0.0052402,0.952795,0.0128888,-0.000524948,-0.108578,0.000592408,-0.0214381,-0.0150943,0.180305,1.94204,-0.75968,-0.00188167,11.4414,0.0,7.713,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-2.66152e-09,0.0,2782.47,-110.62,0.0,0.0,0.0,0.0,64.8,7.30214e-12,64.8,0.0,0.0,1.05177,0.716071,3785.88,-29.7527,0.0,0.0,0.0,0.0,22.8326,-0.0644387,22.8326,0.0,6.46828,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.20884795384056,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.88,-29.7527,False,0.961167560008388,-0.2759654354942327,3776.119695553727,-24.19143915977726,1.94204,True,0.367999999999995
40,40,220.015,0.0402921,-0.000960054,3774.61,-23.8424,-0.00505733,0.240607,1.94202,29.429,3.12965,0.240625,-0.0573171,-3.454,-0.00505733,-0.417427,0.00976676,-0.000588978,-0.106612,0.000600514,-0.0412874,0.000699732,0.191663,1.94202,-0.0366344,-0.0010124,11.0042,0.0,7.704,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-1.47149e-09,0.0,2786.96,-110.955,0.0,0.0,0.0,0.0,64.8,4.03716e-12,64.8,0.0,0.0,1.04354,0.727886,3785.88,-29.6546,0.0,0.0,0.0,0.0,22.8901,-0.0655126,22.8901,0.0,6.55845,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.20884795384056,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.88,-29.6546,False,0.961167656338439,-0.2759650999834441,3776.119695431889,-24.1914396867604,1.94202,True,0.35200000000000387
41,41,220.031,0.060576,0.0112977,3774.61,-23.8424,-0.00491817,0.185468,1.942,28.6047,3.10104,0.185488,2.49955,-3.43275,-0.00491817,0.719004,0.00781706,-0.000664427,-0.103529,0.000662679,-0.061066,-0.0117147,0.200041,1.942,-0.368393,-0.00100606,10.8584,0.0,7.704,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-2.81452e-10,0.0,2791.45,-111.291,0.0,0.0,0.0,0.0,64.8,7.72189e-13,64.8,0.0,0.0,1.0353,0.739701,3785.87,-29.5565,0.0,0.0,0.0,0.0,22.9475,-0.0665865,22.9475,0.0,6.64863,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.20884795384056,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.87,-29.5565,False,0.9611677526683728,-0.275964764472622,3776.119695310051,-24.191440213743498,1.942,True,0.3359999999999843
42,42,220.047,0.080587,-0.0061027,3774.61,-23.8424,-0.00481249,0.130993,1.94199,27.4661,-3.06046,0.131016,4.57264,-3.37484,-0.00481249,-0.620966,0.00566512,-0.00074975,-0.0992865,0.000675458,-0.0808929,0.00552814,0.205218,1.94199,0.24865,-0.000581471,10.4212,0.0,7.695,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-7.25505e-10,0.0,2792.51,-111.146,0.0,0.0,0.0,0.0,64.8,2.2151e-12,64.8,0.0,0.0,1.02687,0.752641,3785.86,-29.4535,0.0,0.0,0.0,0.0,23.0063,-0.0677464,23.0063,0.0,6.74736,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.20884795384056,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.86,-29.4535,False,0.9611678008332958,-0.2759645967171983,3776.119695249132,-24.191440477235037,1.94199,True,0.3199999999999932
43,43,220.063,0.0955378,-0.00209115,3774.61,-23.8424,-0.00473963,0.0777047,1.94198,26.0424,-0.00449345,0.07773,6.30814,-3.28709,-0.00473963,-0.307957,0.00381655,-0.000843588,-0.0940004,0.000684167,-0.0956276,0.00137306,0.207194,1.94198,-0.0505458,-0.00030029,10.5669,0.0,7.695,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-1.67575e-09,0.0,2792.51,-110.852,0.0,0.0,0.0,0.0,64.8,5.11638e-12,64.8,0.0,0.0,1.01838,0.76593,3785.85,-29.349,0.0,0.0,0.0,0.0,23.0655,-0.0689331,23.0655,0.0,6.84874,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.20884795384056,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.85,-29.349,False,0.9611678489981892,-0.2759644289617662,3776.119695188213,-24.19144074072656,1.9419800000000005,True,0.30400000000000205
44,44,220.079,0.107797,0.00940921,3774.61,-23.8424,-0.00468892,0.0260585,1.94198,24.4035,3.04886,0.0260869,8.04876,-3.17135,-0.00468892,0.559581,0.00231324,-0.000946293,-0.0879343,0.000713845,-0.107713,-0.0103032,0.205946,1.94198,-0.338278,0.000175442,10.1297,0.0,7.686,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-2.62599e-09,0.0,2792.51,-110.558,0.0,0.0,0.0,0.0,64.8,8.01765e-12,64.8,0.0,0.0,1.00989,0.779219,3785.84,-29.2446,0.0,0.0,0.0,0.0,23.1247,-0.0701197,23.1247,0.0,6.95012,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.20884795384056,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.84,-29.2446,False,0.9611678489981892,-0.2759644289617662,3776.119695188213,-24.19144074072656,1.9419800000000005,True,0.2879999999999825
45,45,220.095,0.11662,0.0116623,3774.61,-23.8424,-0.00467069,-0.0235075,1.94199,22.6057,2.96884,-0.0234756,9.66787,-3.02897,-0.00467069,0.77064,0.000754589,-0.0010595,-0.0813015,0.00074706,-0.116531,-0.0127491,0.201491,1.94199,-0.609523,0.000485107,9.292,0.0,7.668,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.02713e-09,0.0,2792.51,-110.27,0.0,0.0,0.0,0.0,64.8,6.0283e-12,64.8,0.0,0.0,1.00171,0.792966,3785.83,-29.1415,0.0,0.0,0.0,0.0,23.1818,-0.0713604,23.1818,0.0,7.0551,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.20884795384056,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.83,-29.1415,False,0.9611678008332958,-0.2759645967171983,3776.119695249132,-24.191440477235037,1.94199,True,0.27199999999999136
46,46,220.111,0.124526,0.0156173,3774.6,-23.8424,-0.00467069,-0.0705825,1.942,20.674,2.92883,-0.0705468,11.1242,-2.86193,-0.00467069,1.19205,-6.75556e-05,-0.00118457,-0.0742019,0.000744544,-0.124505,-0.0168785,0.193918,1.942,-0.415047,0.000627099,8.65435,0.0,7.65,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.19368e-09,0.0,2792.51,-109.984,0.0,0.0,0.0,0.0,64.8,1.94965e-12,64.8,0.0,0.0,0.993655,0.80691,3785.82,-29.0391,0.0,0.0,0.0,0.0,23.238,-0.0726241,23.238,0.0,7.16161,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.21881534192256,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.82,-29.0391,True,0.9611677526683728,-0.275964764472622,3776.109695310051,-24.191440213743498,1.942,True,0.2560000000000002
47,47,220.127,0.129414,0.00575775,3774.6,-23.8424,-0.00468158,-0.114795,1.94202,18.6218,2.96961,-0.114755,12.2786,-2.67345,-0.00468158,0.29573,-0.00109373,-0.00132165,-0.066692,0.000732601,-0.129672,-0.0071888,0.183495,1.94202,-0.0079025,0.00147549,6.10376,0.0,7.614,-6.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.36023e-09,0.0,2792.51,-109.698,0.0,0.0,0.0,0.0,64.8,-2.12901e-12,64.8,0.0,0.0,0.985601,0.820853,3785.8,-28.9367,0.0,0.0,0.0,0.0,23.2941,-0.0738878,23.2941,0.0,7.26813,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.21881534192256,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.8,-28.9367,True,0.961167656338439,-0.2759650999834441,3776.1096954318887,-24.1914396867604,1.94202,True,0.23999999999998067
48,48,220.143,0.132665,-0.00063817,3774.6,-23.8424,-0.0047058,-0.155872,1.94204,16.5025,3.00015,-0.155827,13.1362,-2.47137,-0.0047058,-0.0598212,-0.00123455,-0.00147227,-0.058968,0.000718865,-0.13321,-0.000986815,0.17097,1.94204,0.117934,0.00147648,6.7414,0.0,7.578,-6.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.44084e-09,0.0,2792.51,-109.412,0.0,0.0,0.0,0.0,64.8,-4.06914e-13,64.8,0.0,0.0,0.977683,0.836026,3785.79,-28.8342,0.0,0.0,0.0,0.0,23.3494,-0.0752533,23.3494,0.0,7.38486,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.21881534192256,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.79,-28.8342,True,0.961167560008388,-0.2759654354942327,3776.1096955537264,-24.19143915977726,1.94204,True,0.22399999999998954
49,49,220.159,0.134851,-0.00295651,3774.6,-23.8424,-0.00473268,-0.193607,1.94206,14.3488,-2.52103,-0.193558,13.5108,-2.25768,-0.00473268,-0.0913843,-0.00219083,-0.001637,-0.0511509,0.00068538,-0.13565,0.00114353,0.156672,1.94206,0.157285,0.00193599,4.19081,0.0,7.533,0.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.45226e-09,0.0,2792.51,-109.128,0.0,0.0,0.0,0.0,64.8,5.9845e-12,64.8,0.0,0.0,0.969875,0.852188,3785.78,-28.7318,0.0,0.0,0.0,0.0,23.4038,-0.0767005,23.4038,0.0,7.50981,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.21881534192256,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.78,-28.7318,True,0.96116746367822,-0.2759657710049876,3776.109695675564,-24.191438632794075,1.94206,True,0.2079999999999984
50,50,220.175,0.135573,-0.00707948,3774.6,-23.8425,-0.00476499,-0.227878,1.9421,12.1723,-0.223093,-0.227823,13.726,-2.03933,-0.00476499,-0.480135,-0.00186468,-0.00181151,-0.0432807,0.000667265,-0.136644,0.00498496,0.141204,1.9421,0.131699,0.00238658,4.19081,0.0,7.461,-6.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.46369e-09,0.0,2792.51,-108.844,0.0,0.0,0.0,0.0,64.8,1.23759e-11,64.8,0.0,0.0,0.962068,0.86835,3785.77,-28.6293,0.0,0.0,0.0,0.0,23.4582,-0.0781478,23.4582,0.0,7.63477,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.218807276080677,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.77,-28.6293,True,0.9611672710175329,-0.2759664420263965,3776.109695919239,-24.19153757882758,1.9421,True,0.19199999999997885
51,51,220.191,0.661415,0.00849425,3774.6,-23.8425,-0.00475978,-0.259228,1.94214,5.22262,0.0324914,-0.259168,3.94953,-1.90997,-0.00475978,0.687603,0.00280964,-0.00199396,-0.0182408,0.000766019,-0.661639,-0.0358127,0.121798,1.94214,0.268183,0.00403933,1.00256,0.0,7.38,-6.0,24.0,-0.15782,-7.1283,0.0,383.542,-108.227,0.0,2.07144e-41,0.0,-2.04334e-40,51.1595,1.31762e-12,51.1595,0.0,0.0,-3.46298e-09,0.0,2792.51,-108.559,0.0,0.0,0.0,0.0,64.8,1.58277e-11,64.8,0.0,0.0,0.954318,0.884781,3785.76,-28.5263,0.0,0.0,0.0,0.0,23.5123,-0.0796239,23.5123,0.0,7.7615,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,3.0,12.218807276080677,gaze,0.1663811303972467,-0.2382803609090315,235.3983154562595,289.8628305088175,230.723475677167,-36.28922083518717,-16.64578648394845,-33.27570706756427,-0.0809420021213259,-0.1368874116832203,0.9872741406596548,4.762853622436523,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,25.4867749100139,-17.65317603785694,-19.02098554438312,0.4682059647933465,0.685911923469793,0.5570529667580097,3.331450462341309,0.0,True,0.0,imu,-0.6125084672000001,-9.4400474896,2.9034336912,-0.69524516,2.81080815,-3.72816621,100.4286236,-39.48421880000001,132.551896,3785.76,-28.5263,True,0.9611670783563772,-0.2759671130476709,3776.109696162912,-24.191536524860915,1.94214,True,0.17599999999998772
