,Unnamed: 0,Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_0,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_1_x,hazard_1_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous,local_collision_flag,global_collision_flag,time_to_collision_flag
714,714,60.527248,-72488.94775603473,-281.84374105977344,465.2376139373209,-43.30335891550436,48.2412562883643,55.803319336835,261.0093359659289,-3967426.991181612,18.908081886562385,55.85469427036495,3385475874.402351,46.18956976810708,48.2412562883643,-3448488097202.832,34.5360031199845,-1.7161036078145748,168.4086087465361,111.698486387543,-76326.89776361287,-81.66845801101293,165.84699428148278,261.0093359659289,-231270438023.8363,1161.0890740881302,546.3401031423666,41.12137943992245,-1967308.2087869395,1328625752766.7666,3.0000000000007603,-0.8579830000000701,-19168167.898468904,-12.707917542445545,394.916692639973,-16.539561832904326,0.0,-1.0875212980876605e-19,0.0,1.0745737073939505e-18,-386.0787104965818,1.1436806867128606,-386.0787104965818,0.0,-477.6135927441915,0.0,0.0,2810.8199999995777,-14.617700000000385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999628,-83.4881999999825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999655,-42.01050000001169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004202,999.0000000004202,1.0000000000000284,-79.30291416252633,gaze,0.4907895301848159,0.4623956011884356,-169.29361719660702,-102.59191331182876,1178.3723937026268,-36.6098436340688,-17.624808584893866,-33.134116688773304,-0.0952296299115487,0.0401145682458522,0.9725925970373046,4.369631565047694,22.19362987542265,-15.370499906837685,-24.42158490288997,0.3807825896270838,0.3217624166906346,0.8269206071831023,4.542188181984802,-25.15392052318024,-16.658180257581414,-30.093821151580688,0.0783801968394638,0.1450835030362509,0.91000091663704,4.486973894975844,196.89660772326016,False,-0.8543761198019971,imu,-0.4372496968000001,-9.423897364000002,2.9004429272,-1.12890594,-2.60247469,-5.03662546,99.6587616295908,-38.62798287802736,135.18393439439922,394.916692639973,-16.539561832904326,False,0.0004546201455215,0.9999998966602563,464.97816731718615,-41.743651426485776,261.0093359659289,False,False,inf
715,715,60.535737,-73339.93270151723,-284.1528623577716,465.7924968635225,-43.40037045641645,48.60047267964237,56.31187677498821,263.38982358912085,-4015832.667758465,19.08258081103733,56.36371940334363,3428923856.752512,46.55380316040259,48.60047267964237,-3493206548005.355,34.7335640015325,-1.7317168289041984,169.25554585108955,112.53044201505313,-77222.05386335643,-82.36880138252862,166.680313694054,263.38982358912085,-234267344646.4676,1169.719943939762,550.9931064983592,41.46661783168524,-1991272.194133228,1345842343988.391,3.0000000000007603,-0.8579830000000701,-19404489.1081105,-12.812387651151816,394.9831018414116,-16.47733100158689,0.0,-1.0968910106931777e-19,0.0,1.0838318675963124e-18,-389.18378637634265,1.1530827192415032,-389.18378637634265,0.0,-481.4486869161229,0.0,0.0,2810.8199999995704,-14.617700000000385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999628,-83.48819999998273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999684,-42.010500000011575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004202,999.0000000004202,1.0000000000000266,-79.85203002289822,gaze,0.4918164738386952,0.4636407156820853,-167.1930100192293,-100.57915910856018,1179.2186335506174,-36.64658429539693,-17.613615003996742,-33.1295903213902,-0.0950430053527914,0.0386006817548823,0.973076171661492,4.373086796715908,22.053758921003773,-15.290071372998192,-24.58589921536736,0.3816774360869505,0.324237412210573,0.8259836993861479,4.552595756464656,-22.522868197762747,-16.640794900361648,-30.10570516040147,0.0775035641022458,0.1444253320912534,0.910313198598386,4.490331745829695,219.058552344436,False,-0.8837498352944508,imu,-0.5000557408,-9.4041583216,2.9058263024,-0.97189083,-2.29592138,-4.94690254,99.64440855166518,-38.62040380852581,135.1465084200489,394.9831018414116,-16.47733100158689,False,0.0426143661747204,0.9990915952982125,465.468491070877,-41.85278516108305,263.38982358912085,False,False,inf
716,716,60.544226,-74198.87511309102,-286.4764565935346,466.35052467059904,-43.49779294748805,48.96177127667643,56.82394238007865,265.7854208792542,-4064707.897096157,19.258329884838084,56.87625590928601,3472816768.355455,46.92016659908448,48.96177127667643,-3538387708649.7715,34.93196561165415,-1.747437034226454,170.1056962528702,113.3671860582308,-78125.57226211723,-83.07366008017934,167.51680623990984,265.7854208792542,-237295239101.4857,1178.4003963514429,555.6770339132804,41.81415565377603,-2015468.8391739696,1363236950336.1235,3.0000000000007816,-0.8579830000000754,-19643134.58548729,-12.917527651677982,395.0499127421963,-16.41470560089823,0.0,-1.1063239686268878e-19,0.0,1.0931525201480785e-18,-392.3082890361447,1.16254504013286,-392.3082890361447,0.0,-485.3077108646819,0.0,0.0,2810.8199999995704,-14.61770000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999628,-83.4881999999825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999699,-42.01050000001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004276,999.0000000004276,1.0000000000000355,-80.40421679013627,gaze,0.4928352870170737,0.4648792012058372,-162.5720789451426,-99.19125495594668,1179.83075589105,-36.682586413300605,-17.602361469258796,-33.123607893847165,-0.0948535375128632,0.0370837445791528,0.9735608953818544,4.376589850371961,21.918977772690614,-15.210032289856647,-24.748363815621605,0.3825761829865785,0.3267174448251712,0.8250432353373314,4.563100236136727,-19.59543552181802,-16.623650211851583,-30.115146441577707,0.0766418060854627,0.1437717703178846,0.9106231099593208,4.493754496469845,226.37878304737765,False,-0.9185827554541236,imu,-0.5251781584,-9.4011675576,2.910611524800001,-0.83730645,-1.95198352,-4.7674567,99.63139717594234,-38.61282039027734,135.10928196995062,395.0499127421963,-16.41470560089823,False,0.0849651357616495,0.9963839248527672,465.96211471360135,-41.96510325113557,265.7854208792542,False,False,inf
717,717,60.544425,-74219.10643371969,-286.5311006668728,466.3636438528984,-43.50008167571031,48.97026592447788,56.83598849849081,265.8417605073936,-4065859.295347452,19.26246486170539,56.88831310518764,3473851075.2794666,46.92878054963047,48.97026592447788,-3539452429529.533,34.936626667235124,-1.7478068364075343,170.1256641682985,113.38685870126712,-78146.85341625375,-83.09023778110947,167.5364535048309,265.8417605073936,-237366592972.00092,1178.604480868867,555.7872071897145,41.82233034377773,-2016038.8639718704,1363646863027.8096,3.0000000000007674,-0.8579830000000719,-19648756.95665361,-12.920000415657611,395.0514837612591,-16.41323278377706,0.0,-1.1065458582005838e-19,0.0,1.0933717679848113e-18,-392.38176770878187,1.162767582324142,-392.38176770878187,0.0,-485.3984624419327,0.0,0.0,2810.819999999563,-14.617700000000411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999613,-83.48819999998273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.62999999967,-42.01050000001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004238,999.0000000004238,1.000000000000032,-80.41719815506667,gaze,0.5651339692447683,0.5912049671536106,-160.7371995576507,-100.7398057810342,1179.2669894385233,-37.44776982605825,-16.921042575498397,-33.20206982706126,-0.1009163891881172,-0.0686083709473836,0.9924451733597596,4.724499427256797,22.415640836791088,-15.21282817935486,-24.0438057309016,0.3439922892821397,0.3771343099791555,0.856946082129953,4.461337527065232,-19.287802410591183,-16.541950006669975,-30.377978423904302,0.0010701785954542,0.0521721719562118,0.9558687634740468,4.585829902330476,226.2644772579764,False,-1.0,imu,-0.6010541605657157,-9.562217124840783,2.6985375121004034,-0.3248496018931802,-0.7155219267695209,-5.199059974087724,99.63110701336736,-38.61264257044431,135.10841183709522,395.0514837612591,-16.41323278377706,False,0.0580788412803404,0.9983119994247956,465.9737269717343,-41.96777464845265,265.8417605073936,False,False,inf
718,718,60.552715,-75065.83055903537,-288.8145888991996,466.9117112569156,-43.59562770088672,49.325160940294296,57.33953361405906,268.1961946744332,-4114056.0812243214,19.43533562318053,57.392321265599165,3517158017.669864,47.28866873715474,49.325160940294296,-3584035160668.472,35.1312103817224,-1.7632647393557104,170.95906702879105,114.20873870802274,-79037.51129831719,-83.78305472696955,168.3564790131025,268.1961946744332,-240354361077.98508,1187.13063999861,560.3920356718536,42.1640039813833,-2039899.832321453,1380810948721.5889,3.0000000000007745,-0.8579830000000666,-19884121.427232213,-13.02334069949588,395.1171268795106,-16.351684030964805,0.0,-1.1158204856473905e-19,0.0,1.1025359750723225e-18,-395.4523080152495,1.1720679333698605,-395.4523080152495,0.0,-489.19077451920174,0.0,0.0,2810.819999999556,-14.617700000000356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999606,-83.48819999998227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999626,-42.01050000001169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004292,999.0000000004292,1.0000000000000284,-80.95948789957447,gaze,0.4938456855850169,0.4661107287934151,-157.0094473780173,-98.32422020517528,1180.2568576298263,-36.71784481472511,-17.5910515793337,-33.1162500626171,-0.0946612214462741,0.0355640682587524,0.97404664150453,4.380139675352655,21.789148159330924,-15.130448702946474,-24.90871464153457,0.3834785977577397,0.3292019238729007,0.8240994496434585,4.5736995642977,-16.64552750687266,-16.606739473047558,-30.124843792671367,0.0757950476346893,0.1431229039305472,0.9109306010168284,4.497241428546839,234.19725816118108,False,-0.9577131224905322,imu,-0.5317578392000001,-9.402962016000002,2.9213782752,-0.40364567,-1.39869218,-4.61044159,99.61957630416956,-38.60523306666117,135.07227227784176,395.1171268795106,-16.351684030964805,False,0.1274295082783873,0.9918476296387104,466.4591747334605,-42.08063242203627,268.1961946744332,False,False,inf
719,719,60.561203,-75940.75131039604,-291.1670465813412,467.4760038936238,-43.69386443358036,49.690607377495446,57.85860663174751,270.6219253169949,-4163874.741050482,19.61358348858787,57.91187158617845,3561945727.1820207,47.65927445992337,49.690607377495446,-3630147043612.5566,35.33127712661162,-1.7791985778332466,171.81556415882736,115.05502022264864,-79957.82065405913,-84.49692163351874,169.199239632076,270.6219253169949,-243444585565.09183,1195.9098468707357,565.1377015853024,42.51613230123887,-2064563.95039804,1398563620933.6885,3.0000000000007887,-0.8579830000000737,-20127438.00803953,-13.129817375478256,395.1847378044368,-16.288272182427704,0.0,-1.1253797465477726e-19,0.0,1.1119814268676617e-18,-398.6155592929284,1.1816505512549322,-398.6155592929284,0.0,-493.09752644693793,0.0,0.0,2810.8199999995704,-14.617700000000468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999635,-83.48819999998273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.62999999967,-42.01050000001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004349,999.0000000004349,1.0000000000000355,-81.51779086776358,gaze,0.4948472688363085,0.4673348264818055,-152.034918320799,-97.8427596791162,1180.5441858852294,-36.75235094866069,-17.57969028343232,-33.107595562857995,-0.0944660754835321,0.0340421437266732,0.9745332258187877,4.383734789873429,21.66414962530565,-15.0513934056871,-25.06668788630041,0.3843843399918024,0.3316899644131285,0.823152689295992,4.584390401198825,-13.906130369162266,-16.59005788720342,-30.13684272042948,0.074963508373775,0.1424788938443927,0.9112355867740304,4.500791392003336,238.61989514271565,False,-0.9998412622158456,imu,-0.5413282840000001,-9.3778395984,2.9273598032,-0.04475399,-0.7781086500000001,-4.67773378,99.60880598137138,-38.59764317190812,135.03550065106916,395.1847378044368,-16.288272182427704,False,0.1699223955111294,0.9854574468254624,466.9597517021673,-42.19938001585752,270.6219253169949,False,False,inf
720,720,60.564517,-76284.55150821731,-292.089502101607,467.6971866814656,-43.73233186831453,49.83386172235626,58.0622354630929,271.573163144844,-4183455.633866668,19.68352165103313,58.11568765437393,3579555691.601555,47.80455598567982,49.83386172235626,-3648278966997.882,35.40961989484671,-1.7854491078815935,172.1508467467837,115.38675172480347,-80319.45405713689,-84.77688025155486,169.52914813926412,271.573163144844,-244659704862.04016,1199.351157884009,566.9990750916284,42.65424744183182,-2074258.073873032,1405544217909.5508,3.0000000000007887,-0.8579830000000737,-20223080.738077074,-13.171573633688658,395.2112455568868,-16.26340577726546,0.0,-1.12912940456984e-19,0.0,1.1156864428158745e-18,-399.8559387516555,1.1854085034962325,-399.8559387516555,0.0,-494.6294310093247,0.0,0.0,2810.819999999563,-14.61770000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999621,-83.4881999999825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.62999999967,-42.010500000012144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004349,999.0000000004349,1.0000000000000355,-81.73661466103876,gaze,0.560733059757069,0.5895485649618578,-149.9923069069019,-98.63583879707632,1180.690749908611,-37.40294771472284,-16.96212081849228,-33.06414848016004,-0.0921580350839044,-0.0668525819927227,0.9934976743054712,4.707213878631592,21.31580601356492,-14.38372645910652,-25.50626746353742,0.3671456674884629,0.4147845754891085,0.8325609976336695,4.818862438201904,-13.345936601834262,-16.345798067089184,-29.43287792328177,0.0602600655922955,0.1010076009270641,0.941501311504368,4.577027011552888,236.20054496704992,False,-1.0,imu,-0.5999609403279388,-9.560465999972507,2.706037641872232,0.4083894815737134,-0.9386504810780598,-5.242149641274068,99.6048569125395,-38.59467897634719,135.0212108335933,395.2112455568868,-16.26340577726546,False,0.1760029905799759,0.9843896318566672,467.1561949994232,-42.24662395625346,271.573163144844,False,False,inf
721,721,60.569692,-76823.89960045928,-293.53444944419465,468.0435495230613,-43.792527610438526,50.05820560660519,58.38130131293799,273.06325158224354,-4214179.049668074,19.793122039536417,58.43504687883007,3607193892.9647017,48.032079787074494,50.05820560660519,-3676737840767.269,35.53221542642204,-1.7952428227612078,172.67539653333677,115.90625030926287,-80886.77605245628,-85.21544974680212,170.0452937688807,273.06325158224354,-246566882836.4428,1204.7402953902138,569.9153010791925,42.870634726646,-2089468.709480292,1416500540933.6826,3.0000000000007816,-0.8579830000000737,-20373158.922156103,-13.236985943017457,395.2527629914666,-16.224453506554028,0.0,-1.1350043195107101e-19,0.0,1.1214914131408874e-18,-401.7988782900065,1.1912954374171183,-401.7988782900065,0.0,-497.0289977668618,0.0,0.0,2810.819999999556,-14.617700000000385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999606,-83.48819999998204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999655,-42.01050000001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004384,999.0000000004384,1.000000000000032,-82.07927075942813,gaze,0.4958399905266619,0.4685514553780348,-148.44897700998146,-97.63109483499122,1180.733403860314,-36.786109042977536,-17.56827852026444,-33.09771705176476,-0.0942680489421986,0.0325179237511273,0.9750206360321764,4.387374980858801,21.543821133640986,-14.972908778887938,-25.222093538493645,0.3852933887114828,0.3341815602846784,0.8222029671045676,4.595173173520193,-11.550348643963954,-16.573594770351402,-30.152613416275425,0.0741471126034814,0.1418396727362413,0.911538090382746,4.5044044856538505,224.5933847009765,False,-1.0435754998544484,imu,-0.5395338256000001,-9.3634839312,2.9405191648,0.43376825,-0.3220171400000003,-4.759979789999999,99.59895222995408,-38.590049353964005,134.99897515880994,395.2527629914666,-16.224453506554028,False,0.2123711706172474,0.9771890737675384,467.4641064086741,-42.321390065139205,273.06325158224354,False,False,inf
722,722,60.578091,-77705.73622896783,-295.8912540716935,468.60822801061386,-43.89055437999451,50.42399078064689,58.90197599076315,275.493829228795,-4264425.6230095625,19.97201322323772,58.95620028897574,3652413726.285839,48.40306309970154,50.42399078064689,-3723304256792.154,35.73186037896818,-1.811224293216508,173.52930321531073,116.7532479676036,-81814.34353127601,-85.93088529381919,170.885528833016,275.493829228795,-249687524404.90945,1213.5267448433042,574.6732765608888,43.2236854853231,-2114345.090823508,1434427945888.0425,3.000000000000803,-0.8579830000000754,-20618629.88451081,-13.34369005832104,395.3204683772283,-16.160916802310226,0.0,-1.144590336297839e-19,0.0,1.1309633022713846e-18,-404.9679205716515,1.200898523990128,-404.9679205716515,0.0,-500.94277268489446,0.0,0.0,2810.8199999995486,-14.617700000000411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999621,-83.48819999998204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999641,-42.010500000012144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004384,999.0000000004384,1.0000000000000338,-82.63787318526121,gaze,0.4968130738233843,0.4697473726782987,-146.4699507161195,-97.59349356384776,1180.8574978861946,-36.81876577520625,-17.556942944569318,-33.08681004750204,-0.0940693049236614,0.0310080859896737,0.9755035105877652,4.391019482452805,21.429253287758527,-14.895884492636034,-25.3731004348512,0.3861957182525042,0.3366493693277219,0.8212607404618973,4.605928802610053,-9.695860911678835,-16.557516544763683,-30.172870232904447,0.0733544886840974,0.1412120985744003,0.9118348612596212,4.508040262578652,187.63565781925297,False,-1.0869675826434178,imu,-0.5670488544000001,-9.368269153600002,2.972819416000001,1.01696723,0.0443514499999997,-4.991764,99.5899865822548,-38.58253348872371,134.96309957268235,395.3204683772283,-16.160916802310226,False,0.2542381160297665,0.9671416547526194,467.9669169317293,-42.44531388094256,275.493829228795,False,False,inf
723,723,60.584498,-78383.845450841,-297.6988303957221,469.04109619167775,-43.96560677491704,50.70442156435591,59.30152751492728,277.3581063463415,-4303075.315544844,20.10932062027759,59.35611916441007,3687212696.3788,48.687489969566215,50.70442156435591,-3759142708273.206,35.884716560944625,-1.8234875129753536,174.18282574505935,117.40257955774617,-82527.61305733232,-86.47967918076759,171.52859588139734,277.3581063463415,-252089218365.33044,1220.262615247042,578.3236403992421,43.49455228077563,-2133480.1563739013,1448225151416.373,3.00000000000081,-0.8579830000000719,-20807467.825650506,-13.425538217510937,395.37238538546353,-16.112184272031072,0.0,-1.1519454749039505e-19,0.0,1.1382308732495521e-18,-407.3984352353205,1.208264640540799,-407.3984352353205,0.0,-503.94442103912087,0.0,0.0,2810.8199999995486,-14.61770000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999606,-83.48819999998182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999641,-42.01050000001226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004438,999.0000000004438,1.000000000000032,-83.0660561749149,gaze,0.5599249267385193,0.5890879324244995,-148.00860213043393,-98.02915693072852,1180.9393713051863,-37.39293337051416,-16.96909503666518,-33.03276507847218,-0.0905425055755567,-0.0663502846231269,0.9936754906364108,4.709659459196869,21.01441045748248,-14.141031632596446,-25.95229391676188,0.3785655611903658,0.4235215701043392,0.8224267766262001,4.946020739687712,-7.440872297422902,-16.121291041406533,-28.533418145631533,0.1196857377926957,0.1512900298304513,0.9260073489264462,4.5722325589071655,149.4981736676888,False,-1.0,imu,-0.5988012996304969,-9.558757787093535,2.713395976132379,1.1520572357601009,-0.8584424773009415,-5.282273531100839,99.58360304134344,-38.57679871836264,134.93591806659012,395.37238538546353,-16.112184272031072,False,0.2818361602884348,0.9594625468218504,468.3531079516321,-42.54199440437549,277.3581063463415,False,False,inf
724,724,60.58649,-78595.63640155041,-298.26254632444727,469.17605333309166,-43.988989868266856,50.79185776109669,59.42617067424253,277.9395261331593,-4315148.621099949,20.152160223512585,59.48087691912023,3698085921.254664,48.776174003587705,50.79185776109669,-3770341295798.195,35.932340241215016,-1.8273130248386715,174.3863899874499,117.60503220426304,-82750.38450088215,-86.65084223981576,171.72890476027345,277.9395261331593,-252839682917.3092,1222.362755877877,579.4622624934835,43.57904160076325,-2139457.5505099334,1452536405419.0493,3.0000000000007887,-0.8579830000000683,-20866460.40938344,-13.451065442823138,395.388574529371,-16.096986000413324,0.0,-1.154239806816151e-19,0.0,1.1404978896730196e-18,-408.1564198574258,1.2105620228831453,-408.1564198574258,0.0,-504.8805128065919,0.0,0.0,2810.819999999534,-14.617700000000326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999592,-83.48819999998159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999597,-42.0105000000118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.000000000442,999.000000000442,1.0000000000000284,-83.19954775464909,gaze,0.4977768197281529,0.4709352022641205,-145.83101904722375,-97.6517066148578,1180.9461582486522,-36.85068038243644,-17.54556633698188,-33.07484299936082,-0.0938677546780412,0.0294967825483447,0.9759868900508758,4.39470562007859,21.31902478572076,-14.81953967590888,-25.521183146559245,0.3871007212232232,0.3391192160647446,0.8203161846112078,4.616769075256693,-8.343701324092295,-16.541641045613275,-30.19826819618425,0.0725770130318717,0.1405894487184505,0.9121290736253056,4.511735968399365,137.41308385001722,False,-1.1289848994502567,imu,-0.5742266880000001,-9.3927934184,2.991960305600001,1.60764312,0.4331507699999997,-5.09644074,99.58169051870712,-38.575015498028286,134.92750099545643,395.388574529371,-16.096986000413324,False,0.2958890100141942,0.9552223268709856,468.4736543872106,-42.57243216706822,277.93952613315935,False,False,inf
725,725,60.594888,-79493.54778173649,-300.64810526402783,469.7469709807483,-44.08782356655797,51.16177107684997,59.953839502989965,280.4001140377077,-4366345.293343425,20.33354778255046,60.00903086611424,3744208343.96503,49.15137617809484,51.16177107684997,-3817846830907.5454,36.13363336795598,-1.8435075897526425,175.24656108922088,118.46152057064263,-83694.84380135572,-87.3752543174353,172.57532744917617,280.4001140377077,-256023215518.9538,1231.247472460058,584.2818309743486,43.93667124154125,-2164804.7308531143,1470825098808.5044,3.00000000000081,-0.8579830000000719,-21116637.5286752,-13.55910229494786,395.4570747717444,-16.032667215677066,0.0,-1.163951879596723e-19,0.0,1.1500943340141238e-18,-411.3640810617031,1.2202850519793125,-411.3640810617031,0.0,-508.84185307303073,0.0,0.0,2810.8199999995413,-14.617700000000385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.529999999592,-83.48819999998136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.629999999626,-42.010500000012144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000004476,999.0000000004476,1.000000000000032,-83.76424024714433,gaze,0.4987308449052547,0.4721144899180762,-146.05098421548433,-97.74707536254093,1181.0212558650808,-36.88184713627376,-17.534153580870512,-33.06188180471718,-0.0936634185779348,0.0279844945877517,0.9764705936263096,4.398431908364932,21.213029755395144,-14.743935357508118,-25.666153145471725,0.3880080599361003,0.3415902304418926,0.8193696425144027,4.627690610521298,-7.469187551881346,-16.52596371536332,-30.22896395709473,0.0718148851928553,0.1399718755404564,0.9124206472111508,4.515490411181211,89.63892951943829,False,-1.1681034472698897,imu,-0.5784137576,-9.419710294400002,2.9901658472,2.09364227,0.9341037399999998,-5.16373293,99.5739638742188,-38.56749669010547,134.89219902706785,395.4570747717444,-16.032667215677066,False,0.3372321810991617,0.9414215081625776,468.9844037706611,-42.70272745072347,280.4001140377077,False,False,inf
