ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2,distance_to_inter_3
498.719,-10.2192,0.0129015,492.739,8.26934,-0.000145605,-0.567647,179.961,1055.63,-0.000418578,-0.567537,177.891,0.163388,-0.000145605,1.84082,0.00171485,-0.00364182,3.80008,-0.000545961,-10.2186,0.0114331,3.80028,-180.039,0.990395,-0.0052396,0.0,0.217135,-0.288,0,-1.0,-0.266488,0.0970452,2.18941,477.335,10.6556,0,-1.3014e-08,0,-7.97593e-08,20.7389,-0.197031,20.7389,0,21.7742,0.000286974,0.0,4814.31,-4.95781,0,0.0,0,0.0,64.798,2.58317e-14,64.798,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7132.04,17.3992,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6983.867149212047,3383.374447248326,2389.1368797950936,13.147814434178775
498.735,-10.1943,0.0226527,492.722,8.26936,-0.000108592,-0.565788,179.961,1062.38,0.00013166,-0.565679,177.606,0.158746,-0.000108592,1.68376,0.00386498,-0.00362838,3.82436,-0.000463279,-10.1937,0.0214177,3.82455,-180.039,0.6467,-0.00436494,0.0,0.213844,-0.261,6,-1.0,-0.266536,0.096248,2.17247,477.362,10.7442,0,-1.23945e-08,0,-7.59625e-08,20.7444,-0.195463,20.7444,0,21.5999,0.000284625,0.0,4814.6,-4.95781,0,0.0,0,0.0,64.798,2.4555e-14,64.798,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7132.02,17.3992,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6983.884149207549,3383.391447235795,2389.1538797314433,13.130815711508554
498.751,-10.2095,-0.00183667,492.705,8.26937,-5.07973e-05,-0.563975,179.961,1069.01,0.000421086,-0.563866,177.973,0.157385,-5.07973e-05,-0.270203,0.00539336,-0.00361667,3.84823,-0.000540226,-10.2089,-0.00326985,3.84843,-180.039,-0.135955,-0.00445454,0.0,0.217135,-0.243,0,-1.0,-0.266585,0.0954686,2.15501,477.387,10.8334,0,-1.18502e-08,0,-7.26263e-08,20.7499,-0.193919,20.7499,0,21.4208,0.000282329,0.0,4814.89,-4.95781,0,0.0,0,0.0,64.798,2.56612e-14,64.798,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7131.99,17.3992,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6983.901149205119,3383.4084472284067,2389.170879685816,13.11381688056151
498.767,-10.277,0.0104894,492.688,8.26939,1.57795e-05,-0.562165,179.96,1075.53,-0.000821708,-0.562057,178.755,0.158685,1.57795e-05,0.700286,0.00402647,-0.00360548,3.87172,-0.000425309,-10.2764,0.00936063,3.87191,-180.04,-0.486425,-0.00413362,0.0,0.213844,-0.216,0,-1.0,-0.266633,0.0946911,2.13748,477.413,10.9226,0,-1.13142e-08,0,-6.93414e-08,20.7553,-0.192377,20.7553,0,21.2411,0.000280039,0.0,4815.18,-4.95781,0,0.0,0,0.0,64.798,2.70327e-14,64.798,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7131.96,17.3991,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6983.918149200621,3383.425447215876,2389.187879622168,13.09681816442834
498.783,-10.2252,0.00340551,492.671,8.2694,6.731e-05,-0.560316,179.96,1082.03,-0.000296258,-0.560208,178.151,0.161165,6.731e-05,0.261667,0.00316045,-0.00359521,3.8951,-0.000460721,-10.2245,0.00219633,3.89529,-180.04,-0.308923,-0.00273102,0.0,0.213844,-0.198,0,-1.0,-0.266682,0.0939137,2.11996,477.438,11.0118,0,-1.07782e-08,0,-6.60565e-08,20.7607,-0.190835,20.7607,0,21.0614,0.000277749,0.0,4815.46,-4.95781,0,0.0,0,0.0,64.7981,2.84042e-14,64.7981,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7131.94,17.3991,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6983.935149198191,3383.442447208488,2389.204879576542,13.079819339730966
498.799,-10.2442,-0.0340096,492.653,8.26941,0.000102515,-0.558423,179.96,1088.41,0.000698389,-0.558315,178.193,0.163834,0.000102515,-3.26696,0.000574014,-0.00358527,3.91808,-0.000434798,-10.2436,-0.035146,3.91827,-180.04,-1.93359,-0.00398417,0.0,0.213844,-0.18,0,-1.0,-0.266732,0.0931514,2.10215,477.462,11.1013,0,-1.02987e-08,0,-6.31178e-08,20.766,-0.189237,20.766,0,20.8792,0.000275503,0.0,4815.75,-4.95781,0,0.0,0,0.0,64.7981,2.69174e-14,64.7981,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7131.91,17.399,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6983.95314919574,3383.460447200967,2389.2228795292936,13.061820580918303
498.815,-10.279,-0.00507738,492.636,8.26943,0.000126396,-0.556495,179.96,1094.7,-0.00051949,-0.556387,178.73,0.166082,0.000126396,-1.05656,0.00234952,-0.00357523,3.94071,-0.000330699,-10.2783,-0.00593962,3.9409,-180.04,0.0464571,-0.00348375,0.0,0.223717,-0.171,0,-1.0,-0.266782,0.0923934,2.08425,477.486,11.1909,0,-9.83555e-09,0,-6.02793e-08,20.7713,-0.187623,20.7713,0,20.6962,0.00027327,0.0,4816.04,-4.95781,0,0.0,0,0.0,64.7981,2.46033e-14,64.7981,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7131.88,17.399,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6983.970149191242,3383.4774471884375,2389.239879465648,13.044821874786217
498.831,-10.3099,0.0191198,492.618,8.26944,0.000140313,-0.554536,179.96,1100.93,4.02911e-05,-0.554429,178.849,0.16713,0.000140313,1.17649,0.000238239,-0.00356492,3.96314,-0.000301348,-10.3093,0.0183362,3.96334,-180.04,-0.428221,-0.00277708,0.0,0.220426,-0.171,0,-1.0,-0.266832,0.0916355,2.06636,477.51,11.2805,0,-9.3724e-09,0,-5.74407e-08,20.7766,-0.186009,20.7766,0,20.5132,0.000271037,0.0,4816.33,-4.95781,0,0.0,0,0.0,64.7981,2.22892e-14,64.7981,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7131.86,17.399,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6983.98814918879,3383.495447180917,2389.2578794184005,13.026823122833912
498.847,-10.3122,0.00172841,492.601,8.26946,0.000142137,-0.55257,179.96,1107.09,9.05286e-06,-0.552463,178.783,0.168158,0.000142137,0.29675,0.000856811,-0.0035548,3.98532,-0.000323468,-10.3117,0.000891788,3.98551,-180.04,0.00149046,-0.0033822,0.0,0.220426,-0.18,0,-1.0,-0.266883,0.0908906,2.04843,477.532,11.3703,0,-8.95066e-09,0,-5.4856e-08,20.7818,-0.184374,20.7818,0,20.3302,0.000268842,0.0,4816.62,-4.95781,0,0.0,0,0.0,64.7981,1.72961e-14,64.7981,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7131.83,17.399,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6984.005149184294,3383.5124471683876,2389.274879354757,13.009824423550088
498.863,-10.3115,0.00396816,492.583,8.26947,0.000152348,-0.550593,179.96,1113.18,-0.000227655,-0.550487,178.847,0.16845,0.000152348,-0.236385,0.000479259,-0.00354438,4.00724,-0.000315065,-10.3109,0.00315783,4.00744,-180.04,-0.0398984,-0.00288054,0.0,0.223717,-0.18,0,-1.0,-0.266934,0.0901528,2.03049,477.555,11.4602,0,-8.55112e-09,0,-5.24074e-08,20.7869,-0.182727,20.7869,0,20.1473,0.000266669,0.0,4816.9,-4.95781,0,0.0,0,0.0,64.7981,1.08666e-14,64.7981,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7131.8,17.3989,0,0,0,0,6.00001,0,6.00001,0,0,999.0,1.0,0.0,,6984.023149181843,3383.5304471608674,2389.2928793075116,12.991825678514205
