,Unnamed: 0,Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_3,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_2_x,hazard_2_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous,local_collision_flag,global_collision_flag,time_to_collision_flag
0,0,434.804278,-0.0687011,0.00728883,1377.7,7.08079,0.00685921,-0.357554,-179.809,17976.5,0.00014556,-0.35748,-0.0517131,0.00978271,0.00685921,-0.0654798,-0.00966893,-0.00244216,64.714,-0.00222862,-0.0687166,0.00728619,64.7153,-179.809,0.0820253,0.0404381,0.0,0.154605,-0.018,-6.0,-1.0,0.230387,0.00462191,0.0,2127.55,-6.05582,0.0,1.3233e-24,0.0,8.869580000000001e-18,65.9718,-5.06374e-15,65.9718,0.0,0.0,0.979937,0.0,1256.14,-0.0965585,0.123736,0.0,7.37513e-25,0.0,3.2295300000000004e-18,1.01477,8.78031e-15,1.01477,0.0,0.0,7.12453e-10,0.377406,6046.46,638.61,0.0,-6.58805e-12,0.0,-6.35403e-17,54.0,-0.0339564,54.0,0.0,1.44158,7.22975e-10,-0.306429,6597.06,-614.755,0.0,-2.05441e-09,0.0,-2.21976e-08,48.5,0.0275743,48.5,0.0,-1.30321,999.0,999.0,2.0,93.13647881063636,gaze,0.4775200249561776,0.4133418486903598,60.46675544602046,149.3532014403394,1201.126645414451,32.76687840057973,-6.799809008902949,-28.98998275138724,0.0232374660731446,0.1211424847102411,0.9923630981494268,4.619200229644775,-32.23573232359522,-6.415537102003379,-26.11056973752081,0.0738239402272905,0.1303232385118026,0.9887193127238456,4.709355354309082,0.2655730384922528,-6.607673055453164,-27.550276244454025,0.0485307031502175,0.1257328616110218,0.9905412054366364,4.664277791976929,0.441869253821382,True,0.0,imu,-0.4001642232,-9.7235719168,1.8895646952,0.97210577,2.06311715,-3.54124346,78.5289068,-21.19783320000002,134.3463544,1256.14,-0.0965585,False,-0.9986332646068908,0.0522647378313866,1379.1983248790982,7.585787580861214,-179.809,False,False,inf
1,1,434.809955,-0.0687011,0.00728883,1377.7,7.08079,0.00685921,-0.357554,-179.809,17976.5,0.00014556,-0.35748,-0.0517131,0.00978271,0.00685921,-0.0654798,-0.00966893,-0.00244216,64.714,-0.00222862,-0.0687166,0.00728619,64.7153,-179.809,0.0820253,0.0404381,0.0,0.154605,-0.018,-6.0,-1.0,0.230387,0.00462191,0.0,2127.55,-6.05582,0.0,1.3233e-24,0.0,8.869580000000001e-18,65.9718,-5.06374e-15,65.9718,0.0,0.0,0.979937,0.0,1256.14,-0.0965585,0.123736,0.0,7.37513e-25,0.0,3.2295300000000004e-18,1.01477,8.78031e-15,1.01477,0.0,0.0,7.12453e-10,0.377406,6046.46,638.61,0.0,-6.58805e-12,0.0,-6.35403e-17,54.0,-0.0339564,54.0,0.0,1.44158,7.22975e-10,-0.306429,6597.06,-614.755,0.0,-2.05441e-09,0.0,-2.21976e-08,48.5,0.0275743,48.5,0.0,-1.30321,999.0,999.0,2.0,93.13647881063636,gaze,0.4775200249561776,0.4133418486903598,60.46675544602046,149.3532014403394,1201.126645414451,32.76687840057973,-6.799809008902949,-28.98998275138724,0.0232374660731446,0.1211424847102411,0.9923630981494268,4.619200229644775,-32.23573232359522,-6.415537102003379,-26.11056973752081,0.0738239402272905,0.1303232385118026,0.9887193127238456,4.709355354309082,0.2655730384922528,-6.607673055453164,-27.550276244454025,0.0485307031502175,0.1257328616110218,0.9905412054366364,4.664277791976929,0.441869253821382,True,0.0,imu,-0.4826180091127316,-9.716414239823006,1.877074565127212,1.017476881884204,1.51071195612036,-3.466937436237664,78.5289068,-21.19783320000002,134.3463544,1256.14,-0.0965585,False,-0.9986332646068908,0.0522647378313866,1379.1983248790982,7.585787580861214,-179.809,False,False,inf
2,2,434.812,-0.0687011,0.00728883,1377.7,7.08079,0.00685921,-0.357554,-179.809,17976.5,0.00014556,-0.35748,-0.0517131,0.00978271,0.00685921,-0.0654798,-0.00966893,-0.00244216,64.714,-0.00222862,-0.0687166,0.00728619,64.7153,-179.809,0.0820253,0.0404381,0.0,0.154605,-0.018,-6.0,-1.0,0.230387,0.00462191,0.0,2127.55,-6.05582,0.0,1.3233e-24,0.0,8.869580000000001e-18,65.9718,-5.06374e-15,65.9718,0.0,0.0,0.979937,0.0,1256.14,-0.0965585,0.123736,0.0,7.37513e-25,0.0,3.2295300000000004e-18,1.01477,8.78031e-15,1.01477,0.0,0.0,7.12453e-10,0.377406,6046.46,638.61,0.0,-6.58805e-12,0.0,-6.35403e-17,54.0,-0.0339564,54.0,0.0,1.44158,7.22975e-10,-0.306429,6597.06,-614.755,0.0,-2.05441e-09,0.0,-2.21976e-08,48.5,0.0275743,48.5,0.0,-1.30321,999.0,999.0,2.0,93.13647881063636,gaze,0.4805206999724932,0.4269362782819836,59.97249389173904,149.3617319092819,1200.1113319834226,32.70723919297283,-7.019397202706026,-28.9326016248494,0.0176414721819665,0.102848397122514,0.994592563515006,4.58664093220551,-32.32157058504161,-6.581992145594093,-26.06155324521063,0.0669100175272861,0.1194026337401363,0.9907590582830352,4.666630188955365,0.2011027214427286,-6.828363909578621,-27.503310426535943,0.0421023880515901,0.1066529799419111,0.9937352371554058,4.643785465940886,0.1594275078299855,True,0.1133608467808973,imu,-0.4825885100547801,-9.716336333376631,1.8774360392813545,1.0156907988158408,1.5209207471043162,-3.4677133808701366,78.5289068,-21.19783320000002,134.3463544,1256.14,-0.0965585,False,-0.998946985269121,0.0458794139210018,1379.1983248790982,7.585787580861214,-179.809,False,False,inf
3,3,434.812749,0.0068896996001066,0.0172280512907513,1377.699291448234,7.081279012220084,0.0143207115381893,-0.3812026606801198,-179.9787628561656,17977.042120531758,7.646795535662135e-05,-0.3811259580500531,0.1311866655673198,-0.009614593423127,0.0143207115385393,-0.2103928657301194,-0.0330708499152316,-0.002553009293391,64.70417946761755,-0.0050654683840542,0.0068999829762404,0.0172209740784157,64.7056394137917,-179.801210916154,-0.4421209458424949,0.0515387007064255,0.0,0.1407580005760263,0.0437438761587016,-6.559722979022003,-0.4967374775014654,0.2286052488352581,0.0046199518974792,-8.553156101916282e-07,2127.564605729611,-6.055797382130159,0.0,7.604141691935616e-18,0.0,4.860378314026816e-17,65.9718563725775,7.705220250714025e-08,65.9718563725775,0.0,-2.673081093301711e-06,0.9859701525878968,0.0016571219598472,1256.1400842248836,-0.0972648413056075,0.1388651042376093,0.0,-5.003821769720459e-20,0.0,1.5717298063143502e-17,1.040435559759754,-0.00015050942803,1.040435559759754,0.0,-0.0122216223805031,6.291338031233601e-10,0.3774028806969608,6046.448558939072,638.6058002770685,0.0,-6.934700641080628e-12,0.0,-6.732079110824804e-17,54.000000000000185,-0.0339679415155787,54.000000000000185,0.0,1.4415708412433927,5.604557780090885e-10,-0.3064336622085056,6597.051363045317,-614.7596073907187,0.0,4.3820433130502636e-10,0.0,-2.219777194052569e-08,48.50000000000022,0.027580678396576,48.50000000000022,0.0,-1.3032271518660503,999.0000000000052,998.9536341741016,2.0000000000000093,93.09386896081696,gaze,0.4805124413812248,0.4268453809251489,60.05883005994929,149.49258949916825,1199.8913585504408,32.70748404772455,-7.018079460179747,-28.932803876591905,0.0176601455262713,0.1029655934417098,0.9945788711445416,4.586752935249681,-32.3214009717855,-6.580989771717348,-26.061747237346705,0.0669275054165066,0.1194821207672011,0.9907468715466446,4.666905372585586,0.2012675628614431,-6.827083367980472,-27.503479213364987,0.042121750862438,0.1067718130246338,0.9937169764512908,4.643874808043578,0.1770183331620284,True,0.1108886010850683,imu,-0.4013605288,-9.709216249600004,1.8943499176,0.8375213899999999,1.74908693,-3.75059694,78.5289068,-21.19783320000002,134.3463544,1256.1400842248836,-0.0972648413056075,False,-0.999077733027248,0.0429381342064996,1379.1991060161558,7.581834964985945,-179.9787628561656,False,False,inf
4,4,434.813392,0.0066455230042907,0.0171368207540386,1377.6876555928784,7.081238150161208,0.0142650513229765,-0.3811031894155482,-179.977159282959,17976.992548705333,7.625113617772869e-05,-0.3810265005387099,0.1208773910323296,-0.0095314465764892,0.0142650513233262,-0.2100078644925179,-0.033072114460164,-0.0025525457318049,64.70425311367904,-0.0050513056243935,0.0066557640111352,0.0171297753911755,64.70571224372237,-179.80122680329507,-0.4418265184668597,0.0512499134471414,0.0,0.1408812373402418,0.0428962203044911,-6.951149213420584,-0.4989173269722722,0.2286402432442137,0.0046184111411119,-8.524597933210092e-07,2127.576385106482,-6.055771719242153,0.0,7.56447835383438e-18,0.0,4.838074462913668e-17,65.97186688193648,7.679493260330104e-08,65.97186688193648,0.0,-2.664155931343704e-06,0.9859356926306772,0.0016475637601907,1256.140264578902,-0.0972600025008691,0.1387792467003987,0.0,-4.9845682803771015e-20,0.0,1.5670325361761264e-17,1.042587355720626,-0.0001496428016269,1.042587355720626,0.0,-0.0121739775612209,6.291462174065438e-10,0.3774028851689669,6046.4398942153,638.6015691702505,0.0,-6.904042921730288e-12,0.0,-6.702287593968289e-17,54.00000000000019,-0.0339679393134716,54.00000000000019,0.0,1.4415708628469353,5.597921114848386e-10,-0.3064336438294702,6597.043811757752,-614.7638392100241,0.0,4.3693595672041596e-10,0.0,-2.2197896727420058e-08,48.50000000000023,0.0275806765945885,48.50000000000023,0.0,-1.3032270692652614,999.0000000000056,998.9548430493688,2.0000000000000098,93.08243249008468,gaze,0.4805053541502607,0.426767515078005,60.131580443744056,149.60451957010866,1199.7837842312172,32.707694137472465,-7.016950700743191,-28.93297721594178,0.0176761639470569,0.1030659846679726,0.9945671412821252,4.586849090744411,-32.321255358523786,-6.580131042007548,-26.061913457699568,0.0669425138924808,0.1195502177539723,0.9907364292006382,4.667141243169527,0.2014090800139462,-6.82598638686617,-27.503623858230863,0.0421383607987573,0.1068736130192025,0.993701332195976,4.643951516413007,0.1919676928374738,True,0.1087836249575665,imu,-0.48256851209915,-9.71628359069788,1.8776807030982887,1.0144838267311531,1.527813498364403,-3.468237534514679,78.5289068,-21.19783320000002,134.3463544,1256.140264578902,-0.0972600025008691,False,-0.9990758400930776,0.0429821560919337,1379.1874561508369,7.581836078989592,-179.977159282959,False,False,inf
5,5,434.821221,0.0037134624728057,0.0160358553253214,1377.5459953218829,7.08074083085897,0.0135931266179419,-0.3799058571816648,-179.95815989845926,17976.396391652266,7.363217437363493e-05,-0.3798293339092491,0.0041755716157838,-0.0085443598446073,0.0135931266182881,-0.2053586690873623,-0.0330838062736245,-0.0025469641380114,64.70508875570381,-0.0048805389268687,0.0037231934242935,0.0160291925243613,64.70653804781425,-179.80142387821311,-0.4382453101056973,0.047764680222267,0.0,0.1423765873640213,0.0326635620737609,-7.984008844287437,-0.5251287576660794,0.2290652412821447,0.0045996917533879,-8.17964886171043e-07,2127.719808285166,-6.05545925331009,0.0,7.088902933865936e-18,0.0,4.5709189807675e-17,65.97199456722284,7.368741491074369e-08,65.97199456722284,0.0,-2.556350477849439e-06,0.9855230722798096,0.0015332037646118,1256.1424958656414,-0.0972020346645392,0.1377514866841369,0.0,-4.752575269397401e-20,0.0,1.5109404100207573e-17,1.0688077297758276,-0.0001392736860872,1.0688077297758276,0.0,-0.0115977535670117,6.292735463000181e-10,0.3774029364898015,6046.334399973972,638.5500409420908,0.0,-6.535095158946889e-12,0.0,-6.343765363384795e-17,54.000000000000185,-0.0339679129065978,54.000000000000185,0.0,1.4415711134274731,5.517908046651491e-10,-0.3064334219936689,6596.951863489181,-614.8153560546298,0.0,4.21721051318576e-10,0.0,-2.219941580534421e-08,48.50000000000022,0.0275806550344277,48.50000000000022,0.0,-1.3032260724059517,999.0000000000056,998.9685696331984,2.0000000000000098,92.94316632155405,gaze,0.4804192549255121,0.4258317952484151,60.920192538977695,150.93729067875145,1203.426780904011,32.710243753334275,-7.003391067283521,-28.93506642591063,0.0178702937930225,0.1042721556336121,0.9944261454747816,4.588020094356595,-32.31948214890619,-6.569807107160943,-26.063913908840213,0.0671249173548372,0.1203689580875522,0.9906107388354476,4.669985977847057,0.203132432332408,-6.8128020589620935,-27.505366231486576,0.0423396656008177,0.1080972050305419,0.9935132227923402,4.644886238899892,0.3630444052840693,True,0.0844178673687753,imu,-0.4175106544000001,-9.7032347216,1.8889665424,0.8524752099999999,1.54721036,-3.74312003,79.60707365992452,-21.58323849642576,133.37325523759043,1256.1424958656414,-0.0972020346645392,False,-0.9990530646461624,0.0435083212858273,1379.0456297982037,7.58183606874314,-179.95815989845926,False,False,inf
6,6,434.828,-0.0395542,0.0051082,1377.41,7.07984,0.00663796,-0.357405,-179.808,17975.5,0.00016241,-0.357331,-0.383003,0.00864094,0.00663796,-0.51811,-0.0184314,-0.00244183,64.7104,-0.00267931,-0.0395459,0.00510674,64.7116,-179.808,-0.710079,0.0322403,0.0,0.154605,-0.072,-6.0,-1.0,0.231032,0.00458395,0.0,2127.85,-6.05518,0.0,1.3437e-24,0.0,9.02259e-18,65.9721,-1.16422e-15,65.9721,0.0,0.0,0.979953,0.0,1256.14,-0.0965471,0.123736,0.0,8.17275e-25,0.0,3.5788e-18,1.07121,3.60601e-15,1.07121,0.0,0.0,4.03414e-10,0.377406,6046.24,638.505,0.0,-2.87131e-12,0.0,-2.76759e-17,54.0,-0.0339636,54.0,0.0,1.44158,4.63521e-10,-0.306428,6596.87,-614.861,0.0,-1.90239e-09,0.0,-2.22007e-08,48.5,0.0275776,48.5,0.0,-1.3032,999.0,999.0,2.0,92.84650626461732,gaze,0.4803449944339614,0.4250398678382268,61.467876150630936,152.04663091418468,1211.6736176718105,32.71243882706569,-6.991922201420016,-28.936843882137403,0.0180370353338929,0.1052926181276681,0.9943067603228114,4.589034382808126,-32.317946458781456,-6.561062915810736,-26.06561144910376,0.067282348777359,0.1210624976925245,0.9905040580324592,4.672408982850187,0.2046249403260228,-6.801641010097553,-27.50684713533137,0.0425125809491108,0.1091331484296911,0.9933538523806844,4.64569668147514,0.4956100803021999,True,0.0651461553151007,imu,-0.4823625963231084,-9.715743970165684,1.880181285423908,1.002240158858159,1.5974502361948304,-3.4735443931188548,79.58090114551435,-21.582711291965435,133.3894101011566,1256.14,-0.0965471,False,-0.9989278493637402,0.0462941871678561,1378.9083160649996,7.584863731486702,-179.808,False,False,inf
7,7,434.829682,0.0006294836451475,0.0148662844527567,1377.392930098343,7.080203813429789,0.012878877413869,-0.3786404257405793,-179.93869681237643,17975.76731319524,7.084512013048147e-05,-0.3785640776101331,-0.1045334842925356,-0.0075296278493082,0.0128788774142114,-0.2004134499889551,-0.033088831532042,-0.0025410615183168,64.70586724977855,-0.004699438072371,0.0006386753794053,0.0148600243248582,64.70730611515297,-179.80164439714994,-0.4343826107649646,0.0440619338682954,0.0,0.1439820359934597,0.0217867023012168,-5.15948521736494,-0.5527768364350828,0.2295222966806114,0.0045795450837071,-7.812589719998059e-07,2127.874810539829,-6.055121560691618,0.0,6.590046701498704e-18,0.0,4.291261154238809e-17,65.97213199223512,7.038071582674755e-08,65.97213199223512,0.0,-2.441635059111337e-06,0.98509141875847,0.0014137504587608,1256.1449806568728,-0.0971413256624876,0.1366769179635978,0.0,-4.5068738238924804e-20,0.0,1.452584310240309e-17,1.097187239111844,-0.0001284421761218,1.097187239111844,0.0,-0.0109831997688944,6.293620720586583e-10,0.3774029855471527,6046.220400409882,638.4943294320786,0.0,-6.145290782073104e-12,0.0,-5.964978549061998e-17,54.00000000000018,-0.0339678852004103,54.00000000000018,0.0,1.4415713587213892,5.433070881846855e-10,-0.3064331862633154,6596.852480685198,-614.8710135785647,0.0,4.05749738648511e-10,0.0,-2.2201056899124682e-08,48.50000000000023,0.0275806325146375,48.50000000000023,0.0,-1.3032250133894017,999.0000000000056,998.9814446523636,2.0000000000000093,92.79261946922716,gaze,0.4803266113386688,0.4248459821780979,61.58581593870096,152.31544393369052,1214.1502652365732,32.71298164440913,-6.989115322552987,-28.937280411382407,0.0180782129060124,0.1055424038564098,0.994277523279388,4.589286092253034,-32.31756539581181,-6.558921119667327,-26.06602771645888,0.0673213363165474,0.121232384196576,0.9904778952243828,4.673004453237401,0.2049952819698395,-6.798908070913614,-27.50721062199242,0.0425552850360981,0.109386831581577,0.9933148094914246,4.645897919534981,0.526380575596786,True,0.0606177190637139,imu,-0.4252866408000001,-9.703832874400002,1.893153612,0.85995212,1.33785688,-3.78050458,79.57446943547538,-21.582593139035176,133.3933910429539,1256.1449806568728,-0.0971413256624876,False,-0.9990290234758656,0.0440568979032557,1378.8923942686297,7.581808440628383,-179.93869681237643,False,False,inf
8,8,434.830046,0.0004987754888576,0.0148164371205913,1377.386345800346,7.0801807213309935,0.0128484253720814,-0.3785866483028918,-179.93788394101207,17975.740599290664,7.072622238803748e-05,-0.3785103076182972,-0.1088249754966233,-0.0074871742977211,0.0128484253724236,-0.2002025345370458,-0.0330888723753775,-0.0025408105888095,64.70589788889988,-0.0046917266853549,0.0005079443035043,0.0148101940671773,64.70733631048172,-179.80165405915645,-0.434216610959356,0.0439041143643656,0.0,0.1440508584188929,0.021322975706754,-5.011129171491652,-0.5539505910242589,0.2295419072409632,0.004578680304536,-7.796931832817462e-07,2127.8814789064577,-6.055107032781662,0.0,6.56893365044709e-18,0.0,4.279438958904502e-17,65.97213789118771,7.02396597533395e-08,65.97213789118771,0.0,-2.4367415668124263e-06,0.9850731773069286,0.001408706659025,1256.145089263752,-0.0971387583513292,0.136631521355427,0.0,-4.496419695226248e-20,0.0,1.4501260196539924e-17,1.0984091311330515,-0.000127984812492,1.0984091311330515,0.0,-0.0109569543481737,6.293647463228208e-10,0.3774029875105263,6046.215496294594,638.4919321207939,0.0,-6.128727346863263e-12,0.0,-5.948883331265598e-17,54.00000000000018,-0.0339678840276354,54.00000000000018,0.0,1.4415713686880378,5.429458909647999e-10,-0.3064331762149784,6596.848204867037,-614.8734075957988,0.0,4.050735661128797e-10,0.0,-2.2201127486211373e-08,48.50000000000022,0.0275806315637949,48.50000000000022,0.0,-1.303224968253877,999.0000000000052,998.9819551749392,2.0000000000000093,92.78614192240968,gaze,0.4775688389808892,0.4131419838179821,61.0658405923059,151.4284383444213,1215.460614143527,32.77232926733218,-6.798993148024387,-28.98595167036085,0.0234045678741068,0.121493799158668,0.9923162212564196,4.616963863372803,-32.24187969480955,-6.415216314208159,-26.1063353869821,0.0734919736347949,0.130375857722272,0.9887371063808844,4.710992813110352,0.265398912376785,-6.607388893284719,-27.548209886562752,0.0484894869523341,0.1258338450257459,0.9905339346276442,4.664128065109253,0.441869253821382,True,0.0,imu,-0.4823343256631708,-9.71567039196296,1.880521858895072,1.0005859511582038,1.606817359683517,-3.474259811291184,79.57308079619298,-21.582568227341465,133.39425112511455,1256.145089263752,-0.0971387583513292,False,-0.9987524181562498,0.0499360313505564,1378.885802854075,7.581806621799695,-179.93788394101207,False,False,inf
9,9,434.838143,-0.002366983258958,0.0137175226665119,1377.239896340868,7.079667290582869,0.0121768670298283,-0.37740446294582,-179.9203129431938,17975.15371789343,6.810268478172618e-05,-0.3773282860021567,-0.1965024491944222,-0.0065681816508243,0.0121768670301669,-0.1955495725385501,-0.0330860848075058,-0.0025352926323946,64.70651972089898,-0.0045218763327895,-0.0023583183928779,0.013711654165228,64.70794837213157,-179.80187270794906,-0.4305278008577992,0.0404247253990217,0.0,0.1455765859396269,0.0110966172303789,-1.956513514075282,-0.5797285621443367,0.2299770188982488,0.0045594851762299,-7.451465769476444e-07,2128.029814000673,-6.054783865271568,0.0,6.10662514210364e-18,0.0,4.020866508811208e-17,65.9722688297368,6.712748466448877e-08,65.9722688297368,0.0,-2.3287745403636304e-06,0.984674328168021,0.0012985128586307,1256.147541585015,-0.0970825820458106,0.135639223896917,0.0,-4.266332955783376e-20,0.0,1.396545420445518e-17,1.1256101736214827,-0.00011799232688,1.1256101736214827,0.0,-0.010377311340544,6.29400254723886e-10,0.3774030280943227,6046.106412027144,638.4385933689155,0.0,-5.764644219287203e-12,0.0,-5.595093493138018e-17,54.00000000000018,-0.033967858343757,54.00000000000018,0.0,1.4415715780746652,5.349911970216831e-10,-0.3064329546665551,6596.753085472412,-614.9266523529213,0.0,3.902640229870606e-10,0.0,-2.220269735652397e-08,48.50000000000022,0.0275806107915122,48.50000000000022,0.0,-1.3032239732322206,999.0000000000052,998.9924347853084,2.0000000000000093,92.6420335060293,gaze,0.4802343968937872,0.423886252922447,62.07961889806671,153.62839116192396,1227.7524283392625,32.71570112256978,-6.975227413971068,-28.939449475572832,0.018284179029959,0.1067785258995285,0.9941327501145856,4.5905525226174495,-32.31564844043721,-6.548313396911938,-26.068092286318286,0.067517001661569,0.1220738514990482,0.9903481216395356,4.675965681381987,0.2068582302867436,-6.785377599142353,-27.50901547825892,0.042768899509136,0.1106428945020526,0.9931213980934774,4.64691110289748,0.6690704829852971,True,0.0393089821965958,imu,-0.4348570856000001,-9.708019944000002,1.8979388344,0.7403215599999999,1.27056469,-3.91508896,79.54248788362274,-21.582074086568262,133.41325211014563,1256.147541585015,-0.0970825820458106,False,-0.999005586015617,0.0445851893524468,1378.7391994895895,7.581753008596905,-179.9203129431938,False,False,inf
