,Unnamed: 0,Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_1_x,hazard_1_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous,global_collision_flag,time_to_collision_flag
356,356,402.851476,3.738233074516061,-0.0012944214303187,1896.214391005952,7.661192638446666,-0.000986968110759,-0.5877694635819423,-179.74879114541156,1914.117301123112,1.7325975560827743e-05,-0.5876582680409748,-20.36141061294752,-0.1352028319529347,-0.000986968110759,0.6203395010919213,-0.00099794126684,-0.0036989978607363,6.932851415757932,-0.0020316387387712,3.738127890153432,-0.0012768266291909,6.933214539330028,-179.75247359691434,-1.6256363596672094,-0.0212114603459671,0.0,0.5661314863381516,-0.531507491060151,-0.4784165783526835,3.644278678354157,0.2748488066161274,0.3990268572907886,0.5168587707821793,1880.3098838390551,21.32362304870276,0.0,0.0,0.0,0.0,22.025364750711628,-0.046520182232879,22.025364750711628,0.0,4.765132098344988,0.0,0.0,1256.0900000000022,-0.0966621000000001,0.1237360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8202043498142264e-10,0.3773927595186542,6512.41830514782,662.9482626969661,0.0,-1.007975237499433e-12,0.0,-9.751369371542905e-18,54.0,-0.0339677846123294,54.0,0.0,1.441533869025733,6.028153543913803e-05,-0.3064217221341278,6867.324119236254,-291.7467104034128,0.0,1.1618628423987078e-09,0.0,-1.1324465689417957e-08,48.49958053103463,0.0275801511993357,48.49958053103463,0.0,-1.3031867461958195,999.0000000000005,999.0000000000005,0.9999999999999996,15.182725915958349,gaze,0.4979801396453079,0.4163071570293558,12.260163274534,171.73485390794986,1421.6070379268,32.33274740691544,-6.8827279012490425,-28.90761710847704,-0.0120619834584312,0.1150424949664969,0.9944621841203924,4.832880149775685,-32.84039173915312,-6.490292980657889,-26.131864311219847,0.026604342327393,0.1300613103627833,0.9925092888333452,5.027818229276193,-0.3236965986319765,-6.648486733333392,-27.5127032123134,0.001372100564048,0.1262122522651454,0.9943551259708616,4.921578771956099,0.9175912083731824,True,-0.1191691443999397,imu,-0.3876030144000001,-9.731946056000002,1.4780355688,1.03192105,1.50982581,-3.52628964,80.12601634033574,-23.76295697943893,136.10284211431576,1880.3098838390551,21.32362304870276,False,-0.9999315189527822,0.0117028801917126,1894.7156516314285,8.054625335681443,-179.7487911454116,False,inf
357,357,402.852191,3.7328840945342585,-0.0012971349961558,1896.2130164526168,7.661187000674432,-0.0009879214458086,-0.5878535132456955,-179.7487760708597,1914.6397225554213,1.733499064597954e-05,-0.587742302000163,-20.13304427025293,-0.1351783773910368,-0.0009879214458086,0.627323244684615,-0.0009974116886614,-0.0036995217769312,6.934732285589305,-0.0020353301117876,3.732779189445426,-0.0012783031079321,6.935095592268625,-179.752484673166,-1.6537647404859177,-0.0212489287620659,0.0,0.5662353677551994,-0.5325217329190851,-0.5144368317604844,3.6512967720267744,0.2748500238194302,0.3997796138182082,0.516339446850738,1880.310114706156,21.327904651788497,0.0,0.0,0.0,0.0,22.0257632698304,-0.0464734393544127,22.0257632698304,0.0,4.760251021782059,0.0,0.0,1256.0900000000022,-0.0966621000000001,0.1237360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8204437456238576e-10,0.3773927599776673,6512.408227742971,662.9519395523906,0.0,-1.0085448148240704e-12,0.0,-9.756888781376942e-18,54.0,-0.0339677837810717,54.0,0.0,1.44153387077753,6.025957194926395e-05,-0.3064217256337024,6867.320967526575,-291.75581477650246,0.0,1.162545196315253e-09,0.0,-1.1324813447534593e-08,48.49958068264692,0.0275801510235634,48.49958068264692,0.0,-1.3031867572434754,999.0000000000005,999.0000000000005,0.9999999999999998,15.181350420069815,gaze,0.4969721721632421,0.416784782914395,12.79769697567677,171.2777272497916,1420.509372527539,32.34649651720995,-6.891304339807027,-28.91082199779151,-0.0116860068994395,0.1161111086022829,0.9931674822012122,4.837331295013428,-32.81351998654164,-6.499724814462302,-26.16338865107146,0.0295760800659997,0.1278074300952435,0.9913579153365242,4.990595817565918,-0.2395418644886554,-6.693466918585422,-27.53726231293505,0.0079615328010306,0.1223310326467231,0.9922411332127522,4.921310806274414,1.1439753933256631,True,0.0,imu,-0.4258040991323337,-9.765242645846422,1.4947208057700223,0.7450913149494915,2.478626093216745,-3.460947977061818,80.12560700133,-23.762585195035346,136.1026340315546,1880.310114706156,21.327904651788497,False,-0.9999102316977884,0.0133988262946902,1894.7142769745817,8.054619303590021,-179.7487760708597,False,inf
358,358,402.860301,3.672469749027888,-0.0013277170115934,1896.1973985360364,7.661123037770081,-0.0009986387401456,-0.5888052318326255,-179.7486077832076,1920.582126542088,1.7440403421576427e-05,-0.588693842808085,-17.527303666602794,-0.1348960669856735,-0.0009986387401456,0.7123992810416682,-0.000991339207133,-0.0037054524965707,6.956115785835075,-0.0020770756636568,3.672367999947823,-0.0012949325121736,6.956481170839292,-179.7526121871189,-1.95208305829712,-0.0216725930170373,0.0,0.5674103210767059,-0.5439851837436619,-0.7815815305497611,3.7305606809825984,0.2748637377822972,0.4083382450744818,0.5104630290834444,1880.3127164487137,21.376482437171493,0.0,0.0,0.0,0.0,22.03043615787833,-0.045944519568015,22.03043615787833,0.0,4.705033307691255,0.0,0.0,1256.0900000000015,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8231033819077408e-10,0.3773927655290697,6512.293918504841,662.9936321903124,0.0,-1.0148967078433776e-12,0.0,-9.818445776356361e-18,53.99999999999999,-0.0339677743550897,53.99999999999999,0.0,1.4415338919574086,6.0011008410479885e-05,-0.3064217655407487,6867.285208404332,-291.859079011188,0.0,1.170163638169511e-09,0.0,-1.132875762096214e-08,48.499582398139495,0.0275801490161291,48.499582398139495,0.0,-1.3031868835797886,999.0,999.0,0.9999999999999992,15.165723032237684,gaze,0.4975203253339894,0.4163880642970748,12.406512144185914,170.03865292311082,1413.195260578341,32.34332871415853,-6.883742227393647,-28.91015349684184,-0.0111460917700316,0.1149091623697894,0.9943999313650872,4.834207224067113,-32.82920646517894,-6.49098753899924,-26.131600826325865,0.027519811774772,0.1299902341293084,0.992399187489504,5.029579573676546,-0.3128793243336189,-6.649153888998656,-27.5137246125332,0.0022840574664078,0.1261293692735774,0.994270491805441,4.923140374019005,0.8847590866426395,True,-0.1213571688959835,imu,-0.4061457512000001,-9.743909112,1.46547436,0.9945365,1.42010289,-3.50385891,80.12097151618191,-23.758361630137657,136.1002703975646,1880.3127164487137,21.376482437171493,False,-0.9999202591384526,0.0126283555734613,1894.6986579024283,8.054550938625916,-179.7486077832076,False,inf
359,359,402.861,1.88007,0.0462563,1896.19,7.66124,-4.99113e-05,-0.593659,-179.752,1922.63,-0.00036239,-0.59355,-18.9846,-0.118978,-4.99113e-05,3.95459,-0.000896587,-0.00363606,6.92112,0.000216228,1.87996,0.0461976,6.92148,-179.752,-1.07726,0.0012089,0.0,0.559405,0.045,0.0,7.0,0.275277,0.0409183,0.51684,1880.29,21.4072,0.0,0.0,0.0,0.0,22.126,-0.0465156,22.126,0.0,4.8181,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77265e-10,0.377378,6512.28,662.998,0.0,-2.30334e-12,0.0,-2.26233e-17,54.0,-0.0339619,54.0,0.0,1.44148,5.99859e-05,-0.30642,6867.28,-291.87,0.0,-7.71494e-10,0.0,-1.13292e-08,48.4996,0.0275782,48.4996,0.0,-1.30318,999.0,999.0,1.0,15.163246530265294,gaze,0.4974835302305991,0.4163945790479167,12.41764529402394,169.9338130466485,1412.802455486409,32.34417513321126,-6.883823350373953,-28.91035710468396,-0.0110728421249886,0.1148984611269476,0.9943949380775012,4.834311327952682,-32.82831107164743,-6.491043402897245,-26.131580690700588,0.0275930966843759,0.1299844869390246,0.9923903648862196,5.029718165750706,-0.3120131917807932,-6.649208328483498,-27.513807319811523,0.0023570679848724,0.1261226022649641,0.994263695727232,4.923263184901262,0.8820769519529784,True,-0.1215247022673368,imu,-0.4257590024700605,-9.765270262431097,1.494937150050359,0.7443728241223309,2.481621744167973,-3.461219408936933,80.1205726443616,-23.75799704489884,136.100066377371,1880.29,21.4072,False,-0.9999200746389424,0.0126429559064165,1894.691282662056,8.05475663363297,-179.75200000000004,False,inf
360,360,402.869126,3.607270811623285,-0.0013605849895212,1896.1803475066483,7.661053403155527,-0.0010100996009851,-0.5898374183228055,-179.7484304824745,1927.0834435038016,1.756169702584436e-05,-0.5897258365893593,-14.69575272690532,-0.1345787102810356,-0.0010100996009851,0.7933263398500816,-0.0009845964564413,-0.0037118810187889,6.97948783190474,-0.0021222382989176,3.607172472149006,-0.0013127838474751,6.979855481369037,-179.75275486757707,-2.193061408169938,-0.0221308023775671,0.0,0.5686818556810209,-0.5563731922632503,-0.7246552986023639,3.816087457355704,0.2748784680090694,0.4176932093562898,0.5040980353128576,1880.3155111011788,21.42937147064724,0.0,0.0,0.0,0.0,22.03584450806128,-0.0453716243533798,22.03584450806128,0.0,4.645254366053647,0.0,0.0,1256.0900000000022,-0.0966621,0.1237360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825878145800828e-10,0.3773927722914345,6512.169521666371,663.0389741003066,0.0,-1.021579749426997e-12,0.0,-9.883222263297653e-18,53.99999999999999,-0.0339677641058873,53.99999999999999,0.0,1.4415339177442117,5.974169833230126e-05,-0.3064218094077255,6867.246275028956,-291.97143988876763,0.0,1.1782011780306883e-09,0.0,-1.1333048839184997e-08,48.49958425615074,0.0275801468037949,48.49958425615074,0.0,-1.303187023187497,999.0000000000005,999.0000000000005,0.9999999999999994,15.148664241419144,gaze,0.4970517690514536,0.4164714514648993,12.541937385690522,169.12649695248228,1409.873708878016,32.35410385911642,-6.884774746706894,-28.912753079774355,-0.0102137574802985,0.1147725563731334,0.9943362215612174,4.835510657501517,-32.817800859656394,-6.491701923760861,-26.1313544905224,0.0284533291304534,0.1299164170766421,0.9922867102304568,5.03131938591265,-0.3018443671790674,-6.649858316607848,-27.51478815035834,0.003214148382002,0.1260417668171786,0.9941836996971894,4.9246813891058965,0.8500580153460934,True,-0.1234090209230268,imu,-0.43366078,-9.7534795568,1.4696614296,1.23379762,1.43505671,-3.60105874,80.11594366934578,-23.75375232168655,136.097691036664,1880.3155111011788,21.42937147064724,False,-0.9999079065313282,0.013571236352533,1894.681605655592,8.054476666184225,-179.74843048247453,False,inf
361,361,402.872173,3.584891939132601,-0.0013718343319032,1896.1744466644568,7.661029352583425,-0.0010140077722952,-0.590192957892886,-179.74837072756418,1929.33662882866,1.7605168313066784e-05,-0.5900813098049765,-13.73108935402544,-0.1344667165824457,-0.0010140077722952,0.8113872124715121,-0.0009822363467681,-0.0037140944547968,6.987582508091256,-0.0021377668854857,3.5847947708659955,-0.0013188887612206,6.987950940100586,-179.75280508035013,-2.243227070205621,-0.0222883192477456,0.0,0.5691191720038108,-0.5606292795367231,-0.6226590145666185,3.8454375262451705,0.2748835072552619,0.4209330944175471,0.501907560485891,1880.3164668615584,21.44763967248535,0.0,0.0,0.0,0.0,22.037791450390426,-0.0451744658476632,22.037791450390426,0.0,4.624689010029106,0.0,0.0,1256.090000000002,-0.0966621000000001,0.1237360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82680650607684e-10,0.377392774801206,6512.126568913423,663.0546228551649,0.0,-1.0238312644044973e-12,0.0,-9.90504801294519e-18,54.00000000000001,-0.0339677605696354,54.00000000000001,0.0,1.4415339273118302,5.964899550177855e-05,-0.3064218246598982,6867.232827301639,-292.0102328335761,0.0,1.1809153420613291e-09,0.0,-1.1334530298648e-08,48.4995848955622,0.0275801460333798,48.4995848955622,0.0,-1.3031870719031935,999.0000000000005,999.0000000000005,0.9999999999999994,15.142761334657292,gaze,0.4968170149932796,0.4167884171316431,13.15994741348893,169.9064179709475,1409.221910787294,32.34712035568178,-6.89207831207398,-28.90879729451107,-0.0115619274156707,0.11613048309345,0.993166669160276,4.838558197021484,-32.80963296990208,-6.499145816160842,-26.16450494705717,0.0300895993090583,0.1278082933555205,0.9913423506352232,4.988233089447021,-0.2371506714870754,-6.69403009018486,-27.53739666321847,0.0083462793762061,0.1222125122904097,0.9922468057809546,4.918829107284546,1.0838155396657938,True,0.0,imu,-0.4257063282432524,-9.765303654750822,1.4952172943388304,0.7434545154241726,2.485332955786876,-3.4616087048365234,80.1142118316741,-23.752157707234336,136.0967986334736,1880.3164668615584,21.44763967248535,False,-0.9999057774701796,0.0137272058976257,1894.6757044030924,8.054451052544165,-179.74837072756418,False,inf
362,362,402.877,1.33258,-0.0141601,1896.16,7.66111,-7.50596e-05,-0.595397,-179.752,1934.26,4.0978e-05,-0.595288,-9.45137,-0.106239,-7.50596e-05,-1.00709,-0.00151602,-0.0036475,6.96298,0.000177919,1.33254,-0.0141941,6.96334,-179.752,-0.821306,0.00104728,0.0,0.559405,0.045,0.0,7.0,0.275277,0.040588,0.504231,1880.29,21.5056,0.0,0.0,0.0,0.0,22.1284,-0.0453777,22.1284,0.0,4.7001,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63635e-10,0.377381,6512.06,663.08,0.0,-2.86697e-12,0.0,-2.8131e-17,54.0,-0.0339603,54.0,0.0,1.44149,5.95024e-05,-0.306421,6867.21,-292.074,0.0,-1.20026e-09,0.0,-1.13369e-08,48.4996,0.0275768,48.4996,0.0,-1.30318,999.0,999.0,1.0,15.133255662021416,gaze,0.4966263915397643,0.4165479238587671,12.653088080111807,169.135253412163,1407.9663718369552,32.36388004585331,-6.885711114905062,-28.91512539161949,-0.0093681407985945,0.1146479387167685,0.9942781580483694,4.836653613130223,-32.80744002741032,-6.492355886663168,-26.131149101213943,0.0293013503044907,0.1298482615852886,0.9921843657420856,5.032853418215092,-0.291816494578786,-6.650518092799872,-27.51577237075046,0.0040591761424831,0.12595964605712,0.994104454270992,4.9260388842925895,0.8176356323361056,True,-0.1251219086251386,imu,-0.4256851508130512,-9.765317505743742,1.4953403326950714,0.7430555307512138,2.4869055395110284,-3.461792264587676,80.11147276908692,-23.749628293830582,136.0953829382838,1880.29,21.5056,False,-0.9998968595532626,0.014362111805826,1894.661282662056,8.054626633632969,-179.75200000000004,False,inf
363,363,402.877951,3.5426430276935914,-0.0013930273133552,1896.163237651228,7.660983734553589,-0.00102134964265,-0.590865964441322,-179.74825953956574,1933.6212877591013,1.7689844081999462e-05,-0.5907541907848799,-11.937571943920103,-0.1342509801410051,-0.00102134964265,0.8237140932691314,-0.0009777164787114,-0.0037182830480766,7.002967685047047,-0.0021671212953328,3.5425480718153564,-0.0013303834793496,7.003337601965434,-179.7529016365214,-2.274224721312377,-0.0225860349185336,0.0,0.5699460357145523,-0.5686699736153168,-0.3376848451327569,3.900835509174248,0.2748929974106118,0.4270905636331655,0.4977638998882354,1880.3182659700733,21.48229217129268,0.0,0.0,0.0,0.0,22.04159725386045,-0.0448015065362165,22.04159725386045,0.0,4.585796288901173,0.0,0.0,1256.090000000002,-0.0966621000000001,0.1237360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8285241487783243e-10,0.3773927798073717,6512.045114643578,663.084288423476,0.0,-1.028021297308438e-12,0.0,-9.945669079929337e-18,54.0,-0.033967753868099,54.0,0.0,1.441533946392341,5.947359969586022e-05,-0.306421853731448,6867.207319112871,-292.0837930281133,0.0,1.18597650213501e-09,0.0,-1.13373393439621e-08,48.499586105120365,0.027580144563435,48.499586105120365,0.0,-1.3031871650024964,999.0000000000006,999.0000000000006,0.9999999999999996,15.131549272502689,gaze,0.4965745517521627,0.4165572911793495,12.665878088249164,169.18828839476234,1407.7614252999167,32.36507107452707,-6.885825160753475,-28.91541526561081,-0.0092651374781753,0.1146327147050154,0.9942710679642236,4.83679037593927,-32.80617698540956,-6.492435919632058,-26.13112521065009,0.0294047298443549,0.1298398845231814,0.9921718787618442,5.033037521618961,-0.2905938109740684,-6.6505997645268025,-27.515893482241065,0.0041621978367893,0.1259494762424897,0.9940947686360756,4.926201721189059,0.8136323931951946,True,-0.1253211373011165,imu,-0.4372496968000001,-9.7504887928,1.46547436,1.27865908,1.41262598,-3.67582784,80.11093378716286,-23.749129491521803,136.09510373488513,1880.3182659700733,21.48229217129268,False,-0.9998944141923644,0.0145313614953404,1894.6644946263932,8.05440252605936,-179.7482595395657,False,inf
364,364,402.886776,3.4785929738799064,-0.0014250460266664,1896.14606870338,7.66091403188685,-0.0010323879039333,-0.5918908143935101,-179.74809524950314,1940.195693627585,1.782482952540795e-05,-0.5917788496104994,-9.33541700229352,-0.1339130961088187,-0.0010323879039333,0.7739459949090735,-0.0009707027677538,-0.0037246582293531,7.026555479696215,-0.0022117194601842,3.478501375265028,-0.0013477342978564,7.02692766703408,-179.75305249160715,-2.1156436271401784,-0.0230382387768562,0.0,0.5712028083320453,-0.580874023869873,0.2269116551541754,3.9847822145174354,0.2749073261293574,0.4365291223929189,0.4914607319306306,1880.3209792314392,21.535246567459364,0.0,0.0,0.0,0.0,22.047701802256704,-0.0442341759468681,22.047701802256704,0.0,4.526660072322951,0.0,0.0,1256.090000000002,-0.0966621,0.1237360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8310370424679868e-10,0.3773927880782201,6511.920697447651,663.1295751563459,0.0,-1.0342184135167305e-12,0.0,-1.0005757702405296e-17,54.00000000000001,-0.0339677436450489,54.00000000000001,0.0,1.4415339779069198,5.920670701616902e-05,-0.3064218985082212,6867.168340658823,-292.19613842117815,0.0,1.1934906709651743e-09,0.0,-1.1341629135169193e-08,48.49958794510032,0.0275801422961473,48.49958794510032,0.0,-1.3031873090079646,999.0000000000005,999.0000000000005,0.9999999999999994,15.11437785361508,gaze,0.4960887563398023,0.4166455552642608,12.77791398446808,170.12415351952262,1407.2804619501478,32.376228549130246,-6.886893164467863,-28.91813945092605,-0.0083003922514553,0.1144896760704459,0.9942044842079936,4.838046308851794,-32.79433695289782,-6.493189302559031,-26.13091289214377,0.0303738453241637,0.1297606627452713,0.9920547153692522,5.034733839429427,-0.2791297827226465,-6.651377966449342,-27.51704025796667,0.0051280267651272,0.1258525304987661,0.9940037181252748,4.927701276569533,0.7756537633846011,True,-0.1270899965617692,imu,-0.4462219888000001,-9.7552740152,1.468465124,1.23379762,1.36776452,-3.78050458,80.10594283940038,-23.744493581010413,136.09250820784402,1880.3209792314392,21.535246567459364,False,-0.9998797349596008,0.0155085659272021,1894.6473245504617,8.054328525891474,-179.74809524950314,False,inf
365,365,402.892263,3.4390635409661447,-0.0014447412322749,1896.135363890756,7.660870676590008,-0.0010391438520919,-0.5925261344244672,-179.74799658466085,1944.3018201422776,1.7912197553606795e-05,-0.5924140512131767,-7.832943271370065,-0.133697992498057,-0.0010391438520919,0.699043204143646,-0.0009662760752126,-0.0037286083561792,7.041275822665645,-0.0022393028243925,3.4389740163367244,-0.0013583981273849,7.041649423135851,-179.7531483455616,-1.8642321936634936,-0.0233178502425192,0.0,0.5719804574774459,-0.5884145706444035,0.5720754629994357,4.036562978509565,0.2749161339975279,0.4424178585539892,0.4875573574645501,1880.322644439588,21.568189184889206,0.0,0.0,0.0,0.0,22.051677956226065,-0.0438828440543192,22.051677956226065,0.0,4.490054455917616,0.0,0.0,1256.0900000000022,-0.0966621000000001,0.1237360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.832530481832654e-10,0.377392793601753,6511.843335139017,663.1577185594658,0.0,-1.0379470310194952e-12,0.0,-1.0041917177556228e-17,54.00000000000001,-0.0339677372976766,54.00000000000001,0.0,1.4415339989483171,5.904137038978869e-05,-0.3064219265752181,6867.144094194853,-292.2659859764184,0.0,1.198031462312625e-09,0.0,-1.1344295980380729e-08,48.49958908461015,0.0275801408733527,48.49958908461015,0.0,-1.3031873996410888,999.0000000000008,999.0000000000008,0.9999999999999996,15.103672834027805,gaze,0.4967889801221104,0.4162489879578593,13.25264184484805,170.8215396411478,1409.249108014992,32.34541194433157,-6.882693713051406,-28.91749693129985,-0.0116263470925033,0.1169613297107445,0.9930684142623706,4.840072154998779,-32.80750594758823,-6.496347003497243,-26.1659035787813,0.0302801065690881,0.128207983533749,0.9912849378984706,4.989222049713135,-0.2348829210210724,-6.693635985904741,-27.538169934052743,0.008707876232294,0.1221990042254875,0.992239150987869,4.916565179824829,0.928801981602636,True,0.0,imu,-0.4256245222825295,-9.765358972895772,1.495737469798952,0.7417858221897965,2.491755128569294,-3.462432711370366,80.10284965226526,-23.74160477540156,136.09089015502744,1880.322644439588,21.568189184889206,False,-0.9999048031099916,0.0137979968679908,1894.6366190603687,8.054282589717122,-179.74799658466085,False,inf
366,366,402.893,0.956475,0.0107638,1896.13,7.66097,-9.92895e-05,-0.59698,-179.752,1946.01,-0.000280435,-0.59687,-2.98381,-0.0958843,-9.92895e-05,0.640144,-0.00151696,-0.00365764,7.00529,0.000163615,0.956452,0.0107415,7.00565,-179.752,-3.78045,0.000636931,0.0,0.565987,0.036,0.0,7.0,0.275277,0.0402582,0.49163,1880.29,21.6039,0.0,0.0,0.0,0.0,22.1306,-0.0442402,22.1306,0.0,4.58216,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07434e-11,0.377384,6511.83,663.162,0.0,-3.23726e-12,0.0,-3.17439e-17,54.0,-0.0339589,54.0,0.0,1.4415,5.90197e-05,-0.306421,6867.14,-292.277,0.0,-1.69908e-09,0.0,-1.13447e-08,48.4996,0.0275755,48.4996,0.0,-1.30318,999.0,999.0,1.0,15.103265039086883,gaze,0.4957410274229822,0.4167092473766439,12.849618679555428,171.12273333722447,1409.7734346984057,32.38421097729816,-6.887656803138927,-28.92009768423712,-0.0076103793526948,0.1143868943544366,0.9941566723140528,4.838917740000602,-32.78585772768491,-6.493732172614215,-26.1307732979756,0.0310678916625295,0.1297031876633168,0.9919706937466964,5.035917004943025,-0.2709173637960514,-6.651948758102491,-27.517873771971427,0.0058197886560996,0.1257813769950425,0.993938239338648,4.928746323236956,0.7480419958351736,True,-0.1282494845201311,imu,-0.4256218399227386,-9.765360884479271,1.495756960065838,0.7417242210086727,2.491984551135645,-3.462465918770816,80.10243478110257,-23.74121639204758,136.09067256855374,1880.29,21.6039,False,-0.9998697764898664,0.0161378456463212,1894.631282662056,8.054486633632969,-179.75200000000004,False,inf
367,367,402.8956,3.4151341976571827,-0.001456639709767,1896.1288423524447,7.660844302954476,-0.0010432122976716,-0.592911799687849,-179.74793792323504,1946.8059427756184,1.796661909519834e-05,-0.5927996446060191,-6.9721621463144965,-0.1335653189030533,-0.0010432122976716,0.6393833113752777,-0.0009635596633478,-0.0037310055138414,7.050248662432605,-0.0022560227519799,3.415045929284098,-0.0013648373138855,7.050623122874246,-179.75320741213037,-1.6468210285865446,-0.0234873130077658,0.0,0.5724519811277485,-0.5929825110775228,0.7501280350750734,4.067896446192341,0.2749214527461783,0.4460066249021313,0.4851893482155501,1880.323648765063,21.58823068620708,0.0,0.0,0.0,0.0,22.054164758594595,-0.0436697061095122,22.054164758594595,0.0,4.46785333914538,0.0,0.0,1256.0900000000015,-0.0966621000000001,0.1237360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8334123603660504e-10,0.3773927971039714,6511.796284189787,663.1748291684884,0.0,-1.0401676259191932e-12,0.0,-1.0063454422997796e-17,54.00000000000001,-0.033967733441164,54.00000000000001,0.0,1.441534012287948,5.894104487088315e-05,-0.3064219437291168,6867.129344090218,-292.30846333087,0.0,1.2007439578448142e-09,0.0,-1.1345917726708153e-08,48.49958977593553,0.027580140003287,48.49958977593553,0.0,-1.3031874551700229,999.0000000000005,999.0000000000005,0.9999999999999996,15.097151667429742,gaze,0.4955945241297106,0.4167362043290665,12.877766007232175,171.57731383905252,1411.6170430258194,32.38757313197791,-6.887978322355924,-28.92092470159705,-0.0073197978658353,0.1143434968757492,0.9941364920847648,4.839278251041082,-32.78228429751899,-6.4939617512903975,-26.130717460248,0.0313603901985729,0.1296787883880261,0.991935256578354,5.036408012488193,-0.2674557869216416,-6.652192547255069,-27.518227983828183,0.0061113401316182,0.1257509758825919,0.9939105788477008,4.929179797499735,0.736326634167643,True,-0.128711944678388,imu,-0.4629702672000001,-9.777405668800002,1.4660725128,1.24127453,1.37524143,-3.90761205,80.10097234047838,-23.73984556280473,136.08990447895803,1880.323648765063,21.58823068620708,False,-0.999863823369669,0.0165025669696424,1894.6300971192709,8.054254681613934,-179.74793792323507,False,inf
