Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,222.169627,-0.1501363528,-9.599156134400001,2.4428560352,0.32909151,1.24065705,-3.18235178,,,
imu,222.178103,-0.1626975616,-9.552500216,2.4267059096,0.3739529699999999,1.40514907,-3.04029049,,,
imu,222.18658,-0.1459492832,-9.539939007200001,2.4261077568,0.53096808,1.73413311,-2.748691,,,
imu,222.195056,-0.1238176296,-9.557883591200001,2.414144700800001,0.94967504,2.23508608,-2.00847691,,,
imu,222.203532,-0.1142471848,-9.558481744000002,2.404574256,1.03192105,2.51173175,-1.88136944,,,
imu,222.212008,-0.09151737840000002,-9.571042952800001,2.401583492,1.31604363,2.75846978,-2.0757691,,,
imu,222.220485,-0.0532355992,-9.557883591200001,2.398592728,1.54035093,2.96034635,-2.5243837,,,
imu,222.228961,-0.03110394560000001,-9.5638651192,2.389620436,1.74970441,2.96034635,-2.99542903,,,
imu,222.237437,-0.0203371952,-9.573435564,2.3944056584,2.02635008,3.0725,-3.24216706,,,
imu,222.245913,-0.008972292000000002,-9.596165370400001,2.3926112,2.06373463,2.91548489,-3.7206893,,,
imu,222.25439,-0.0017944584,-9.600352440000002,2.3710776992,2.07121154,2.67622377,-4.057150249999999,,,
imu,222.262866,0.005981528000000001,-9.617100718400001,2.365694324000001,2.08616536,2.51920866,-4.17678081,,,
imu,222.271342,0.0137575144,-9.6296619272,2.3633017128,2.05625772,2.30237827,-4.21416536,,,
imu,222.279818,0.0197390424,-9.627867468800002,2.368685088,1.95158098,1.85376367,-4.18425772,,,
imu,222.288295,0.003588916800000001,-9.635643455200002,2.3644980184,1.72727368,1.45748744,-3.95247351,,,
imu,222.296771,0.002990764,-9.648802816800002,2.3788536856,1.67493531,1.17336486,-3.73564312,,,
imu,222.305247,-0.008374139200000002,-9.682897526400001,2.3788536856,1.49548947,0.7097964399999999,-3.76555076,,,
imu,222.313723,-0.03947808480000001,-9.710412555200001,2.3740684632,1.34595127,0.4555814999999996,-3.75059694,,,
imu,222.3222,-0.0663949608,-9.699047652,2.3926112,1.21136689,0.2836125699999998,-3.75807385,,,
imu,222.330676,-0.09151737840000002,-9.669738164800002,2.4009853392,0.8749059399999999,0.02192071999999978,-3.91508896,,,
imu,222.339141,-0.1244157824,-9.690075360000002,2.40756502,0.7104139199999999,-0.25472495,-3.97490424,,,
imu,222.347606,-0.1632957144,-9.685888290400001,2.4087613256,0.53096808,-0.15004821,-4.0945348,,,
imu,222.35607,-0.1908107432,-9.6775141512,2.4147428536,0.35152224,-0.06780220000000003,-4.17678081,,,
imu,222.364535,-0.1985867296,-9.6703363176,2.42251884,0.11973803,0.2611818399999999,-4.21416536,,,
imu,222.373,-0.206362716,-9.639830524800002,2.4123502424,0.16459949,0.6798887999999996,-4.034719519999999,,,
imu,222.381465,-0.2099516328,-9.621287788000002,2.4189299232,0.01506129,1.09859576,-3.90013514,,,
imu,222.38993,-0.1955959656,-9.616502565600001,2.427304062400001,0.17955331,1.56216418,-3.86275059,,,
imu,222.398394,-0.1746606176,-9.599156134400001,2.4171354648,0.19450713,1.95844041,-3.69825857,,,
imu,222.406859,-0.1650901728,-9.593174606400002,2.4332855904,0.19450713,2.29490136,-3.60853565,,,
imu,222.415324,-0.1268083936,-9.594370912,2.4500338688,0.11973803,2.35471664,-3.67582784,,,
imu,222.423789,-0.1160416432,-9.612315496,2.4518283272,0.31413769,2.57154703,-3.81041222,,,
imu,222.432254,-0.0933118368,-9.610521037600002,2.450632021600001,0.26927623,2.61640849,-3.90013514,,,
imu,222.440719,-0.0723764888,-9.5812115504,2.4476412576,0.27675314,2.48182411,-3.83284295,,,
imu,222.449183,-0.0681894192,-9.565061424800001,2.4518283272,0.46367589,2.44443956,-3.81041222,,,
imu,222.457648,-0.07177833600000001,-9.5698466472,2.4518283272,0.5982602699999999,2.28742445,-3.81788913,,,
imu,222.466113,-0.062806044,-9.569248494400002,2.4428560352,0.67302937,2.15284007,-3.55619728,,,
imu,222.474578,-0.0562263632,-9.5602762024,2.4380708128,0.7552753799999999,2.16779389,-3.18235178,,,
imu,222.483043,-0.05981528000000001,-9.554294674400001,2.4290985208,1.1440747,2.16031698,-3.08515195,,,
imu,222.491507,-0.0502448352,-9.554892827200002,2.4320892848,1.23379762,1.97339423,-3.18235178,,,
imu,222.499972,-0.0502448352,-9.571641105600001,2.431491132,1.43567419,1.86871749,-3.21973633,,,
imu,222.508437,-0.0526374464,-9.5907819952,2.4051724088,1.63755076,1.69674856,-3.17487487,,,
imu,222.516902,-0.05383375200000001,-9.584800467200001,2.3991908808,1.82447351,1.577118,-3.36927453,,,
imu,222.525367,-0.0681894192,-9.577024480800002,2.4081631728,1.78708896,1.47991817,-3.62348947,,,
imu,222.533831,-0.08673215600000002,-9.593174606400002,2.4183317704,1.8917657,1.6518871,-3.72816621,,,
imu,222.542305,-0.0903210728,-9.6159044128,2.404574256,1.98896553,1.46496435,-3.81788913,,,
imu,222.550779,-0.1034804344,-9.634447149600001,2.3979945752,1.87681188,1.40514907,-3.88518132,,,
imu,222.559253,-0.1064711984,-9.638634219200002,2.406368714400001,1.77961205,1.45748744,-3.86275059,,,
imu,222.567726,-0.101685976,-9.654784344800001,2.4039761032,1.8169966,1.65936401,-3.60853565,,,
imu,222.5762,-0.09510629520000001,-9.672728928800002,2.398592728,1.64502767,1.71170238,-3.63096638,,,
imu,222.584674,-0.08912476720000001,-9.667345553600002,2.396798269600001,1.58521239,1.66684092,-3.59358183,,,
imu,222.593147,-0.09151737840000002,-9.665551095200001,2.3902185888,1.40576655,1.70422547,-3.66835093,,,
imu,222.601621,-0.0855358504,-9.667345553600002,2.3950038112,1.15155161,1.66684092,-3.71321239,,,
imu,222.610095,-0.09211553120000002,-9.6667474008,2.3944056584,1.07678251,1.71917929,-3.6459202,,,
imu,222.618676,-0.1022841288,-9.669738164800002,2.3938075056,1.01696723,1.61450255,-3.75807385,,,
imu,222.627149,-0.0855358504,-9.666149248000002,2.3878259776,0.8674290299999999,1.77899457,-3.71321239,,,
imu,222.635623,-0.0903210728,-9.634447149600001,2.3926112,0.59078336,1.8761944,-3.60853565,,,
imu,222.644097,-0.08673215600000002,-9.61530626,2.395601964,0.56087572,1.77899457,-3.68330475,,,
