Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_1_x,hazard_1_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous
86.210324,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.478294712819642,0.5177881229917423,117.7949086804781,-0.5139117557641635,2492.338435230351,30.630455304984,-3.678030649905141,-30.99548243680715,0.0357587951020361,0.0048115448895907,0.9993488668171022,4.426090717315674,-30.09552484892136,-2.738667524183812,-31.55278464218604,0.0572621065081798,-0.0026736077973968,0.9983555994632332,4.556332588195801,0.2674652280313196,-3.2083490870444766,-31.2741335394966,0.0465104508051079,0.0010689685460969,0.9988522331401676,4.491211652755737,5.126448323850506,True,0.0,imu,0.4402404608,-9.461580990400002,2.9752120272,1.51044329,1.39019525,-3.87770441,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9986070219489124,-0.05276377274536283,1253.3894738706585,-9.760564002350932,0.358557
86.215694,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.4832007862500728,0.5195308282606013,124.2648315730047,-1.169186645126308,2619.522746137896,30.459082829618332,-3.5705320942050363,-31.013164700081365,0.0210667493098467,0.0099288499281407,0.99975370660442,4.413105782675998,-30.28417784602659,-2.646751618426858,-31.58109072744749,0.0527900399388749,-0.0106077623363635,0.9988990653845504,4.552319676994295,0.4943871584335185,-3.10639042441394,-31.301923661671992,0.035234146220401,0.0004380798729802,0.9994545340505808,4.483715652426346,5.008167108248396,True,0.1020375030060137,imu,0.4402404608,-9.461580990400002,2.9752120272,1.51044329,1.39019525,-3.87770441,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9990672634677289,-0.04318104986106304,1253.3894738706585,-9.760564002350932,0.358557
86.224159,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.4826549972056346,0.5196159139114261,116.1798084281548,-2.8506385528845635,2377.8216358521736,30.472658554820743,-3.5765552741785003,-31.01132024778177,0.0221260001490418,0.0095347341489089,0.9997245442435884,4.4128991108734175,-30.26851431539016,-2.655798151253102,-31.57556868852387,0.0538722689122939,-0.0104327684881011,0.9988163587625724,4.551827008804471,0.4761327266437311,-3.113979636745561,-31.298062000470463,0.0363775256758531,0.000307071527085,0.9993945502471864,4.483371054180832,5.313712669115314,True,0.0654291078252663,imu,0.430670016,-9.4705532824,2.9841843192,1.61512003,1.32290306,-3.86275059,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9990203956540928,-0.044252108053060055,1253.3894738706585,-9.760564002350932,0.358557
86.230304,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.476806771476559,0.5182998807954313,106.1930212527148,-1.773800600352671,2107.242467335068,30.64147180214964,-3.673299255813689,-30.98587018265965,0.0372439521979805,0.0056435047782466,0.9992902675791916,4.403903484344482,-30.08208348803052,-2.73501185420911,-31.54882553788278,0.0616592214829286,-0.0042992702928952,0.9980880004694316,4.561253547668457,0.2735796925454394,-3.206252321027938,-31.270740699883905,0.0479810188227812,0.0008705428943863,0.9987706835822396,4.486895084381104,5.126448323850506,True,0.0,imu,0.4576999535890949,-9.47043036305981,2.9651902358580453,1.3752246072842107,1.0928259596191146,-3.061006432552827,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9984472578072033,-0.05570523653370554,1253.3894738706585,-9.760564002350932,0.358557
86.232624,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.482129733746217,0.5196981773201803,102.61944533846894,-4.100042033355664,2011.2263029637604,30.48573390310872,-3.58244002346188,-31.00951181934427,0.0231443446351156,0.0091508839273414,0.9996961979633746,4.412682793576514,-30.25340677388023,-2.664584113494342,-31.5702437829182,0.0549135531560244,-0.0102602535685074,0.9987361866033394,4.551349407378898,0.4586974336244058,-3.121366264040521,-31.29432099709396,0.0374794549409468,0.0001801326636934,0.9993362761823504,4.483029097346495,5.465742024584591,True,0.0337633154192161,imu,0.4390441552000001,-9.485507102400002,2.9770064856,1.48801256,1.39767216,-3.65339711,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9989742337535573,-0.0452822293675231,1253.3894738706585,-9.760564002350932,0.358557
86.241088,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.4816246912795123,0.5197776602015894,92.66032899794642,-5.010110358545781,1740.6842615476774,30.49831626083001,-3.588187558128213,-31.00773927665145,0.0241223966676081,0.0087771929334632,0.9996686592831412,4.412457134767372,-30.238847298177,-2.673112475843959,-31.56511335624347,0.0559145074629818,-0.0100902312968663,0.9986585182416672,4.550886833211366,0.4420573526881804,-3.128552468198873,-31.290699213056527,0.0385405265683764,5.720801332708408e-05,0.9992796931376065,4.482689905333386,5.488334818354443,True,0.0066859925776165,imu,0.4414367664,-9.490292324800002,2.984782472,1.30108981,1.46496435,-3.51881273,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9989288760548778,-0.04627202809190886,1253.3894738706585,-9.760564002350932,0.358557
86.249553,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.481139390676496,0.5198544318135085,87.93595104666139,-5.660685980008593,1602.7474597891344,30.510417364766187,-3.593801109101347,-31.00600185692825,0.0250611078679254,0.0084134241957033,0.9996419100929445,4.412222354758909,-30.22482292282293,-2.681389184551332,-31.56017297464782,0.0568760923773512,-0.0099226551558349,0.998583295953897,4.550439083120812,0.4261831833118454,-3.135542922506642,-31.287193948190875,0.0395617004391862,-6.180040924505155e-05,0.999224762633978,4.482353479778479,5.403574013020664,True,-0.0161523285045671,imu,0.439642308,-9.4681606712,2.978800944,1.12164397,1.60702564,-3.54124346,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9988843973135599,-0.047222460794900556,1253.3894738706585,-9.760564002350932,0.358557
86.250397,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.474611349169748,0.5212249380927151,87.70198277242132,-6.93982843289331,1595.019213831804,30.65608301169405,-3.674785891435021,-30.98630791746799,0.0387504702261869,0.0052835038534273,0.99923495017152,4.394383907318115,-30.04837208569575,-2.789362460940651,-31.51845433812266,0.0685275534637698,-0.0098185352767333,0.9976009075683973,4.521255016326904,0.2836716160300098,-3.2148596060812373,-31.264620842521044,0.0498670164968469,-0.0001754766409601,0.998653098678146,4.477203210194905,5.243274038542335,True,0.0,imu,0.4608945988175535,-9.469343311937129,2.96571804539478,1.32202402763168,1.1803715562648784,-3.0938015270856685,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9982047104573041,-0.05989454082676971,1253.3894738706585,-9.760564002350932,0.358557
86.258018,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.4806735362122583,0.5199285326234028,86.66864039354482,-6.119025508581981,1550.8592310577749,30.522044384546945,-3.599281848194603,-31.004299429208203,0.02596107440546,0.0080594749741547,0.9996159421729804,4.41197875022233,-30.211325959202966,-2.6894171166029763,-31.55542006102716,0.0577989047867856,-0.0097575389173171,0.998510490007729,4.550006118152496,0.4110520387064172,-3.142339718053887,-31.2838038076979,0.0405435517344663,-0.0001769461800838,0.9991714665377488,4.482019941016785,5.231607903290128,True,-0.0350775538041031,imu,0.4450256832000001,-9.4639736016,2.9722212632,0.97958268,1.66684092,-3.44404363,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9988408812391621,-0.04813412474922594,1253.3894738706585,-9.760564002350932,0.358557
86.266483,-0.129651,0.0307036,1251.89,-9.36994,0.0169764,-0.342651,0.358557,17751.5,1.63195e-05,-0.342579,0.0604202,0.0130643,0.0169764,0.0657514,-0.00420043,-0.00238814,63.9041,-0.00189034,-0.129627,0.0307011,63.9052,0.358557,-0.0316826,0.0998688,0.0,0.0,0.396,0.0,-1.0,0.170885,1.65,0.257787,1319.19,-1.92045,0.0,-1.09897e-17,0.0,1.84841e-15,16.4744,-0.0231991,16.4744,0.0,3.22664,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,47.6594944169952,gaze,0.4802267745437858,0.5200000121932633,86.9327157797398,-6.441173978408778,1537.1090739366746,30.53320592609805,-3.6046316202541977,-31.00263165247924,0.0268230038862397,0.0077151989793938,0.9995907440854148,4.411726588624732,-30.198347051337592,-2.69720014001912,-31.55085144788252,0.0586836556385816,-0.0095948760012421,0.9984400616665764,4.54958784322023,0.3966394878709605,-3.1489457831081773,-31.280526976698763,0.0414867771243165,-0.0002882970242527,0.9991197801237456,4.481689367457951,4.990747009630671,True,-0.0504055547653959,imu,0.4432312248,-9.4645717544,2.9704268048,0.94219813,1.68179474,-3.2720747,68.2992732,-7.440318800000023,4.107737599999995,1319.19,-1.92045,False,0.9987983992629783,-0.04900773030565853,1253.3894738706585,-9.760564002350932,0.358557
