ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 87,distance_to_inter_0,distance_to_inter_1
256.224,-9.63355,-0.00597068,4502.5,7.18499,-0.000280758,-0.650993,179.951,322.456,1.08484e-05,-0.650867,175.07,0.0329697,-0.000280758,-0.778961,0.00218068,-0.00416182,1.16082,-0.000617088,-9.63307,-0.0110918,1.16085,-180.049,-0.871579,-0.00563579,0.0,0.23359,-1.017,0,-1.0,0.140777,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.78025e-06,0.377648,5823.62,-445.455,0,1.67649e-09,0,-1.71348e-08,54.0,-0.0340049,54.0,0,1.44251,-6.00767e-05,0.0,4895.11,-7.17561,0,0.0,0,0.0,58.2004,-1.75257e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1300069845635,26.494034989410338
256.24,-9.63302,0.025414,4502.49,7.18499,-0.000241306,-0.650872,179.95,333.969,-0.000287072,-0.650747,174.957,0.065709,-0.000241306,2.40922,0.00224913,-0.00416484,1.20228,-0.000595588,-9.63246,0.0206421,1.2023,-180.05,1.12975,-0.00497682,0.0,0.240172,-1.035,0,-1.0,0.140773,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.75859e-06,0.377648,5823.76,-445.65,0,1.7079e-09,0,-1.71426e-08,54.0,-0.0339958,54.0,0,1.44251,-5.95924e-05,0.0,4895.37,-7.17561,0,0.0,0,0.0,58.2004,-1.5647e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1400069844734,26.48403613537951
256.256,-9.62503,0.0174856,4502.48,7.185,-0.000234569,-0.650258,179.95,345.427,-0.000550053,-0.650133,174.575,0.0946213,-0.000234569,1.56349,-0.00032502,-0.00416741,1.24354,-0.000596964,-9.62437,0.0128652,1.24356,-180.05,0.57037,-0.005109,0.0,0.253336,-1.044,0,-1.0,0.140768,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.73693e-06,0.377649,5823.9,-445.845,0,1.73931e-09,0,-1.71505e-08,54.0,-0.0339867,54.0,0,1.44251,-5.91081e-05,0.0,4895.63,-7.17561,0,0.0,0,0.0,58.2004,-1.37683e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1500069857268,26.474037130743323
256.272,-9.62968,0.00390674,4502.48,7.18501,-0.000234182,-0.649227,179.95,356.845,0.000256037,-0.649102,174.066,0.118426,-0.000234182,-0.323703,0.00046768,-0.0041693,1.28465,-0.000610763,-9.62901,-0.000671446,1.28467,-180.05,0.605909,-0.00527416,0.0,0.26321,-1.053,0,-1.0,0.140763,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.71527e-06,0.377649,5824.04,-446.04,0,1.77072e-09,0,-1.71583e-08,54.0,-0.0339776,54.0,0,1.44251,-5.86237e-05,0.0,4895.89,-7.17561,0,0.0,0,0.0,58.2004,-1.18896e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1500069870702,26.474036979276057
256.288,-9.62734,0.00547284,4502.47,7.18502,-0.000229862,-0.647857,179.95,368.214,-0.00257757,-0.647732,173.727,0.136868,-0.000229862,1.48058,0.000645299,-0.00416991,1.32558,-0.000706245,-9.62658,0.000343679,1.32559,-180.05,0.301988,-0.00620957,0.0,0.289538,-1.053,0,-1.0,0.140757,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.69278e-06,0.37765,5824.18,-446.235,0,1.72999e-09,0,-1.71662e-08,54.0,-0.0339872,54.0,0,1.44252,-5.81518e-05,0.0,4896.15,-7.17561,0,0.0,0,0.0,58.2004,-1.35327e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1600069883228,26.464037975343306
256.304,-9.61761,-0.00140522,4502.47,7.18503,-0.000200177,-0.646237,179.95,379.556,0.000430893,-0.646112,173.393,0.150473,-0.000200177,0.305408,0.000894003,-0.00417005,1.3664,-0.000724085,-9.61673,-0.0065016,1.36643,-180.05,-0.31644,-0.00652702,0.0,0.302702,-1.044,0,-1.0,0.140752,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.67027e-06,0.37765,5824.32,-446.429,0,1.68886e-09,0,-1.7174e-08,54.0,-0.0339968,54.0,0,1.44252,-5.76799e-05,0.0,4896.41,-7.17561,0,0.0,0,0.0,58.2004,-1.51955e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1600069896666,26.46403782382637
256.32,-9.64477,0.0177487,4502.46,7.18503,-0.000204408,-0.644445,179.95,390.857,0.000153471,-0.644319,173.398,0.158339,-0.000204408,1.97233,-0.0013247,-0.00416876,1.40708,-0.000661288,-9.64389,0.0132161,1.40711,-180.05,1.12141,-0.00587708,0.0,0.335613,-1.035,0,-1.0,0.140746,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.64777e-06,0.37765,5824.46,-446.624,0,1.64773e-09,0,-1.71818e-08,54.0,-0.0340065,54.0,0,1.44252,-5.7208e-05,0.0,4896.67,-7.17561,0,0.0,0,0.0,58.2004,-1.68582e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1700069895764,26.454038972166444
256.336,-9.63722,0.00843167,4502.45,7.18504,-0.000205942,-0.64258,179.95,402.147,0.00206605,-0.642455,173.201,0.160622,-0.000205942,0.682273,0.000721981,-0.00416616,1.44772,-0.000717197,-9.63626,0.00365759,1.44775,-180.05,0.628866,-0.0061871,0.0,0.375106,-1.035,0,-1.0,0.140741,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.62694e-06,0.37765,5824.6,-446.819,0,1.31565e-09,0,-1.71897e-08,54.0,-0.0340013,54.0,0,1.44252,-5.67461e-05,0.0,4896.92,-7.17561,0,0.0,0,0.0,58.2004,-2.06056e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1800069908304,26.44403996974724
256.352,-9.66132,0.00132091,4502.45,7.18505,-0.000183496,-0.640706,179.95,413.404,0.000203927,-0.640581,173.289,0.159476,-0.000183496,0.373466,0.00269323,-0.00416319,1.48823,-0.0007622,-9.66035,-0.00362689,1.48827,-180.05,0.467958,-0.00696661,0.0,0.398143,-1.035,0,-1.0,0.140735,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.60635e-06,0.37765,5824.74,-447.013,0,9.39598e-10,0,-1.71975e-08,54.0,-0.0339939,54.0,0,1.44252,-5.62858e-05,0.0,4897.18,-7.17561,0,0.0,0,0.0,58.2004,-2.46681e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1800069921743,26.444039818123283
256.368,-9.66904,-0.0125351,4502.44,7.18506,-0.000168071,-0.638869,179.95,424.651,0.0011259,-0.638744,173.292,0.156384,-0.000168071,-1.04,-0.00108235,-0.00416067,1.52871,-0.000746745,-9.66801,-0.0172579,1.52875,-180.05,-0.473262,-0.00691415,0.0,0.427762,-1.035,0,-1.0,0.140729,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.58577e-06,0.377651,5824.88,-447.208,0,5.63545e-10,0,-1.72053e-08,54.0,-0.0339865,54.0,0,1.44252,-5.58255e-05,0.0,4897.44,-7.17561,0,0.0,0,0.0,58.2004,-2.87306e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.1900069934283,26.43404081640902
256.384,-9.65184,0.0131443,4502.43,7.18507,-0.000188262,-0.63712,179.95,435.897,3.14027e-05,-0.636995,172.642,0.147943,-0.000188262,1.71534,-0.00149711,-0.00415636,1.56918,-0.000728217,-9.65088,0.0086653,1.56924,-180.05,1.09118,-0.00658697,0.0,0.457382,-1.044,0,-1.0,0.140722,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.56466e-06,0.37765,5825.02,-447.402,0,3.80548e-10,0,-1.72132e-08,54.0,-0.0339883,54.0,0,1.44252,-5.5374e-05,0.0,4897.7,-7.17561,0,0.0,0,0.0,58.2004,-1.86027e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.2000069946813,26.424041815455006
256.4,-9.66132,-0.00517948,4502.43,7.18508,-0.000192141,-0.635532,179.949,447.1,0.0032677,-0.635407,172.738,0.137518,-0.000192141,-0.794008,0.00107875,-0.00415186,1.6095,-0.000792845,-9.66032,-0.00993842,1.60956,-180.051,-1.12103,-0.00768055,0.0,0.467255,-1.044,0,-1.0,0.140716,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.54338e-06,0.37765,5825.16,-447.596,0,2.64015e-10,0,-1.7221e-08,54.0,-0.0339933,54.0,0,1.44252,-5.49256e-05,0.0,4897.96,-7.17561,0,0.0,0,0.0,58.2004,-3.58953e-15,58.2004,0,0.0,999.0,2.0,4.0,,774.2000069960255,26.42404166372765
256.416,-9.67288,-0.0159273,4502.42,7.18509,-0.000200048,-0.634122,179.949,458.305,-0.000708917,-0.633998,172.719,0.125792,-0.000200048,-1.59225,-0.0020152,-0.00414728,1.64983,-0.000770798,-9.67191,-0.0204463,1.6499,-180.051,-1.21791,-0.00751251,0.0,0.487002,-1.035,0,-1.0,0.140709,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.52209e-06,0.377649,5825.3,-447.791,0,1.47482e-10,0,-1.72288e-08,54.0,-0.0339983,54.0,0,1.44251,-5.44771e-05,0.0,4898.22,-7.17561,0,0.0,0,0.0,58.2004,1.14236e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.2100069972798,26.41404266347927
256.432,-9.66522,0.0136874,4502.41,7.1851,-0.000211669,-0.632909,179.949,469.493,-0.00122025,-0.632784,172.404,0.113319,-0.000211669,1.11166,0.000418236,-0.00414252,1.69009,-0.000770846,-9.66432,0.00927929,1.69018,-180.051,-0.0217458,-0.00773696,0.0,0.496875,-1.035,0,-1.0,0.140702,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.50141e-06,0.377649,5825.45,-447.987,0,-6.53784e-11,0,-1.72367e-08,54.0,-0.0339957,54.0,0,1.44251,-5.403e-05,0.0,4898.48,-7.17561,0,0.0,0,0.0,58.2004,1.96259e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.2200069985342,26.404043663991914
256.448,-9.66653,0.0153998,4502.4,7.18511,-0.000222287,-0.631904,179.949,480.668,-0.000367361,-0.63178,172.779,0.100634,-0.000222287,0.989854,-0.000570129,-0.00413771,1.73031,-0.000757988,-9.66558,0.0111654,1.7304,-180.051,0.00971731,-0.00770139,0.0,0.506748,-1.035,0,-1.0,0.140695,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.48109e-06,0.377649,5825.59,-448.186,0,-3.37758e-10,0,-1.72447e-08,54.0,-0.0339886,54.0,0,1.44251,-5.35837e-05,0.0,4898.74,-7.17561,0,0.0,0,0.0,58.2004,2.36198e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.2300069997887,26.394044665266446
256.464,-9.67104,0.0196051,4502.4,7.18512,-0.000245259,-0.631074,179.949,491.8,0.00041082,-0.630949,172.962,0.0906773,-0.000245259,1.53153,-0.000457599,-0.00413421,1.77037,-0.000783194,-9.67005,0.0153268,1.77048,-180.051,1.02882,-0.00774385,0.0,0.51333,-1.035,0,-1.0,0.140688,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.46077e-06,0.377649,5825.73,-448.384,0,-6.10137e-10,0,-1.72526e-08,54.0,-0.0339814,54.0,0,1.44251,-5.31374e-05,0.0,4899.01,-7.17561,0,0.0,0,0.0,58.2004,2.76138e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.2300070011335,26.394044513381804
256.48,-9.67639,0.012404,4502.39,7.18513,-0.00026311,-0.630399,179.949,502.922,-0.000928304,-0.630275,172.909,0.081096,-0.00026311,1.49459,-0.00114137,-0.00413049,1.8104,-0.000827475,-9.67548,0.00798133,1.81052,-180.051,0.330294,-0.00838157,0.0,0.533076,-1.035,0,-1.0,0.140681,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.44069e-06,0.377648,5825.88,-448.577,0,-8.70825e-10,0,-1.72604e-08,54.0,-0.0339805,54.0,0,1.44251,-5.2707e-05,0.0,4899.27,-7.17561,0,0.0,0,0.0,58.2004,2.24945e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.2400070023872,26.384045515366225
256.496,-9.67708,0.0119017,4502.38,7.18514,-0.000252603,-0.629876,179.949,514.027,0.000163624,-0.629752,172.979,0.0718177,-0.000252603,1.49624,0.00116283,-0.00412622,1.85037,-0.000893193,-9.67621,0.00723062,1.8505,-180.051,1.22752,-0.00827732,0.0,0.533076,-1.035,0,-1.0,0.140674,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.4208e-06,0.377648,5826.01,-448.767,0,-1.12217e-09,0,-1.72681e-08,54.0,-0.0339845,54.0,0,1.44251,-5.22893e-05,0.0,4899.52,-7.17561,0,0.0,0,0.0,58.2004,1.00951e-14,58.2004,0,0.0,999.0,2.0,4.0,,774.2500070036419,26.374046518113314
256.512,-9.70078,-0.00309348,4502.37,7.18516,-0.000228284,-0.62949,179.949,525.087,-0.000139003,-0.629366,173.252,0.0639729,-0.000228284,-0.0628983,0.00194275,-0.00412178,1.89017,-0.000931255,-9.69997,-0.00787268,1.89031,-180.051,0.680321,-0.00855381,0.0,0.559405,-1.026,0,-1.0,0.140666,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.40092e-06,0.377647,5826.15,-448.958,0,-1.37352e-09,0,-1.72757e-08,54.0,-0.0339885,54.0,0,1.44251,-5.18717e-05,0.0,4899.77,-7.17561,0,0.0,0,0.0,58.2004,-2.30429e-15,58.2004,0,0.0,999.0,2.0,4.0,,774.260007006242,26.364047369582565
256.528,-9.68424,-0.00188771,4502.36,7.18517,-0.000204013,-0.62922,179.948,536.155,-0.000972419,-0.629097,173.276,0.0575057,-0.000204013,-0.420343,0.00233655,-0.00411791,1.93001,-0.000930339,-9.68337,-0.00655562,1.93016,-180.052,0.0964368,-0.00849876,0.0,0.57586,-1.026,0,-1.0,0.140658,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.38135e-06,0.377647,5826.29,-449.149,0,-1.47031e-09,0,-1.72834e-08,54.0,-0.033991,54.0,0,1.44251,-5.14548e-05,0.0,4900.03,-7.17561,0,0.0,0,0.0,58.2004,-7.57844e-15,58.2004,0,0.0,999.0,2.0,4.0,,774.270007007497,26.354048373805533
256.544,-9.655,0.00799551,4502.35,7.18518,-0.00016921,-0.629034,179.948,547.215,-0.000199542,-0.628911,172.93,0.0529287,-0.00016921,0.656423,0.00267838,-0.0041145,1.96982,-0.000958245,-9.65412,0.00329907,1.96998,-180.052,0.611528,-0.008772,0.0,0.582442,-1.026,0,-1.0,0.14065,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,2.36235e-06,0.377646,5826.43,-449.343,0,-1.30035e-09,0,-1.72912e-08,54.0,-0.0339908,54.0,0,1.4425,-5.1039e-05,0.0,4900.29,-7.17561,0,0.0,0,0.0,58.2004,-5.5475e-16,58.2004,0,0.0,999.0,2.0,4.0,,774.2800070087513,26.344049378795553
