ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 86,distance_to_inter_0,distance_to_inter_1
138.656,-9.67013,0.00256407,1882.11,-8.89446,-0.000124194,-0.641241,-0.147453,391.505,-0.000549376,-0.641117,173.792,0.147695,-0.000124194,0.105913,0.00381307,-0.00413715,1.40943,-0.000354654,-9.6691,0.000130842,1.40945,-0.147453,0.217887,-0.00253786,0.0,0.0,-0.324,0,-1.0,0.114627,-0.561515,0.0,1310.15,-54.3173,0,0,0,0,53.4157,4.0264e-12,53.4157,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.5762234206022,16.569191380740495
138.672,-9.66373,-0.00635863,1882.12,-8.89447,-5.78349e-05,-0.639516,-0.147496,402.533,-0.000149953,-0.639392,173.395,0.153765,-5.78349e-05,-0.533905,0.00357066,-0.00413878,1.44912,-0.000366578,-9.66265,-0.00880306,1.44914,-0.147496,-0.334245,-0.00275292,0.0,0.0,-0.315,0,-1.0,0.114649,-0.557004,0.0,1310.15,-54.0828,0,0,0,0,53.3843,5.72419e-12,53.3843,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.5862233548102,16.55921317034434
138.688,-9.72981,0.00559445,1882.13,-8.89449,1.14095e-05,-0.637732,-0.147539,413.505,-0.00044439,-0.637607,173.833,0.155035,1.14095e-05,0.403817,0.00516668,-0.00413846,1.4886,-0.00037159,-9.72887,0.00316594,1.48863,-0.147539,-0.0177236,-0.00253271,0.0,0.0,-0.306,0,-1.0,0.114672,-0.552494,0.0,1310.15,-53.8483,0,0,0,0,53.3528,7.42199e-12,53.3528,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.5962232613941,16.549234315825554
138.704,-9.69458,0.010609,1882.13,-8.89451,9.44425e-05,-0.63598,-0.147581,424.458,0.000268534,-0.635855,173.28,0.150756,9.44426e-05,1.09479,0.00491184,-0.00413589,1.52801,-0.000377954,-9.69357,0.00821155,1.52806,-0.147581,1.37431,-0.0022227,0.0,0.0,-0.306,0,-1.0,0.114696,-0.547918,0.0,1310.15,-53.6054,0,0,0,0,53.3209,4.69777e-12,53.3209,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.5962232061414,16.54923297497797
138.72,-9.69668,0.00264438,1882.14,-8.89453,0.000152663,-0.634307,-0.147619,435.344,-0.00246782,-0.634183,173.113,0.144786,0.000152663,0.401564,0.00189854,-0.00413271,1.56719,-0.000326801,-9.69567,0.000622951,1.56724,-0.147619,0.218714,-0.00230148,0.0,0.0,-0.315,-6,-1.0,0.114721,-0.543333,0.0,1310.15,-53.3613,0,0,0,0,53.2889,1.29836e-12,53.2889,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.6062231127307,16.53925414524181
138.736,-9.71589,0.000731756,1882.15,-8.89455,0.000159345,-0.632758,-0.147652,446.189,0.000308437,-0.632634,173.493,0.136409,0.000159345,0.210207,-0.00108754,-0.00412836,1.60621,-0.000244139,-9.71484,-0.000744442,1.60628,-0.147652,0.437024,-0.00219457,0.0,0.0,-0.315,0,-1.0,0.114746,-0.538748,0.0,1310.16,-53.1171,0,0,0,0,53.257,-2.10104e-12,53.257,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.6162230193239,16.52927534111822
138.752,-9.73457,-0.0098076,1882.15,-8.89457,0.000135149,-0.631357,-0.147689,456.985,-0.000918507,-0.631233,173.647,0.126473,0.000135149,-1.0912,-0.00248018,-0.00412346,1.64506,-0.000212485,-9.73357,-0.0110645,1.64515,-0.147689,-0.682639,-0.0025026,0.0,0.0,-0.324,0,-1.0,0.114772,-0.53445,0.0,1310.16,-52.8837,0,0,0,0,53.227,-3.34292e-12,53.227,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.6162229640752,16.529273998724165
138.768,-9.74829,0.00629306,1882.16,-8.89459,0.000104214,-0.630109,-0.147732,467.74,0.000859255,-0.629985,173.636,0.116903,0.000104214,0.837259,-0.0005272,-0.00411862,1.68377,-0.000224647,-9.74736,0.00499289,1.68386,-0.147732,-0.341565,-0.00296021,0.0,0.0,-0.333,0,-1.0,0.114799,-0.530208,0.0,1310.16,-52.6523,0,0,0,0,53.1974,-4.17012e-12,53.1974,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.6262228706739,16.519295219472863
138.784,-9.73557,0.00503038,1882.17,-8.89461,9.87572e-05,-0.629017,-0.147779,478.461,0.000805153,-0.628894,173.36,0.10707,9.87572e-05,0.492408,-0.000346684,-0.00411321,1.72235,-0.000252593,-9.73468,0.00360305,1.72246,-0.147779,0.173688,-0.00288293,0.0,0.0,-0.333,0,-1.0,0.114826,-0.525966,0.0,1310.16,-52.421,0,0,0,0,53.1678,-4.99732e-12,53.1678,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.6362227772764,16.509316465926123
138.8,-9.75244,-0.0156024,1882.18,-8.89463,0.000101734,-0.628085,-0.147829,489.125,0.000600771,-0.627962,173.805,0.0973784,0.000101734,-1.7537,-0.000464583,-0.00410767,1.76073,-0.00029108,-9.75152,-0.0172141,1.76085,-0.147829,-1.74764,-0.00318682,0.0,0.0,-0.351,-6,-1.0,0.114853,-0.521676,0.0,1310.17,-52.1833,0,0,0,0,53.1379,-5.5737e-12,53.1379,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,999.0,1.0,,582.6462226838829,16.49933773813057
