Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_1,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
269.125894,41129.10773127213,39.62483555989189,6492.13811257598,-4.041713576116081,0.18300843830297664,-958.0766700587744,188.5713163581895,8252859.154984474,-0.29802960020443814,-957.3961925881454,-293105401.23776203,-2645.1741363964156,0.18300752252832564,9312522160.117424,54.306975305814554,-22.603931958432614,-6638.638542948842,-17.987637533301637,41171.42872852598,33.79146658261303,-6640.369831541219,-171.42868364507012,810833920067.6437,-106.97217487806046,0.0,648.8390623098303,-904.1816153498912,4327.590069526046,-60574.25122231968,2.17908234880176,0.0,0.0,1779.9500000273692,-3.303690000009283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000089605,-0.09666210000058761,0.12373600000135276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.582099902927149e-05,0.36549733756555014,5973.076022641966,-597.3222956063619,0.0,1.0797106304282846e-05,0.0,-2.3019350122330326e-08,54.00000000020191,-0.03194319703567494,54.00000000020191,0.0,1.3992584994163906,0.00036004808226892753,0.0,5127.643090794212,-7.175610000043548,0.0,0.0,0.0,0.0,58.1399406385508,2.2242124899231305e-11,58.1399406385508,0.0,0.0,998.9999999975116,2.000000000025011,4.000000000050022,2237.747353525478,gaze,0.5157630678511984,0.6377531979001265,-13.17860740805999,-56.51231748416939,400.8995742715869,31.00921624994449,-12.83124850995092,-29.62066206581448,-0.0649817741122727,-0.0665488965146909,0.9956649102011672,3.602695465087891,-30.06467457516979,-11.77290947273267,-27.09243886173663,0.0021586086475518,-0.1383616200005757,0.9903794235137982,3.775403022766113,0.4773459854484549,-12.304594726213276,-28.361449592159364,-0.0309427330298082,-0.1033424335568753,0.9929662212372268,3.685068583488464,1.655368732624056,True,5.0,imu,0.03749997557946741,-9.224994707535092,3.6188090878721,0.14987681012301435,3.3137438525005627,-2.7588332485475275,-84.81479781997707,188.8298264045434,107.42464052325235
269.131944,41258.863375080626,39.73687657656398,6498.4814857197925,-4.079405095029074,0.1824837981595115,-961.0280228231196,188.58318480952585,8282658.556499481,-0.29892670521795117,-960.3454277577994,-294189376.7114033,-2652.6846299443737,0.182482879626216,9347013020.519472,54.462719165952215,-22.674293751414616,-6656.5138078151,-18.040798679255076,41301.31727451941,33.88506278671983,-6658.2470414997615,-171.4168151936974,813859757133.4962,-107.29692264204675,0.0,650.856300726165,-906.8114856501496,4340.220392341582,-60769.90606388188,2.185191843238396,0.0,0.0,1779.9500000273401,-3.303690000008771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.090000008815,-0.09666210000057873,0.12373600000135276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.587253642092772e-05,0.3654642703265054,5973.188445589854,-597.4203475295435,0.0,1.0828664119291202e-05,0.0,-2.3023030820088336e-08,54.00000000019736,-0.03193580780801408,54.00000000019736,0.0,1.3991410904264967,0.00036121344291581924,0.0,5127.810115031665,-7.175610000043093,0.0,0.0,0.0,0.0,58.13979993500652,2.2311590956244025e-11,58.13979993500652,0.0,0.0,998.9999999973516,2.000000000024812,4.000000000049624,2244.7236666349613,gaze,0.536247734706763,0.6246723256137903,-13.482026813921934,-57.12352461849913,399.38600539258044,31.608864443454472,-12.72153741279878,-29.489979136202255,-0.0897895946988293,-0.053724152307976926,1.00251890013886,3.6118117675976804,-29.582484093179662,-11.669961067734945,-26.982643311620762,-0.028224482107971502,-0.12953338816068768,1.0027663926453387,3.765609809569094,0.6247846134639409,-12.169848724967192,-28.208032078541695,-0.06393296851530741,-0.09099086567972958,1.0026444594673383,3.6917634783637916,1.3264298650345385,True,5.130857641393495,imu,-0.0101685976,-9.251629357600002,3.579944508,0.25432241,3.33419185,-3.37675144,-84.8168017896471,188.83120864804022,107.4228785518218
269.140778,41448.913956916644,39.90092700097364,6507.771204269258,-4.134611495755166,0.1817114815716962,-965.3503625891092,188.6005008159409,8326325.285960197,-0.30024048972539463,-964.6646661571635,-295777917.6823413,-2663.6815106647164,0.18171055899847566,9397558857.457064,54.69076975871552,-22.777343630855416,-6682.6815869992515,-18.11864587839053,41491.562512740784,34.022097546887146,-6684.417656245844,-171.3994991873551,818294197805.9572,-107.77250227913166,0.0,653.8107457395674,-910.6623710531251,4358.715373462167,-61056.499601001284,2.1941388142677667,0.0,0.0,1779.950000027602,-3.3036900000090554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.090000009077,-0.09666210000058939,0.1237360000013723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.594803210663549e-05,0.365415858510282,5973.352777227177,-597.5636849942384,0.0,1.0874875274707479e-05,0.0,-2.302841129781961e-08,54.00000000020282,-0.03192498157893464,54.00000000020282,0.0,1.3989691997103364,0.0003629205134870829,0.0,5128.0542824936565,-7.175610000043889,0.0,0.0,0.0,0.0,58.139594037134884,2.241333213907087e-11,58.139594037134884,0.0,0.0,998.9999999974971,2.0000000000250395,4.000000000050079,2254.9401649443766,gaze,0.5360965814297971,0.6245984036508613,-13.51237475762144,-56.95762885233218,398.80777482589895,31.617048295509274,-12.721475894883902,-29.487518450723506,-0.08935860388155148,-0.05369434783411654,1.002705926322062,3.6118275692956954,-29.575266751563735,-11.670433319376356,-26.97886822172627,-0.02785191614800721,-0.1295207968854729,1.0029806796216125,3.765567148240912,0.6294352924588287,-12.169230779278562,-28.203498769548673,-0.06364199480068357,-0.0909437175762875,1.0028629244857044,3.6919042068867287,1.233414934979936,True,5.129847455766791,imu,-0.0161501256,-9.250433052000002,3.5871223416,0.20946095,3.25194584,-3.36927453,-84.81972569867668,188.83320654886106,107.42038898944475
269.145981,41561.175003442,39.997800047422025,6513.25782915717,-4.167221578712088,0.1812531218662335,-967.9032769082322,188.61069169950133,8352129.995087624,-0.30101642511946847,-967.2157486587879,-296716733.6247974,-2670.175263943479,0.1812521969070081,9427431227.835247,54.82544122701826,-22.838209928309414,-6698.130983498083,-18.164620069012734,41603.938539317955,34.103012754710385,-6699.868720248442,-171.3893083037765,820915000851.4698,-108.05338246313038,0.0,655.5558161015549,-912.9364765553763,4369.63772944377,-61225.7996941658,2.1994228767621387,0.0,0.0,1779.950000027573,-3.3036900000090554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000090478,-0.09666210000058229,0.12373600000136342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.599263217089508e-05,0.3653872738630568,5973.449662035215,-597.648199186995,0.0,1.0902165661622937e-05,0.0,-2.303158362954616e-08,54.000000000201,-0.0319185847566521,54.000000000201,0.0,1.3988677077478826,0.0003639289690290404,0.0,5128.198249187903,-7.175610000044458,0.0,0.0,0.0,0.0,58.13947251967602,2.247342722294049e-11,58.13947251967602,0.0,0.0,998.9999999974534,2.000000000025068,4.000000000050136,2260.9740767240355,gaze,0.515865279953107,0.6374243572070312,-13.24939230966625,-56.29772082977094,400.4793901697167,31.00712602920685,-12.830387732011,-29.61882426556956,-0.0653103363814402,-0.0661165293397725,0.9956722174038032,3.605695724487305,-30.06671382760517,-11.77142496020681,-27.09133316302256,0.0021076377224888,-0.1380141374195878,0.9904280164330762,3.776698350906372,0.4747098115768501,-12.303225091335484,-28.359033233659023,-0.0312194205464671,-0.1028635503602038,0.9929935471062664,3.686842513084412,1.5373550342712612,True,5.0,imu,0.03868800932140767,-9.22418217367008,3.620516647498111,0.14612088003056625,3.3327111131247635,-2.754095674144405,-84.8214462930871,188.83437177719836,107.41896928182122
269.149612,41639.66172938053,40.065515168350274,6517.093456564937,-4.190020831024526,0.18093171329821534,-969.6880236733314,188.61780011838346,8370176.144118309,-0.30155887040414353,-968.9992147753464,-297373312.99360704,-2674.7144595960553,0.18093078667097573,9448323125.060291,54.91958034217678,-22.880762403723445,-6708.928983152545,-18.19675855352154,41682.50565225821,34.15957105969848,-6710.667882462679,-171.382199884898,822747946750.0371,-108.24974074059315,0.0,656.775832583675,-914.5261526801315,4377.272960536675,-61344.17027078848,2.2031168380227797,0.0,0.0,1779.9500000276603,-3.303690000009226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000089605,-0.09666210000058761,0.12373600000137053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6023816488675335e-05,0.3653672942173287,5973.517317673424,-597.7072193418717,0.0,1.0921242913878895e-05,0.0,-2.3033798975907344e-08,54.00000000020009,-0.031914111628744024,54.00000000020009,0.0,1.3987967687263847,0.0003646340718425529,0.0,5128.298788379761,-7.175610000044344,0.0,0.0,0.0,0.0,58.139387607267054,2.251544130960009e-11,58.139387607267054,0.0,0.0,998.9999999973952,2.000000000025125,4.00000000005025,2265.1922696843635,gaze,0.5359363689338026,0.6245316909302663,-13.5385067432819,-56.793076138823444,398.40698468424245,31.624675615319692,-12.721450803829663,-29.48514108215639,-0.08891699066231273,-0.053669880627519054,1.0028890519963838,3.61183664354305,-29.56846648531643,-11.670935946417075,-26.975174286753724,-0.027466680629977043,-0.12951313826673877,1.0031881079460816,3.7655224253005026,0.6340400746259712,-12.168661258465846,-28.19907205286033,-0.06333684378236183,-0.09090209580514512,1.0030757960768324,3.6920378029022363,1.143877726870143,True,5.1285610864005955,imu,-0.0047852224,-9.244451524,3.5733648272,0.14964567,3.07997691,-3.30945925,-84.82264626540716,188.83517985003027,107.41799911129567
269.158446,41831.10860239957,40.230642391508866,6526.448325024801,-4.245633638105119,0.18014446378057242,-974.0410461812895,188.6350824808651,8414211.712080002,-0.3028818592543708,-973.3491136885135,-298975584.8017032,-2685.783564539626,0.18014353308518072,9499306530.508698,55.149152805986354,-22.984551045330814,-6735.256173709606,-18.275137375589438,41874.14860493611,34.29748436833024,-6736.997897534783,-171.36491752243091,827221066950.4872,-108.7286422961757,0.0,659.7515897794706,-918.4028624812062,4395.893311371379,-61632.92109839481,2.212125994658244,0.0,0.0,1779.950000027835,-3.303690000009283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000089896,-0.09666210000059117,0.12373600000136875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6099890404540002e-05,0.36531857709081805,5973.682067405665,-597.8509511170123,0.0,1.096776743108451e-05,0.0,-2.30391938744872e-08,54.00000000020191,-0.03190319782923279,54.00000000020191,0.0,1.3986237962125756,0.0003663541366904161,0.0,5128.543633529218,-7.175610000044458,0.0,0.0,0.0,0.0,58.13918064446807,2.261791945784338e-11,58.13918064446807,0.0,0.0,998.9999999973807,2.000000000025068,4.000000000050136,2275.4800708648736,gaze,0.5357672433068288,0.6244721613878887,-13.560289727467277,-56.63063319859844,398.13910130445606,31.63174758248447,-12.72146198860163,-29.482847050278295,-0.08846504162186031,-0.05365072170672041,1.0030682330121166,3.6118389692656865,-29.562082821098873,-11.671468580174611,-26.971562400184407,-0.027069067671730253,-0.1295103771692999,1.003388645434093,3.765475599445611,0.6385975189026926,-12.16814020952923,-28.194752838048014,-0.06301775595822459,-0.09086597880550376,1.0032830285429386,3.6921642096876006,1.0589133505841517,True,5.126999935157831,imu,-0.0227298064,-9.2510312048,3.573962980000001,0.11226112,2.96034635,-3.32441307,-84.82556269862765,188.83712813659528,107.41570991626742
269.165967,41994.65306508948,40.37165252204669,6534.438543285476,-4.293141456679564,0.17946830523218726,-977.7592141121845,188.64978263303055,8451848.266667366,-0.3040118525893002,-977.0646134928389,-300345146.48126835,-2695.2360256069924,0.17946737106212818,9542885490.875744,55.34520570308299,-23.073205776176334,-6757.733365312749,-18.342076984231806,42037.86056696574,34.415246967302,-6759.477489434072,-171.3502173702691,831044659754.7765,-109.13767846170589,0.0,662.2934900190362,-921.713588436738,4411.79569654064,-61879.608348656875,2.219820713675066,0.0,0.0,1779.9500000276603,-3.303690000009226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.090000009077,-0.09666210000058939,0.12373600000137408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.616488624220548e-05,0.3652769800891633,5973.822495631641,-597.9734759974745,0.0,1.100750092710558e-05,0.0,-2.304379263329103e-08,54.00000000020373,-0.0318938714970578,54.00000000020373,0.0,1.398476104926715,0.00036782368960431677,0.0,5128.752355275326,-7.175610000043889,0.0,0.0,0.0,0.0,58.139004021895744,2.2705457783178164e-11,58.139004021895744,0.0,0.0,998.9999999973807,2.0000000000252953,4.000000000050591,2284.2669930469115,gaze,0.5161612409176868,0.6372980434966515,-13.3714549542778,-55.71092470505019,396.7381576000261,31.0034119575495,-12.82835072254585,-29.61744788616798,-0.0660948630347532,-0.0653377676981459,0.995671856181865,3.610670566558838,-30.07002270907722,-11.77072184212493,-27.09063355511102,0.0017862090549692,-0.1378629850225206,0.9904496992870928,3.778358936309814,0.4720161192689428,-12.302003106931794,-28.35705285074647,-0.03151749430956,-0.1024363603679311,0.9930174688826664,3.689059448242188,1.427760439446583,True,5.0,imu,0.03979977481859768,-9.223427549240908,3.6221001438080447,0.14055788464527474,3.350866807561314,-2.749711628381437,-84.82804181255207,188.8387668317353,107.41384104431525
269.16728,42023.25648937019,40.39630998538232,6535.83589220047,-4.301450455187705,0.1793497033955453,-978.4094702873554,188.65234766657522,8458432.572156906,-0.3042094682969966,-977.7144030416448,-300584755.3107836,-2696.8889134374886,0.1793487686178314,9550509782.505205,55.37948904290445,-23.088710532681436,-6761.663336363173,-18.353783016651388,42066.49328611155,34.43583851759263,-6763.407879104653,-171.34765233669896,831713621528.7675,-109.20921122282866,0.0,662.7380458984744,-922.2925324584066,4414.576584035364,-61922.755114607586,2.2211663644654465,0.0,0.0,1779.9500000277767,-3.3036900000089986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000090187,-0.09666210000059117,0.12373600000137941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.617625469336588e-05,0.36526970677325465,5973.847026898991,-597.9948808649133,0.0,1.1014449221259373e-05,0.0,-2.304459601372365e-08,54.00000000020191,-0.03189224005193747,54.00000000020191,0.0,1.3984502809036314,0.00036808072677536516,0.0,5128.788818781846,-7.175610000044003,0.0,0.0,0.0,0.0,58.1389731477866,2.2720767575571014e-11,58.1389731477866,0.0,0.0,998.9999999973807,2.000000000025153,4.000000000050306,2285.803658644005,gaze,0.535589352897305,0.6244197874521935,-13.577585473501173,-56.47104670438888,397.95694960261466,31.638265718849564,-12.721509290179926,-29.48063636025048,-0.08800304619211288,-0.053636840898818684,1.0032434257620517,3.611834527309579,-29.556115047631856,-11.672030845469965,-26.968033442532096,-0.026659372654054617,-0.12951247735230476,1.0035822611081364,3.765426629801207,0.6431061470347188,-12.167667667678387,-28.190542013485118,-0.06268497549284849,-0.09083534375347184,1.0034845771836407,3.692283372237459,0.9794938200347004,True,5.1251653053254245,imu,-0.0412725432,-9.2719665528,3.5787482024,0.0449689299999999,2.96782326,-3.17487487,-84.82847420893934,188.83905100443627,107.41352237933131
269.176114,42216.10730716969,40.56251926703053,6545.256240779767,-4.357471821383797,0.17854740245508355,-982.7933362350205,188.66959543809207,8502839.30790329,-0.30554170957376575,-982.0951230487915,-302200846.7727777,-2708.030594373139,0.1785464635808422,9601933591.280039,55.610590948814036,-23.1932418444771,-6788.150649065467,-18.432696149884826,42259.54161460595,34.57463455393701,-6789.898005074118,-171.33040456523668,836225673743.3975,-109.69145180473375,0.0,665.7352295629238,-926.1951946660276,4433.322936861577,-62213.675355868516,2.230238027872719,0.0,0.0,1779.9500000279804,-3.3036900000093965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000090478,-0.0966621000005965,0.12373600000137763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6252910195937534e-05,0.36522068290663157,5974.012196631869,-598.1390091318099,0.0,1.1061288679997175e-05,0.0,-2.305000541381419e-08,54.000000000205546,-0.03188123816816013,54.000000000205546,0.0,1.3982762215335924,0.00036981386087870174,0.0,5129.034344979911,-7.175610000044685,0.0,0.0,0.0,0.0,58.13876511628587,2.2823986656318045e-11,58.13876511628587,0.0,0.0,998.9999999973952,2.000000000025466,4.000000000050932,2296.1631233285884,gaze,0.5354028483029898,0.624374540044088,-13.590250061765733,-56.31503907161433,397.8150094267217,31.64423188185375,-12.72159254157974,-29.478509002539248,-0.08753129662504452,-0.053628206841505016,1.0034145871918505,3.611823300453671,-29.55056222024323,-11.672622360691657,-26.964588281121493,-0.026237894190559934,-0.12951940147291346,1.0037689252099435,3.7653754759278706,0.6475644444638801,-12.167243656286429,-28.186440446058462,-0.06233875019915387,-0.09081016656234646,1.0036803983099045,3.6923952372810556,0.9064491802327795,True,5.123058444903422,imu,-0.0275150288,-9.274359164000002,3.593702022400001,0.0001074699999999,3.12483837,-2.60662971,-84.83138000884378,188.84094806043885,107.41143745127026
269.184949,42409.684926435904,40.72929046261916,6554.710525545175,-4.413704653141622,0.17773743909999762,-987.1931832165989,188.68682750660082,8547437.562568665,-0.30687874674470517,-986.4918125147519,-303824065.607194,-2719.209962986261,0.17773649611452058,9653584527.314716,55.84248671363297,-23.298157857298456,-6814.721302012153,-18.51188642803638,42453.317485484855,34.71388931227983,-6816.471465905798,-171.31317249675703,840757801073.787,-110.17542320720145,0.0,668.7435105515056,-930.1113252008506,4452.134661259395,-62505.71798123262,2.2393420976790317,0.0,0.0,1779.9500000280677,-3.3036900000093965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000091933,-0.09666210000060182,0.1237360000013954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6329866481639717e-05,0.36517149955677297,5974.177595814108,-598.2833528137344,0.0,1.1108291532585105e-05,0.0,-2.3055422708561813e-08,54.000000000205546,-0.0318701907960266,54.000000000205546,0.0,1.3981015970371686,0.0003715537551225171,0.0,5129.280240815249,-7.175610000045481,0.0,0.0,0.0,0.0,58.138556525368585,2.2927589442878862e-11,58.138556525368585,0.0,0.0,998.9999999973952,2.0000000000254374,4.000000000050875,2306.5597341660327,gaze,0.535207859816848,0.6243363846585545,-13.598134015887679,-56.1632873398983,397.6736947235081,31.64964883997264,-12.721711583363767,-29.47646472616718,-0.08705003296502942,-0.05362478689186426,1.0035816934923616,3.611805270996722,-29.545422607051023,-11.673242809704739,-26.961227394283945,-0.025804884448488743,-0.1295311126848987,1.003948629156469,3.765322091660424,0.6519713570212731,-12.16686814708896,-28.182448535313828,-0.061979290097006486,-0.09079041995433909,1.0038704704433512,3.6924997647127116,0.8404415821743879,True,5.120680305430775,imu,-0.0257205704,-9.259405344,3.585926036,-0.0522309,3.27437657,-2.27016876,-84.83427964063193,188.84281913295067,107.40945584001514
269.185361,42418.72921244323,40.737080731908435,6555.152208042564,-4.416331957587545,0.17769948303170185,-987.3987385875066,188.6876306498125,8549521.861172676,-0.3069412099770909,-986.6972203678553,-303899930.55280614,-2719.7321777098464,0.17769853985415873,9655998563.335579,55.853319409146536,-23.30305949159519,-6815.962327305608,-18.51558584234525,42462.37103407126,34.72039396831676,-6817.712621998579,-171.31236935353445,840969624983.322,-110.19803308570594,0.0,668.8840578775678,-930.2942634323867,4453.013449214249,-62519.36335938347,2.239767412294789,0.0,0.0,1779.950000028126,-3.3036900000093965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000091642,-0.09666210000060538,0.12373600000138829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6333462304759993e-05,0.3651692022411055,5974.18531397765,-598.2900888190925,0.0,1.1110487267857906e-05,0.0,-2.305567550976484e-08,54.00000000021009,-0.03186967454521472,54.00000000021009,0.0,1.398093440491408,0.00037163505161497286,0.0,5129.291715961765,-7.175610000044912,0.0,0.0,0.0,0.0,58.13854678511507,2.2932429817461165e-11,58.13854678511507,0.0,0.0,998.9999999974243,2.000000000025551,4.000000000051102,2307.045435754914,gaze,0.5351985630141591,0.6243347780471077,-13.598382376637886,-56.15632619384364,397.6665811474622,31.649888068078162,-12.72171800482698,-29.476371428905924,-0.08702736439581313,-0.05362475412761148,1.0035893859733327,3.6118042640179615,-29.54519301040634,-11.673272440879149,-26.96107274731013,-0.025784416839984805,-0.12953177496643342,1.0039568384007564,3.7653195472554444,0.6521755706814317,-12.16685182098675,-28.18226508299609,-0.061962209691641075,-0.09078963128148212,1.0038791924794561,3.6925044588908853,0.8375443203483397,True,5.12056281246011,imu,0.04080935796491633,-9.222747774031166,3.623524370694506,0.13349640373725652,3.3677735735018524,-2.745781858619293,-82.8258628,188.5096556,105.7204704
269.186054,42433.94552090666,40.75018693837679,6555.895296826027,-4.4207521947250825,0.17763560215422147,-987.7445668730971,188.6889814800088,8553028.650251389,-0.3070462984085415,-987.0428004675831,-304027572.51887953,-2720.610742300876,0.17763465865354505,9660060154.97316,55.87154419944499,-23.311306065010044,-6818.050175081744,-18.52180972007817,42477.6029260874,34.73133723098072,-6819.800689756026,-171.31101852330903,841326017326.4491,-110.23607202433745,0.0,669.1205168599864,-930.6020367098688,4454.491915772044,-62542.32077539122,2.2404829623440747,0.0,0.0,1779.950000028126,-3.303690000009226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.090000009077,-0.09666210000059472,0.12373600000138296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6339512056174843e-05,0.36516533730992506,5974.198297264054,-598.3014200211474,0.0,1.1114181357424487e-05,0.0,-2.3056100767030934e-08,54.000000000201,-0.03186880597360098,54.000000000201,0.0,1.3980797181821458,0.00037177182776923295,0.0,5129.311019284301,-7.1756100000441165,0.0,0.0,0.0,0.0,58.13853039898822,2.294057334558168e-11,58.13853039898822,0.0,0.0,998.9999999972933,2.0000000000253806,4.000000000050761,2307.8625816249337,gaze,0.5163067626950462,0.6370567772696086,-13.47125583799518,-55.51347939588758,396.1384663626125,31.00058646297531,-12.82827427276088,-29.61608001769036,-0.0666950544748707,-0.0649580549213222,0.9956566781825112,3.614675760269165,-30.07171463708601,-11.76955851213816,-27.09001864581181,0.0018430433201767,-0.1376133296873456,0.9904843131941476,3.778759956359863,0.4695427835828568,-12.300916727924612,-28.35546915518853,-0.0317882490511801,-0.1020452374170847,0.9930383352001098,3.691592383384704,1.2088809336108837,True,5.0,imu,0.040844144645238306,-9.222724454431566,3.6235731878375286,0.13321475388435916,3.3683644252133433,-2.745647468568805,-84.83464180351348,188.84305128745154,107.40921532969297
269.193783,42603.947450561114,40.896587141189684,6564.196689274511,-4.470136761912499,0.17691996686295347,-991.6080556137197,188.70403973231078,8592217.826367378,-0.30822028922603734,-990.9035165063835,-305454066.71176946,-2730.424576950957,0.1769190197524257,9705451611.618015,56.07512574486702,-23.40343580324645,-6841.369458828288,-18.591336600094138,42647.778959213225,34.853572319018504,-6843.122424538454,-171.29596027101798,845309041110.2997,-110.66102017151547,0.0,671.76223659883,-934.0400697207843,4471.007657649212,-62798.81992835229,2.2484765936842663,0.0,0.0,1779.9500000280677,-3.303690000009283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.090000009106,-0.0966621000005965,0.12373600000139184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6407106973856836e-05,0.3651221674982068,5974.343187481281,-598.4278797833831,0.0,1.115544753582283e-05,0.0,-2.3060846691906375e-08,54.000000000206455,-0.03185910030715533,54.000000000206455,0.0,1.3979264456740168,0.00037330003449913155,0.0,5129.526451469283,-7.17561000004514,0.0,0.0,0.0,0.0,58.13834742130439,2.3031553479601305e-11,58.13834742130439,0.0,0.0,998.9999999972933,2.000000000025466,4.000000000050932,2316.9912282633827,gaze,0.5350045866569357,0.6243052978351935,-13.601078781365052,-56.01648719457821,397.5036828777221,31.654517875871118,-12.721866205713438,-29.47450395473764,-0.08655966198394227,-0.05362654808580307,1.0037446649138808,3.6117804297026566,-29.540695973562574,-11.673891657734698,-26.957952383192477,-0.025360746467219857,-0.12954756879759183,1.0041213049816766,3.7652664495368313,0.6563243024484772,-12.166541224652068,-28.178568008034702,-0.06160693163712856,-0.09077608178548038,1.0040547089284988,3.6925968811159264,0.781975566922025,True,5.118032692669567,imu,-0.020935348,-9.2510312048,3.5715703688,-0.2017691,3.3715764,-2.11315365,-84.83717166440019,188.84466342779544,107.40757889583729
