Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_1,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_2_x,hazard_2_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous,global_collision_flag,time_to_collision_flag
140.224,-9.49315,-0.0229594,1883.49,-8.89882,-0.000430881,-0.595233,-0.169018,1340.18,-0.000207939,-0.595122,170.291,-0.0842026,-0.000430881,-1.99532,0.000529739,-0.00370747,4.82435,-0.00231895,-9.49259,-0.0275228,4.82463,-0.169018,0.108168,-0.0234564,0.0,0.677883,-1.125,0.0,-1.0,0.119752,1.32378,0.0,1310.37,-30.8872,0.0,0.0,0.0,0.0,56.7687,-2.24539e-12,56.7687,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.19225219749861,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996904816784422,-0.0248785216908989,1884.9858135200077,-9.30323428432114,-0.169018,True,1.4890000000000043
140.24,-9.50803,-0.0229567,1883.51,-8.89889,-0.000422359,-0.597268,-0.169391,1352.15,0.000232085,-0.597157,170.911,-0.0846933,-0.000422359,-2.04746,-0.000574905,-0.00371694,4.86747,-0.00236571,-9.50744,-0.0275781,4.86775,-0.169391,-0.979079,-0.0234856,0.0,0.677883,-1.116,0.0,-1.0,0.119837,1.31286,0.0,1310.37,-30.6321,0.0,0.0,0.0,0.0,56.8449,-3.18479e-12,56.8449,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.172300158911366,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996906436183776,-0.0248720136272502,1885.0058108872072,-9.303314022175424,-0.169391,True,1.4729999999999848
140.256,-9.42951,0.017965,1883.53,-8.89897,-0.000419551,-0.599317,-0.169766,1364.38,0.000110474,-0.599205,169.713,-0.0860201,-0.000419551,1.35083,0.000974325,-0.00372636,4.91147,-0.00230292,-9.429,0.0135434,4.91175,-0.169766,-0.153457,-0.0233409,0.0,0.681174,-1.116,0.0,-1.0,0.119923,1.30228,0.0,1310.37,-30.3784,0.0,0.0,0.0,0.0,56.9187,-3.72506e-12,56.9187,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.152347517823843,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996908063839142,-0.0248654706667554,1885.025808240226,-9.303403812226124,-0.1697659999999999,True,1.4569999999999936
140.273,10.9743,-0.00114332,1883.55,-8.89905,-0.000418999,-0.60148,-0.170164,1382.22,0.000246703,-0.601368,-169.854,-0.171359,-0.000418999,-0.0806856,-3.14234e-05,-0.00373651,4.9757,-0.00240787,10.9737,0.00416772,4.97598,-0.170164,-0.0652447,-0.0243795,0.0,0.681174,-1.125,0.0,-1.0,0.120013,1.29169,0.0,1310.37,-30.1248,0.0,0.0,0.0,0.0,56.9925,-4.26533e-12,56.9925,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.132395002196546,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.99969097908556,-0.0248585264035183,1885.0458054308267,-9.303494202714315,-0.170164,True,1.4399999999999977
140.288,-9.38622,0.00825481,1883.57,-8.89912,-0.000427567,-0.603438,-0.170542,1389.25,0.000163931,-0.603325,169.315,-0.0862452,-0.000427567,0.595501,-0.00100732,-0.00374593,5.00102,-0.00238534,-9.38572,0.00377762,5.0013,-0.170542,0.498007,-0.0239466,0.0,0.684465,-1.125,0.0,-1.0,0.120098,1.28111,0.0,1310.38,-29.8711,0.0,0.0,0.0,0.0,57.0663,-4.8056e-12,57.0663,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.112443343629232,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996911430640686,-0.0248519310971223,1885.0658027625364,-9.303574071049356,-0.170542,True,1.424999999999983
140.305,10.943,-0.0290991,1883.6,-8.8992,-0.000427178,-0.605603,-0.170953,1407.31,-0.000226163,-0.60549,-169.002,-0.171448,-0.000427178,-2.98788,0.000507699,-0.00375457,5.06606,-0.00248092,10.9423,-0.0237399,5.06633,-0.170953,0.051018,-0.0245871,0.0,0.694338,-1.125,0.0,-1.0,0.120187,1.27078,0.0101289,1310.38,-29.6166,0.0,0.0,0.0,0.0,57.1382,-0.000912116,57.1382,0.0,0.036465,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.082517927720302,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.999691321308786,-0.0248447600087817,1885.0957998612264,-9.303664800885732,-0.1709529999999999,True,1.407999999999987
140.32,-9.30185,0.0303715,1883.62,-8.89928,-0.0004078,-0.607562,-0.171329,1414.62,0.000461554,-0.607449,168.019,-0.0864932,-0.0004078,2.57122,0.00221495,-0.00376367,5.09237,-0.00238191,-9.30144,0.0260205,5.09264,-0.171329,1.3436,-0.0234091,0.0,0.694338,-1.125,0.0,-1.0,0.120277,1.26047,0.0206864,1310.38,-29.3621,0.0,0.0,0.0,0.0,57.2101,-0.00186284,57.2101,0.0,0.0744735,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.062565859720078,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996914843294564,-0.0248381995959441,1885.1157972069188,-9.303754616970853,-0.171329,True,1.3930000000000007
140.336,-9.2401,0.00373795,1883.64,-8.89936,-0.000402612,-0.609616,-0.171723,1427.62,0.00039872,-0.609503,167.463,-0.0863438,-0.000402612,1.20802,0.000627796,-0.00377386,5.13916,-0.00245275,-9.2396,-0.00067221,5.13943,-0.171723,-0.654005,-0.0248826,0.0,0.697629,-1.125,0.0,-1.0,0.120367,1.25016,0.031244,1310.38,-29.1077,0.0,0.0,0.0,0.0,57.2819,-0.00281356,57.2819,0.0,0.112482,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.042613919448923,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996916551081152,-0.024831325119642,1885.1357944254744,-9.303844902956254,-0.171723,True,1.3769999999999811
140.353,10.8519,-0.00390095,1883.66,-8.89944,-0.00040001,-0.611751,-0.172129,1446.22,-3.70463e-05,-0.611637,-166.419,-0.167243,-0.00040001,-0.0926558,-0.00111019,-0.00378746,5.20612,-0.00252313,10.8514,0.0013586,5.20638,-0.172129,-0.703631,-0.0254424,0.0,0.684465,-1.125,0.0,-1.0,0.120462,1.24024,0.0573311,1310.38,-28.8565,0.0,0.0,0.0,0.0,57.3512,-0.00515951,57.3512,0.0,0.205947,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,15.02266210741622,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996918310386996,-0.0248242412671988,1885.155791559242,-9.303935502200387,-0.1721289999999999,True,1.3599999999999852
140.369,10.8053,-2.07872e-05,1883.69,-8.89952,-0.000406811,-0.613729,-0.172535,1459.55,0.000238031,-0.613615,-165.382,-0.163526,-0.000406811,-0.00736763,-0.000125515,-0.00380125,5.25411,-0.00251739,10.8047,0.00515653,5.25438,-0.172535,-0.541953,-0.0258039,0.0,0.704211,-1.125,0.0,-1.0,0.120552,1.23038,0.0865271,1310.39,-28.6061,0.0,0.0,0.0,0.0,57.4198,-0.00778477,57.4198,0.0,0.310514,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,14.992737577587356,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996920069190876,-0.0248171574135091,1885.1857886929345,-9.304026101424212,-0.1725349999999999,True,1.343999999999994
140.384,-9.07628,0.0135954,1883.71,-8.8996,-0.000406709,-0.615566,-0.172939,1467.7,-0.000284695,-0.615451,165.178,-0.0788348,-0.000406709,1.00319,0.000238305,-0.00381412,5.28345,-0.00260467,-9.07577,0.00912071,5.28372,-0.172939,0.425721,-0.0261957,0.0,0.704211,-1.125,0.0,-1.0,0.120646,1.22053,0.115723,1310.39,-28.3557,0.0,0.0,0.0,0.0,57.4885,-0.01041,57.4885,0.0,0.415081,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,14.972786092107256,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996921818832436,-0.0248101084544135,1885.205785840672,-9.304116648414947,-0.172939,True,1.3290000000000077
140.401,10.7185,-0.000848279,1883.73,-8.89968,-0.00040515,-0.61758,-0.173369,1486.83,-0.000432955,-0.617465,-163.816,-0.160282,-0.00040515,0.293972,-4.87326e-05,-0.00382767,5.35231,-0.00260053,10.7178,0.0043597,5.35258,-0.173369,-1.40462,-0.0266718,0.0,0.707502,-1.125,0.0,-1.0,0.120741,1.21059,0.139521,1310.39,-28.0979,0.0,0.0,0.0,0.0,57.5579,-0.0125529,57.5579,0.0,0.499849,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,14.952834736677891,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.999692368052865,-0.0248026058480803,1885.2257828047664,-9.30420787415032,-0.173369,True,1.3119999999999834
140.416,-8.92785,0.017571,1883.76,-8.89977,-0.000405641,-0.619382,-0.173768,1495.42,0.000357146,-0.619266,163.114,-0.0777041,-0.000405641,1.79206,-0.00028592,-0.00384122,5.38323,-0.00258903,-8.92729,0.0132771,5.3835,-0.173768,0.338993,-0.0258005,0.0,0.707502,-1.125,0.0,-1.0,0.12084,1.20059,0.160347,1310.39,-27.8361,0.0,0.0,0.0,0.0,57.6276,-0.0144302,57.6276,0.0,0.573716,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,14.922910168358644,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996925407505916,-0.0247956441260705,1885.255779987653,-9.304308290568112,-0.173768,True,1.296999999999997
140.432,-8.8617,-0.00965278,1883.78,-8.89985,-0.000422231,-0.621275,-0.174189,1509.55,0.000191612,-0.621159,162.152,-0.077437,-0.000422231,-0.833216,-0.00160304,-0.00385601,5.43412,-0.00259081,-8.86111,-0.0138779,5.43439,-0.174189,0.549331,-0.026666,0.0,0.710793,-1.125,0.0,-1.0,0.120934,1.1906,0.181172,1310.39,-27.5743,0.0,0.0,0.0,0.0,57.6974,-0.0163075,57.6974,0.0,0.647582,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,14.902959143153495,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.999692722917935,-0.0247882985484105,1885.275777015132,-9.30439928130346,-0.174189,True,1.281000000000006
140.449,10.5973,-0.00699251,1883.81,-8.89994,-0.000439857,-0.62328,-0.174633,1529.17,0.000348339,-0.623163,-161.573,-0.161474,-0.000439857,-0.496551,-0.00027548,-0.00386939,5.50476,-0.00267635,10.5967,-0.00183997,5.50503,-0.174633,-0.452359,-0.0273695,0.0,0.710793,-1.116,0.0,-1.0,0.121035,1.18107,0.197182,1310.4,-27.3207,0.0,0.0,0.0,0.0,57.7638,-0.0177503,57.7638,0.0,0.704027,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,14.87303507975434,gaze,0.487413554809593,0.5041165179843511,48.76383316559262,27.98701354426522,1729.227523909735,-30.68888147735502,-3.255617599121271,-29.18936615044574,0.0327655533978266,0.0098367096473465,0.999414657514011,5.444479942321777,30.27859763218686,-2.601175986605043,-30.37705553890457,0.022878349373575,0.0252959698457194,0.9994181782614848,5.654222965240479,-0.2051419225840813,-2.9283967928631567,-29.78321084467516,0.0278219513857008,0.0175663397465329,0.999416417887748,5.549351453781128,13.652031624299358,True,0.0,imu,-0.4749333232000001,-9.423299211200002,3.0768980032,2.13850373,1.82385603,-1.29069355,-94.0564868,163.3139948,116.7801936,1890.67,-8.57446,True,0.9996929149789356,-0.024780551666958,1885.3057738801283,-9.304500872459114,-0.1746329999999999,True,1.2639999999999816
