Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,167.137275,,,,,,,,,,,,,,,,,,,,,,,,,,,56.633295338216925,False,-1.0
gaze,167.157369,0.4667309170086762,0.1920684161885203,84.36241589142355,432.9670458734388,1095.14112301008,,,,,,,,35.46476538420993,-20.63601229595136,-21.69740325468204,0.0405308410473607,0.3759876652263293,0.9257378281790408,4.895890235900879,35.46476538420993,-20.63601229595136,-21.69740325468204,0.0405308410473607,0.3759876652263293,0.9257378281790408,4.895890235900879,56.633295338216925,False,-1.0
gaze,167.177347,0.4889975410829884,0.2102439237308343,31.57996781231499,411.9054192075428,1104.282918007786,,,,,,,,35.61528774873533,-20.67997422761275,-21.91804182778317,-0.0033448419141154,0.3585663040833371,0.9334982686693024,5.107943534851074,35.54002656647263,-20.657993261782053,-21.807722541232607,0.018592999566622647,0.3672769846548332,0.9296180484241716,5.001916885375977,56.633295338216925,False,-1.0
gaze,167.197439,0.4960321889925398,0.1131308359398016,15.35085029825826,522.8438590105694,1055.068316512527,,,,,,,,35.59298496784999,-20.41022935021479,-21.93691087418678,-0.0167785309568495,0.4502986314328443,0.8927203500697392,4.924134254455566,35.55767936693175,-20.57540529125963,-21.850785318883997,0.006802489392131933,0.3949508669141702,0.9173188156393608,4.97598934173584,46.482756255855634,False,-1.0
gaze,167.21742,,,,,,,,,,,,,,,,,,,,35.55767936693175,-20.57540529125963,-21.850785318883997,0.006802489392131933,0.3949508669141702,0.9173188156393608,4.97598934173584,0.0,True,0.0
gaze,167.237512,,,,,,,,,,,,,,,,,,,,35.55767936693175,-20.57540529125963,-21.850785318883997,0.006802489392131933,0.3949508669141702,0.9173188156393608,4.97598934173584,28.34605686410102,True,0.0
gaze,167.257492,,,,,,,,,,,,,,,,,,,,35.60413635829266,-20.54510178891377,-21.927476350984975,-0.010061686435482449,0.40443246775809066,0.9131093093695208,5.01603889465332,105.14713109437886,False,-1.0
gaze,167.277584,0.4981006566204291,0.0962652278473366,10.69919295308003,540.7689779704193,1045.78347688732,,,,,,,,35.5892595674937,-20.38293917735525,-21.90749845166021,-0.0206311616845107,0.46513398744962,0.8849998468286673,4.637276172637939,35.59112226767185,-20.396584263785023,-21.922204662923495,-0.018704846320680098,0.45771630944123215,0.8888600984492032,4.780705213546753,105.74283074155434,False,-1.0
gaze,167.297565,0.4976315746116866,0.0833483438064561,11.84601937763291,554.2665723550543,1038.738705891908,,,,,,,,35.50317923014065,-20.37125818798096,-21.78319904523241,-0.0196092158962227,0.4763123448253215,0.8790574661641521,4.416053771972656,35.54621939881717,-20.377098682668105,-21.845348748446312,-0.0201201887903667,0.4707231661374707,0.8820286564964097,4.526664972305298,20.009810985267553,True,0.0
gaze,167.317657,0.4971655024045444,0.0921315740849008,12.86008951750912,545.178263033366,1043.692599085598,,,,,,,,35.4707444200475,-20.41095947370391,-21.70525994347009,-0.0187417769632165,0.4688120316159683,0.883099102484183,4.244953155517578,35.52106107256062,-20.388385613013373,-21.798652480120904,-0.019660718181316632,0.47008612129696986,0.8823854718256675,4.432761033376058,11.880047535196002,True,0.0
