Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,474.936998,-1.2908137424,-9.451412392800002,2.8286645912,1.5926893,3.03511545,-3.66087402,,,
imu,474.945462,-1.2896174368,-9.458590226400002,2.8370387304,1.54035093,3.10988455,-3.75059694,,,
imu,474.953927,-1.2752617696,-9.4729458936,2.853188856,1.64502767,3.11736146,-3.88518132,,,
imu,474.962392,-1.2794488392,-9.4974701584,2.8657500648,1.76465823,3.11736146,-3.90013514,,,
imu,474.970857,-1.2662894776,-9.502853533600002,2.8687408288,1.7422275,3.20708438,-3.84031986,,,
imu,474.979322,-1.262102408,-9.482516338400002,2.8717315928,1.69736604,3.22951511,-3.90013514,,,
imu,474.987786,-1.2507375048,-9.474142199200001,2.8789094264,1.64502767,3.10988455,-3.78050458,,,
imu,474.996251,-1.262102408,-9.459786532,2.875918662400001,1.45062801,3.06502309,-3.77302767,,,
imu,475.004716,-1.2686820888,-9.4412437952,2.874124204,1.54782784,3.06502309,-3.71321239,,,
imu,475.013181,-1.2812432976,-9.426289975200001,2.8609648424,1.30856672,2.93791562,-3.54124346,,,
imu,475.021646,-1.2932063536,-9.410139849600002,2.8585722312,1.33847436,2.94539253,-3.43656672,,,
imu,475.03011,-1.2944026592,-9.399971252000002,2.8585722312,1.46558183,2.87062343,-3.39918217,,,
imu,475.038575,-1.2884211312,-9.398774946400001,2.853188856,1.54782784,3.18465365,-3.28702852,,,
imu,475.04704,-1.2896174368,-9.382624820800002,2.8507962448,1.80951969,3.23699202,-3.25712088,,,
imu,475.055505,-1.292010048,-9.378437751200002,2.85617962,2.00391935,3.33419185,-3.33936689,,,
imu,475.06397,-1.2728691584,-9.382026668000002,2.8507962448,2.07868845,3.43886859,-3.29450543,,,
imu,475.072435,-1.292010048,-9.398176793600001,2.856777772800001,2.29551884,3.57345297,-3.37675144,,,
imu,475.080899,-1.283037756,-9.404756474400001,2.8436184112,2.49739541,3.85757555,-3.5711511,,,
imu,475.089364,-1.280046992,-9.420906600000002,2.841225800000001,2.64693361,4.03702139,-3.62348947,,,
imu,475.097829,-1.2878229784,-9.448421628800002,2.847207328000001,2.82637945,4.16412886,-3.87770441,,,
imu,475.106294,-1.2674857832,-9.4873015608,2.853188856,2.85628709,4.32862088,-4.22911918,,,
imu,475.114759,-1.2585134912,-9.5219944232,2.863955606400001,2.7889949,4.35105161,-4.48333412,,,
imu,475.123223,-1.2393726016,-9.527975951200002,2.8555814672,2.66936434,4.523020539999999,-4.67773378,,,
imu,475.131688,-1.2106612672,-9.536350090400001,2.8669463704,2.52730305,4.694989469999999,-4.602964679999999,,,
imu,475.14065,-1.1861370024,-9.555490980000002,2.843020258400001,2.29551884,4.68003565,-4.49081103,,,
imu,475.149612,-1.1675942656,-9.553696521600001,2.8370387304,2.19831901,4.58283582,-4.28893446,,,
imu,475.158574,-1.1652016544,-9.506442450400002,2.825075674400001,1.82447351,4.20899032,-4.44594957,,,
imu,475.167536,-1.1717813352,-9.505246144800001,2.8364405776,1.77213514,3.70056044,-4.70016451,,,
imu,475.176513,-1.1849406968,-9.4962738528,2.8364405776,1.60764312,3.43139168,-4.66277996,,,
imu,475.185475,-1.208268656,-9.4980683112,2.833449813600001,1.75718132,3.26689966,-4.58053395,,,
imu,475.194437,-1.229204004,-9.485507102400002,2.820290452000001,1.54782784,3.02763854,-4.41604193,,,
imu,475.203399,-1.253130116,-9.455001309600002,2.8047384792,1.38333582,2.87062343,-4.30388828,,,
imu,475.212361,-1.2668876304,-9.4412437952,2.802345868,1.51044329,2.90053107,-4.169303899999999,,,
imu,475.221323,-1.2752617696,-9.453805004000001,2.8005514096,1.54035093,2.82576197,-4.19173463,,,
imu,475.230285,-1.2908137424,-9.4526086984,2.7951680344,1.71979677,2.98277708,-4.02724261,,,
imu,475.239247,-1.2896174368,-9.450216087200001,2.7760271448,1.69736604,3.09493073,-3.87770441,,,
imu,475.248209,-1.2938045064,-9.435262267200002,2.762269630400001,1.95905789,3.24446893,-3.7954584,,,
imu,475.257171,-1.2824396032,-9.443038253600001,2.7688493112,2.30299575,3.37905331,-3.75807385,,,
imu,475.266133,-1.2722710056,-9.474740352000001,2.773634533600001,2.43010322,3.48373005,-3.81788913,,,
imu,475.275095,-1.2812432976,-9.495077547200001,2.761671477600001,2.57216451,3.64822207,-3.98238115,,,
imu,475.284057,-1.2842340616,-9.4980683112,2.7646622416,2.76656417,3.69308353,-4.04219643,,,
imu,475.293019,-1.2985897288,-9.4962738528,2.750306574400001,2.82637945,3.78280645,-4.10948862,,,
imu,475.301981,-1.2973934232,-9.4735440464,2.75150288,2.81890254,3.85757555,-4.31136519,,,
imu,475.310943,-1.2818414504,-9.472347740800002,2.7329601432,2.89367164,3.87252937,-4.28893446,,,
imu,475.319905,-1.2782525336,-9.477132963200003,2.7323619904,2.90862546,4.08935976,-4.17678081,,,
imu,475.328867,-1.2734673112,-9.484908949600001,2.7180063232,2.69179507,4.17908268,-4.06462716,,,
imu,475.337829,-1.265093172,-9.483712644000002,2.7072395728,2.51234923,4.126744309999999,-3.96742733,,,
imu,475.346791,-1.2429615184,-9.477731116000001,2.7180063232,2.35533412,4.20151341,-3.75059694,,,
imu,475.354762,-1.2363818376,-9.4801237272,2.7102303368,2.01887317,4.20899032,-3.8702275,,,
imu,475.362734,-1.2238206288,-9.4801237272,2.7102303368,1.88428879,4.05197521,-3.85527368,,,
imu,475.370705,-1.2178391008,-9.48072188,2.713221100800001,1.70484295,4.00711375,-3.80293531,,,
imu,475.378677,-1.22621324,-9.474142199200001,2.7180063232,1.46558183,3.8949601,-3.78798149,,,
imu,475.386648,-1.22621324,-9.462777296000002,2.740736129600001,1.06182869,3.90243701,-3.92256587,,,
