Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter
gaze,191.772284,0.4344019330698189,0.4681795349096529,129.3282738957767,53.16970795490462,917.97951120949,34.72856344395098,-4.500366309295838,-35.86169493295412,0.1034701013653774,0.07225044012506404,0.9920049455648762,4.295316696166992,-33.80509794909134,-4.119985077200062,-34.66124834120264,0.1635996228814587,0.04708819160934624,0.9854023876589737,4.352015018463135
gaze,191.792263,0.4340800730463183,0.4681571787767713,128.7324658823354,52.68811077841723,909.3413805034947,34.73087966601557,-4.49768999730636,-35.86697539783478,0.1035778500119669,0.07218360783595769,0.9919985664035423,4.294856548309326,-33.79789380134994,-4.120706932342099,-34.66424935887814,0.1646451685229649,0.0472239049947677,0.9852217371125597,4.352337837219238
gaze,191.812356,0.433681277340739,0.4680827459259338,127.6900733002564,52.02340310796717,896.6116102007891,34.73584243131047,-4.492146375171515,-35.87409032284222,0.1039407493723107,0.07252606226716986,0.9919356284114111,4.294586658477783,-33.79061018922724,-4.121532637731199,-34.66633177587114,0.165684424668212,0.04708529080166477,0.9850541339502548,4.350001811981201
gaze,191.832335,0.4334036802994277,0.4679984966143457,127.1861514678838,51.68886942812213,889.3856369366805,34.73962263921869,-4.487486538500524,-35.88246809145061,0.1040262657852397,0.0725363044142477,0.9919259148589186,4.297937870025635,-33.78325079846405,-4.120601696917113,-34.66858562957756,0.1665870898446295,0.04727703227151266,0.9848926965495762,4.352441787719727
gaze,191.852428,0.432884974501091,0.467624849632556,129.8704431751703,52.76701694195337,901.1761071511073,34.7478312260002,-4.483934176997653,-35.88997323850513,0.1054615830418125,0.072669417596382,0.9917645941696637,4.302610874176025,-33.77624244404935,-4.117996195824468,-34.67321388998618,0.1673494853078532,0.04788345190821938,0.9847341391464753,4.350749492645264
gaze,191.872408,0.4323393102970822,0.4674681453719048,133.5214311481278,53.97938716658317,919.1081170695949,34.7572982020887,-4.485313825875558,-35.89413501573939,0.1070645435598355,0.07234841053954114,0.991616302308875,4.308975696563721,-33.76914759905852,-4.11631179373326,-34.67647434708558,0.1681216893081332,0.04842797287134344,0.9845759640717174,4.353742599487305
gaze,191.892499,0.4319002822928529,0.4675227008875911,135.8530697834067,54.50436364495039,929.2077405167731,34.76697713710021,-4.484898524061357,-35.90205996283475,0.1079184335192193,0.07165095677077186,0.9915743805184718,4.31220006942749,-33.75939673678418,-4.114331756785353,-34.67791007868674,0.1691069684271174,0.04891464102688787,0.984383152599942,4.355839252471924
gaze,191.912481,0.4315621334990591,0.4676251877772041,137.2851999494454,54.69053216340147,934.4312036833978,34.77430678251382,-4.482217973409131,-35.91127613306876,0.1086116457317086,0.07123193314983015,0.9915288811281233,4.316362380981445,-33.75291696236247,-4.112633748460174,-34.68145547796775,0.1697983264128008,0.04904604435839314,0.9842575952870299,4.360702514648438
gaze,191.932572,0.4324370157548431,0.4668582408236449,131.2287044536096,53.78379783377152,904.5411076883686,34.71957931706115,-4.490491830552949,-35.88815732037356,0.1057403125096474,0.07253669627853339,0.9917446314467038,4.349160671234131,-33.75989362555572,-4.107830287493549,-34.68874784818527,0.1689008335609907,0.04968751233490013,0.9843798349927593,4.375592708587646
gaze,191.952553,0.4342654518415695,0.4667036462990154,133.3998186408447,56.38107766707857,944.744460116134,34.69752549162563,-4.48961872427088,-35.87925078229395,0.1051343775146634,0.07385490540196324,0.9917117603480718,4.370415210723877,-33.81641745292308,-4.102572601204135,-34.7155645122895,0.1628640156973457,0.04865695631649628,0.9854480265305469,4.393518447875977
