Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter
gaze,87.414379,0.7606257751102792,0.302729643897965,-267.6212951910426,127.0910372390914,477.3975936211553,-39.29277980885596,-9.504889172649484,-22.55251593290346,-0.4268765400910206,0.212027295648052,0.8791022951966927,3.321660041809082,27.0194809977496,-7.517803824277261,-21.5319195026977,-0.473327986875142,0.2543578610273919,0.8433639163340435,3.425405025482178
gaze,87.43436,0.7576651520944726,0.3053250842837812,-273.7697504420108,129.9252434605634,494.157203301893,-39.2916816637977,-9.49435276645541,-22.54988516330392,-0.4248551234500911,0.2102503676897619,0.8805071873440488,3.331893444061279,27.06361213514814,-7.510766908272827,-21.52318696798237,-0.4691567970641906,0.251681203959131,0.8464918613561221,3.414008378982544
gaze,87.454453,0.7564889295591293,0.3066218817615731,-276.706090181768,131.1211416127366,501.8280784629387,-39.28932091312451,-9.483483494000195,-22.54808794928492,-0.4233843423888177,0.2093729705895101,0.881424221250195,3.333680629730225,27.08777398875931,-7.489772667415751,-21.53731421957313,-0.4682120968055969,0.2501969131118371,0.8474543864269123,3.413971424102783
gaze,87.474433,0.7533616976049032,0.30848657583548,-256.1654501105675,121.8016631353508,470.4715559743148,-39.26050560725736,-9.45936360929771,-22.53867101871449,-0.417385082754657,0.2066997210245171,0.884909553582893,3.314285039901733,27.17955409503918,-7.422052990298552,-21.56697066405764,-0.462369014705109,0.2508853669102502,0.8504536594729519,3.393552780151367
gaze,87.494526,0.6907366041274267,0.2571997301912989,-199.588721868266,156.4611577630193,488.3737672173344,,,,,,,,28.09820074674946,-7.648947549309817,-21.34983716463599,-0.3912911165882695,0.2820312454205259,0.8759849534584784,2.926685094833374
gaze,87.514505,0.6297944930210746,0.3389714905303002,-141.6975476419428,112.2967085842046,515.6166643115424,-37.14017314711192,-9.68515431431937,-21.69086290637037,-0.246582405910724,0.1793245572585858,0.9523863818111277,2.877710103988647,29.59091046673071,-7.657476386828752,-21.28506691454393,-0.2391385338494861,0.2466866078329821,0.9391264447049582,3.060257434844971
gaze,87.534598,0.5476545129597415,0.3983009311632705,-38.37434501138286,56.00322723340879,389.3844965385396,-35.1972910014567,-10.02068196959547,-21.27951426264814,-0.0835431348110269,0.1409287323952239,0.9864885387126512,2.992226362228394,31.11896768599745,-8.254574919063504,-21.16351677774709,-0.09052383136679117,0.171021039533466,0.9811000152846648,3.026125907897949
gaze,87.554578,0.481024862821192,0.4386601448328158,40.48410219474019,89.47860871787148,951.3329945765142,-33.55412781985836,-10.45545867416897,-21.12286664814619,0.05985129785727508,0.08491606003304136,0.9945889024583296,3.082804441452026,32.43268218172505,-8.820880090891773,-21.21521118101036,0.02397365149453786,0.1176812872506614,0.9927619949741459,3.093521118164062
gaze,87.574671,0.4322946516285755,0.470111980003318,185.1047417602294,70.79278222931259,1273.816008438937,-32.34533355660665,-10.79874594078917,-21.09052719520782,0.1620498821897524,0.05336436071217706,0.9853385614539139,3.267139434814453,33.48492042219436,-9.23158312819328,-21.3953422899026,0.1193241045914759,0.0699715085597957,0.9903866649209838,3.232434272766113
gaze,87.59465,0.4141351715000255,0.4832342574176079,224.7097684963876,48.45106238238674,1224.056634757705,-31.87613680483494,-10.96593100853201,-21.05189352047036,0.2003103196874647,0.04072500229127065,0.9788857185673321,3.352737426757812,33.935048691786,-9.407814301707525,-21.44063454127867,0.1525683885717614,0.05188804803885708,0.9869298441527308,3.305622339248657
gaze,87.614743,0.4090576268552091,0.4888525296468043,220.70416644905,37.25736932222615,1136.26889536062,-31.75108818251063,-11.05965869144987,-20.98941845991275,0.211569639816505,0.03436542529310763,0.9767585705036524,3.391438961029053,34.0851810684825,-9.474732583946597,-21.42130971448757,0.160431093944698,0.04627977566662142,0.9859614832537601,3.34691333770752
gaze,87.634723,0.4091738980055128,0.4912832022733425,216.4574156498212,33.36901053645245,1116.135216200691,-31.77587707414341,-11.09205548651092,-20.94260812584258,0.2119045260470692,0.03206905611445537,0.9767640695074196,3.421024084091187,34.12251631567094,-9.509697714155047,-21.3758399126779,0.159407749052355,0.0433632544533648,0.9862600051230275,3.355896711349487
gaze,87.654815,0.4111092094960354,0.4919233365117715,205.6869732776673,31.61340598406689,1083.636850957118,-31.84932166705725,-11.09605443393037,-20.90830085129971,0.2090501072206936,0.03199279511782454,0.9773814576364572,3.454101800918579,34.10746737801518,-9.526159996991943,-21.32441752907463,0.154402198426454,0.04261035981394037,0.987088809762123,3.364307641983032
gaze,87.674796,0.41508155458505,0.4930035696991846,193.96741032071,29.91147622455397,1069.529203426473,-31.95706118451381,-11.09010413930721,-20.87319748082852,0.2017633131468163,0.03112974559981239,0.9789394794403333,3.472869396209717,34.06010787041716,-9.549205176841987,-21.24612659131325,0.145956178139136,0.04149539360220704,0.9884204198481609,3.382434844970703
gaze,87.694887,0.4199142266140126,0.4907817207981866,167.2795506095719,30.01273987868816,977.3687463190035,-32.06067410225248,-11.03296654234335,-20.866591763977,0.1948675181864075,0.03487937388105727,0.9802092019735051,3.504196882247925,33.96962877296433,-9.534009361559303,-21.15238767175594,0.1330445367645417,0.0446950098977516,0.9901017661469697,3.410718441009521
gaze,87.714868,0.4275713077658493,0.4785993762094256,131.59530162849,38.47547658632728,848.1078191351722,-32.21289168993856,-10.8978056777959,-20.88042453823522,0.1815402914982131,0.04457634192710921,0.9823726748556993,3.522085428237915,33.778381237673,-9.300454357565652,-21.1411751178913,0.1151301468449101,0.06583732313991428,0.9911662303414298,3.450270414352417
gaze,87.73496,0.4330632439587978,0.4725500216159948,121.6920179021252,44.63357733757205,847.2192092407845,-32.36922595497951,-10.81599521453933,-20.8692737681059,0.1690029161974293,0.04924842788573889,0.9843843795324813,3.526643037796021,33.68614476263257,-9.21717097596714,-21.12319270036621,0.1061203210585834,0.07525456301414625,0.991501501866726,3.463269472122192
gaze,87.754941,0.4377956410747281,0.4708498741959354,111.5571979399737,45.74591293909481,834.7845705386376,-32.49411921803012,-10.78705359525662,-20.84199822001159,0.1601403626575682,0.05122814146868709,0.9857640396005359,3.565828800201416,33.60497292795318,-9.198458066544292,-21.0887249688566,0.09613112484224237,0.07773918892661623,0.9923282850657827,3.424880981445312
gaze,87.775032,0.4407790694007714,0.4694385835347067,104.2041275559273,46.26742489226709,818.3248985505227,-32.59876085559797,-10.75479560403871,-20.83193695736625,0.1536119344515124,0.05168453965109397,0.986778638781322,3.582701206207275,33.55508656371472,-9.183069288503763,-21.06014805543489,0.09071803144667341,0.08108043373980127,0.992570502299462,3.431451320648193
gaze,87.795014,0.4433628767110453,0.4683773316736854,95.92629808613896,45.53343798007896,787.0442833489076,-32.6926775548793,-10.71596578680493,-20.83624470484177,0.1482534417826343,0.05171558381708199,0.9875962815797058,3.573181867599487,33.50601458384591,-9.164607656552443,-21.03130132257199,0.08556721540712008,0.0844018225928688,0.992751018126133,3.450327157974243
