Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter
gaze,294.609186,0.4455672727893084,0.5175360644709834,87.4976898934455,-0.420849939720787,752.0529259337284,-32.24322232493796,-8.209516880284887,-22.40944556939441,0.1413081266964302,-0.009266829163668533,0.9899222894787232,3.645516633987427,33.74490933394532,-6.717515660541844,-22.84023238005109,0.08083883678162931,0.02748705785122591,0.996348103886627,3.621349811553955
gaze,294.629279,0.4479572775785924,0.5197616488156398,84.59416705750706,-2.394949608234946,760.3388819034682,-32.31169828974241,-8.247349498281961,-22.38484819778691,0.1380216696251943,-0.01068642190532297,0.9903715560842483,3.667038440704346,33.72229371363212,-6.775347847029753,-22.78934633353058,0.07464313322350541,0.0238185166536483,0.9969258151572754,3.619168519973755
gaze,294.649259,0.4496482439233107,0.5204716985184408,82.99777809513198,-3.050266706953813,770.8152468779863,-32.36336373593947,-8.267992665976498,-22.35920662659771,0.1358537365756613,-0.01030303168152301,0.9906753301645299,3.688761949539185,33.71284061744232,-6.825073038728036,-22.73037381702706,0.07016019213812792,0.02169886247675374,0.9972997076136922,3.611829519271851
gaze,294.669352,0.4507136286058838,0.5203285232225082,80.57088553681271,-2.877958163490115,764.2277276495907,-32.40254271769945,-8.278645607387734,-22.34058759926099,0.1344285035649072,-0.009848517860528679,0.9908743533492279,3.708843469619751,33.70976803961825,-6.846696768301613,-22.69102834910478,0.06727824904753388,0.02181500214239023,0.9974957357736551,3.605942964553833
gaze,294.68933,0.4514365262055896,0.5207809541001677,78.03514244347019,-3.220331564704322,751.1039890995648,-32.45235789991183,-8.287628874433805,-22.32702301182997,0.1332992643887829,-0.01064511209560645,0.991018661631496,3.716835975646973,33.70805409102415,-6.859961883973565,-22.66403120702955,0.06541040077409556,0.0219671912251932,0.9976166207417798,3.594829082489014
gaze,294.709425,0.4508517480285387,0.5201647639459813,76.4725993351436,-2.595845012416959,727.3484151021648,-32.47484501954698,-8.299342191517113,-22.31754277427751,0.1332751324437693,-0.01164945215494914,0.991010610102932,3.698230504989624,33.71186580150381,-6.81353489916691,-22.70585534917157,0.0675917639357196,0.02495572639569243,0.9974009049364863,3.60418176651001
gaze,294.729403,0.4509274068693147,0.5194642857230064,75.26639529285049,-1.962117389243482,716.8866276918152,-32.49348011255644,-8.30878179785325,-22.30474069608606,0.1324280736527299,-0.01160195521280948,0.9911247146267048,3.702677726745605,33.71219064441987,-6.793028783706715,-22.70963558569179,0.06807317771073396,0.02679309842861124,0.997320496306457,3.588906288146973
gaze,294.749495,0.4511640214767634,0.5198290274868794,73.97996707043914,-2.240670890452223,708.0440148206108,-32.51565540628169,-8.323443860731848,-22.29163839115684,0.1315611849082149,-0.01249096745261173,0.9912293530549043,3.67718243598938,33.71154888585772,-6.78564453512435,-22.69923946510486,0.06791502426847003,0.02712299102265516,0.9973223615444499,3.578428506851196
gaze,294.769476,0.4510583581243159,0.5211474301641983,76.21886597046738,-3.443416923722177,728.0682574046141,-32.53268341072829,-8.336790826929695,-22.28190423788782,0.1311172818959935,-0.0137029933983529,0.9912721555456561,3.650597095489502,33.71192565542564,-6.787218021455789,-22.68182253563048,0.06900267637694428,0.02477427623321034,0.9973088116977306,3.566320180892944
gaze,294.789568,0.4512818471205298,0.5216392073356186,76.42777779305302,-3.892930911877828,733.426513325687,-32.55305431032857,-8.342977709343073,-22.27372038159312,0.1304726239825123,-0.01420979744128836,0.9913500774437837,3.644109725952148,33.70917223660847,-6.785793778295626,-22.67218638310532,0.06882499164889576,0.02402536321432298,0.9973394118588463,3.567044496536255
gaze,294.809548,0.4517560692197607,0.5226160775557294,75.07954250652173,-4.697312509270763,727.5910291860084,-32.5782295753386,-8.355849330235557,-22.26125954345657,0.1289542804509143,-0.01574111525875781,0.9915255976745118,3.62256383895874,33.70592721828289,-6.785832665974065,-22.66602885593713,0.06838832776969514,0.02352082922265989,0.9973814752728984,3.567991971969604
gaze,294.829641,0.4521086170106495,0.5229068097528728,74.12709620804677,-4.91576370641511,723.613677267531,-32.59334816561696,-8.359805479876423,-22.25562629792698,0.128203119373641,-0.01620271129673543,0.9916155668047486,3.62951397895813,33.70153761133385,-6.784583500628826,-22.66138670337142,0.06769575389747294,0.02344603076426941,0.9974304830641851,3.569618463516235
gaze,294.849621,0.4522271662920723,0.5230034880233728,73.0186833276402,-4.9343365276256,714.5503277381331,-32.6014774938486,-8.362284074495365,-22.25219344579968,0.1281204650072345,-0.01649928099054819,0.9916213592763746,3.626767158508301,33.69827067972214,-6.782333885314419,-22.65986415900511,0.06721427558111062,0.02378406570777893,0.9974550412808163,3.572276592254639
gaze,294.869713,0.4524355203999715,0.5227149999171786,72.78621845915602,-4.692086981798412,715.3217428637527,-32.61002829496071,-8.362700227004455,-22.24971713199164,0.1277275140813112,-0.01614560098258338,0.9916778719501207,3.635429620742798,33.69548882436694,-6.780914644498077,-22.6589471388373,0.06680060975666685,0.02407384895324258,0.997475878571865,3.572230815887451
gaze,294.889694,0.4499541503948067,0.5213952170435399,77.72478317259221,-3.664690141217773,726.304790927474,-32.5298969322733,-8.348866065255669,-22.25891672942197,0.133818525962563,-0.01379662535665763,0.990909811858766,3.590374231338501,33.74240769969436,-6.78894561531092,-22.6770123447968,0.0706735802087013,0.02432418367377655,0.9972028776277617,3.576389789581299
gaze,294.909786,0.4408976244658701,0.5169388580133518,105.2634913165572,0.04453729821115981,833.9456677066622,-32.28769039769654,-8.299047532890679,-22.27362204853112,0.1496599143458537,-0.006994464036343247,0.9887127932371647,3.65076732635498,33.95262480267536,-6.734056387134041,-22.78206316907102,0.09201743806021091,0.02464859189692214,0.9954522781180092,3.564578056335449
gaze,294.929766,0.4378408712536191,0.5171550628231318,118.1005407818308,-0.2364817114893096,890.1078005633094,-32.19940340043391,-8.292925901050543,-22.27549868657895,0.1557108006405813,-0.005769548343917022,0.9877858365434161,3.640059232711792,34.03642394173158,-6.747016000052999,-22.79357397365474,0.09861212906393281,0.02171070525433159,0.9948890859180424,3.556274890899658
gaze,294.949858,0.4359887440291353,0.5162838759468674,119.0952890197389,0.6361472811051003,871.7710329287216,-32.16636350543057,-8.295545709183111,-22.27318752292047,0.1585828712320002,-0.005829437915072621,0.987328461356913,3.651511192321777,34.07707499813387,-6.71699432485132,-22.82284521515911,0.1029488182391438,0.02400650878484855,0.9943969169095038,3.567227602005005
gaze,294.969839,0.4354763083132925,0.5163386156194147,118.9674289482877,0.5652604969724369,863.9883823224162,-32.15930703409444,-8.29512682308488,-22.27209187245942,0.1597664734783268,-0.005978554320683705,0.9871367336091458,3.654395818710327,34.09488470920486,-6.706709334614695,-22.83356355943551,0.1037059238407884,0.02414438136871246,0.99431490495147,3.571609735488892
gaze,294.989931,0.4350806461739022,0.5160561721689599,122.8469681926078,0.8700620070437513,886.7414015166971,-32.17128220569695,-8.269016752249762,-22.29603153651507,0.1611676765178901,-0.004687589787806114,0.9869159065228437,3.64149808883667,34.11248142743061,-6.695551927292225,-22.8535354708939,0.1041149144795323,0.02301000152923116,0.9942990618584253,3.581901073455811
gaze,295.009911,0.4336311748779906,0.5189344477500308,110.0406475172912,-1.91475496869572,777.3998064388111,-32.1954233780856,-8.225732779298653,-22.35988256069445,0.1646219048384821,-0.01052579028190517,0.9863005810534086,3.629518270492554,34.15195170525155,-6.651041156126569,-22.9438637624681,0.1050392272158023,0.0243800581589802,0.9941691875682287,3.615814208984375
gaze,295.030002,0.4344125032678927,0.5315020404271306,79.23661048585367,-9.839263680541265,567.3229543354132,-32.28975282305109,-8.27647236160009,-22.4228078638575,0.1596619210795156,-0.03083601442749887,0.9866900279071568,3.557334184646606,34.21827360989489,-6.586924635814711,-23.14465404496927,0.1027273224274616,0.02311644375949871,0.9944409118971315,3.486329317092896
gaze,295.049983,0.3952191754250507,0.6042678571753097,122.6598334245585,-57.83101500602854,554.834843763018,-31.75883300057558,-8.431762415607878,-22.586848592683,0.2574713091243336,-0.08236627428968027,0.9627690906117826,3.348674774169922,,,,,,,
gaze,295.070075,0.4014927409548429,0.5815678825005065,55.73018406947531,-20.68173622115924,267.5753650502617,-31.7641819588081,-8.416498215523369,-22.64112993003532,0.2573924094086645,-0.0912796897620408,0.9619860528176841,3.304582118988037,34.28060662484503,-6.692550230003963,-23.05236439936353,0.1064574157346045,0.004764154531722537,0.9943058490558666,3.515252590179443
gaze,295.090056,0.4285497734098995,0.5788732709787797,35.07087877571807,-17.04270778190095,231.9621065329118,-32.14133453921653,-7.747666576614926,-22.99654003592416,0.1573978671734488,-0.08777274143820143,0.983626889257137,3.562570571899414,34.29151735690179,-6.608678844224336,-23.1859353080127,0.1053608481324758,0.012943277913992,0.9943498193481239,3.470917701721191
gaze,295.110147,0.5011019070854199,0.6209013578834004,-0.4583527318778344,-28.68906671279548,236.266959828639,-32.27396143540685,-7.520003990880841,-23.11213227240953,0.1213506714829904,-0.08074275742789545,0.9893202826453966,3.659634351730347,,,,,,,
gaze,295.130128,0.4382020023375914,0.5383711016269868,67.44395989866634,-13.02164537387669,512.7255611207776,-32.26243977291236,-7.920462165168745,-22.6675304851891,0.1464555053931763,-0.03957434852333819,0.9884253415807299,3.64384126663208,34.20367529689076,-6.653751673401959,-22.98333319644769,0.0993661753911559,0.01876239488376478,0.9948740300793663,3.560904979705811
gaze,295.15022,0.4377619728264014,0.5272916162243049,93.82292075016704,-8.68788102891003,707.2120898084959,-32.26497689280838,-8.075361956415126,-22.48368217589653,0.1565857529507101,-0.02191791808900614,0.9874211395547003,3.62807559967041,34.16114876139321,-6.698526147733453,-22.87213277984266,0.09536388727460789,0.01860401114340927,0.9952686168935762,3.581831932067871
gaze,295.170201,0.4366699724260107,0.52180305306775,101.105530061092,-4.342856772757328,748.5285941870906,-32.27446067802296,-8.15021768904917,-22.37694896573262,0.1610351163439535,-0.01325474185308882,0.9868596673907074,3.613901376724243,34.14958460276871,-6.683109547376032,-22.85982882469832,0.09607426785669151,0.0213344044504518,0.9951455060655932,3.601858139038086
gaze,295.190293,0.4364768009397816,0.5190498183546142,101.9882351811095,-1.912171499889357,752.5103854400777,-32.28498249504452,-8.188703314538907,-22.32665512810679,0.1622173743041458,-0.009462501384456621,0.9867096759135475,3.600855588912964,34.13999596301109,-6.635904196655084,-22.8524230999426,0.09583298668692902,0.02369636692451146,0.995115330430218,3.576347827911377
gaze,295.210273,0.4368104388903233,0.5171135384659631,103.4527254158575,-0.182259064805435,767.1092697124509,-32.29148066349384,-8.198363738878198,-22.30243114188108,0.1622965371380579,-0.006163916115633326,0.9867227777704914,3.596880912780762,34.1302631170642,-6.623593648583467,-22.84115190681399,0.09469394942861498,0.02446027632302303,0.9952058836360508,3.576192855834961
gaze,295.230366,0.4375651465188509,0.5161182764014645,103.9478923853879,0.7475612801093874,779.9044414105535,-32.29804262841256,-8.20324315879576,-22.2848888140276,0.1615833750244512,-0.003795484563391596,0.986851765572032,3.608572959899902,34.1172359241128,-6.634332173181233,-22.81912939722924,0.09260277927339827,0.02410470823284196,0.9954113161461708,3.569019079208374
gaze,295.250346,0.4376778965320044,0.5148501022905441,105.3042450903299,1.950991292834342,791.3599666277951,-32.3020410150628,-8.205971476384637,-22.27152103512847,0.1611019606222482,-0.002151640026300904,0.9869354227754037,3.61694860458374,34.11657672676542,-6.635159046267071,-22.8063407604572,0.09282836883469851,0.02510782188624379,0.9953655063440857,3.567709684371948
gaze,295.270438,0.4376786807212392,0.5141210003225121,106.5472163785858,2.666467511076083,800.6313104558831,-32.30368213461948,-8.209217610533116,-22.26079754404243,0.1609081673299606,-0.001141923875113663,0.9869687217416653,3.613184452056885,34.11674551304009,-6.63819829548194,-22.79696759338182,0.09316141567124388,0.02556768016260159,0.9953226835359641,3.56973671913147
gaze,295.290418,0.4376308912836277,0.5139360547325412,108.1142951905151,2.880912514717801,811.7699826209646,-32.3042361961385,-8.21387415765409,-22.25203893372276,0.1607373349186358,-0.0007469599165869213,0.9869969357673494,3.60324239730835,34.11877399437925,-6.644657784675804,-22.78985127150196,0.09366526116809011,0.02536673751548535,0.9952805370739116,3.567154884338379
gaze,295.310511,0.4355167611381222,0.5147929245297084,119.9471092188041,2.169020472710828,871.4649260070672,-32.25822642613372,-8.242096028304752,-22.23750717858744,0.1632242772303195,-0.001158961670103225,0.986588309342092,3.576245784759521,34.18300054814193,-6.687537953388715,-22.78619653343416,0.1001862947830898,0.02261827652940638,0.9947115762393013,3.567258834838867
gaze,295.330491,0.434900367990361,0.5155248737339748,124.0675644129267,1.43584190618671,893.0312712276641,-32.23554235366605,-8.260952594221305,-22.22891433710697,0.1638444520205303,-0.001831100825008938,0.9864844867568171,3.56684947013855,34.206978189023,-6.708063181334031,-22.78450621467916,0.1021954394320631,0.02123613310685295,0.9945376407205289,3.56406831741333
gaze,295.350583,0.4347335871643478,0.5158128541551242,125.7330720735953,1.139943370633712,902.7620587759259,-32.22656976511522,-8.270788084090528,-22.22332950754902,0.1638925152952364,-0.002111647330413647,0.9864759421170659,3.570382118225098,34.21616379481012,-6.71749124706553,-22.78199908299312,0.1028900608859106,0.02069826016095609,0.994477358916332,3.564586400985718
gaze,295.370564,0.4347480384627744,0.515694664604427,125.5035674779584,1.264746235343928,901.2978816344953,-32.22434451421425,-8.274964640626155,-22.22023280315449,0.1637122845564046,-0.002191212596922412,0.9865056951040262,3.567708969116211,34.21804982710997,-6.719308149517969,-22.77885533075919,0.1030002609422435,0.0210835401328432,0.9944578576195658,3.571673631668091
gaze,295.390655,0.4348542853396286,0.5158441890589331,127.3202041007225,1.124682279091343,915.8399490139243,-32.22378061914145,-8.278118524093887,-22.216101716087,0.1633352010753919,-0.002041933160752183,0.9865685189578212,3.562094449996948,34.21820675631633,-6.726389635370234,-22.77552082080258,0.1030910763501038,0.02035330585958007,0.994463660933653,3.567004442214966
gaze,295.410636,0.4348985502389986,0.5161503344947249,127.7523608245057,0.7961320499670226,919.6051021566252,-32.22295734380888,-8.285443348770562,-22.21087045074535,0.1630108455131907,-0.002517585002598582,0.9866210650552873,3.55350661277771,34.21776705531238,-6.729548230507768,-22.7725576409672,0.1032679709107789,0.02007715105757082,0.9944509209555703,3.565574645996094
gaze,295.430728,0.4348760300854929,0.516385303463067,127.16858326254,0.5367252675485679,915.117672644526,-32.21908467617456,-8.291601027022338,-22.20662375606211,0.1630891137712134,-0.002884475330493239,0.9866071258466504,3.543975114822388,34.21519624851956,-6.733401259912864,-22.7718865028337,0.1032284715278842,0.01999173489948137,0.9944567427503953,3.561553955078125
