Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter
gaze,54.296672,0.0,0.0,0.0,0.0,0.0,29.85916100780603,-11.31113464139009,-36.76839886541733,-0.003116496111026588,0.05355968395743255,0.9985597867460767,5.185421466827393,-32.20455657544152,-12.73143754505791,-33.36678017433427,0.2634837003496192,0.2996291873405857,0.9169507564442556,4.358869552612305
gaze,54.316764,0.0,0.0,0.0,0.0,0.0,29.27885686212876,-12.00450814398139,-36.55922235229142,0.09825621139132407,0.02628364212403341,0.9948139962222684,5.347603321075439,-32.4995848294728,-11.07275680840492,-37.01950806734943,0.09895515097435349,0.2899921668303405,0.9518993756026354,5.073248386383057
gaze,54.336744,0.4804337283038219,0.5201613530346761,37.86458532208958,-2.638551340449094,886.3361662193449,29.10858902909231,-12.11872943854372,-36.93524135158154,0.01925294516722034,-0.005136355153746962,0.9998014512682619,5.383706092834473,-32.44529946068898,-11.24385484654185,-37.91152238515667,0.06613192969618838,0.02463021202404552,0.9975068523726085,5.057366847991943
gaze,54.356837,0.4962626088514055,0.6032689927676478,7.43957041231527,-89.1219393261986,884.3204060390217,,,,,,,,-32.47129696736823,-11.30095929663872,-38.34891543485418,0.04306284911165796,-0.08396693283694953,0.9955376161734633,5.09775972366333
gaze,54.376816,0.4948326488948809,0.6354064342291319,2.629711539344971,-32.97433464025183,237.9324554844029,29.11118540479784,-11.9363588163536,-37.68709573799932,-0.007913533988406872,-0.0312538275747211,0.9994801519999005,5.47540283203125,-32.46265873002287,-11.31794672397094,-38.48887916367998,0.03882051699110076,-0.1224452182208023,0.9917157536287321,5.121097564697266
gaze,54.39691,0.4996266045025382,0.6555332769869114,0.1471917971301107,-30.68207802289569,189.2531242411027,29.10838495535187,-12.40103260473354,-36.46517045391904,-0.02054083269993396,-0.02642433397936775,0.999439757447011,5.257238388061523,-32.46586304171801,-11.32089581431825,-38.53518642391875,0.03622962844809182,-0.1380337022473549,0.9897646745900776,5.139396667480469
gaze,54.416889,0.5049109984503783,0.6510158180646354,-2.230765954803152,-34.10850011271801,217.6335083047946,29.11813820580133,-12.29728863019808,-36.75871573926455,-0.04275535731733052,-0.0293568397377571,0.9986541720642232,5.313761711120605,-32.45697533650013,-11.31488083486355,-38.54830430274538,0.0381129539124645,-0.1438882631278253,0.9888597324586152,5.150323390960693
gaze,54.43698,0.5065489579453298,0.6512518181569018,-3.081204992845912,-35.33941772653064,225.1320793732322,29.13765329881553,-12.27970317178972,-36.8248834154374,-0.05059872117519392,-0.03155014240140019,0.9982205958253347,5.337192058563232,-32.45481514228855,-11.31361513207204,-38.52544119117542,0.03959836650774841,-0.1461068081183875,0.9884759835177458,5.186400890350342
gaze,54.456961,0.4948141676346308,0.6752616437218825,2.383354575922404,-41.51325519398166,223.9766561017662,29.17169252723003,-12.27698837180481,-37.43667766626166,-0.03059123767987136,-0.04393078627031172,0.9985661030672361,5.468825340270996,-32.27378383523463,-11.55362778214537,-38.56962660555268,0.06033301649391013,-0.1798124897208224,0.9818489678464528,5.170917987823486
gaze,54.477054,0.493854642482759,0.7047725919839335,2.263743081807839,-40.42508630083621,183.8090841559521,29.21705076074882,-12.4955758103541,-37.29535185594386,-0.03617251810661486,-0.05927391911561446,0.9975861624173133,5.457493305206299,-32.21078572525611,-11.69600601123634,-38.51718310420079,0.06914530851211317,-0.1925545650092636,0.978847110536093,5.18074893951416
gaze,54.497034,0.4956645009656724,0.6500178889793208,3.074174259605956,-52.35646914018864,336.2115823674008,29.24574805436374,-12.60569805224386,-37.19301186204928,-0.0376523667731455,-0.0666199615101499,0.9970677409307588,5.468076229095459,-32.25425919959289,-11.54359989718409,-38.60192227192895,0.06163916586441801,-0.1467956578412664,0.9872444722916857,5.253788471221924
gaze,54.517127,0.4940425741661205,0.6846238599565402,2.728876798992218,-44.0924363566658,224.5812989604552,29.23737827232432,-12.61157368030082,-37.12241995533566,-0.03816059639448337,-0.06227608056568942,0.9973291626500215,5.44806957244873,-32.20544854746544,-11.6495495681615,-38.57777755330181,0.06941365924614176,-0.1781717596236891,0.9815480467010563,5.242478847503662
gaze,54.537107,0.4933167722125409,0.701364050278946,2.612683796379441,-41.85528535576246,193.8192412259831,29.24062740822104,-12.61775995032355,-37.09233998365826,-0.03765503725296764,-0.06159291812941391,0.9973908013440775,5.439224720001221,-32.19106429070333,-11.69047307777576,-38.57213093355123,0.07190965058543036,-0.1910569778625452,0.9789413840280288,5.235114097595215
gaze,54.557198,0.4814617898472534,0.6992203888020028,7.427893213120351,-41.42322962668818,193.8601971965318,29.24896743432649,-12.62104283207447,-37.02466236851743,0.002650930104594607,-0.0526773885900584,0.9986080639074135,5.436558723449707,-32.18567215279724,-11.70767648240047,-38.57144839606014,0.07324329153598623,-0.1969311844145668,0.9776776201028898,5.23295783996582
