ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_2
441.038,-9.38529,0.0347386,1898.19,8.12068,-6.44974e-06,-0.424825,-179.962,1554.85,-1.71985e-05,-0.424739,159.507,0.0304979,-0.00232191,3.22296,0.00585766,-0.00288381,5.59729,-0.00811443,-9.38503,0.0211304,5.59745,-179.962,0.803846,-0.0813063,0.0,0.26321,-3.402,0,-1.0,-0.173746,0.0621157,1.19895,1880.07,16.4012,0,0.0,0,0.0,21.9783,-0.107888,21.9783,0,11.2519,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.34794e-11,0.377407,6485.12,672.168,0,-8.90977e-12,0,-8.59613e-17,54.0,-0.0339573,54.0,0,1.44159,0.000548388,-0.306389,6883.89,-234.827,0,5.8155e-09,0,-9.09486e-09,13471.2,0.0275692,48.4962,0,-1.30314,999.0,1.0,999.0,17.160618364802676
441.054,-9.31154,0.02753,1898.17,8.1207,-6.24122e-06,-0.424984,-179.964,1557.5,-0.000372381,-0.424898,158.33,0.0292986,-0.00224684,2.85244,0.00553158,-0.00288437,5.60682,-0.00816393,-9.31124,0.0139694,5.60699,-179.964,0.781546,-0.0812854,0.0,0.282956,-3.402,0,-1.0,-0.173784,0.0615962,1.18334,1880.08,16.5005,0,0.0,0,0.0,21.9819,-0.106475,21.9819,0,11.1036,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-2.94289e-10,0.37741,6484.88,672.241,0,-8.90891e-12,0,-8.59284e-17,54.0,-0.0339556,54.0,0,1.4416,0.000543815,-0.30639,6883.84,-235.041,0,5.55259e-09,0,-9.10345e-09,13471.2,0.0275675,48.4962,0,-1.30314,999.0,1.0,999.0,17.140619256316366
441.07,-9.32034,0.0495907,1898.14,8.12072,-5.9898e-06,-0.425173,-179.965,1560.19,-0.000235871,-0.425086,158.333,0.0257975,-0.00215633,4.43353,0.0077723,-0.00288376,5.61653,-0.00820613,-9.32012,0.035971,5.61669,-179.965,-0.3309,-0.0814653,0.0,0.269792,-3.402,0,-1.0,-0.173822,0.0610867,1.1681,1880.09,16.6,0,0.0,0,0.0,21.9855,-0.105116,21.9855,0,10.9588,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-5.47506e-10,0.377411,6484.65,672.314,0,-7.09322e-12,0,-6.84659e-17,54.0,-0.0339609,54.0,0,1.4416,0.00053933,-0.30639,6883.79,-235.255,0,5.00525e-09,0,-9.11205e-09,13471.2,0.0275712,48.4962,0,-1.30314,999.0,1.0,999.0,17.11062051237197
441.086,-9.33912,0.00521065,1898.12,8.12074,-5.6833e-06,-0.425446,-179.966,1562.93,-0.000123633,-0.425359,158.578,0.019738,-0.00204599,1.06298,0.00694131,-0.00288251,5.62638,-0.00827077,-9.33885,-0.00851959,5.62654,-179.966,0.486734,-0.0816702,0.0,0.273083,-3.393,0,-1.0,-0.173861,0.0605796,1.15293,1880.1,16.6995,0,0.0,0,0.0,21.989,-0.103768,21.989,0,10.8148,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-7.83796e-10,0.377411,6484.42,672.386,0,-4.86544e-12,0,-4.70457e-17,54.0,-0.0339678,54.0,0,1.4416,0.000534865,-0.306391,6883.74,-235.469,0,4.39333e-09,0,-9.12064e-09,13471.2,0.0275761,48.4963,0,-1.30314,999.0,1.0,999.0,17.090621409053483
441.102,-9.24887,0.00241354,1898.09,8.12077,-5.37578e-06,-0.425789,-179.968,1565.71,-2.40539e-05,-0.425702,157.461,0.0169333,-0.00193528,0.669531,0.00668518,-0.00288333,5.6364,-0.00825991,-9.24852,-0.0111421,5.63656,-179.968,1.75527,-0.0812503,0.0,0.276374,-3.384,0,-1.0,-0.1739,0.0600724,1.13777,1880.11,16.7991,0,0.0,0,0.0,21.9925,-0.102421,21.9925,0,10.6708,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-1.02008e-09,0.377412,6484.18,672.459,0,-2.63767e-12,0,-2.56255e-17,54.0,-0.0339748,54.0,0,1.44161,0.000530401,-0.306391,6883.68,-235.683,0,3.78142e-09,0,-9.12924e-09,13471.2,0.0275809,48.4963,0,-1.30315,999.0,1.0,999.0,17.060622758061857
441.118,-9.22329,0.0422852,1898.07,8.12079,-5.08017e-06,-0.426164,-179.969,1568.53,0.000125777,-0.426077,156.935,0.0151189,-0.00182886,4.29816,0.00822517,-0.00288463,5.64653,-0.00825124,-9.22303,0.0288056,5.64669,-179.969,1.82924,-0.081223,0.0,0.279665,-3.384,0,-1.0,-0.17394,0.0595899,1.12366,1880.12,16.8957,0,0.0,0,0.0,21.9959,-0.101149,21.9959,0,10.5369,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-6.8346e-10,0.377411,6483.95,672.529,0,-3.24629e-12,0,-3.14442e-17,54.0,-0.0339727,54.0,0,1.4416,0.000526152,-0.306391,6883.63,-235.891,0,3.82036e-09,0,-9.13757e-09,13471.2,0.0275798,48.4963,0,-1.30315,999.0,1.0,999.0,17.040623660068864
441.134,-9.20043,0.0101813,1898.04,8.12081,-4.77803e-06,-0.426558,-179.97,1571.39,0.000283448,-0.426471,156.746,0.0142375,-0.00172009,1.11811,0.00696752,-0.00288647,5.65684,-0.00827936,-9.20009,-0.00328602,5.657,-179.97,0.0990647,-0.0816086,0.0,0.279665,-3.375,0,-1.0,-0.173981,0.0591153,1.1099,1880.12,16.9914,0,0.0,0,0.0,21.9992,-0.0999014,21.9992,0,10.4064,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-1.60947e-10,0.37741,6483.73,672.598,0,-4.77523e-12,0,-4.6101e-17,54.0,-0.0339677,54.0,0,1.4416,0.000521973,-0.306392,6883.59,-236.096,0,4.07049e-09,0,-9.14583e-09,13471.2,0.0275768,48.4964,0,-1.30315,999.0,1.0,999.0,17.010624931380377
441.15,-9.16364,0.0278856,1898.02,8.12084,-4.45151e-06,-0.426967,-179.972,1574.3,-0.000154675,-0.42688,156.089,0.0130862,-0.00160254,2.39495,0.00810871,-0.0028884,5.66732,-0.00824202,-9.16335,0.0145575,5.66749,-179.972,0.65482,-0.0812304,0.0,0.289538,-3.366,0,-1.0,-0.174023,0.0586407,1.09614,1880.13,17.0871,0,0.0,0,0.0,22.0025,-0.0986538,22.0025,0,10.2758,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.61566e-10,0.377408,6483.51,672.668,0,-6.30416e-12,0,-6.07577e-17,54.0,-0.0339627,54.0,0,1.44159,0.000517795,-0.306392,6883.54,-236.302,0,4.32062e-09,0,-9.15408e-09,13471.2,0.0275738,48.4964,0,-1.30314,999.0,1.0,999.0,16.99062592447966
441.166,-9.11941,0.0138366,1897.99,8.12086,-4.23129e-06,-0.427391,-179.973,1577.26,0.000326277,-0.427304,155.521,0.0124161,-0.00152326,1.57371,0.00347043,-0.00289023,5.67796,-0.00818596,-9.11909,0.000687804,5.67813,-179.973,0.702132,-0.0807229,0.0,0.292829,-3.357,0,-1.0,-0.174065,0.0581623,1.08226,1880.14,17.185,0,0.0,0,0.0,22.0058,-0.0974069,22.0058,0,10.1442,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4.15284e-10,0.377408,6483.28,672.738,0,-7.10927e-12,0,-6.84628e-17,54.0,-0.0339631,54.0,0,1.44159,0.000513582,-0.306392,6883.49,-236.512,0,3.83843e-09,0,-9.16251e-09,13471.2,0.027575,48.4964,0,-1.30315,999.0,1.0,999.0,16.960627203603092
441.182,-9.08896,0.0225482,1897.97,8.12089,-4.06704e-06,-0.42782,-179.974,1580.29,-0.000297854,-0.427733,154.973,0.0113155,-0.00146413,1.90036,0.00459914,-0.00289174,5.68888,-0.00814331,-9.08868,0.00953673,5.68905,-179.974,0.422434,-0.081101,0.0,0.29612,-3.33,0,-1.0,-0.174108,0.0576809,1.0683,1880.15,17.2847,0,0.0,0,0.0,22.0092,-0.0961604,22.0092,0,10.0118,0.0,0.0,1256.09,-0.0966621,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.11772e-10,0.37741,6483.04,672.81,0,-7.36281e-12,0,-7.08707e-17,54.0,-0.0339674,54.0,0,1.4416,0.000509342,-0.306393,6883.43,-236.726,0,2.79819e-09,0,-9.17108e-09,13471.2,0.0275793,48.4964,0,-1.30315,999.0,1.0,999.0,16.940628202404472
