Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_3,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
508.888349,52791.370325498865,-782.8474235846079,-618.7902001912153,-42.77455844936958,-307.35129843797773,1520.5494736935575,88970654099.90314,720030916.8404541,-7.182834168448872,1519.7604713448825,-56385089960.44474,3044.051068840185,-307.35140453098,120758513702.3663,322.9466531265377,26.212339954612645,-6713.206964963414,-381.1645152985064,52816.14378006334,-736.1377890055879,-6721.628816690787,-3935.996678812073,-7900727889865.537,-5169.917831561896,0.0,1498.36253669876,1254208.770421072,444850331449.2818,20691.92502052018,-366.18315291787417,-1926.2450653911753,-66.28501139409556,423.9006134005758,747.3385005961318,0.0,7.216290765989752e-10,0.0,4.575868838213314e-09,5214.62448752156,5.973943950287962,5214.62448752156,0.0,-59.83972808345705,-7.14592452316085e-06,-0.11131080338023988,5235.5870858069975,-5.055306389294174,0.0,0.0,0.0,0.0,64.79999999929714,0.009999460648922128,64.79999999929714,0.0,-0.35431350884662505,0.0,0.0,3891.1499999482185,5.220000000004575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7145.881703017512,17.42178454619261,0.0,0.0,0.0,0.0,6.000009999982012,0.0,6.000009999982012,0.0,0.0,999.0000000008149,0.9999999999815827,0.0,-85.35768597099312,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.4857000736000001,9.648204664,-1.0025040928,-1.50275144,4.02206757,-2.12810747,-66.8261046618306,126.42230852088298,92.0312610523644
508.897163,52999.340844694765,-785.4963571878351,-621.6715740816435,-42.91692293948336,-308.3867504999903,1525.8337670819503,89351843575.20837,723066581.7819214,-7.2080194140564116,1525.041992975889,-56626761702.68332,3054.267651191078,-308.386856969364,121275047600.00998,324.12977166833264,26.304403933703764,-6738.172219753174,-382.4076455117273,53024.21304466929,-738.6334984087616,-6746.624597252843,-3949.148062519751,-7934707051337.715,-5187.039293123087,0.0,1503.7930874694705,1259127.0697010949,446757895767.5945,20767.45524550003,-367.46244244584295,-1933.3725627937563,-66.50378830217629,423.7114261133829,749.4159940752106,0.0,7.242572415487592e-10,0.0,4.592534102943281e-09,5232.577740079696,5.993662887409972,5232.577740079696,0.0,-59.92866141131518,-7.1736120640864464e-06,-0.11170074725771185,5235.433650021208,-5.055649900082017,0.0,0.0,0.0,0.0,64.7999999992935,0.010034490747898594,64.7999999992935,0.0,-0.3555547395198316,0.0,0.0,3891.1499999484513,5.2200000000050295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7145.931147939991,17.42186954439603,0.0,0.0,0.0,0.0,6.000009999982012,0.0,6.000009999982012,0.0,0.0,999.0000000007567,0.9999999999815259,0.0,-84.75152490371093,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.4976631296000001,9.6649529424,-0.9785779808,-1.16629049,4.02954448,-2.18044584,-66.82360382867428,126.42272042009117,92.03741725748564
508.902258,53119.857378807166,-787.0308467260752,-623.3399202718429,-42.99935303540224,-308.98656627140855,1528.8950370262094,89572788253.46301,724826034.4633789,-7.222609966040285,1528.1016571632313,-56766839389.723465,3060.1858661604956,-308.9866729588308,121574439161.21541,324.81524360666424,26.35773915876064,-6752.636431975037,-383.12771260581144,53144.78680201349,-740.079233391661,-6761.106494905707,-3956.7669578101486,-7954402222516.425,-5196.957019674701,0.0,1506.9393990364442,1261977.1503116933,447863558917.7863,20811.21588089007,-368.2035650395529,-1937.5022124311704,-66.63051193291646,423.60181713949714,750.6196400016452,0.0,7.257799501565701e-10,0.0,4.602189639238951e-09,5242.978302245727,6.005084823535422,5242.978302245727,0.0,-59.980008449839865,-7.189656407539048e-06,-0.11192665251761226,5235.344556790311,-5.055848909162023,0.0,0.0,0.0,0.0,64.79999999927895,0.010054784651895564,64.79999999927895,0.0,-0.3562738187361656,0.0,0.0,3891.149999947869,5.22000000000412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7145.959811833687,17.42191881592953,0.0,0.0,0.0,0.0,6.0000099999815575,0.0,6.0000099999815575,0.0,0.0,999.0000000007567,0.999999999981469,0.0,-84.39951346996725,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.5553473537512708,9.731872215967652,-0.9677591530195945,-0.6383220682509729,4.040045687816179,-2.4143296084742953,-65.49163879999999,126.0087916,89.7534528
508.902528,53126.250017735176,-787.1122307003388,-623.4283873367094,-43.00372403022675,-309.01837826783367,1529.057399256698,89584508986.43317,724919368.8202515,-7.223383820476591,1528.2639342275747,-56774270271.63427,3060.499745482756,-309.01848496682095,121590321338.61049,324.851600859753,26.360567952262148,-6753.4036082225975,-383.1659012158586,53151.18247630015,-740.155910257333,-6761.874609173572,-3957.171047379423,-7955447021409.815,-5197.483011240064,0.0,1507.1062780546613,1262128.3286818643,447922212487.32306,20813.536936530025,-368.2428725863688,-1937.7212508342739,-66.63723269319019,423.5960035455064,750.683480940068,0.0,7.258607144232818e-10,0.0,4.6027017676295846e-09,5243.529921981617,6.005690583493417,5243.529921981617,0.0,-59.98272822609857,-7.190507452859598e-06,-0.11193863407847311,5235.339827306801,-5.055859464282321,0.0,0.0,0.0,0.0,64.7999999992935,0.010055860999767905,64.7999999992935,0.0,-0.3563119572522766,0.0,0.0,3891.149999947869,5.220000000004347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7145.961332498118,17.42192142980184,0.0,0.0,0.0,0.0,6.000009999981785,0.0,6.000009999981785,0.0,0.0,999.0000000008149,0.9999999999814122,0.0,-84.38082621178515,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,-0.5553458950012782,9.731873357181964,-0.9677576272208201,-0.6384432754906645,4.040101861347136,-2.414306726247548,-66.82210696944497,126.42297354939028,92.04116723414259
508.905977,53207.964034125005,-788.1524254835427,-624.5589698838739,-43.059583946204384,-309.4249763936494,1531.1326310939046,89734338467.80444,726112474.7344971,-7.233274902016051,1530.3380775076087,-56869261386.11696,3064.5115190190904,-309.42508324045644,121793347514.77966,325.3163142143696,26.396724374145826,-6763.20953236919,-383.6539911728872,53232.935292466536,-741.1359430642445,-6771.692522873624,-3962.335934266237,-7968803021069.385,-5204.20578962699,0.0,1509.239297794413,1264060.7656201294,448671998301.6746,20843.204373105098,-368.7452837600874,-1940.5209946118016,-66.72313095185699,423.5216953246709,751.4994858301179,0.0,7.268930338166773e-10,0.0,4.609247732709535e-09,5250.580441689288,6.0134328219572755,5250.580441689288,0.0,-60.01745962370256,-7.201385905613879e-06,-0.11209177722195446,5235.279340269975,-5.055994375947421,0.0,0.0,0.0,0.0,64.79999999927895,0.01006961841406174,64.79999999927895,0.0,-0.35679942731671854,0.0,0.0,3891.1499999479856,5.220000000004575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7145.9807724324055,17.42195484453987,0.0,0.0,0.0,0.0,6.0000099999815575,0.0,6.0000099999815575,0.0,0.0,999.0000000008149,0.9999999999813554,0.0,-84.14182067677896,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0000000000000009,imu,-0.5096261856000001,9.6649529424,-0.9618297024,-1.06909066,4.0444983,-2.18044584,-66.8211548382022,126.42313722324923,92.04357864600767
508.914792,53417.26520441382,-790.8159453834483,-627.4527256811853,-43.20255812800542,-310.4660999275363,1536.446699334272,90118185746.83331,729168968.8365479,-7.25860365584232,1535.6493582122075,-57112618790.582245,3074.7838935880236,-310.4662071528838,122313477076.90749,326.5064233155821,26.489312325833495,-6788.321908672968,-384.9037004238187,53442.33584611106,-743.6454216099289,-6796.835603087475,-3975.5618717786783,-8003019988289.543,-5221.419364662411,0.0,1514.701821920572,1269010.4566386782,450592874126.79114,20919.181506956706,-370.03183034968595,-1947.69122118047,-66.94306539435819,423.3313982413383,753.5892270006334,0.0,7.295367702873728e-10,0.0,4.626011736886165e-09,5268.634744290368,6.033256102021768,5268.634744290368,0.0,-60.106131585884015,-7.22924941714049e-06,-0.11248394007789433,5235.124137075618,-5.056339858165302,0.0,0.0,0.0,0.0,64.7999999992935,0.010104847852071022,64.7999999992935,0.0,-0.35804772122208584,0.0,0.0,3891.149999947753,5.220000000005484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.030582532287,17.422040457009643,0.0,0.0,0.0,0.0,6.000009999982922,0.0,6.000009999982922,0.0,0.0,999.0000000007567,0.9999999999814122,0.0,-83.52849338218262,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0000000000000009,imu,-0.4922797544,9.6709344704,-1.0545433864,-1.0242292,4.08188285,-2.31503022,-66.81875753232542,126.42355883524793,92.04974257115794
508.92251,53601.05795317832,-793.1538808416971,-629.9913231346436,-43.32798380318127,-311.3799457533411,1541.11146234717,90455341875.99231,731853532.9353638,-7.280838245545906,1540.3116742214597,-57326374480.73125,3083.800398299397,-311.38005331099646,122770335735.42236,327.5512507713486,26.57058946524276,-6810.3685502859735,-386.0005378274913,53626.21586848349,-745.8481563997599,-6818.909199539938,-3987.171968785413,-8033075172057.463,-5236.527889958472,0.0,1519.4974662487443,1273356.8763373115,452280099389.6719,20985.884052781978,-371.1611988680763,-1953.986401007988,-67.13609600404216,423.164334805886,755.423854468092,0.0,7.318577924023373e-10,0.0,4.640729400645366e-09,5284.483016770877,6.0506544722698115,5284.483016770877,0.0,-60.183655716276,-7.253716602078646e-06,-0.11282819504502628,5234.9875277655665,-5.056643142008625,0.0,0.0,0.0,0.0,64.79999999927895,0.010135773547455679,64.79999999927895,0.0,-0.3591435194876629,0.0,0.0,3891.1499999482185,5.220000000004347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.074341994477,17.422115664290686,0.0,0.0,0.0,0.0,6.00000999998224,0.0,6.00000999998224,0.0,0.0,999.0000000009895,0.9999999999813554,0.0,-82.98856665029813,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,-0.5552416361435903,9.731954496736247,-0.9676593577540457,-0.6474602672868931,4.044217474578545,-2.4125985529146523,-66.81670130952502,126.4239317748603,92.05513829889449
508.923606,53627.1984002923,-793.4863269407399,-630.3521943967935,-43.34581346862706,-311.5098904357382,1541.7747960907927,90503301678.76581,732235396.4763794,-7.284000075158372,1540.9746599938378,-57356780831.01141,3085.08249869922,-311.5099980406495,122835322809.01376,327.6998363104754,26.58214731448228,-6813.503804182836,-386.1564959195832,53652.36872852592,-746.1613782715721,-6822.0482866314305,-3988.822949647416,-8037350491092.448,-5238.676201100031,0.0,1520.1794541994536,1273975.055876882,452520104246.3778,20995.369881712948,-371.32179766319814,-1954.8816614776345,-67.16354280004894,423.14057686216256,755.6847572073711,0.0,7.321878676965419e-10,0.0,4.642822416978539e-09,5286.736652751675,6.053128326483495,5286.736652751675,0.0,-60.19465599010089,-7.257196480732644e-06,-0.11287714910757353,5234.968073829077,-5.056686270377895,0.0,0.0,0.0,0.0,64.79999999928259,0.010140171271731935,64.79999999928259,0.0,-0.359299345203931,0.0,0.0,3891.149999948335,5.220000000004802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.080567312427,17.422126363038842,0.0,0.0,0.0,0.0,6.000009999982694,0.0,6.000009999982694,0.0,0.0,999.0000000008149,0.9999999999814122,0.0,-82.91167202912666,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.5185984776000001,9.697851346400002,-0.9845595088,-0.84478336,4.05945212,-2.26269185,-66.81641255399408,126.42398501574615,92.0559043007563
508.93242,53837.78886283767,-796.1638862935484,-633.2577134489256,-43.48936659351284,-312.55647142588356,1547.1175533916394,90889733095.52545,735312129.7146606,-7.309467175888012,1546.3146145488213,-57601777200.21697,3095.4085526554186,-312.5565794114273,123358948155.64508,328.89669538106244,26.675240362260627,-6838.758216985714,-387.4125254519156,53863.05919278677,-748.6841109569324,-6847.333575255836,-4002.1207416523976,-8071798706436.379,-5255.97833763355,0.0,1525.6728471916715,1278955.160154802,454453923048.53235,21071.778577426263,-372.61533880554055,-1962.0931735876054,-67.38458915838494,422.9492084521189,757.7863269485642,0.0,7.348466421082908e-10,0.0,4.659681777157695e-09,5304.888313657591,6.073051837866794,5304.888313657591,0.0,-60.28304171104314,-7.285230456610938e-06,-0.1132714509985198,5234.811131147202,-5.05703365375598,0.0,0.0,0.0,0.0,64.79999999928623,0.010175592867157574,64.79999999928623,0.0,-0.3605544478733617,0.0,0.0,3891.149999947869,5.220000000003665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.130732788937,17.422212572974786,0.0,0.0,0.0,0.0,6.000009999982012,0.0,6.000009999982012,0.0,0.0,999.0000000009895,0.9999999999810711,0.0,-82.29127707966333,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.5449172008000001,9.7074217912,-0.960035244,-1.12142903,4.06692903,-2.28512258,-66.81411971548413,126.4244156662253,92.06206121407973
508.941234,54049.03812890543,-798.8486378474051,-636.1692923318915,-43.63321792587476,-313.6058484625853,1552.4750012909399,91277483364.30255,738399194.4998169,-7.335005104783751,1551.6692519152018,-57847610034.59381,3105.7621100546594,-313.6059568298323,123884357664.56657,330.0970079050508,26.768592003205047,-6864.085300658913,-388.67179523258744,54074.40877649211,-751.2136332923577,-6872.691622723498,-4015.4553233623737,-8106364936771.525,-5273.325862873832,0.0,1531.1820347118282,1283950.8057173344,456394347412.44415,21148.408068205415,-373.9124611440454,-1969.3258034400335,-67.60620554228296,422.7572918314545,759.8939500178894,0.0,7.375131101311885e-10,0.0,4.676589922739051e-09,5323.0898284076175,6.093026732902032,5323.0898284076175,0.0,-60.37128755337733,-7.313351549312477e-06,-0.11366684801503138,5234.653307202039,-5.057382010335687,0.0,0.0,0.0,0.0,64.79999999928259,0.010211112841758201,64.79999999928259,0.0,-0.3618130364378674,0.0,0.0,3891.1499999471707,5.2200000000050295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.181079339702,17.422299087484134,0.0,0.0,0.0,0.0,6.000009999983149,0.0,6.000009999983149,0.0,0.0,999.0000000008731,0.999999999981128,0.0,-81.66729835491503,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.5377393672000002,9.7265626808,-1.01685976,-1.07656757,3.99963684,-2.29259949,-66.8118790921846,126.42485063925162,92.06821000538585
508.942601,54081.86076894609,-799.2656723203972,-636.6214046531677,-43.655555167578314,-313.76885153342755,1553.3072280518018,91337739521.8274,738878907.3572998,-7.338972242456251,1552.5010420802423,-57885812336.9403,3107.3703535445097,-313.7689599599705,123966005723.31577,330.2834791932754,26.78309349599592,-6868.019902965438,-388.86739127468456,54107.24700355968,-751.6065565104459,-6876.631035226033,-4017.526739498855,-8111736548103.621,-5276.020434238293,0.0,1532.0378945289224,1284726.9956443266,456695888690.8417,21160.31266343,-374.11395851170937,-1970.4494367154646,-67.64062807972047,422.727477501292,760.2213731756274,0.0,7.379273539905485e-10,0.0,4.679216654213675e-09,5325.91724934991,6.096129331514765,5325.91724934991,0.0,-60.38496136232249,-7.317720783394882e-06,-0.11372827002732068,5234.628750571981,-5.0574361257142755,0.0,0.0,0.0,0.0,64.7999999992644,0.010216630608016744,64.7999999992644,0.0,-0.3620085488950888,0.0,0.0,3891.1499999471707,5.220000000005484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.18890404026,17.422312532701653,0.0,0.0,0.0,0.0,6.000009999982012,0.0,6.000009999982012,0.0,0.0,999.0000000008149,0.9999999999810711,0.0,-81.5702012239374,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,-0.5551440097161716,9.732029462957263,-0.9675889627363083,-0.6566116709373885,4.048271665068377,-2.410853390680074,-66.81153626596674,126.4249184786668,92.06916270757543
508.950049,54260.971817641985,-801.5409018548215,-639.0872719189356,-43.77738426088581,-314.6581466527896,1557.8477802238688,91666600075.71954,741496968.833374,-7.360616918312223,1557.0392121918462,-58094309508.154854,3116.1444049307875,-314.65825540285635,124411615806.6558,331.300918042314,26.86221340749404,-6889.48809489891,-389.9344549055289,54286.44311096804,-753.7502470698419,-6898.12547244469,-4028.8282896120654,-8141053426954.42,-5290.7208414678325,0.0,1536.7076783672399,1288962.5983034421,458341615526.3015,21225.267560573135,-375.21331983321386,-1976.5804212184141,-67.82841826687275,422.5648039510561,762.007880385012,0.0,7.401875922368747e-10,0.0,4.6935488858419384e-09,5341.343372111312,6.113055383470776,5341.343372111312,0.0,-60.45940230666009,-7.341563169070846e-06,-0.1140633874714676,5234.494582105195,-5.057731381842132,0.0,0.0,0.0,0.0,64.79999999927895,0.010246735445957502,64.79999999927895,0.0,-0.3630752615038238,0.0,0.0,3891.1499999470543,5.22000000000412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.231613080716,17.422385917087013,0.0,0.0,0.0,0.0,6.000009999982012,0.0,6.000009999982012,0.0,0.0,999.0000000010477,0.9999999999809006,0.0,-81.03965425307874,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.5556839512000001,9.767835224,-0.9684093832,-0.97936774,4.1192674,-2.19539966,-66.8096905024272,126.42528983614912,92.07434807944837
508.958863,54473.54338603764,-804.2400819241162,-642.0109996759129,-43.92183331316119,-315.7131328246483,1563.2347013208441,92056998323.64331,744604775.9111938,-7.386296952682596,1562.423307132557,-58341821792.13462,3126.553136433951,-315.7132419585668,124940607518.11342,332.5081600417635,26.956083869294154,-6914.96099018719,-391.2002242191081,54499.11563111513,-756.2933904313004,-6923.6295080408745,-4042.236682044655,-8175856610167.261,-5308.15941558773,0.0,1542.2485583808218,1293989.4371687411,460295302520.6758,21302.340091691272,-376.5176271145648,-1983.8554270179725,-68.0511779908273,422.3717873002897,764.1276522651606,0.0,7.428694982807188e-10,0.0,4.710554924343381e-09,5359.644904976834,6.133133342327581,5359.644904976834,0.0,-60.54736477731595,-7.369859120271917e-06,-0.1144609816693152,5234.334990036907,-5.058081691052166,0.0,0.0,0.0,0.0,64.79999999928623,0.010282452801474067,64.79999999928623,0.0,-0.364340843918022,0.0,0.0,3891.1499999471707,5.2200000000050295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.282322926447,17.42247304274497,0.0,0.0,0.0,0.0,6.000009999982694,0.0,6.000009999982694,0.0,0.0,999.0000000008149,0.9999999999810711,0.0,-80.40847696423049,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.5670488544000001,9.7792001272,-1.0007096344,-1.18124431,4.104313579999999,-2.1505382,-66.80755449472427,126.42573300728414,92.08047076827886
508.962581,54563.41108119688,-805.3808430931016,-643.2461378215085,-43.98285588380031,-316.15899967694304,1565.5114912142687,92222077937.38348,745918858.9623413,-7.397150897676552,1564.6989025227763,-58446482275.89604,3130.9521342134567,-316.1591089731043,125164290397.63638,333.01845148089836,26.99575914252783,-6925.728116290529,-391.73513924882843,54589.02600600891,-757.3682094298389,-6934.409796564583,-4047.903826027956,-8190573245249.314,-5315.529196417952,0.0,1544.590626824555,1296114.5943114867,461121419333.5,21334.918126560446,-377.0689017943356,-1986.9306064258617,-68.14531632910335,422.2902019012836,765.0236602673358,0.0,7.440031249935541e-10,0.0,4.717743281882725e-09,5367.380056577767,6.141618296570358,5367.380056577767,0.0,-60.5844269316962,-7.381821468163801e-06,-0.1146290287180072,5234.267403668724,-5.058229755167758,0.0,0.0,0.0,0.0,64.79999999927168,0.010297549088628509,64.79999999927168,0.0,-0.3648757546152446,0.0,0.0,3891.149999946356,5.220000000004802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.303768421989,17.422509886755506,0.0,0.0,0.0,0.0,6.00000999998133,0.0,6.00000999998133,0.0,0.0,999.0000000008149,0.9999999999808438,0.0,-80.14114482321015,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,-0.5550538438903645,9.732097420056187,-0.96754609950373,-0.665785676170783,4.052218617624614,-2.4090927574385566,-66.80666916827461,126.4259211198098,92.08304830121503
508.967677,54686.778383009,-806.9464975277789,-644.9408158070582,-44.066581844649136,-316.770931781668,1568.6364034269416,92448725559.98785,747722992.6452637,-7.41204825670528,1567.8221752469437,-58590176972.577034,3136.9895356125267,-316.7710413005158,125471397082.12024,333.7188776910616,27.050214530819318,-6940.507018377131,-392.46925246437803,54712.451897996,-758.843364432505,-6949.206765069715,-4055.682091513874,-8210778718862.163,-5325.643644945745,0.0,1547.8053346584436,1299031.9263956547,462255645889.11945,21379.634844302316,-377.8255377551486,-1991.151688750889,-68.27451096703065,422.17821888900653,766.2535189802802,0.0,7.455591479064211e-10,0.0,4.727610065112725e-09,5377.996596712779,6.1532629757430986,5377.996596712779,0.0,-60.63518376484312,-7.398242803881807e-06,-0.11485967780452404,5234.174511204939,-5.058432979582221,0.0,0.0,0.0,0.0,64.7999999992644,0.010318269148094422,64.7999999992644,0.0,-0.36560993390992835,0.0,0.0,3891.149999946356,5.220000000003893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.333214973332,17.422560474950842,0.0,0.0,0.0,0.0,6.000009999980421,0.0,6.000009999980421,0.0,0.0,999.0000000006985,0.9999999999809006,0.0,-79.77368526115515,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0000000000000009,imu,-0.580208216,9.7995373224,-0.9911391896,-1.15881358,4.07440594,-2.25521494,-66.80547085812788,126.42618005109088,92.08657551038608
508.976491,54900.67835496621,-809.6601631482008,-647.8767298454768,-44.21163027991952,-317.8315491179356,1574.052916759806,92841785174.93768,750851645.1584473,-7.437870977942118,1573.2358467364793,-58839377200.47149,3147.4536573530927,-317.8316590227925,126003989077.44641,334.93307840963854,27.144605929036704,-6966.126333902037,-393.74154588472305,54926.453458768534,-761.4001827726559,-6974.857398151065,-4069.1645940006565,-8245820057562.538,-5343.173618612714,0.0,1553.3780412073072,1304090.1024548535,464222662626.1854,21457.152295217158,-379.1370591625225,-1998.4692526117012,-68.49841827361935,421.9840975308907,768.385494406928,0.0,7.482565578181063e-10,0.0,4.744714414071306e-09,5396.3985492638,6.173444380918396,5396.3985492638,0.0,-60.722858061644764,-7.426714425740016e-06,-0.11525947815384215,5234.013143770862,-5.058785249484345,0.0,0.0,0.0,0.0,64.79999999926804,0.010354184690347244,64.79999999926804,0.0,-0.3668825387266613,0.0,0.0,3891.1499999468215,5.22000000000412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.384289606009,17.422648214373112,0.0,0.0,0.0,0.0,6.0000099999815575,0.0,6.0000099999815575,0.0,0.0,999.0000000009313,0.9999999999807301,0.0,-79.13526889747182,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.000000000000001,imu,-0.601143564,9.800733628,-0.960035244,-0.8821679099999999,4.02206757,-2.29259949,-66.80343962133806,126.42663081528582,92.09265906453354
508.982672,55051.077645689955,-811.5675099622321,-649.9392430390144,-44.31352762700271,-318.5770132297161,1577.8602104148279,93118222990.32568,753051916.7771606,-7.456022377446812,1577.041142797635,-59014639269.79535,3154.8084061267386,-318.57712340591524,126378557901.60504,335.7866435349307,27.210955676384188,-6984.136210211291,-394.63571910755377,55076.92418139014,-763.1972947653737,-6992.889289567835,-4078.6416458328385,-8270464809463.414,-5355.494211169986,0.0,1557.2955381669608,1307646.63036467,465606063819.62866,21511.646114417734,-380.0589486042023,-2003.6135778952503,-68.65578109107071,421.8476354237646,769.8842377857909,0.0,7.501528105641613e-10,0.0,4.756738603851443e-09,5409.333336205611,6.187627944617905,5409.333336205611,0.0,-60.78425451574368,-7.44673330823742e-06,-0.1155405063434325,5233.899450452998,-5.0590328725595555,0.0,0.0,0.0,0.0,64.79999999926804,0.010379430490744095,64.79999999926804,0.0,-0.3677770797852674,0.0,0.0,3891.1499999465887,5.220000000003893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.420215866063,17.422709927079268,0.0,0.0,0.0,0.0,6.0000099999815575,0.0,6.0000099999815575,0.0,0.0,999.0000000008149,0.9999999999807869,0.0,-78.68539848855883,gaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-1.0,imu,-0.5549698895832206,9.73215911208038,-0.9675291526121456,-0.6750724974406928,4.056100846795384,-2.4072995324453546,-66.80204644198342,126.42694905998857,92.0969109116829
