CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
10.9394,0.00414457,1898.3,7.67052,0.000130472,-0.503668,-179.761,1281.34,-0.000201281,-0.50357,-177.582,0.0166929,0.000130472,0.22591,-8.56723e-05,-0.00328003,4.61263,0.00098449,10.939,0.0018097,4.61282,-179.761,0.0454198,0.00997148,0.0,0.371814,0.495,0.0,-1.0,0.27106,0.0820114,1.77041,1879.6,13.1265,0.0,0.0,0.0,0.0,21.8396,-0.159309,21.8396,0.0,16.7201,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5863e-10,0.377384,6531.33,655.682,0.0,2.27756e-12,0.0,2.21285e-17,54.0,-0.0339604,54.0,0.0,1.4415,0.000119998,-0.30642,6873.01,-274.464,0.0,-5.00801e-09,0.0,-1.06593e-08,48.4992,0.0275752,48.4992,0.0,-1.30319,999.0,999.0,1.0,17.27268386992593,gaze,0.48135691457102703,0.41840842523846367,10.565541116965154,131.76579354797153,1086.3208324733894,32.607872434744884,-6.856766772107452,-29.223768941074436,0.016497589241553992,0.11101175610937099,0.9915802109430599,4.498282154772257,-32.30327813691666,-6.420769036985875,-26.382911245013425,0.06389105991396263,0.12906442553839045,0.9876926007795134,4.670353238202849,0.3992224226701657,-6.620620267712623,-27.836208584691004,0.06120718955343082,0.12071687773853486,0.9876250338207381,4.558498452109275,22.84507715781832,False,-0.5215535587247625,imu,-0.4040622274594791,-9.7807786276909,1.4196207166958998,0.43607858024304924,2.174450498121277,-3.8670300388189003,80.01222597172925,-24.197063734882075,136.96121091795223
10.87776266663716,0.007079397459447229,1898.3009398610743,7.670475441315035,-5.740731125288711e-05,-0.5061956624625934,-179.76042215042307,1282.6981679106516,-8.231009211304945e-07,-0.5060956194417041,-177.35504077510487,0.021504444109825438,-5.740731125288711e-05,0.34579445289855754,0.0005669362433225411,-0.003330094912754954,4.637984689911356,0.0003490500686645141,10.877317618178973,0.004722815559303119,4.638185677829874,-179.7620077490803,0.16552662868020768,0.003509927655886272,0.0,0.36349414922824835,0.3717247141274262,-0.03406357144295378,-0.6612129471221752,0.27098378013866775,0.18121214635578017,1.7620172371633478,1879.6084777770657,13.121585522370344,0.0,0.0,0.0,0.0,21.807831034670162,-0.15858171694155118,21.807831034670162,0.0,16.623712428204932,0.0,0.0,1256.0900000000113,-0.09666210000000112,0.12373600000000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.985584775683232e-10,0.37739084858725375,6531.324950999632,655.6831277030519,0.0,-2.7926259546121637e-12,0.0,-2.7143159944165322e-17,54.00000000000033,-0.03396595721107031,54.00000000000033,0.0,1.4415267100050637,0.00011998512287372089,-0.3064199257137976,6873.010745115752,-274.46629058323066,0.0,-3.2209558962735844e-09,0.0,-1.0659415663524247e-08,48.499157254128406,0.027579435791592756,48.499157254128406,0.0,-1.3031896463042931,999.0000000000084,999.0000000000084,1.0000000000000118,17.270810552910824,gaze,0.481357404913894,0.4184127335196094,10.567515077480111,131.73648577217145,1086.306073558338,32.60788053447426,-6.856804076277241,-29.22371940181284,0.016495567565398616,0.11100795874810422,0.9915795899071175,4.498303947874605,-32.30332020049899,-6.420840067707245,-26.38286780747744,0.06389028539217856,0.12905853252242303,0.9876920980742274,4.670374380324419,0.3991100369277723,-6.620725604591736,-27.836155689723064,0.06119759239047932,0.12070762180901261,0.9876248885330534,4.558531077008785,22.63917296251941,False,-0.5212531828121795,imu,-0.4040805389636423,-9.780768784730068,1.4196498898622534,0.43621047500419563,2.1742922582438315,-3.8669578756778336,80.25012199999999,-24.51819160000002,137.2028392
10.94591367686559,0.0070407445663434,1898.29019710081,7.670440864919302,-1.9353835326430126e-05,-0.5049450900099762,-179.7597136285824,1285.426032146366,4.241286594562998e-07,-0.5048453939567855,-177.27817891926375,0.019330425385654645,-1.9353835326430126e-05,0.38478350069173684,0.0005463866351790958,-0.003318416933119812,4.6439153661042605,0.0004393058241345738,10.945464754192713,0.00467698888243251,4.644114610430814,-179.76200510677677,0.21420712129763733,0.004435771572176284,0.0,0.36398106587219786,0.39211795963280455,-0.04369510722989452,-0.6055804081243207,0.2710059062529342,0.1716948045361789,1.7536074877762502,1879.6244036264582,13.166585921052931,0.0,0.0,0.0,0.0,21.806666079188872,-0.15782501880291597,21.806666079188872,0.0,16.545562485776475,0.0,0.0,1256.090000000011,-0.09666210000000111,0.12373600000000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.848532105291971e-10,0.37739098799843807,6531.211310692139,655.7290157204252,0.0,-2.7049471358764703e-12,0.0,-2.6292907231916574e-17,54.00000000000032,-0.033966018601347694,54.00000000000032,0.0,1.4415272363671132,0.00011948705379276189,-0.3064199316368381,6872.977935696012,-274.57136512920886,0.0,-3.1801991002836203e-09,0.0,-1.066348987114189e-08,48.499160798682226,0.027579450444816973,48.499160798682226,0.0,-1.303189590435262,999.000000000008,999.000000000008,1.0000000000000115,17.260496213183384,gaze,0.4813929704227787,0.4186515973190169,10.65329442127933,130.17527259509262,1085.561641824215,32.608163050386864,-6.8588751645236545,-29.220870470690794,0.016367189535122624,0.11079859045845565,0.9915461725931046,4.499559928779627,-32.30589049943368,-6.424805371940763,-26.380403851623193,0.06383001341362053,0.12873090363474582,0.9876661708755609,4.671592445357615,0.3925875699957521,-6.6265992421616176,-27.833136326631767,0.060641056227777095,0.1201931619976106,0.9876189399420979,4.560393777900901,13.447630844036627,False,-0.5043072469729833,imu,-0.3738455000000001,-9.7516850984,1.3865181904,0.28423005,2.67622377,-4.21416536,80.02809875003045,-24.19529471637931,136.94707469275934
10.949099059415468,0.007038874299300892,1898.289682943817,7.670439197001648,-1.7564812181592694e-05,-0.5048863802871927,-179.7596807381756,1285.5562540169033,4.828767723024459e-07,-0.5047867005676621,-177.2745028420364,0.019226603514183763,-1.7564812181592694e-05,0.388354035233723,0.0005454017288551581,-0.0033178671631828886,4.644201797431159,0.0004435579795248447,10.948649955313549,0.004674792118662085,4.644400959886441,-179.7620048419859,0.2169146777730137,0.004479384963159653,0.0,0.3640049342069295,0.39307714269806143,-0.04411641265173732,-0.6030310760027564,0.2710069706836327,0.17124360898964447,1.7532051190437494,1879.6251539389875,13.168745545472127,0.0,0.0,0.0,0.0,21.806620447780634,-0.15778881410184215,21.806620447780634,0.0,16.541821408084424,0.0,0.0,1256.0900000000113,-0.09666210000000111,0.12373600000000119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84203960718083e-10,0.3773909945699271,6531.2058731805155,655.7312107086383,0.0,-2.7008029669208466e-12,0.0,-2.6252719077662953e-17,54.00000000000032,-0.03396602151102346,54.00000000000032,0.0,1.4415272611780117,0.00011946327432290963,-0.3064199319069482,6872.976365394448,-274.57639241130033,0.0,-3.178250482696208e-09,0.0,-1.0663684791913066e-08,48.49916096793649,0.02757945114167143,48.49916096793649,0.0,-1.3031895877088129,999.0000000000081,999.0000000000081,1.0000000000000115,17.260002196012064,gaze,0.4969159274602603,0.4172405784704992,9.904872170862486,130.307056762023,1085.650976152586,32.22238710901943,-6.846438755720844,-29.15244200761228,-0.0173376319226687,0.1139598300940871,0.9933340644739014,4.544973850250244,-32.67179639628726,-6.407175718303725,-26.41121861184085,0.0354406005725235,0.1300805162101372,0.9908698315790844,4.708723545074463,-0.1744707738657361,-6.604871705604208,-27.838326184332324,0.0118855702492781,0.1239778075197966,0.9918511606957182,4.614025020599366,13.469933511293595,True,0.0,imu,-0.40515576313587925,-9.780190045615589,1.4213670312305373,0.44398812751759376,2.1650571102221834,-3.8626581562359785,80.02883636015878,-24.195212016030915,136.94641551498142
10.898,0.00295969,1898.28,7.67043,0.000138814,-0.502711,-179.761,1286.49,-0.000154917,-0.502613,-177.072,0.0144716,0.000138814,0.767324,0.000929859,-0.00327494,4.63119,0.00091376,10.8976,0.000809372,4.63138,-179.761,0.841492,0.0100049,0.0,0.375106,0.495,0.0,-1.0,0.271101,0.0813313,1.7526,1879.62,13.2232,0.0,0.0,0.0,0.0,21.8443,-0.157707,21.8443,0.0,16.5483,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65948e-10,0.377383,6531.1,655.773,0.0,9.70299e-13,0.0,9.332060000000001e-18,54.0,-0.0339595,54.0,0.0,1.4415,0.000119006,-0.306419,6872.95,-274.672,0.0,-5.01844e-09,0.0,-1.06674e-08,48.4992,0.0275751,48.4992,0.0,-1.30319,999.0,999.0,1.0,17.252688569753413,gaze,0.481440038845056,0.41886623780561943,10.677774807921773,128.93988730494493,1080.1933945512587,32.608116649858424,-6.860741409398888,-29.21812578754236,0.016222461969389063,0.1106125601288284,0.9915179751084151,4.500774950127206,-32.30862968402366,-6.4284175563316595,-26.378089218585274,0.0637445998434668,0.12843487379625623,0.9876463801621445,4.672770154108,0.3862008012584773,-6.6319374909866555,-27.830266594498607,0.06009687360079033,0.11972857066335887,0.9876173967657117,4.56216514277672,8.15424760533367,True,-0.48855471283062707,imu,-0.4060505039907987,-9.779707251745544,1.4228023688368245,0.4505113081231355,2.1574598745190356,-3.8589835672447013,80.04245233461027,-24.193677020740473,136.93420980482156
11.01334334524384,0.006999839438604581,1898.2790638125323,7.670404485199794,1.8732963063035122e-05,-0.5036969597671173,-179.7590218483984,1288.2391752367394,1.6771452822880454e-06,-0.5035976118805144,-177.1986573177975,0.017087105675339363,1.8732963063035122e-05,0.49325634929429085,0.0005250343782664438,-0.0033066976048387125,4.650170170526113,0.0005300121930889189,11.012890574805173,0.0046293541614618365,4.6503676740376,-179.76199659609657,0.27891399658523225,0.005366019429611782,0.0,0.36450928379084735,0.4125464598235615,-0.0519401645342948,-0.5526650726106832,0.27102906398505383,0.16201279522040765,1.74489760027821,1879.640411044106,13.213466104963288,0.0,0.0,0.0,0.0,21.80587886329951,-0.1570413106908137,21.80587886329951,0.0,16.464541770517773,0.0,0.0,1256.0900000000113,-0.0966621000000011,0.12373600000000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709303116779493e-10,0.37739112825680543,6531.093599601662,655.7765188438282,0.0,-2.616268030864404e-12,0.0,-2.5432926281961027e-17,54.00000000000032,-0.033966081027515645,54.00000000000032,0.0,1.441527765908099,0.00011897334230241821,-0.30641993721874033,6872.943933243563,-274.6801880073243,0.0,-3.1380479271245035e-09,0.0,-1.0667709026265608e-08,48.49916445561682,0.02757946544318866,48.49916445561682,0.0,-1.3031895303536383,999.0000000000081,999.0000000000081,1.0000000000000115,17.249791660021383,gaze,0.48144554127696265,0.4188874938674292,10.677091901957981,128.8297019482342,1079.370266852313,32.608095341755906,-6.860926518497094,-29.21784368960839,0.01620649476221341,0.1105942545169031,0.9915152846860474,4.500900107591507,-32.308924866573946,-6.428778005307007,-26.37785438891738,0.0637344010079671,0.1284054672427667,0.9876446156004572,4.672891438628783,0.3855390330064038,-6.632469494750946,-27.82997367362331,0.06004052753221979,0.11968243415966504,0.9876174558275386,4.562346017467976,7.743694861186061,True,-0.48696559210005225,imu,-0.3570972216000001,-9.766638918400002,1.3859200376,0.32909151,2.48182411,-4.19173463,80.04389268730537,-24.193513681924326,136.93291438070924
11.077598216609632,0.006958073544391383,1898.2679246566483,7.670367540342563,5.5486466622803484e-05,-0.5024962677286973,-179.75837166204798,1291.0404320512391,2.89124059321184e-06,-0.5023972567296305,-177.11930132230333,0.014852891630701014,5.5486466622803484e-05,0.6545960057861786,0.0005036227019971298,-0.0032953568967571856,4.656538117757186,0.0006179222746758759,11.077141764320906,0.004581560874369978,4.656733946110921,-179.76198235413935,0.35284615185921786,0.006267366341927777,0.0,0.3650613854569108,0.4322763252909958,-0.05824275995060975,-0.504460982587756,0.2710524579475915,0.15250993712184677,1.736189343432972,1879.6559323526994,13.260609686092634,0.0,0.0,0.0,0.0,21.80550051153507,-0.15625774534394957,21.80550051153507,0.0,16.38345478186406,0.0,0.0,1256.0900000000108,-0.09666210000000106,0.12373600000000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572822919120481e-10,0.37739126436099263,6530.975892027725,655.8239913730672,0.0,-2.529738814950455e-12,0.0,-2.4593765587976566e-17,54.0000000000003,-0.03396614228101656,54.0000000000003,0.0,1.4415282797448643,0.00011846187471341097,-0.3064199422563135,6872.909913755976,-274.7889917519951,0.0,-3.0959684792012457e-09,0.0,-1.0671927040779256e-08,48.499168097620704,0.02757948025895181,48.499168097620704,0.0,-1.3031894681067873,999.0000000000076,999.0000000000076,1.000000000000011,17.239066198895912,gaze,0.4815136617533381,0.419111909901576,10.635777802905636,127.8407097866233,1070.2239240819933,32.60767120036123,-6.8628843967092275,-29.214742620130334,0.016018435420511342,0.11040238415984785,0.9914880966025381,4.502279361163846,-32.31232649361528,-6.432616115121472,-26.375308115462232,0.06360597732159178,0.1280939237610893,0.9876283151266246,4.67422771481094,0.37820310584876277,-6.638126167576436,-27.82677689944132,0.05941636541639938,0.11919382430668432,0.9876206075813455,4.56432094719275,4.369226733993916,True,-0.46984203402482094,imu,-0.3523119992,-9.783985349600002,1.4002757048,0.33656842,2.42200883,-4.11696553,80.0593244634167,-24.191751400495704,136.9189821636203
11.103655647542544,0.006940276026699479,1898.2632432619603,7.670351853313821,7.053397058725014e-05,-0.5020058460795299,-179.75811061629707,1292.2138974142813,3.3898382818018907e-06,-0.5019069732807125,-177.0860259945663,0.013917091266863801,7.053397058725014e-05,0.732632193584414,0.000494611790572412,-0.003290704320590378,4.659246957891057,0.0006540282977405478,11.103197697436558,0.004561437926700011,4.65944210190864,-179.7619746962927,0.3853481614287039,0.0066374960611515705,0.0,0.36530035514447007,0.4403587252908684,-0.06028149861157183,-0.48559478343889856,0.2710623546685985,0.14857110978106633,1.7325315571857105,1879.6623107019975,13.280491372602178,0.0,0.0,0.0,0.0,21.80545921080102,-0.1559286180828523,21.80545921080102,0.0,16.349371385645902,0.0,0.0,1256.0900000000108,-0.09666210000000104,0.12373600000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.516298782689974e-10,0.3773913203159629,6530.9264442373415,655.8439254135118,0.0,-2.4940217659574212e-12,0.0,-2.4247372889789265e-17,54.00000000000031,-0.03396616766688723,54.00000000000031,0.0,1.441528490986617,0.00011824767470177077,-0.30641994421478375,6872.895617122107,-274.8346943948406,0.0,-3.078313232607899e-09,0.0,-1.0673698684497568e-08,48.49916962317597,0.02757948642875685,48.49916962317597,0.0,-1.3031894413311491,999.000000000008,999.000000000008,1.0000000000000113,17.23455417569645,gaze,0.4968338348148592,0.4173425106865514,9.924169687022202,127.9982961886041,1067.517740409552,32.22859659005838,-6.849121647910904,-29.13428434115223,-0.0174917612120952,0.1135868391781383,0.993374082737827,4.547107696533203,-32.67942043090458,-6.413583880266365,-26.38497762224043,0.0359315136327863,0.1303238411600058,0.9908201767996848,4.71134614944458,-0.2098222757189454,-6.614186577720581,-27.811949373925643,0.009658256263031,0.1232884825915882,0.9919518574163586,4.622733306884766,4.388600323139022,True,0.0,imu,-0.4075746695754751,-9.778882166426218,1.4252617837857682,0.46173651426413265,2.144714024102984,-3.8525098420536357,80.06570033958705,-24.191016398651666,136.91319654123635
10.8952,0.00641845,1898.26,7.67034,0.000153502,-0.501802,-179.761,1291.7,0.000147866,-0.501704,-177.181,0.010793,0.000153502,0.475639,0.00058492,-0.00326962,4.64995,0.000955464,10.8948,0.00417962,4.65014,-179.761,0.124936,0.00996134,0.0,0.371814,0.495,0.0,-1.0,0.271142,0.0806716,1.7349,1879.64,13.3189,0.0,0.0,0.0,0.0,21.8489,-0.156152,21.8489,0.0,16.3779,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00103e-10,0.377384,6530.88,655.863,0.0,-3.05332e-13,0.0,-3.1427100000000007e-18,54.0,-0.0339675,54.0,0.0,1.4415,0.000118044,-0.306419,6872.88,-274.879,0.0,-4.66861e-09,0.0,-1.06754e-08,48.4992,0.0275813,48.4992,0.0,-1.30318,999.0,999.0,1.0,17.232693280958745,gaze,0.4815789147171737,0.4192830327868741,10.565905478665409,127.34605381574761,1066.6869666045823,32.607083468070606,-6.8643820963468345,-29.212214914598707,0.015849182013936376,0.1102579293970048,0.9914689809847449,4.50340822807108,-32.31529889739302,-6.435586057555121,-26.37327740890684,0.06348050917992239,0.12785493641439535,0.9876189785170748,4.675321079200406,0.3721456857432183,-6.6424924549796085,-27.82420079860591,0.058901556893347216,0.11881924935102356,0.9876263697511275,4.565913909282512,2.763992968913545,True,-0.45632710488750156,imu,-0.40794697585233736,-9.778680089391418,1.4258654444013028,0.46450121179441856,2.1416401711587847,-3.8508854816826603,80.07138957690252,-24.190356950900735,136.90801896621863
11.13873817526501,0.006915457687070604,1898.256776601084,7.67033002991008,9.093607399642076e-05,-0.5013420723264044,-179.75776164421313,1293.83131350347,4.067382240431111e-06,-0.5012433871715525,-177.04014214183726,0.01262756816867942,9.093607399642076e-05,0.8455450180089287,0.00048215414842629344,-0.0032843868872495085,4.663020429264355,0.0007030940147678354,11.138278203876984,0.004533607071781261,4.663214646960141,-179.76196251987943,0.4306313092368949,0.0071404122353069584,0.0,0.3656371277392236,0.4513215181630066,-0.06249035559060229,-0.46087049561811505,0.2710760874183684,0.14318352734132767,1.7274808996855842,1879.670982931112,13.308020200134836,0.0,0.0,0.0,0.0,21.805513186914357,-0.15547415927161456,21.805513186914357,0.0,16.302286233771458,0.0,0.0,1256.090000000011,-0.09666210000000106,0.12373600000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439023376102971e-10,0.37739139641180286,6530.858160154167,655.8714445256238,0.0,-2.445308654000026e-12,0.0,-2.3774932788240914e-17,54.00000000000032,-0.03396620238890968,54.00000000000032,0.0,1.4415287782583677,0.00011795252138213038,-0.3064199467694779,6872.875869194943,-274.8978020738425,0.0,-3.0539545490290864e-09,0.0,-1.0676144911462062e-08,48.49917172557684,0.027579494896323855,48.49917172557684,0.0,-1.3031894037625424,999.0000000000078,999.0000000000078,1.000000000000011,17.228317160520863,gaze,0.4815968955158504,0.4193251481067313,10.544321768797257,127.26475911307158,1066.6079840163165,32.606900673756826,-6.864751395457193,-29.21156925849941,0.01580379546384368,0.11022264447075467,0.9914645098394329,4.5036972427649555,-32.3160851007812,-6.436323249443822,-26.372764738799727,0.06344565361678152,0.12779591300580387,0.9876171273229105,4.675600968064043,0.37058793874446133,-6.6435746828326545,-27.82354677219979,0.058769243756992585,0.11872677524578842,0.9876282732337601,4.566318571661786,2.4743022992046373,True,-0.4529350650838041,imu,-0.361882444,-9.797742864000002,1.4128369136,0.16459949,2.36219355,-4.04967334,80.07440188001797,-24.190006371307767,136.90527171551352
11.19679313906088,0.006872022405203934,1898.2456218824166,7.670291970976912,0.00012509394518005605,-0.5002339938160443,-179.7571906878867,1296.6119973510342,5.205966584523697e-06,-0.5001356235399551,-176.96123012937898,0.010411968691030657,0.00012509394518005605,1.0417599781324616,0.00046064128284754657,-0.0032737849689596574,4.6696152921277,0.0007855441768343383,11.19632980987805,0.004485513318516991,4.669807963289139,-179.76193723900076,0.5073386073195666,0.007985334789692678,0.0,0.3662360037951133,0.4696867694113429,-0.06463190127696754,-0.42181428386232883,0.27109994062008264,0.13403530436646802,1.7187745664557943,1879.685570763092,13.355678952438858,0.0,0.0,0.0,0.0,21.805899484373167,-0.15469075924739592,21.805899484373167,0.0,16.22105916085574,0.0,0.0,1256.0900000000108,-0.09666210000000104,0.12373600000000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.307900505930936e-10,0.3773915244460574,6530.740431801342,655.918867087181,0.0,-2.3629673585678702e-12,0.0,-2.297632969422683e-17,54.0000000000003,-0.03396626134949721,54.0000000000003,0.0,1.4415292615880175,0.00011744539392457109,-0.3064199507756899,6872.841807606288,-275.0065932593017,0.0,-3.01201975923019e-09,0.0,-1.0680361641617741e-08,48.499175338650524,0.027579509352568494,48.499175338650524,0.0,-1.3031893374177326,999.0000000000077,999.0000000000077,1.0000000000000109,17.217546949666527,gaze,0.4816947754665776,0.4195274049652554,10.42088557237577,127.1235160958417,1069.1350851162852,32.60579398032849,-6.866529182366509,-29.208327052336355,0.015563444773612534,0.11005479162162837,0.9914444388903028,4.505152650640156,-32.32018883984395,-6.439901144753644,-26.370225165423808,0.06325439900533626,0.12751122195006123,0.9876109180630739,4.677010256046341,0.36270510269502526,-6.648817796119503,-27.82028556119625,0.05810012749010216,0.11828096022478324,0.9876403295963007,4.568337959567251,1.5553749744712946,True,-0.43625111293497987,imu,-0.3624805968,-9.798341016800002,1.4194165944,0.14964567,2.2500399,-4.0197657,80.08912550205477,-24.188277937684898,136.8917832675021
10.8885,0.00414073,1898.24,7.67025,0.000162574,-0.500945,-179.761,1296.89,6.83182e-06,-0.500846,-176.838,0.00787898,0.000162574,0.399805,0.00121425,-0.00326449,4.66862,0.000961104,10.8881,0.00189906,4.66881,-179.761,-0.443206,0.00942841,0.0,0.375106,0.495,0.0,-1.0,0.271183,0.0800119,1.71721,1879.66,13.4146,0.0,0.0,0.0,0.0,21.8536,-0.154597,21.8536,0.0,16.2074,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65742e-10,0.377385,6530.66,655.953,0.0,-1.58096e-12,0.0,-1.56175e-17,54.0,-0.0339756,54.0,0.0,1.4415,0.000117082,-0.306418,6872.82,-275.085,0.0,-4.31877e-09,0.0,-1.06834e-08,48.4992,0.0275874,48.4992,0.0,-1.30318,999.0,999.0,1.0,17.21269800358158,gaze,0.4817704973783443,0.41966049024436786,10.325699336789803,127.2725539760263,1070.7867928945002,32.60484118413833,-6.867703188887084,-29.206054685901744,0.015383324178146805,0.10994591530041005,0.9914326088540398,4.5061767824545536,-32.323211188160904,-6.442292315873072,-26.36847789656332,0.06310512488880166,0.127322684763123,0.9876094652011956,4.6780018226479845,0.35712358585933646,-6.652312660510642,-27.818021448825835,0.05762676654116374,0.11798594041897,0.987651126880824,4.5697416361774605,1.2910932184857724,True,-0.42488763634667515,imu,-0.4097541856619693,-9.777696002070043,1.4288131193441205,0.47805681287668683,2.1269571375215746,-3.842744051734209,80.09906570433462,-24.187096235937414,136.8826179667237
11.240024605648218,0.006837537075848087,1898.2369037184155,7.670261865845345,0.0001508904915982678,-0.49940009445806827,-179.75677106697788,1298.7775115858221,6.069660809331794e-06,-0.4993019626164743,-176.8997712239848,0.008688256824694348,0.0001508904915982678,1.1848290994029047,0.00044381090738122495,-0.0032657561519799597,4.674844821514209,0.0008480793800837567,11.239558764309693,0.004447854451437252,4.6750363287403065,-179.76191379380384,0.5638294723900047,0.00862601672666738,0.0,0.3667196535273239,0.48356546924870863,-0.06484361968685083,-0.39439977947492755,0.27111872467659487,0.12701297058325156,1.7119754181515123,1879.6966512791068,13.393074456903404,0.0,0.0,0.0,0.0,21.806450043449697,-0.15407896598473225,21.806450043449697,0.0,16.157572105354383,0.0,0.0,1256.0900000000104,-0.09666210000000103,0.1237360000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.207315241606414e-10,0.3773916217076455,6530.648473210251,655.9558889547238,0.0,-2.3000815251471813e-12,0.0,-2.2366399040344e-17,54.0000000000003,-0.033966306615487,54.0000000000003,0.0,1.4415296287361916,0.00011705080421223839,-0.30641995356433394,6872.815189268353,-275.09155990883005,0.0,-2.979320668166896e-09,0.0,-1.0683654659006016e-08,48.49917815059271,0.027579520519272108,48.49917815059271,0.0,-1.303189284254725,999.0000000000074,999.0000000000074,1.0000000000000107,17.20911921353964,gaze,0.4966650835079674,0.4178357360462596,10.33456879647952,127.7844328881594,1071.051148559484,32.23872088805533,-6.854004496966077,-29.11924100464773,-0.016788248698019,0.1126519807400888,0.9934926703005856,4.547138690948486,-32.68690342027822,-6.421919987796565,-26.36422419346212,0.0359080003208531,0.1301225126216513,0.9908474893857206,4.710525512695312,-0.2208067160487381,-6.623851512161101,-27.78575933181004,0.0092423198318936,0.1224330351049168,0.9920549264491488,4.6260027408599855,1.944456335933378,True,0.0,imu,-0.4098400491747024,-9.777649109298048,1.4289539232935071,0.47870669370937824,2.1262698057593075,-3.8423461906418996,80.1003831617345,-24.186938668698655,136.88139950626572
