Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter
gaze,445.688587,0.489930776578734,0.5049921082994748,38.95172063845948,25.8698084825451,1702.655892238786,32.52116601589344,-12.63474496396487,-31.29866218436261,0.005506448695112201,0.01649203869105757,0.9998488344157735,4.112239360809326,-29.19494387684599,-10.28111544900834,-29.56011535940289,0.03750330032655268,0.02655992313290106,0.9989434783549022,4.704657077789307
gaze,445.70868,0.4904203587913448,0.5046301362116342,36.79705768327025,26.32881774768626,1684.210766829345,32.51320425772605,-12.63424460599225,-31.29491562384868,0.00442410365691602,0.01679434625364297,0.9998491772466214,4.120266914367676,-29.21139241819459,-10.27886783888771,-29.55645306771977,0.03655186080522354,0.02725493410558046,0.998960024244502,4.702144622802734
gaze,445.728661,0.4909768432328792,0.5041393057613867,35.28267678428531,27.68370477344207,1706.143876727993,32.50707746975798,-12.63412767713633,-31.29105088413722,0.003688292467887655,0.01713086572991322,0.9998464531806946,4.128702640533447,-29.22927360779182,-10.27664628465095,-29.55350002052755,0.03504211346278912,0.02792130648709752,0.9989957211760794,4.697641849517822
gaze,445.748752,0.4913579749182543,0.5041737880769068,33.72108467887134,27.47262071768664,1696.65221738783,32.50012603477619,-12.63600419592886,-31.28684175047813,0.002812002561202093,0.017100038822346,0.9998498293813277,4.134198665618896,-29.2434249521158,-10.27718556390241,-29.55091116120176,0.03433718108305088,0.0279576829424421,0.9990191819778836,4.699503421783447
gaze,445.768733,0.4919644451762235,0.5036686328411576,32.45605925317204,29.31915294051231,1744.836211159523,32.49385511123881,-12.63536907229352,-31.28264551833233,0.002111266585067273,0.01757656505089658,0.9998432911783819,4.139616012573242,-29.26287837735437,-10.2762785467437,-29.54816113901122,0.03262094555756395,0.02833767737917262,0.9990659887873696,4.699254035949707
gaze,445.788824,0.4925215952663997,0.5035608443493073,30.54277860506242,29.69319219681948,1752.642534638957,32.48399493165731,-12.6360654869122,-31.27687325806723,0.0008947131736445487,0.01787519995176401,0.9998398255295803,4.148053169250488,-29.278305847768,-10.27716405800361,-29.54604125393655,0.03155593066593299,0.02825921585894149,0.9991024171519378,4.703763484954834
gaze,445.808805,0.493307796578599,0.5032953607915331,28.113608752365,30.79012206108713,1782.654462510797,32.47236078531367,-12.63676153405456,-31.26982308724813,-0.0005686014803151783,0.018327640114226,0.9998318730167588,4.157687187194824,-29.29584473228426,-10.27726617917657,-29.54444336504488,0.02982142012619533,0.02825426271380869,0.9991558334615057,4.703796863555908
gaze,445.828897,0.4938740407549507,0.5033484074731727,26.12224502692048,30.86248629118298,1792.257044221998,32.46059973013538,-12.63854333743551,-31.26222024773949,-0.001923311592603018,0.01863554696049096,0.9998244932296874,4.167580127716064,-29.30940892635035,-10.27914466703798,-29.54321935094401,0.02885306377750387,0.02778319853395664,0.9991974752719676,4.707101345062256
gaze,445.848878,0.4947193879255519,0.5034704002343225,22.95064689035111,30.66958902485937,1794.465193639139,32.44599485031773,-12.64204746219378,-31.2537970179487,-0.003740427547073016,0.01863976915958446,0.9998192677716521,4.178836822509766,-29.32578705963829,-10.28024612722292,-29.5419291528826,0.027181813058968,0.02751545360279918,0.9992517444827702,4.706590175628662
gaze,445.868969,0.4955248735310288,0.5036453379742902,20.24924907195028,30.861703829298,1826.253088860064,32.43121583519407,-12.64441092906475,-31.24474612106565,-0.005414673339709034,0.01888737394019159,0.9998069555760591,4.187201023101807,-29.34307613217371,-10.28420450868454,-29.5402589105137,0.02556475024897474,0.02668910581116187,0.9993168342301195,4.708752632141113
gaze,445.88895,0.496392655971034,0.5037922929900063,17.10899419049464,30.94802457582687,1848.635091198913,32.4147648821714,-12.6479141690749,-31.23456733259018,-0.007143687328686284,0.018943770158698,0.9997950296453391,4.194769859313965,-29.36063077933816,-10.28722796825625,-29.53797788636339,0.02373211992012578,0.02618636370669451,0.9993753353169758,4.708874225616455
gaze,445.909042,0.497052540355855,0.5040043165017657,14.62501911249329,30.70485252849938,1860.683765814229,32.39838928059051,-12.65118090070536,-31.22450783945136,-0.008542693825981511,0.01896629120918655,0.999783627681492,4.201802253723145,-29.37633367254119,-10.29066671526681,-29.5355964795659,0.02241734772606593,0.02562361047529469,0.9994202785150695,4.713463306427002
gaze,445.929023,0.4985681956103897,0.5043012400759591,8.428645377872472,29.27249010881498,1809.366428521582,32.35493028975948,-12.65201467844077,-31.20510541501712,-0.01239069741782355,0.01931459278085743,0.9997366738912851,4.210273265838623,-29.40371814101525,-10.2954607697909,-29.5314289611105,0.01995962441571183,0.02496631577613633,0.9994890176834111,4.718090534210205
gaze,445.949114,0.4999814792540027,0.5038499133978506,3.100887022223223,30.88344741444968,1844.805331190949,32.3267617927625,-12.64730689655605,-31.19596487261018,-0.01508544923180613,0.02008119926683956,0.9996845375704678,4.214424610137939,-29.43860461580125,-10.29696559354606,-29.52666516822384,0.01686607044560241,0.02507885326796272,0.9995431890551243,4.723798751831055
gaze,445.969095,0.5009261627093725,0.503690437474823,-0.5941164449586456,32.37874398435626,1910.482919911269,32.31429718307935,-12.64974757601929,-31.1917435467854,-0.01614315223292435,0.01939830492767263,0.9996815014803053,4.216061592102051,-29.47056649605057,-10.29431196497188,-29.52320639851812,0.01408039449976112,0.02577509335581947,0.9995686004738393,4.727222442626953
gaze,445.989186,0.5018652292842252,0.503586714569936,-4.417441459524381,32.94133837557274,1927.654389298992,32.29668418909649,-12.64472779702202,-31.19206352560046,-0.01769127478226322,0.01903693221634638,0.9996622499666419,4.215310573577881,-29.50167131054213,-10.28860071918224,-29.52391029863122,0.0117681888793562,0.02630980983770754,0.9995845655255006,4.728549480438232
gaze,446.009168,0.5034758611397074,0.5053237252709863,-9.544269526009506,25.17481563002304,1671.880345932301,32.24307617838031,-12.55697032913962,-31.27784686898563,-0.02389443944580111,0.01847996239941622,0.9995436692577704,4.199985027313232,-29.52352566403268,-10.24903832604497,-29.57364183085063,0.01111085023783598,0.02448068350984652,0.9996385572505111,4.722088813781738
gaze,446.029259,0.5064797486857626,0.555519521215579,-8.695882454389587,-30.68556539135306,692.618538127646,32.21549742538418,-12.35558033223755,-31.54759313978187,-0.03190235227223798,-0.004989152558341974,0.9994785381769075,4.101107597351074,-29.56340644095996,-10.22341115068253,-29.7753042754222,0.004277866296319877,-0.04867601939247741,0.9988054590339673,4.646997451782227
gaze,446.049239,,,,,,,,,,,,,,,,,,,
gaze,446.089312,0.4977493025343921,0.6552735660195917,3.235933154679067,-111.0768823805485,686.285585431162,32.25832984538167,-12.76110333776204,-31.61773393295729,-0.04002067282588633,-0.1355733528359486,0.9899586919399127,3.545979261398315,,,,,,,
gaze,446.109403,0.5107631534852952,0.5990064051865295,-24.88361253157158,-108.0232556231217,1131.17993296232,32.23543715669646,-12.46300183401275,-31.60230951868681,-0.03901180685958493,-0.06956394587756817,0.9968143941373907,3.851263046264648,-29.61146813900205,-10.28926706971331,-29.82994906398727,-0.005860359920103987,-0.09617914841783398,0.9953467876028069,4.464571952819824
gaze,446.129385,0.507209856506429,0.5765235209273075,-7.767258701127355,-37.50691875342093,542.9922528315205,32.24978201439085,-12.28871632602641,-31.56640297184354,-0.0294226687144584,-0.0214452412019307,0.9993369843028478,4.04596996307373,-29.59725895992008,-10.14128104807172,-29.83692470621322,-0.00216757345289495,-0.07018037877927125,0.9975319624251268,4.514938354492188
gaze,446.149476,0.5085184720436771,0.5235617631479936,-30.72163180264134,-12.02522152801971,1858.632223535602,32.22016230960296,-12.31788130432338,-31.41099794929872,-0.03327460262445355,-0.0006607222263073916,0.9994460286910566,4.140542984008789,-29.60339537516383,-9.895760490433007,-29.78132125774952,-0.0006009010537305071,-0.0003110100266568621,0.9999997710953173,4.728106021881104
gaze,446.169457,0.5077945947561296,0.5135589678963292,-28.27153852741266,10.18764667142267,1896.9394127138,32.21375401952752,-12.33237680012,-31.41186399225008,-0.03131093603821061,0.01051518770449404,0.9994543792049493,4.165669441223145,-29.5990027030521,-9.867582908768908,-29.76350216583613,0.0006510379423901176,0.01156677500903628,0.9999328906809136,4.746684074401855
gaze,446.189549,0.5072232646971767,0.511179404126447,-26.2134650079771,15.68332435835416,1916.902654827335,32.2107692439109,-12.37148475629035,-31.37553959905082,-0.02997679386095115,0.01401711978432051,0.999452306107085,4.192551612854004,-29.60527036037738,-9.939433792824207,-29.70975228249403,0.001748014642427353,0.01353679514384492,0.9999068454721387,4.709856033325195
gaze,446.20953,0.507379352507998,0.5092462582870614,-27.14449285171058,20.33644376520454,1940.979564722065,32.20852869717335,-12.39989451970344,-31.3435250043366,-0.0298428157240802,0.01436726787234222,0.9994513434697775,4.192380905151367,-29.61060944356437,-9.977015741241198,-29.67579377012385,0.001018512572787844,0.01760439772189908,0.999844511818207,4.720226764678955
gaze,446.229622,0.5078129051877444,0.5053386193819711,-28.36170375042808,28.85947108717174,1908.465015878618,32.20674427229975,-12.40784149285373,-31.31639106496326,-0.02999451254606845,0.01672834368446966,0.9994100718597437,4.195393562316895,-29.61661078926488,-9.996994956555469,-29.6411102225334,-0.0005622302227776545,0.02458203577391505,0.9996976580018515,4.727880954742432
gaze,446.249602,0.5077832489087033,0.5035379641931877,-26.47955919006991,30.91841455533911,1791.50619905363,32.20694520153481,-12.41328779188398,-31.29817448410027,-0.02991185479458108,0.01766465703626221,0.9993964382738909,4.198661327362061,-29.61687596684735,-10.00945277223215,-29.61541387198644,-0.000539779234298085,0.02856654225869907,0.9995917473157532,4.734245777130127
gaze,446.269694,0.5079417833018964,0.5015975967565157,-25.97510986653311,33.66404990849786,1720.654787250493,32.20354181516773,-12.42080656688037,-31.28075471839526,-0.03069618999023033,0.01980964177469206,0.9993324381870341,4.205603122711182,-29.61577420261019,-10.0215170825888,-29.60062393124108,-0.0004074217692259933,0.03143483346929586,0.999505720470003,4.735782146453857
gaze,446.289674,0.5081993794193733,0.5017030471716301,-25.10777981372732,31.21345515197783,1605.272624383837,32.19877028812132,-12.43877337226249,-31.26756058462439,-0.03157564134949783,0.01902584009127378,0.9993202671227023,4.204370975494385,-29.61683813279193,-10.03032906221839,-29.58668931844477,-0.0006570245071308295,0.03285602805482918,0.9994598790042838,4.737098217010498
gaze,446.309767,0.5084898449044642,0.5009415180884622,-25.18749166603309,31.55543021614004,1550.337063576582,32.19524836647477,-12.45690170177809,-31.24836552261825,-0.03207426393207104,0.0194244966218015,0.9992967179592883,4.211627960205078,-29.62130361551543,-10.0522393307951,-29.57030436350539,-0.001373053121091358,0.03471781270273097,0.9993962118230512,4.726776599884033
