Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter
gaze,343.858288,0.6073252403459821,0.525868679112721,-177.2523376747425,-5.894788277896672,786.0323373683359,-36.27427140336098,-8.486955460020013,-23.26574919543314,-0.1849915700037164,-0.01616514419654376,0.9826071479185694,4.099323749542236,29.97640488196515,-6.747628667852902,-22.76091709166839,-0.2351528340278815,0.02003224438389553,0.9717519507742702,3.950718402862549
gaze,343.87838,0.6000943365953179,0.5328052059908106,-159.0526869603389,-11.99601770541437,756.9062921994712,-36.10397006334188,-8.577177776792198,-23.19400045926611,-0.172314714407599,-0.02512260836807161,0.9847215310672414,4.107152938842773,30.1598476806519,-6.903811673249679,-22.66744687086726,-0.2196247878388964,0.01411828943345677,0.9754822532830585,3.941027402877808
gaze,343.898361,0.5975447577582897,0.5367338683743795,-151.4311884112789,-15.19969795788844,739.6865973722136,-36.05632484578971,-8.635137090746069,-23.14555205649683,-0.1670530503944637,-0.02988240887420321,0.9854949619322161,4.088862419128418,30.2428379279544,-6.983518215934147,-22.6125978570137,-0.2147202067269642,0.01055106452808001,0.9766186092126516,3.938037872314453
gaze,343.918452,0.5970114760384824,0.540567949958492,-134.164266846252,-16.54240723851429,658.9844723983983,-36.05373537464169,-8.682546766422327,-23.10956621032821,-0.1630972221409026,-0.03550184207017056,0.9859710519784777,4.070527076721191,30.28784914220248,-7.023600521820914,-22.58544874425191,-0.2143412813514936,0.01009521737359933,0.9767066610271377,3.940413951873779
gaze,343.938434,0.5968909421139283,0.5417807046962837,-126.298069323332,-16.4860890425488,621.1267248644621,-36.05876474058817,-8.705267027110303,-23.0824232783124,-0.1605639320004975,-0.03748740741633337,0.9863132960807846,4.076393604278564,30.31251785468141,-7.042532184142856,-22.57067002010439,-0.2151322346407526,0.01079608637393772,0.9765252511520031,3.943777322769165
gaze,343.958526,0.5967925866346058,0.5434758092220434,-120.6989567701959,-16.96597257200417,594.1989123911916,-36.0674936866498,-8.724553385531639,-23.05460903496868,-0.1586090356296552,-0.03988280545701482,0.9865356231001031,4.081254005432129,30.32821528965673,-7.059439163274523,-22.55080521490222,-0.2156932285957247,0.01053598412159123,0.97640433437001,3.948511600494385
gaze,343.978506,0.5967171641473531,0.5444189247090674,-119.3018945547488,-17.44036106702202,587.7831948525322,-36.08044079871455,-8.736232808890053,-23.0323266146254,-0.1581103009269527,-0.04107496985700032,0.9865667638796854,4.088687896728516,30.33840193265365,-7.071894956938841,-22.53241906080544,-0.2156467437614452,0.00992651846732166,0.9764209881686299,3.948626041412354
gaze,343.998598,0.5970971627740925,0.5450008670493112,-123.7476362012191,-18.43394415529596,607.2751653974263,-36.09665374344701,-8.742888351939737,-23.01117230431583,-0.1584451886314774,-0.04107575161183269,0.9865130028687197,4.1061692237854,30.34305784036541,-7.10751060396357,-22.49743713938389,-0.2174955925045113,0.00788399848605471,0.9760294615476439,3.942322015762329
gaze,344.018578,0.5972837545359665,0.5463752195232785,-122.2291949574615,-19.14556488069023,598.6599201664329,-36.11126893037586,-8.754472894893404,-22.99169686446825,-0.1586498293694354,-0.04283789318069608,0.9864051634845026,4.096699714660645,30.34778462210457,-7.128576031694369,-22.47441589963917,-0.2176771712789428,0.006982801645814239,0.9759958450655275,3.937970638275146
gaze,344.03867,0.5973613227511482,0.547490402939802,-120.7370356312342,-19.67652033642086,590.8744780287882,-36.11140412661731,-8.759193894715777,-22.98713131651773,-0.1585439425580448,-0.04427404291582715,0.9863587721524248,4.088882446289062,30.35549117340918,-7.142557374566342,-22.45940043725165,-0.2177893533621616,0.006289763200855895,0.9759755306568749,3.932668447494507
gaze,344.058651,0.5630008010273463,0.5340201704459019,-77.55759585624175,-10.54663445758911,589.474152711714,-35.39167158218794,-8.61249951013578,-22.92842931350729,-0.1046605517446067,-0.02913106624381466,0.994081259197664,3.805773735046387,31.13195036901666,-6.913567013162711,-22.6246876002693,-0.1395506270813094,0.0197998141958945,0.9900169644198131,3.819796800613403
gaze,344.078744,0.5151523082764149,0.5054782828063192,-26.96790562600598,13.41079577671085,888.5120171814427,-34.23190971856651,-8.208455432529405,-22.8896813194041,-0.008636096619567104,0.005136236682580765,0.9999495171797015,3.9129638671875,32.09368213911826,-6.549554301123118,-22.88832606878355,-0.04809934060984146,0.04040351363163463,0.9980250545548026,3.877177953720093
gaze,344.098723,0.4780627214403421,0.4868528161197518,30.61616849557212,23.20882940037525,635.6012972799115,-33.27873152826709,-7.962814343009009,-22.8687268098913,0.07125337920218337,0.02156468435597686,0.9972251101636466,3.970155954360962,32.89992114236383,-6.292409819603853,-23.12332241685151,0.02192982289404984,0.07041407031103757,0.997276762774541,3.900641679763794
gaze,344.118815,0.4598489563704841,0.4739926216968312,42.21583938948454,25.01361764904802,485.9527704510864,-32.80028000649174,-7.851420718645577,-22.83476126672504,0.1102795621183302,0.03145119222612145,0.9934028592099707,3.968475818634033,33.29819393792329,-6.166348434382103,-23.20877632845082,0.05331517926235439,0.09391104466843994,0.9941520041470044,3.951692819595337
gaze,344.138796,0.4541108691729873,0.4698899788426664,47.05079911765048,26.71171344537446,474.8448568594017,-32.64863512779712,-7.828037618497232,-22.79270954231493,0.1226611796358295,0.03539982361406841,0.9918170635245392,3.959447383880615,33.46649102744257,-6.162171808298499,-23.17776986643171,0.062951941349891,0.09936526420480508,0.993057700916613,3.968562364578247
gaze,344.158888,0.4519430806938585,0.4701405770857177,56.69237721403054,30.57576768362699,546.8384704970761,-32.59597084097136,-7.841686728548257,-22.73214857622357,0.1293892356670838,0.03766534130966346,0.9908782709079428,3.947160720825195,33.55450117200696,-6.147466051903701,-23.16770115967215,0.06603410385521315,0.09347277222078747,0.99342958380622,3.959720849990845
gaze,344.178868,0.4513407214492701,0.4709428852339286,64.39846808960958,33.72026023734362,613.6996956717635,-32.58303323827284,-7.851577522331743,-22.69289990103444,0.1322734217232455,0.03948220404934799,0.9904266239702113,3.972238540649414,33.60384591178269,-6.141017960289123,-23.15213198585533,0.0665442084685686,0.08766462746377124,0.9939249375133568,3.958238124847412
