ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
331.951,-0.0498149,-0.0303214,2979.38,12.0838,-0.0149639,-0.359431,179.726,19729.7,-4.10211e-05,-0.359358,-0.31396,0.00782457,-0.0149639,-0.158354,-0.00428649,-0.00243044,71.0257,0.00356137,-0.0498108,-0.0303192,71.0271,-180.274,0.0919437,-0.0833815,0.0,0.0887836,-0.315,0,-1.0,0.483857,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.000698285,2853.21,4.729,0,-1.62225e-08,0,9.9673e-12,5.62974,-6.28438e-05,5.62974,0,0.0255585,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7434.09,17.7762,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4497.226624906581,896.7354002625522,97.50923721084096
331.967,-0.0769583,-0.029804,2979.07,12.0853,-0.0150094,-0.359301,179.724,19728.5,-3.88906e-05,-0.359228,0.142215,0.00850882,-0.0150094,0.136392,-0.00166816,-0.00243018,71.0214,0.00357547,-0.0769545,-0.0298004,71.0228,-180.276,0.148216,-0.0835271,0.0,0.0887836,-0.315,0,-1.0,0.484641,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00075281,2853.24,4.72907,0,-1.64401e-08,0,1.06782e-11,5.68508,-6.77525e-05,5.68508,0,0.0272709,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7434.06,17.7762,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4497.536625654458,897.0454029037156,97.19923358797672
331.983,-0.0818258,-0.0311241,2978.75,12.0868,-0.0150399,-0.359164,179.723,19727.3,-5.35755e-05,-0.359091,0.0223513,0.00850216,-0.0150399,-0.723468,-0.00342024,-0.00242966,71.0171,0.00359139,-0.0818381,-0.0311195,71.0184,-180.277,-0.147356,-0.0835457,0.0,0.0887836,-0.315,0,-1.0,0.485432,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.000807335,2853.26,4.72914,0,-1.66576e-08,0,1.13891e-11,5.74043,-7.26612e-05,5.74043,0,0.0289834,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7434.04,17.7761,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4497.856626401339,897.3654055187551,96.8792300921102
331.999,-0.0818516,-0.0287487,2978.44,12.0883,-0.0150926,-0.359031,179.722,19726.1,-3.63354e-05,-0.358958,0.162451,0.00855718,-0.0150926,-0.384748,-0.00375958,-0.00242911,71.0127,0.00361379,-0.0818484,-0.0287448,71.0141,-180.278,-0.27065,-0.0836006,0.0,0.0887836,-0.315,0,-1.0,0.486231,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.000866885,2853.29,4.72921,0,-1.68802e-08,0,1.21508e-11,5.79665,-7.80207e-05,5.79665,0,0.0308254,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7434.01,17.7761,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4498.166627150009,897.6754081612627,96.56922646935742
332.015,-0.0480185,-0.0287778,2978.12,12.0898,-0.0151597,-0.358898,179.72,19725.0,-6.90268e-05,-0.358825,-0.439613,0.00811775,-0.0151597,0.121126,-0.00445043,-0.00242853,71.0085,0.00363958,-0.0480144,-0.0287757,71.0099,-180.28,0.0669622,-0.0837374,0.0,0.0887836,-0.315,0,-1.0,0.487037,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.000934092,2853.31,4.72928,0,-1.71103e-08,0,1.29899e-11,5.85421,-8.40668e-05,5.85421,0,0.0328647,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7433.98,17.7761,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4498.48662789768,897.9954107776052,96.24922297369474
332.031,-0.0910738,-0.027733,2977.81,12.0914,-0.015213,-0.358771,179.719,19723.8,-2.72804e-05,-0.358698,0.167303,0.00747159,-0.015213,0.00927285,-0.0033069,-0.00242778,71.0041,0.00365837,-0.0911093,-0.027727,71.0055,-180.281,0.23622,-0.0836846,0.0,0.0887836,-0.315,0,-1.0,0.48785,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.0010013,2853.34,4.72936,0,-1.73404e-08,0,1.38291e-11,5.91177,-9.01129e-05,5.91177,0,0.0349041,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7433.96,17.776,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4498.796628700009,898.3054136532629,95.93921884693465
332.047,-0.0700989,-0.0284168,2977.49,12.0929,-0.0152546,-0.358649,179.718,19722.6,-4.36475e-05,-0.358576,-0.0234833,0.00785052,-0.0152546,-0.0906376,-0.00246843,-0.00242766,70.9998,0.00367241,-0.0700764,-0.0284142,71.0012,-180.282,-0.0978922,-0.0838261,0.0,0.0920746,-0.315,0,-1.0,0.48867,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00107197,2853.37,4.72944,0,-1.75703e-08,0,1.4696e-11,5.96896,-9.64729e-05,5.96896,0,0.0370233,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7433.93,17.776,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4499.116629448497,898.6254162709901,95.61921535136119
332.063,-0.0924051,-0.0312007,2977.17,12.0944,-0.0152664,-0.358526,179.716,19721.3,-1.83082e-05,-0.358453,0.344266,0.00769496,-0.0152664,-0.476789,0.000601281,-0.00242724,70.9954,0.00367194,-0.0924145,-0.0311957,70.9968,-180.284,-0.176826,-0.0838205,0.0,0.0887836,-0.315,0,-1.0,0.489497,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00114963,2853.4,4.72952,0,-1.78e-08,0,1.56189e-11,6.02542,-0.000103465,6.02542,0,0.0393036,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7433.9,17.776,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4499.4366301973805,898.9454188893559,95.29921185592274
332.079,-0.0816387,-0.0289633,2976.86,12.096,-0.0152504,-0.358399,179.715,19720.1,-3.52957e-05,-0.358326,0.139073,0.00815963,-0.0152504,-0.342449,0.000707041,-0.00242704,70.9911,0.00367272,-0.081632,-0.0289595,70.9925,-180.285,-0.212538,-0.0838877,0.0,0.0920746,-0.315,0,-1.0,0.490331,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00122729,2853.42,4.7296,0,-1.80297e-08,0,1.65419e-11,6.08189,-0.000110457,6.08189,0,0.0415839,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7433.88,17.7759,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4499.746631001016,899.2554217673638,94.98920772908917
332.095,-0.049571,-0.0324872,2976.54,12.0975,-0.0152434,-0.358276,179.714,19718.9,-3.90028e-05,-0.358203,-0.407459,0.00719669,-0.0152434,-0.276704,0.00106528,-0.00242611,70.9868,0.00369993,-0.049576,-0.0324845,70.9882,-180.286,0.313766,-0.0835279,0.0,0.0920746,-0.306,0,-1.0,0.491173,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00130767,2853.45,4.72968,0,-1.82603e-08,0,1.74855e-11,6.13835,-0.000117696,6.13835,0,0.0439269,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7433.85,17.7759,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4500.0666317507175,899.5754243871104,94.66920423374235
