ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_3
464.254,-0.146132,-0.000249703,1383.3,7.31044,-0.000153033,-0.335712,-179.65,20129.6,1.21054e-05,-0.335642,-0.0176467,0.00198599,-0.000153033,-0.143328,0.00102168,-0.00232921,72.4653,0.000257266,-0.146112,-0.000249194,72.4665,-179.65,-0.183888,0.000973938,0.0,0.0,0.009,0,-1.0,0.00172496,0.0028964,0.000719604,1826.08,-6.76027,0,0.0,0,0.0,6.28834,-6.47669e-05,6.28834,0,0.0236038,0.98,0.0,1256.23,-0.0963515,0.123736,0,1.9302700000000003e-24,0,8.452520000000001e-18,1.82053,9.44529e-15,1.82053,0,0.0,3.21229e-10,0.377389,5897.32,535.01,0,-1.39698e-11,0,-1.34838e-16,54.0,-0.0339601,54.0,0,1.44152,5.76993e-10,-0.306437,6496.18,-659.479,0,-6.15673e-09,0,-2.3483e-08,48.5,0.0275815,48.5,0,-1.30324,999.0,999.0,2.0,98.73408547666607
464.27,-0.179796,0.0040055,1382.98,7.30847,-0.000127762,-0.335676,-179.65,20127.2,-5.59754e-05,-0.335606,0.412566,0.00225537,-0.000127762,0.416014,0.00288657,-0.00232928,72.4566,0.00023574,-0.17982,0.0040061,72.4579,-179.65,-0.352589,0.00113625,0.0,0.0,0.009,0,-1.0,0.00336953,0.00121935,0.000713389,1826.11,-6.76024,0,0.0,0,0.0,6.28838,-6.42067e-05,6.28838,0,0.0233998,0.98,0.0,1256.24,-0.0963337,0.123736,0,2.0193900000000002e-24,0,8.84279e-18,1.87586,7.18116e-15,1.87586,0,0.0,-1.28427e-10,0.377394,5897.15,534.848,0,-1.65411e-11,0,-1.59387e-16,54.0,-0.0339601,54.0,0,1.44154,5.72596e-10,-0.306435,6495.98,-659.547,0,-5.20937e-09,0,-2.34849e-08,48.5,0.0275784,48.5,0,-1.30323,999.0,999.0,2.0,98.41411115384273
464.286,-0.15756,-0.000348727,1382.66,7.30651,-8.32958e-05,-0.335636,-179.65,20124.8,1.02435e-05,-0.335566,0.135701,0.00277254,-8.32958e-05,-0.256474,0.00183992,-0.00232929,72.448,0.000202076,-0.157549,-0.000348291,72.4492,-179.65,-0.159513,0.00145438,0.0,0.0,0.009,0,-1.0,0.00501398,-0.000588656,0.000707166,1826.14,-6.7602,0,0.0,0,0.0,6.2882,-6.36466e-05,6.2882,0,0.0231964,0.98,0.0,1256.25,-0.0963148,0.123736,0,2.1103100000000003e-24,0,9.2409e-18,1.93119,2.79781e-15,1.93119,0,0.0,-3.54195e-10,0.377398,5896.98,534.686,0,-1.57505e-11,0,-1.51798e-16,54.0,-0.0339623,54.0,0,1.44155,4.39955e-10,-0.306435,6495.78,-659.614,0,-4.03439e-09,0,-2.34867e-08,48.5,0.0275771,48.5,0,-1.30323,999.0,999.0,2.0,98.09413695812876
464.302,-0.149162,0.000624332,1382.34,7.30454,-6.73053e-05,-0.335602,-179.65,20122.4,-2.38566e-05,-0.335532,0.0141242,0.00154067,-6.73053e-05,0.0161801,0.000359641,-0.00232876,72.4393,0.000181766,-0.149153,0.000624704,72.4406,-179.65,0.0275018,0.00161583,0.0,0.0,0.009,0,-1.0,0.00665793,-0.00247427,0.000700937,1826.17,-6.76017,0,0.0,0,0.0,6.28789,-6.30867e-05,6.28789,0,0.0229932,0.98,0.0,1256.26,-0.0962953,0.123736,0,2.20228e-24,0,9.643660000000002e-18,1.98651,-2.84139e-15,1.98651,0,0.0,-4.47286e-10,0.377401,5896.81,534.524,0,-1.29676e-11,0,-1.25163e-16,54.0,-0.0339657,54.0,0,1.44156,2.31316e-10,-0.306435,6495.58,-659.681,0,-2.72453e-09,0,-2.34886e-08,48.5,0.0275768,48.5,0,-1.30323,999.0,999.0,2.0,97.77416305104121
464.318,-0.147956,-0.00160781,1382.02,7.30258,-7.1809e-05,-0.335569,-179.65,20120.0,9.82821e-06,-0.335499,0.0412738,0.00231475,-7.1809e-05,0.0356754,0.000457168,-0.00232905,72.4307,0.00016403,-0.147945,-0.00160748,72.4319,-179.65,0.17138,0.00182031,0.0,0.0,0.009,0,-1.0,0.00830146,-0.00435988,0.000694708,1826.19,-6.76014,0,0.0,0,0.0,6.28759,-6.25267e-05,6.28759,0,0.0227899,0.98,0.0,1256.27,-0.0962758,0.123736,0,2.2942600000000003e-24,0,1.00464e-17,2.04184,-8.48059e-15,2.04184,0,0.0,-5.40377e-10,0.377404,5896.64,534.361,0,-1.01848e-11,0,-9.85279e-17,54.0,-0.0339691,54.0,0,1.44158,2.26763e-11,-0.306436,6495.38,-659.748,0,-1.41468e-09,0,-2.34905e-08,48.5,0.0275765,48.5,0,-1.30323,999.0,999.0,2.0,97.45418927422466
464.334,-0.137363,0.00236799,1381.69,7.30061,-5.13095e-05,-0.335534,-179.65,20117.6,-4.18244e-05,-0.335464,-0.148794,0.00246455,-5.13095e-05,0.0967009,0.00139691,-0.00232915,72.422,0.00013931,-0.137347,0.00236825,72.4233,-179.65,0.259032,0.00202601,0.0,0.0,0.009,0,-1.0,0.00994499,-0.00645612,0.000688298,1826.22,-6.7601,0,0.0,0,0.0,6.28708,-6.19503e-05,6.28708,0,0.0225814,0.98,0.0,1256.28,-0.096255,0.123736,0,2.4049100000000004e-24,0,1.05309e-17,2.09869,-1.04737e-14,2.09869,0,0.0,-4.8686e-10,0.377405,5896.46,534.195,0,-7.94107e-12,0,-7.70008e-17,54.0,-0.0339709,54.0,0,1.44158,-1.19837e-10,-0.306436,6495.17,-659.817,0,-1.54657e-09,0,-2.34924e-08,48.5,0.0275779,48.5,0,-1.30324,999.0,999.0,2.0,97.12421612220156
464.35,-0.176604,0.000831577,1381.37,7.29864,-3.40309e-05,-0.3355,-179.65,20115.2,1.96894e-06,-0.33543,0.397253,0.00175437,-3.40309e-05,0.194274,0.00239416,-0.00232867,72.4133,0.000134308,-0.176627,0.000831907,72.4146,-179.65,0.0135449,0.0022263,0.0,0.0,0.018,0,-1.0,0.0115883,-0.0088213,0.000681655,1826.25,-6.76007,0,0.0,0,0.0,6.28633,-6.1353e-05,6.28633,0,0.0223662,0.98,0.0,1256.29,-0.0962325,0.123736,0,2.5394e-24,0,1.11199e-17,2.1575,-7.81128e-15,2.1575,0,0.0,-2.46149e-10,0.377403,5896.28,534.022,0,-6.38584e-12,0,-6.19957e-17,54.0,-0.0339708,54.0,0,1.44157,-1.77916e-10,-0.306438,6494.96,-659.888,0,-3.51937e-09,0,-2.34944e-08,48.5,0.0275813,48.5,0,-1.30324,999.0,999.0,2.0,96.80424285830443
464.366,-0.137309,0.000718625,1381.05,7.29668,4.03885e-06,-0.335479,-179.65,20112.8,-3.57198e-05,-0.335409,-0.181731,0.00124451,4.03885e-06,0.129422,0.00227072,-0.00232849,72.4047,0.000130494,-0.1373,0.000718872,72.406,-179.65,-0.231344,0.00247409,0.0,0.0,0.018,0,-1.0,0.0132317,-0.0111865,0.000675013,1826.28,-6.76003,0,0.0,0,0.0,6.28558,-6.07557e-05,6.28558,0,0.0221509,0.98,0.0,1256.3,-0.09621,0.123736,0,2.6739e-24,0,1.17088e-17,2.21631,-5.14888e-15,2.21631,0,0.0,-5.43819e-12,0.377402,5896.1,533.849,0,-4.83061e-12,0,-4.69906e-17,54.0,-0.0339706,54.0,0,1.44157,-2.35996e-10,-0.306439,6494.75,-659.959,0,-5.49217e-09,0,-2.34963e-08,48.5,0.0275848,48.5,0,-1.30325,999.0,999.0,2.0,96.48426972964246
464.382,-0.148133,9.22782e-05,1380.73,7.29471,5.00264e-05,-0.335458,-179.65,20110.4,2.29721e-05,-0.335388,-0.0321132,0.00144283,5.00264e-05,0.160657,0.00346753,-0.00232844,72.3961,0.00011694,-0.148127,9.25188e-05,72.3973,-179.65,0.599371,0.00317517,0.0,0.0,0.018,0,-1.0,0.0148749,-0.0137842,0.000668476,1826.31,-6.76,0,0.0,0,0.0,6.28462,-6.01671e-05,6.28462,0,0.0219397,0.98,0.0,1256.31,-0.0961872,0.123736,0,2.7794800000000002e-24,0,1.21712e-17,2.27406,-4.32347e-15,2.27406,0,0.0,1.46933e-10,0.3774,5895.92,533.679,0,-2.55791e-12,0,-2.50116e-17,54.0,-0.0339708,54.0,0,1.44156,-1.85225e-10,-0.306438,6494.54,-660.028,0,-6.19725e-09,0,-2.34982e-08,48.5,0.0275854,48.5,0,-1.30325,999.0,999.0,2.0,96.16429690256209
464.398,-0.127495,0.000532887,1380.41,7.29275,0.000121784,-0.335436,-179.65,20108.0,-4.51118e-06,-0.335366,-0.342983,0.00147647,0.000121784,0.0485067,0.00575628,-0.00232835,72.3875,9.42635e-05,-0.127494,0.000533054,72.3887,-179.65,0.0218088,0.00328357,0.0,0.0,0.018,0,-1.0,0.0165183,-0.0166786,0.000662072,1826.34,-6.75996,0,0.0,0,0.0,6.28338,-5.95897e-05,6.28338,0,0.0217338,0.98,0.0,1256.32,-0.0961639,0.123736,0,2.8481800000000003e-24,0,1.2472e-17,2.33046,-5.84136e-15,2.33046,0,0.0,1.86617e-10,0.377399,5895.75,533.514,0,6.30002e-13,0,5.86336e-18,54.0,-0.0339716,54.0,0,1.44156,4.39567e-12,-0.306436,6494.33,-660.096,0,-5.28521e-09,0,-2.35001e-08,48.5,0.0275825,48.5,0,-1.30324,999.0,999.0,2.0,95.84432421412613
