,Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous
0,329.037,11.0469,-0.0369768,4476.09,-9.05,-0.000407151,-0.540736,0.2934,1198.29,1.84275e-05,-0.540631,-177.679,0.00387849,-0.000407151,-3.66454,0.000752054,-0.00348812,4.31363,-0.00387972,11.0464,-0.0270413,4.31384,0.2934,-0.808344,-0.0383947,0.0,0.496875,-2.079,0.0,-1.0,0.0371802,1.12989,0.158961,1295.86,19.7827,0.0,0.0,0.0,0.0,58.1206,-0.0143001,58.1206,0.0,0.564139,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.339780124366825,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999280879484741,0.011992453114722657,4474.592580053693,-9.55767460484433,0.2934
1,329.053,11.0272,-0.00443409,4476.11,-9.04992,-0.000391668,-0.540011,0.292786,1205.4,-0.000315462,-0.539906,-177.471,-0.00167693,-0.000391668,-0.60087,0.00049626,-0.00348316,4.33922,-0.00385629,11.0266,0.00536562,4.33943,0.292786,-0.665721,-0.0384408,0.0,0.503457,-2.07,0.0,-1.0,0.0372783,1.1209,0.156733,1295.86,19.5265,0.0,0.0,0.0,0.0,58.1833,-0.0141036,58.1833,0.0,0.555652,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.319801595878616,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999279593760739,0.012003168665008418,4474.612574613375,-9.557578557981453,0.292786
2,329.069,11.0282,-0.0231457,4476.13,-9.04984,-0.000391815,-0.539378,0.29217,1212.59,0.000184146,-0.539274,-177.262,-0.00768008,-0.000391815,-1.47095,-0.00080995,-0.00347846,4.36513,-0.00389297,11.0277,-0.0133105,4.36533,0.29217,-0.205654,-0.0387607,0.0,0.503457,-2.061,0.0,-1.0,0.0373768,1.11194,0.154458,1295.86,19.271,0.0,0.0,0.0,0.0,58.2459,-0.0139031,58.2459,0.0,0.547,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.299823100271823,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999278302694783,0.012013919117981595,4474.632569155509,-9.55748245879008,0.29217
3,329.085,11.0321,-0.0288545,4476.15,-9.04976,-0.00039651,-0.538847,0.291552,1219.87,0.00031799,-0.538743,-177.154,-0.0139328,-0.00039651,-2.83504,-0.000984916,-0.00347426,4.39133,-0.00386616,11.0316,-0.0191419,4.39154,0.291552,-1.31094,-0.0390321,0.0,0.506748,-2.061,0.0,-1.0,0.0374788,1.10298,0.152183,1295.86,19.0154,0.0,0.0,0.0,0.0,58.3084,-0.0137026,58.3084,0.0,0.538349,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.279844637623267,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999277006275614,0.012024704473627416,4474.652563680095,-9.557386307269642,0.291552
4,329.101,11.0114,-0.0386758,4476.17,-9.04967,-0.000400135,-0.538413,0.290931,1227.22,0.000427751,-0.538309,-176.818,-0.0197442,-0.000400135,-4.00791,-0.00169822,-0.00347038,4.41779,-0.00385661,11.0108,-0.0290633,4.418,0.290931,-1.44706,-0.0386434,0.0,0.516621,-2.061,0.0,-1.0,0.0375752,1.09384,0.149219,1295.86,18.7491,0.0,0.0,0.0,0.0,58.3721,-0.0134356,58.3721,0.0,0.527306,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.25986663425565,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999275702391339,0.012035542183959438,4474.672558178279,-9.557280077284277,0.290931
5,329.117,11.0079,-0.00344879,4476.19,-9.04959,-0.000430582,-0.53813,0.290308,1234.72,-0.000710168,-0.538026,-177.092,-0.0321313,-0.000430582,-0.644981,-0.00148228,-0.00346441,4.44477,-0.00385422,11.0073,0.0060965,4.44498,0.290308,-2.41025,-0.0399834,0.0,0.510039,-2.061,0.0,-1.0,0.0376748,1.08466,0.146065,1295.86,18.4798,0.0,0.0,0.0,0.0,58.4361,-0.0131502,58.4361,0.0,0.5156,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.23988823810265,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999274393127435,0.012046414796929809,4474.692552658919,-9.557183794968509,0.290308
6,329.133,11.0144,0.0128024,4476.21,-9.04951,-0.000444698,-0.538032,0.289675,1242.27,0.00023667,-0.537928,-176.374,-0.0423096,-0.000444698,0.712746,8.03033e-05,-0.00346008,4.47195,-0.00385167,11.0139,0.0222889,4.47216,0.289675,-0.141248,-0.0396671,0.0,0.526494,-2.061,0.0,-1.0,0.0377751,1.07548,0.14291,1295.86,18.2106,0.0,0.0,0.0,0.0,58.5001,-0.0128648,58.5001,0.0,0.503894,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.21990987513297,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999273061637219,0.01205746192871384,4474.712547051148,-9.557087251237892,0.28967500000000007
7,329.149,11.0123,-0.0236924,4476.23,-9.04942,-0.000464586,-0.538072,0.289036,1249.92,0.000944845,-0.537968,-175.981,-0.0497959,-0.000464586,-1.8899,-0.00197925,-0.00345779,4.4995,-0.00397556,11.012,-0.0139624,4.49971,0.289036,-1.66958,-0.0408109,0.0,0.529785,-2.061,0.0,-1.0,0.0378759,1.06688,0.139565,1295.86,17.9526,0.0,0.0,0.0,0.0,58.5601,-0.0125626,58.5601,0.0,0.491609,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.19993197274413,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999271716288355,0.012068613771154792,4474.732541390407,-9.556980550631824,0.28903600000000007
8,329.165,11.0125,0.00880713,4476.25,-9.04934,-0.000469853,-0.538228,0.288394,1257.7,0.000220447,-0.538124,-175.786,-0.0564077,-0.000469853,0.486597,0.000161769,-0.00345697,4.52751,-0.00396397,11.0121,0.0184489,4.52772,0.288394,-0.325712,-0.0403291,0.0,0.539658,-2.061,0.0,-1.0,0.037977,1.05844,0.13616,1295.86,17.6981,0.0,0.0,0.0,0.0,58.6189,-0.0122551,58.6189,0.0,0.479145,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.17995367672749,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999270363370802,0.012079817968151836,4474.752535703278,-9.556883771555581,0.288394
9,329.181,10.9949,-0.0246783,4476.27,-9.04926,-0.000477593,-0.538489,0.287752,1265.61,-0.000117513,-0.538385,-175.603,-0.062842,-0.000477593,-2.76287,-0.00170063,-0.0034569,4.55599,-0.00397272,10.9945,-0.015091,4.55621,0.287752,0.0886993,-0.0396674,0.0,0.539658,-2.052,0.0,-1.0,0.0380785,1.05001,0.132756,1295.86,17.4436,0.0,0.0,0.0,0.0,58.6777,-0.0119477,58.6777,0.0,0.46668,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,4.0,26.159975414124045,gaze,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.0171045806074741,-0.018127313120444,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0,imu,-0.2458408008,-9.5327611736,2.6839116136,-0.01484635,3.16969983,-2.77859864,-92.90901,162.410662,116.1820408,0.9999269009197815,0.012091022163632233,4474.772530016338,-9.556786992415613,0.287752
