ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0
124.817,0.407621,0.00420406,1288.07,-9.31149,-0.000383118,-0.383657,-0.0163026,4.43854,-0.0622291,-0.38357,-7.75827,0.0127106,-0.000383118,0.278521,0.0066953,-0.00288937,0.015905,-0.000320624,0.407245,0.0123802,0.0191099,-0.0163026,-0.523977,0.000157753,0,0.0,-5.031,0,5.0,0.178469,-0.172203,0,1295.91,31.141,0,0,0,0,3.14688,3.08128e-012,3.14688,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527846117124517
124.833,-0.409284,-0.0128125,1288.07,-9.31149,-0.000333139,-0.384544,-0.0163348,8.53124,-0.00647166,-0.384457,8.34297,-0.0353269,-0.000333139,-0.574835,-0.000158051,-0.00290271,0.0306211,-0.000611506,-0.408693,-0.0209553,0.0331991,-0.0163348,-0.0268884,-0.00485059,6.7414,0.0,-5.031,0,5.0,0.178469,-0.171678,0,1295.91,31.1273,0,0,0,0,3.13718,6.97413e-012,3.13718,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527846117124517
124.849,-0.193279,0.000619718,1288.07,-9.31149,-0.000362321,-0.384306,-0.0164431,4.04749,-0.0891309,-0.384219,3.23761,0.0471663,-0.000362321,0.107403,-0.00309673,-0.00289536,0.0144633,-0.000746401,-0.193013,-0.00928073,0.01963,-0.0164431,-0.061292,-0.00790576,6.10376,0.0,-5.031,0,5.0,0.178469,-0.171127,0,1295.91,31.1132,0,0,0,0,3.1272,4.49245e-012,3.1272,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527846117124517
124.865,-0.0961021,-0.000343042,1288.07,-9.3115,-0.00041206,-0.383256,-0.0165829,1.87199,0.537456,-0.383169,1.022,0.0761925,-0.00041206,0.114496,-0.00309865,-0.00288592,0.00660632,-0.000762251,-0.0954006,-0.0112069,0.0149733,-0.0165829,-0.0285208,-0.00913985,6.10376,0.0,-5.031,0,5.0,0.178469,-0.170576,0,1295.91,31.0992,0,0,0,0,3.11721,1.90099e-012,3.11721,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527845082668433
124.881,-0.0471793,0.00222345,1288.07,-9.3115,-0.000464834,-0.381991,-0.0167281,0.807871,1.19603,-0.381905,-0.453596,0.0785914,-0.000464834,-0.207366,-0.00329377,-0.00287468,0.00273118,-0.000715218,-0.046347,-0.00946661,0.01348,-0.0167281,-0.550863,-0.00917872,6.10376,0.0,-5.031,0,5.0,0.178469,-0.170025,0,1295.91,31.0851,0,0,0,0,3.10722,-6.90472e-013,3.10722,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527845082668433
124.897,-0.0234169,0.01366,1288.07,-9.3115,-0.000495058,-0.380809,-0.0168719,0.317599,3.00674,-0.380723,-0.833183,0.0681785,-0.000495058,1.7287,0.0004327,-0.00286222,0.000811214,-0.0007138,-0.0269222,-0.00403269,0.0123684,-0.0168719,0.526537,-0.00892579,6.10376,0.0,-5.031,0,5.0,0.178469,-0.169495,0,1295.91,31.0714,0,0,0,0,3.09749,-1.93362e-012,3.09749,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527845082668433
124.913,0.842503,-0.00667204,1288.07,-9.31151,-0.000466993,-0.38043,-0.0169998,7.00903,0.00660471,-0.380344,-14.784,-0.0680738,-0.000466993,-0.844273,0.00292016,-0.00285525,0.0251551,-0.000672577,0.842158,0.0157845,0.0272246,-0.0169998,0.46079,-0.00666564,0,0.0,-5.031,0,5.0,0.178469,-0.168966,0,1295.91,31.0577,0,0,0,0,3.08779,-3.06359e-012,3.08779,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527844048220933
124.929,-0.200166,0.00264651,1288.07,-9.31151,-0.000233279,-0.381327,-0.0170441,3.95222,0.0488943,-0.381241,2.37524,-0.0331348,-0.000233279,0.119137,0.0218278,-0.00284471,0.0141589,0.000301115,-0.200235,0.00688526,0.0173103,-0.0170441,0.0763215,0.000409367,5.46611,0.0,-5.031,0,5.0,0.178469,-0.168438,0,1295.91,31.044,0,0,0,0,3.07809,-4.19357e-012,3.07809,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527844048220933
124.945,-0.0999599,0.0186553,1288.07,-9.3115,0.000174542,-0.38163,-0.0170092,1.69178,0.11774,-0.381545,1.02612,-0.00948907,0.000174542,1.05797,0.0271303,-0.00283436,0.00600074,0.000624176,-0.0975994,0.0288099,0.0105596,-0.0170092,0.0606491,0.0033634,7.37905,0.0,-5.031,0,5.0,0.178469,-0.167911,0,1295.91,31.0305,0,0,0,0,3.0685,-5.15581e-012,3.0685,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527845082668433
124.961,-0.0475339,0.00305925,1288.07,-9.3115,0.000581615,-0.381697,-0.0169439,0.595273,-0.575541,-0.381612,0.401424,-0.00117371,0.000581615,-0.29087,0.0235561,-0.00282653,0.00198131,0.000676074,-0.0442031,0.0179216,0.00811735,-0.0169439,0.11958,0.00461928,6.10376,0.0,-5.031,0,5.0,0.178469,-0.167385,0,1295.91,31.017,0,0,0,0,3.05893,-6.07527e-012,3.05893,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,11.527845082668433
