Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter
gaze,139.776697,0.5197253612341376,0.5264376572755077,-40.32396533550686,-9.7029946431222,1003.495906420451,32.40656101809347,-4.848959470740447,-28.63692981555393,-0.07022041383853796,-0.006011155695223312,0.9975133881244663,3.999291181564331,-33.40637367031861,-5.640036346663485,-28.96473770926125,-0.006770876522330589,-0.002612356790330543,0.9999736650647952,4.172178268432617
gaze,139.796789,0.5197280424021784,0.5269037814569504,-40.12303293052337,-10.20331240713245,998.2553089374333,32.40575609398926,-4.851970081406874,-28.63425303652979,-0.07039498769541028,-0.006381733858504036,0.997498781543277,3.994821071624756,-33.40552472643407,-5.643833124027865,-28.9639914646418,-0.006597620275202954,-0.003252444855294924,0.9999729461386282,4.16605806350708
gaze,139.816769,0.5198634821517346,0.5270451881317691,-40.48767185931672,-10.38810931599541,1000.190892139287,32.40499284092899,-4.856112178800867,-28.63196148462323,-0.07056342960799597,-0.00704428440632977,0.9974824211278914,3.991646766662598,-33.40719253958429,-5.643147627803399,-28.96329868174422,-0.006988953877086436,-0.002925973198561217,0.9999712961903183,4.161137580871582
gaze,139.836862,0.5197656566120084,0.5268492098659253,-40.38095867138221,-10.18331221890839,1002.70567677008,32.40670709748232,-4.858345382428485,-28.62993167435921,-0.07022530202436814,-0.007321702723550547,0.997504285517017,3.986654758453369,-33.40692913956305,-5.640773400296603,-28.96247015833404,-0.006935061562019991,-0.002226916193570696,0.9999734725308457,4.16444730758667
gaze,139.856842,0.5198016192590501,0.526787571839752,-40.00117795704334,-9.995695504758327,991.4216480129492,32.40530720894039,-4.860487769091643,-28.62699243080041,-0.07057767591284998,-0.00753014879519188,0.9974778636751109,3.986486434936523,-33.40613721426462,-5.639258853043799,-28.96168457906784,-0.006690480560247442,-0.001755299922143127,0.999976077909895,4.16197681427002
gaze,139.876934,0.519818067896456,0.52693152431191,-39.90597689917801,-10.13119586217363,988.1823374017634,32.40490841309087,-4.863477560340193,-28.62323846936198,-0.07067631369331734,-0.007866542179509625,0.997468283303716,3.983694791793823,-33.40663672056203,-5.639415057938572,-28.96100400623319,-0.006649784695948212,-0.001711096467676505,0.9999764259783208,4.159313678741455
gaze,139.896914,0.519835396081233,0.5266655389108686,-39.73664219131527,-9.769665965316586,983.1553808878838,32.4047883209992,-4.864986578632302,-28.62063382426803,-0.07077984528390056,-0.007958584083772853,0.9974602119588373,3.98104453086853,-33.40732490860213,-5.636299317561207,-28.96015291275448,-0.006595049105350609,-0.0009536679052589737,0.9999777976759407,4.166244506835938
gaze,139.917006,0.5198463519617496,0.5265135153559034,-39.69735174100919,-9.577819089248113,981.6539706909709,32.40527032813677,-4.86582301586985,-28.6190006561001,-0.07081442466900205,-0.00793129878390616,0.9974579749334799,3.97868275642395,-33.40852568566238,-5.635038691178147,-28.95913807665347,-0.006597033545567678,-0.0006150346930424191,0.9999780501994657,4.16919469833374
gaze,139.936987,0.5198413759983912,0.5266063073657444,-39.60915795707579,-9.666580142070234,979.7079172582969,32.40575711256571,-4.868444593624561,-28.61638857371993,-0.07081861474991973,-0.008235284185582337,0.9974552139817032,3.976758003234863,-33.40971780004552,-5.634713267998706,-28.95800039111712,-0.006566924689583949,-0.000500622577753393,0.9999783122033978,4.170854568481445
gaze,139.957079,0.5199421368991413,0.5263256668032961,-39.1747637915153,-9.189006381536874,963.9554025149333,32.40421049966303,-4.870031360065673,-28.61492624921605,-0.07136708592903017,-0.00842311955585957,0.9974145527828168,3.97529149055481,-33.41040559550078,-5.630389389313062,-28.95679960183719,-0.006367497131725158,0.0005082607571316455,0.9999795981175217,4.179136753082275
