Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,333.033665,0.5092530233124626,0.5358557402991218,-21.49056155513162,-24.8104212855238,1180.913142510235,-30.98954296760047,-3.175283267731165,-29.45933967425117,0.0077611152451737,-0.0194662024112944,0.9997803919130608,4.65834903717041,29.51869265787568,-2.517008148033276,-30.71363725352113,-0.041970276460122,-0.0167884238295938,0.9989777999130806,4.982172012329102,-0.735425154862396,-2.8461457078822203,-30.08648846388615,-0.01710458060747415,-0.018127313120444098,0.9993790959130706,4.820260524749756,5.162453382245563,True,0.0
gaze,333.053646,0.5099182435367727,0.539784538322748,-21.64156996213115,-28.26064245756857,1102.017457975892,-30.98362625600423,-3.190471213070927,-29.43575365307329,0.0081627873166111,-0.0207133492956985,0.999752132312894,4.643467426300049,29.5502009939481,-2.577675061869899,-30.67252777100139,-0.0450458364845608,-0.024080383402977,0.998694651908466,4.952135562896729,-0.7260688929452304,-2.8651094226763165,-30.070314587961747,-0.0177730525957245,-0.020262089734890923,0.9993012440118753,4.809031009674072,5.162453382245563,True,0.0
gaze,333.073738,0.5106067482689963,0.5410855266831708,-23.32680374614603,-30.03619967135646,1105.4793947896,-30.99311911904032,-3.211352332850941,-29.41347488848191,0.0067526628402805,-0.0235932325299008,0.9996988351115328,4.624294757843018,29.56112510232505,-2.597261018961612,-30.64301885307532,-0.0464869790729653,-0.0241542581236371,0.9986268234887176,4.956645488739014,-0.7227115980826984,-2.87817517375297,-30.05629201556737,-0.0184710877692638,-0.021465974932183596,0.9992551057746253,4.802844047546387,4.393811393734157,True,0.0
gaze,333.093718,0.5117005530107186,0.5439157126554632,-26.08322273869724,-33.94679006519751,1113.136746843932,-31.00944089074787,-3.225744167504965,-29.39557806591326,0.0042263976703674,-0.0255061597190332,0.9996657308216176,4.610347747802734,29.56798754383003,-2.652668702029279,-30.59466224256714,-0.0484985074954623,-0.0286883141901469,0.998411175518203,4.918375015258789,-0.7222153669267541,-2.893432989006508,-30.040999050235577,-0.019387329555084713,-0.02287379043778521,0.9992009426234465,4.7932233810424805,3.8165616910926237,True,0.0
gaze,333.11381,0.5122262967940312,0.5430119290686394,-28.29789983009934,-33.9359457248519,1153.563932175977,-31.02413881076212,-3.239417581475136,-29.38122045462761,0.0022070497876294,-0.0276309069232008,0.9996157571356288,4.597089290618896,29.57504977909753,-2.659943925446451,-30.55997476724962,-0.0487023099377462,-0.0246854310113637,0.998508244584145,4.913358211517334,-0.7226811967078625,-2.904682541897365,-30.02691876237618,-0.02015938965907945,-0.02353066614368462,0.9991731542707345,4.785623455047608,4.509269665778348,True,0.0
gaze,333.133791,0.5127966678993853,0.5428165145664328,-29.96657906407338,-33.98052297660053,1164.639896613467,-31.0392028779568,-3.253093473300951,-29.36805649794179,0.0002315067860433,-0.0298997896950712,0.9995528745298063,4.585488796234131,29.57867827375853,-2.667212035011279,-30.53167155336603,-0.04907814999483,-0.0219945483600729,0.9985527402373504,4.907520771026611,-0.7216486261552102,-2.927483951152144,-29.999593874729737,-0.02162313785846329,-0.02509463732511021,0.9991078965648361,4.770872306823731,5.24101540253151,True,0.0
gaze,333.153883,0.513426853167391,0.5427090111147782,-30.53539133791869,-32.77167732070743,1128.570956281089,-31.05087926550238,-3.263628530828512,-29.35214486485025,-0.0008444897821472,-0.0312583064078508,0.9995109829899425,4.576591014862061,29.57599747688196,-2.67228182701945,-30.5110428789991,-0.050488597286999,-0.0201562595166211,0.9985212199779682,4.901345729827881,-0.7257942788116395,-2.944260359442858,-29.9750845067072,-0.02306814164858294,-0.02575672064768985,0.9990664384394913,4.759105682373047,4.0274377793685145,True,0.0
gaze,333.173863,0.5135186192396584,0.5424562638282021,-30.8370069058558,-32.52338083402488,1131.732835239555,-31.06233943011056,-3.272197801525321,-29.33520707994841,-0.0017441044353052,-0.032151470796256,0.9994814860843378,4.572379589080811,29.57049639716861,-2.654600054283916,-30.53475674880371,-0.0499545566055144,-0.018707482557279,0.9985762726856252,4.903960704803467,-0.7317791804343073,-2.956078809842526,-29.956431515426694,-0.02426457612939642,-0.02606786691768956,0.9990396484564625,4.748645687103272,2.6997706312043843,True,0.0
gaze,333.193955,0.5130092317584063,0.5391998644278294,-29.00486707956462,-27.62048398405503,1109.430668726292,-31.0695399354215,-3.269416359674509,-29.31353182150895,-0.0001059900609598,-0.0283936390205695,0.9995968137350562,4.583521366119385,29.56878863478869,-2.637116494205495,-30.54096485800335,-0.049388925524544,-0.0148852367577675,0.9986686956955227,4.904312133789062,-0.7377089758058041,-2.958890808277102,-29.942857152529882,-0.02478685670543731,-0.02497630710460525,0.9990585087655383,4.7445567607879635,3.125233848733592,True,0.0
gaze,333.213936,0.5128711086153551,0.539104314416807,-27.14714237127658,-26.02729171399144,1050.09684733585,-31.07729763953622,-3.283715003425584,-29.30075922020132,0.000234185440847,-0.0303757353457519,0.9995385234493886,4.575618267059326,29.56829012315475,-2.627790051982192,-30.5410944659173,-0.0490038482364804,-0.0123342775298531,0.9987224281329786,4.904706954956055,-0.7437008242774918,-2.960105163125721,-29.93292299895402,-0.02501429696998897,-0.0240156745987093,0.9990722037517978,4.741544532775879,3.3847558961367907,True,0.0
gaze,333.234028,0.5126150518947094,0.537023456463366,-26.2733212755419,-23.19445949601401,1038.762450580427,-31.0842477867398,-3.295774774198046,-29.25130855613117,0.0015708880232732,-0.0274176531710569,0.9996228311745436,4.584139823913574,29.56622954151971,-2.621241081889839,-30.53971318915038,-0.049216591598246,-0.0104447063179336,0.9987335156193488,4.904811382293701,-0.749450188379674,-2.9597761979032864,-29.922052368351395,-0.02489420300660758,-0.02261247674209394,0.9990972769544714,4.741138696670532,4.196928032425374,True,0.0
gaze,333.254008,0.5129504905643074,0.5362827575854767,-27.71661595446875,-22.829483576658838,1065.5968182765498,-31.088783386913626,-3.290600527717956,-29.236043070628842,0.0009638725750588738,-0.025290157525912894,0.9996772247898121,4.592643269333065,29.56899321387176,-2.616482785910824,-30.536921672199632,-0.05003752355494576,-0.011023494760830945,0.9986859926662026,4.901403204412797,-0.7539410268218184,-2.9568934934813678,-29.913030068249306,-0.024668259397681646,-0.021102385378321133,0.9991303784032816,4.742749669576124,4.491176725192133,True,0.0
gaze,333.2741,0.5132878095707921,0.5355379066418053,-29.16800117413845,-22.46246174624419,1092.581608854655,-31.09334441187321,-3.285397276452792,-29.22069201283541,0.0003534544376453,-0.0231507359792544,0.9997319233142352,4.601194381713867,29.57177237828104,-2.611697816801196,-30.53411450710582,-0.0508630573324239,-0.0116055276634683,0.998638203318124,4.897975921630859,-0.7569139268868408,-2.953923217225843,-29.90151433736822,-0.024549353583077548,-0.019492116407239902,0.9991616151895213,4.7450326705221695,2.8350373974009435,True,0.0
gaze,333.294081,0.5141605013282523,0.5378800607448503,-29.89100047403647,-24.40293678883138,1046.712260902085,-31.09418848984594,-3.275117100066402,-29.22316420307141,0.0008784629676009,-0.0223728943977155,0.999749309526685,4.607700347900391,29.58442076329518,-2.606780740545642,-30.54051434881664,-0.0548763451477908,-0.017465903760383,0.9983403873173988,4.884527683258057,-0.7578155694786357,-2.9514597158990474,-29.892432524605795,-0.02499965024254616,-0.01914810864521605,0.9991440339308717,4.745472123647169,3.481969853670452,True,0.0
gaze,333.314172,0.5142446719763326,0.5314773900919363,-22.11748128295735,-12.13768950212572,771.3159114180871,-31.05044487528104,-3.092207836487224,-29.39453543552104,0.003872955077964,-0.0264435439419939,0.9996428058075304,4.670607089996338,29.62523995666487,-2.357502916137222,-30.72519626652193,-0.0571275152154838,0.0029211911958752,0.9983626163109784,4.961796760559082,-0.7494353097021058,-2.9052802856207145,-29.920220326198226,-0.025448139976734795,-0.01722934263226742,0.999118480984486,4.760679986501173,4.2796191421974195,True,0.0
gaze,333.334153,0.5054336812917908,0.5387188102211482,-4.8266735848173745,-21.70544049980137,819.024757740494,-30.89568678668211,-3.122485874809333,-29.382263589406936,0.021176060050360563,-0.03237457285016685,0.99857744327816,4.6518652655805015,29.800354150503882,-2.3678741957079747,-30.776758738932422,-0.0392023651394289,-0.00833022861338114,0.9982971445374352,4.934475777211687,-0.7071667487979194,-2.8626147070636567,-29.957020384504006,-0.022486200128144354,-0.01751358682972317,0.9989703050866563,4.770418970159665,14.177948561179525,True,0.0
gaze,333.354245,0.49657374310884966,0.5460004584487514,12.560189348474815,-31.326343009425095,866.9986399439506,-30.740068973953942,-3.15293211603681,-29.3699235697821,0.038575288572680465,-0.03833855026985037,0.9975061623642891,4.633019325128973,29.97644115228578,-2.378303090614887,-30.828607655186307,-0.0211776358802755,-0.01964415318207048,0.9982313090500208,4.907003018219924,-0.6315505136605492,-2.8250298963659484,-29.999577032718,-0.01583906976091517,-0.019680491946240875,0.9987077304824856,4.775016557119968,25.843900245464404,True,0.0
gaze,333.374225,0.487763193392761,0.5532415161626633,29.850131684137715,-40.89361516465174,914.7050985557223,-30.58531863061742,-3.1832086390174323,-29.357652337843767,0.055877527567151565,-0.04426928234458691,0.9964408531536979,4.614278438695437,30.15154658208929,-2.388673851128558,-30.88016754702164,-0.0032533829139764076,-0.030895009885387133,0.998165840553179,4.879683402220673,-0.522770515154145,-2.7925086360551488,-30.047878369210423,-0.005525695006119792,-0.023721294804966007,0.9983313871899375,4.7744957108771064,37.550664354514616,False,-1.0
gaze,333.394317,0.47890325520981986,0.5605231643902666,47.23699461742991,-50.51451767427547,962.6789807591789,-30.429700817889252,-3.213654880244909,-29.345312318218927,0.07327675608947147,-0.05023325976427042,0.995369572239827,4.595432498243908,30.327633583871187,-2.399102746035471,-30.932016463275524,0.014771346345177003,-0.04220893445407647,0.9981000050657647,4.85221064322891,-0.3820004659008756,-2.7655946146219823,-30.099243392171058,0.008678903455364045,-0.028981634410990848,0.9978693752360883,4.770037221908543,49.77751061630398,False,-1.0
gaze,333.414298,0.4700922645253031,0.5677645845194579,64.52780231552069,-60.0822686719239,1010.38782708145,-30.27494272929076,-3.243932918566932,-29.33304047210486,0.0905798610618188,-0.0561642886724265,0.9943042097104596,4.576690673828125,30.5027477777097,-2.409474025606194,-30.98357893568587,0.0326964964211809,-0.0534603542633008,0.9980345332922216,4.824889659881592,-0.21669946919736455,-2.7859642337768498,-30.118932162745836,0.026331995217415992,-0.0375918634299517,0.9973027073245057,4.7469548702239726,50.40626772448124,False,-1.0
gaze,333.43439,0.4636611514310455,0.533995123570221,61.44014035034836,-15.53147954050875,788.7679961500298,-30.10277854697272,-2.980358314823457,-29.34256207199743,0.1107888434499746,-0.0116107076699405,0.99377614362311,4.756072998046875,30.58211903619999,-2.313596018501658,-30.94869386037915,0.0380154075362423,-0.0197584944677646,0.99908179379179,4.891733169555664,-0.05923215665681454,-2.7663236600576306,-30.13215552314956,0.04301505082494452,-0.036658303497367414,0.996901042284436,4.753101382705007,44.25397969958189,False,-1.0
gaze,333.454371,0.4625404897699953,0.5219071626182272,57.14715639507256,-3.835340500399065,710.4458141970944,-30.04486699848716,-2.982055701457703,-29.2763637741233,0.1170181322156998,-0.0027281970056973,0.9931260311127924,4.78502893447876,30.61820318226345,-2.266052167448562,-30.8716617467499,0.035806325427838,-0.0005264212212985,0.9993586092789984,4.976890563964844,0.07446424388763084,-2.7380109262830876,-30.127104952740034,0.0565577313200578,-0.03118549497487491,0.9965757591821841,4.7752910982144785,38.875934152154244,False,-1.0
gaze,333.474462,0.4612517497562746,0.5222587274301672,56.25833681936149,-3.951753874077816,676.5685554917143,-30.02028348197375,-3.035480119391466,-29.2380139396445,0.1196408834972422,-0.0099227432657913,0.9927676456060002,4.775415897369385,30.63645733909133,-2.25479923839614,-30.84623207703599,0.0379059311497052,0.0062755602022879,0.9992616062512468,4.965394020080566,0.1794588344522019,-2.7098506130472493,-30.111747565921547,0.06704999831943503,-0.02403378405822785,0.9963180149972211,4.799975905867862,33.97502420545609,False,-1.0
gaze,333.494444,0.4623486017723483,0.5199915225919697,59.56090377433573,-2.306800651338757,736.4806465700527,-30.01799166309163,-3.027673321090831,-29.25320409085319,0.1146738915314524,-0.0069070290843444,0.99337917813404,4.787103652954102,30.64735815722646,-2.274410974978919,-30.81452964374107,0.0391848692216956,0.007831741420555,0.9992012859531358,4.960413455963135,0.2526022072674913,-2.678783280026186,-30.090788061231525,0.07363106415128498,-0.014697093402772102,0.9962291036753795,4.829963302612304,32.859466248768676,False,-1.0
gaze,333.514534,0.4618890049744443,0.5184041296162868,61.23492724910069,-0.9423695303067964,747.986478374694,-30.01490334672769,-3.042196787749077,-29.23852025904557,0.116335553066395,-0.0007722472004171,0.9932096670527312,4.777341842651367,30.64884582448371,-2.327379079491579,-30.7708363783527,0.0395150266450452,0.0052468664934383,0.9992052006776394,4.955496788024902,0.2932159502011995,-2.650400172332939,-30.060061784192282,0.07688848637412903,-0.0032871671798972496,0.9962367161481485,4.86308913230896,22.3082188612292,True,1.0
gaze,333.534515,0.4610417080278641,0.5184265717056188,63.61297170313911,-0.9911315360313282,760.427010991589,-30.00719406309345,-3.054220799238562,-29.21275525716497,0.1176838021106206,0.0038031430620961,0.9930438352981392,4.800912380218506,30.65644751155202,-2.373383997414606,-30.74423667025081,0.0416713453807644,0.0005318979199475,0.9991312306492875,4.944677352905273,0.3102072461243292,-2.663765218665745,-30.026635383696203,0.07794357602464584,0.0002832571320776201,0.9961684290014011,4.872867488861084,6.594445060719554,True,1.0
gaze,333.554608,0.4608842127965282,0.5187744535038301,63.94284948708974,-1.308760331737093,761.3934195757453,-30.00593554404587,-3.070550824036662,-29.19310536809287,0.1178064083757988,0.004749092899264,0.9930252243836654,4.807798862457275,30.65797949155244,-2.398135243454702,-30.72655779656944,0.0421815550280867,-0.0011728022989567,0.9991092737784892,4.941554069519043,0.31807802249735706,-2.685823038524254,-30.00379914807511,0.07865992660068061,0.0009663480148079301,0.9961334147784374,4.871610832214356,2.184236583371819,True,1.0
gaze,333.574589,0.4608650056713208,0.5197757169440704,63.59651711610458,-2.200018038900121,757.0424112945147,-30.00579817410177,-3.08377520055957,-29.17837706199611,0.1177821334090837,0.0049869588756219,0.9930269378474976,4.809407234191895,30.65673533528138,-2.425609765437628,-30.70981902138606,0.0422178706595192,-0.0036010127722069,0.9991019387950314,4.939723491668701,0.32155435290355994,-2.7077335993452136,-29.98419415474528,0.07890524554284616,0.00146966093149977,0.9961433772569658,4.87244291305542,1.2974177130604,True,1.0
gaze,333.59468,0.4610010265385522,0.5203978166414189,64.07166529720905,-2.786558777186688,765.4007349334527,-30.00900227071485,-3.095445025189029,-29.16733579570098,0.1170706273315913,0.0045749206085512,0.993113054147217,4.804850101470947,30.65686321289106,-2.443390770332399,-30.69568035084261,0.0424527310148097,-0.004637014314909,0.9990877157325216,4.940871715545654,0.32340379770769834,-2.731408749290382,-29.96372239594021,0.07947170530217147,0.00137098032724293,0.996105407836222,4.872263383865357,1.7787785972435681,True,1.0
gaze,333.61466,0.4608355706065534,0.5211995671598744,64.59506468523381,-3.530859456020802,768.5601103596905,-30.00827706469306,-3.107546947145583,-29.15885919202435,0.1172819961130402,0.0035361227401778,0.9930923568448744,4.802855968475342,30.65815806695701,-2.456258590727251,-30.68521015533628,0.0429113510080563,-0.0054233863018488,0.9990641635228862,4.945804119110107,0.3249976501584911,-2.7508317163535994,-29.94719366693645,0.07990598204313709,0.0007347920417737099,0.9960795730999609,4.873845529556275,1.935346794504262,True,1.0
gaze,333.634752,0.4607585759916565,0.5210511500261965,65.47503852089022,-3.436406271516576,777.5060222298179,-30.00922934168715,-3.114703836251022,-29.15121334819066,0.117113280852844,0.003427957790268,0.993112646457224,4.800716400146484,30.660126216976,-2.456683848020021,-30.68268850634337,0.0434771197622158,-0.005050971269124,0.9990416546603152,4.949809074401855,0.32516199284151914,-2.7652100051153865,-29.934884659648276,0.08002950735550457,0.00013898659568375,0.9960774966169721,4.8743391036987305,1.6617932336277073,True,1.0
gaze,333.654734,0.4604863351617899,0.5210509227078076,66.64766299375822,-3.478323542786368,786.067895985688,-30.00945492265713,-3.11837540349747,-29.14378673280302,0.1170899262734541,0.0042454580606544,0.9931122420205748,4.807050228118896,30.6636899868743,-2.47518181679064,-30.66763579315467,0.0446723158976098,-0.005930429863631,0.9989840910615028,4.95437479019165,0.325381104512579,-2.777697120395062,-29.92406059577781,0.08020693523222241,-0.00038713964464464,0.9960736801089645,4.875546312332153,1.2751228786556297,True,1.0
gaze,333.674825,0.4603807110204709,0.520856464551547,67.55639610510909,-3.334931112585432,794.6686370041951,-30.01039057682981,-3.122889157443067,-29.13633568695797,0.1168042634817852,0.0049442860146088,0.9931426473917448,4.814562797546387,30.66611609489621,-2.492303840091906,-30.65084024371117,0.0454672516735038,-0.0062413804222807,0.9989463319897036,4.9631028175354,0.3258599402012582,-2.7882779235488386,-29.913958580506506,0.08043408634089103,-0.0006554436957533301,0.9960696903828564,4.878399801254273,1.0099467034928404,True,1.0
gaze,333.694805,0.4601649637530327,0.5208429788243865,68.00668514250872,-3.329990243147175,795.7017842376538,-30.00953994685431,-3.127288843909172,-29.12945734983111,0.1169256564866214,0.0057607891006762,0.9931239621336856,4.82327127456665,30.66797589896873,-2.508963188169502,-30.63726131751977,0.0462231268404315,-0.007022462694718,0.9989064558620064,4.972036838531494,0.32691744119507893,-2.7980195472045635,-29.904328832587236,0.0807966288389562,-0.0007754016845217301,0.9960526551944519,4.883358430862427,6.144457188791617,True,1.0
gaze,333.714897,0.4723031010237791,0.5139545867408094,63.05734569695585,4.439593328203902,1051.741105600739,-30.28335557332621,-3.135596507551823,-29.1232748427443,0.0816460564410374,0.0170317758393777,0.9965158503904412,4.973997116088867,30.45882825244261,-2.527134960762616,-30.57823265975266,0.0345093808680115,-0.0036341855178975,0.9993977663211622,5.064781188964844,0.27947660888032394,-2.8079121402487237,-29.89007264810087,0.07639283785775144,0.0007530837037933895,0.996428364828836,4.912370252609253,26.1559029042042,True,1.0
gaze,333.734878,0.4949800578193642,0.5154931884524222,14.01414237145626,3.283353075500858,1157.969074128275,-30.68120893721809,-3.160175716914753,-29.20207630260691,0.0375139634937267,0.0069357575805366,0.9992720339375936,4.910760402679443,29.99489799328972,-2.463581777523795,-30.57911116845945,-0.0133368219206288,0.0033235409171235,0.9999055371668016,5.136796474456787,0.14575582695860162,-2.8131491212654742,-29.8848012097541,0.06275151195355526,0.0019413149014449993,0.9971306918275216,4.942073392868042,44.45707878781196,False,-1.0
gaze,333.75497,0.5037329542294225,0.5174327349857019,-7.596844146306413,0.8365870262079973,1191.294448594835,-30.84247795161106,-3.180122687275145,-29.24631933703593,0.0188300191780549,0.0008482470904584,0.9998223396457132,4.865156650543213,29.81852961742524,-2.438188159245886,-30.58360472952579,-0.0303952912686154,0.0051175646024899,0.9995248555194792,5.170017242431641,-0.02206251288169696,-2.815624483888766,-29.8866513638145,0.04541876052739282,0.00270639325103749,0.9978557780358331,4.969448280334473,51.56152976302416,False,-1.0
gaze,333.774951,0.5068222266846184,0.5187603546331536,-15.21979899665394,-0.958990123722744,1179.377865964438,-30.90553211437101,-3.19812361281924,-29.25823027941574,0.012229781541275,-0.0025741831451286,0.999921899962486,4.844929695129395,29.75320282027759,-2.431251602580341,-30.58134892248957,-0.0363977099240397,0.0056350964720809,0.99932149601619,5.185900688171387,-0.20286799409767903,-2.817042705675227,-29.89189169093812,0.02677481617358745,0.00314219402449991,0.9985712196955558,4.994764757156372,54.113997005858685,False,-1.0
gaze,333.795042,0.507791687232892,0.5186501630797559,-18.31480432984707,-0.8140491923492843,1225.222074736648,-30.94369048949743,-3.203618580713279,-29.25993574843323,0.0093882157019038,-0.0022444515075388,0.9999534108364072,4.832714080810547,29.73455850184077,-2.434148655221464,-30.57485722149901,-0.0375571897819102,0.0054311961923607,0.999279720400452,5.191988945007324,-0.3896247880747872,-2.817194226060834,-29.898699121196255,0.007643040432881521,0.0035870358523862798,0.9992914910196726,5.017704248428345,48.39173849912638,False,-1.0
