Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,391.759858,0.9325342803140652,0.1103099351927451,-1136.922538168471,613.8310230286019,1184.346628887123,-36.92708958487978,-0.8645518577804427,-32.50530757311198,-0.6279469021881627,0.3509070719662555,0.6946559687185876,5.075274467468262,,,,,,,,-36.92708958487978,-0.8645518577804427,-32.50530757311198,-0.6279469021881627,0.3509070719662555,0.6946559687185876,5.075274467468262,0.0,True,0.0
gaze,391.77995,,,,,,,,,,,,,,,,,,,,-36.92708958487978,-0.8645518577804427,-32.50530757311198,-0.6279469021881627,0.3509070719662555,0.6946559687185876,5.075274467468262,0.0,True,0.0
gaze,391.799931,,,,,,,,,,,,,,,,,,,,-36.92708958487978,-0.8645518577804427,-32.50530757311198,-0.6279469021881627,0.3509070719662555,0.6946559687185876,5.075274467468262,0.26836035664854085,True,0.0
gaze,391.820022,0.9461225179278456,0.0905101221314013,-1154.883037911691,633.4333363752853,1157.601564897345,-36.97577651928468,-0.9042345078595098,-32.55324564149532,-0.6381720966472424,0.3621199643058023,0.6794155624594035,4.995381355285645,,,,,,,,-36.95143305208223,-0.8843931828199763,-32.52927660730365,-0.6330594994177026,0.3565135181360289,0.6870357655889956,5.035327911376953,0.26835365986127835,True,0.0
gaze,391.840004,,,,,,,,,,,,,,,,,,,,-36.95143305208223,-0.8843931828199763,-32.52927660730365,-0.6330594994177026,0.3565135181360289,0.6870357655889956,5.035327911376953,0.3085820164250749,True,0.0
gaze,391.860095,0.94714229599798,0.0860469658130544,-1155.451817888617,638.8054445485088,1154.174832908609,-36.96826021604159,-0.9301505082812156,-32.54424572372299,-0.6385010829756324,0.3652014975631827,0.6774542296100552,4.984026908874512,,,,,,,,-36.97201836766314,-0.9171925080703627,-32.54874568260915,-0.6383365898114374,0.36366073093449247,0.6784348960347293,4.989704132080078,0.27888193112620335,True,0.0
gaze,391.880076,0.9449905553654324,0.0924845307720981,-1153.456648366821,631.3796484238869,1160.017183890103,-36.95380549577938,-0.9733823118317826,-32.50967884162291,-0.6373703658209902,0.3609870634020313,0.680769679722588,4.952334403991699,,,,,,,,-36.96594741036855,-0.9359224426575027,-32.535723402280404,-0.6380145151479549,0.3627695084236721,0.6792131572640155,4.977247556050618,0.582281916446576,True,0.0
gaze,391.900167,0.8877722895225492,0.181929100473077,-1063.335727008935,528.9108570966177,1254.199986602848,-36.86920613464502,-1.046900075784627,-32.36837646373336,-0.6271942024169191,0.3586805987799138,0.6913578382527295,4.961980819702148,23.85992473502176,-1.103159859445364,-31.2046205638388,-0.5794177115478037,0.2464182612453058,0.7768868360768808,5.290422439575195,-29.35062073272932,-0.9706993238968759,-32.34841718015682,-0.6293373756065566,0.3477144888209065,0.692940452239213,5.014486074447632,0.6050535469974319,True,0.0
gaze,391.920148,0.9376810136232602,0.0950125551029838,-1141.591821395249,631.6538674551069,1170.883190038408,-36.89795632484237,-1.016238803381645,-32.42444854751058,-0.6306290551751453,0.3611680701439587,0.6869240277333384,4.961052894592285,,,,,,,,-29.331165684118744,-0.9987003977774096,-32.31621790666064,-0.6274516152385323,0.34747651528044565,0.6948175685576966,5.005903959274292,0.5643554775791332,True,0.0
gaze,391.94024,0.8569855968977831,0.2186716515829607,-1008.001186133251,485.4407237306062,1298.222033385744,,,,,,,,23.62728608809756,-0.9892758144032552,-31.32594348512792,-0.5889187125043586,0.2776849774596737,0.7589899889691757,5.025063037872314,-18.739475329675482,-0.9968154811025787,-32.118163022354096,-0.6197450346916976,0.33351820771629126,0.7076520526399925,5.009735774993897,1.2541774377616814,True,0.0
