Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter
gaze,459.721214,0.5051393999735284,0.4868765082904611,-7.131714144855348,29.22050891628536,789.6815035068873,-30.55526945352609,-4.227462495702306,-31.71345974287389,0.01196049911619091,0.02234206077919683,0.9996788378179416,4.356698989868164,30.09515572257486,-4.150215368919255,-30.18882595840379,-0.02878520015644671,0.05900315340860638,0.9978426930833305,4.316410064697266
gaze,459.741196,0.5049969785768579,0.4867951866637809,-7.131237328640035,30.30514559022055,816.9183480916472,-30.55166213989989,-4.22717741344784,-31.71420715826265,0.01256215914138216,0.02303558557352726,0.999655717712349,4.367581367492676,30.09621096468124,-4.156124839064685,-30.18684287308917,-0.02885177567022619,0.05825880690934247,0.9978845055707475,4.321074485778809
gaze,459.761287,0.5054009057588384,0.4856495481604522,-8.389196551055804,33.71680900272905,876.5118401742614,-30.55667255510139,-4.225992313192126,-31.71291938866712,0.01042858903392132,0.02528723932670697,0.9996258300274136,4.386637687683105,30.09901188676597,-4.160879464693817,-30.18462649613612,-0.02841246258544233,0.05817970339318407,0.9979017256638613,4.326730728149414
gaze,459.781268,0.5053473312847353,0.4860968023980988,-8.379388408383816,33.59213068261909,885.5393417027791,-30.55604386214061,-4.232283684543602,-31.71203054490293,0.01005642219794642,0.02486537352834404,0.999640226067295,4.400802612304688,30.10115499404438,-4.167229201508217,-30.18552554156596,-0.02784498587952199,0.05752421224767913,0.9979557213457185,4.3321533203125
gaze,459.80136,0.5051419026085755,0.4855687880772144,-8.222216802109342,35.13571722636925,911.239211660258,-30.55284548181048,-4.230867655982744,-31.71155234779185,0.01036466007161624,0.02589141185688383,0.9996110286574759,4.405956268310547,30.10303316035307,-4.171325709966252,-30.18507663151768,-0.02734042311677588,0.0575256268245111,0.9979695904797115,4.337157726287842
gaze,459.82134,0.5050418807752473,0.4859741522931676,-8.012376027776822,34.6037729378435,908.8517963946722,-30.55024843291541,-4.23533181173627,-31.71098396419495,0.01059778230556455,0.02539550433924315,0.9996213059801995,4.410753726959229,30.10305059151504,-4.177132115799771,-30.1843971522486,-0.02717403388332187,0.0571155812155001,0.9979976865027913,4.343436717987061
gaze,459.841432,0.5052038222541254,0.4880714758846957,-7.541137004794928,29.23272892073688,821.5316038834208,-30.55306073685854,-4.249254914011066,-31.71034311766043,0.009660882260748887,0.021458607595795,0.9997230594089513,4.42349910736084,30.10421903210606,-4.17925009241806,-30.18457810295815,-0.02682875332743099,0.05694360604424797,0.9980168554315971,4.350164890289307
gaze,459.861412,0.5048838946201054,0.488418431571291,-6.974778236613611,28.83062879746869,819.8760155631979,-30.54903287956053,-4.249421575091138,-31.7104680419775,0.0104797129483314,0.02103485712799085,0.9997238170625553,4.437715530395508,30.10491082861973,-4.181979382552553,-30.18757820002918,-0.02635794492935441,0.05658114938666198,0.9980500149156782,4.354012489318848
gaze,459.881505,0.5114687569254898,0.4807810702058866,-17.55072211225015,34.85279035804522,785.429203548475,-30.64071964973909,-4.192656896353454,-31.73908536155101,0.0004884079811528081,0.02944817398162584,0.9995661891574724,4.450242042541504,29.9683047703679,-4.092713664489297,-30.19569297702631,-0.04259327275971304,0.06592051823107127,0.9969153917919834,4.430860996246338
gaze,459.901486,0.5216155563504742,0.4722544495260946,-37.06738082796795,46.38818456332814,847.732008964898,-30.84770529915032,-4.113919283167289,-31.78695010252878,-0.01891557930839852,0.04097893189192862,0.9989809447634246,4.478271007537842,29.7320481116796,-4.002832376689128,-30.17909216126893,-0.06391905984544985,0.07349181932441871,0.995245349791126,4.456268310546875
gaze,459.921577,0.5260003459291737,0.4696727005672859,-51.75848896620137,56.54403204804171,976.9054196692684,-30.94908567569953,-4.078041143726694,-31.80503556190723,-0.02865015103457849,0.04669160413350006,0.9984984040794139,4.493765830993652,29.63145766629728,-3.990306127248277,-30.16919217136763,-0.07237291814432299,0.07308826247820875,0.9946960674533661,4.440324306488037
gaze,459.941558,0.5277146547072505,0.4685633000081544,-57.09086571088951,59.74788365665328,1008.640992860485,-30.99645923707572,-4.065948114177449,-31.8096383024813,-0.03228262573065873,0.04862605341548171,0.9982952163589532,4.496651172637939,29.59407677319838,-3.982418535565785,-30.15948289214979,-0.07576820838521955,0.07358937903862728,0.9944062459029525,4.441833972930908
gaze,459.96165,0.5292734390160004,0.4686732963095583,-62.42584662069502,61.62678194240482,1042.141199057668,-31.03269510329616,-4.069819932528948,-31.79692984557602,-0.03709717995321796,0.04836996852686756,0.9981403435310229,4.490097999572754,29.57778315575514,-3.986451468337279,-30.15321025543171,-0.07742208736083574,0.07350815353871684,0.9942848544315757,4.433341503143311
gaze,459.981631,0.5294023021090605,0.4684849372318178,-60.29932943195539,59.48646531805823,1002.100167026409,-31.03876031320874,-4.074250431879594,-31.79025013959763,-0.03695970897306829,0.04795640451371645,0.998165398708422,4.493367195129395,29.57341487691403,-3.982128512742143,-30.15006207798955,-0.07788170555606792,0.07451171228650483,0.9941742526699288,4.438003540039062
