Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter
gaze,62.923319,0.4727514204116438,0.4990601236999299,38.86969863239096,14.37778379159289,656.3738185904472,-29.97833250661866,-4.740409263315398,-31.50303006462754,0.08181247383193548,0.006147707640670765,0.9966287798454667,5.179926872253418,30.60699976848555,-4.502184201822393,-30.13949686071398,0.02993676779835285,0.04915616447108259,0.9983423568236898,4.904448986053467
gaze,62.9433,0.4725325383917567,0.4998625406391156,38.92392150919483,13.66465553655503,652.3229471979139,-29.97855924400466,-4.746799161869391,-31.50084046360182,0.08250934940950894,0.005181398280884605,0.9965768211090776,5.179410934448242,30.61001108315311,-4.513755180462113,-30.13214413077484,0.03005339417987379,0.0483956360713141,0.9983760092808331,4.901502132415771
gaze,62.963392,0.4723923647376275,0.5008576088430358,39.69868852655994,13.08687112747644,662.1788334660797,-29.97835332593094,-4.747080760759359,-31.51003888898738,0.0828602947380618,0.004369013410433403,0.9965515958934293,5.17949390411377,30.61129278960326,-4.535521612172539,-30.11983167402192,0.03033062195778032,0.04681423395620936,0.9984430283550222,4.898931980133057
gaze,62.983373,0.4725145946320415,0.5012884967616739,40.01628501397428,12.90854037755261,670.430873983253,-29.98136801405357,-4.744056783453326,-31.52358481281274,0.08230847664713943,0.004055465629983468,0.9965986493421268,5.177870273590088,30.61218256217475,-4.54557701174874,-30.11545986822841,0.03046293963759707,0.0460283351406788,0.998475538845501,4.903417587280273
gaze,63.003465,0.4724500018040005,0.5019430420303735,39.21276994977902,12.11215868449779,655.5725588386467,-29.98167609054779,-4.74823950352725,-31.527574727565,0.08285360352115058,0.00298129425161036,0.9965572699389361,5.173510074615479,30.61019644964498,-4.549721607988496,-30.11388284155177,0.03002157680347904,0.04588693242579348,0.9984954152918197,4.906894683837891
gaze,63.023445,0.4725100093678632,0.5020616840153173,38.58059014984973,11.85222595040077,646.3909272840406,-29.98333719193208,-4.748588196610663,-31.53829719936618,0.08229192728519232,0.002494286979861,0.9966051461015797,5.167680740356445,30.61196551034703,-4.547388417434763,-30.11555297793763,0.03025421398917109,0.04627102391762652,0.9984706680125921,4.909562587738037
gaze,63.043537,0.4728665351758971,0.501509996418266,38.35804987743232,12.36358230022704,650.7854708048666,-29.98664203142632,-4.742964100643163,-31.55241265127015,0.08094447162552058,0.003136217922703683,0.9967136783702764,5.163662910461426,30.61229575094015,-4.547183738901162,-30.1167218068667,0.03023827940448297,0.04680315826870377,0.9984463485008752,4.911672592163086
gaze,63.063517,0.473180455064152,0.5015150806330234,37.82562112587397,12.33068965052016,649.0520509562327,-29.988823456945,-4.739279200489881,-31.56860251644834,0.0796067772158109,0.002990233657171474,0.9968218594733904,5.159222602844238,30.61305268105798,-4.549621150845308,-30.11758188907538,0.03030893731500325,0.04698033564822123,0.9984358849626829,4.913468360900879
gaze,63.083611,0.4736561995597481,0.5015229383860678,36.54048884644671,12.12063190369442,637.9983679627088,-29.99204279172183,-4.735249456811081,-31.58654106991669,0.07781239533054217,0.002616127897117967,0.9969645866367318,5.154711246490479,30.61337977025191,-4.547998757807545,-30.12170869978342,0.03010261275433361,0.04754927744441297,0.9984151936543618,4.915560722351074
gaze,63.10359,0.4736501105271589,0.5017435251134129,36.76149683691373,12.02371264626756,641.7477480347561,-29.97966704571775,-4.722294267434563,-31.62125758921802,0.07783698133008804,0.002458453434606912,0.9969630686961928,5.137639999389648,30.61415671345013,-4.550374588270166,-30.12487563549115,0.03010938606701729,0.04712324642912899,0.9984351879399318,4.918817043304443
gaze,63.123682,0.4740541705391502,0.5013979822119291,37.05198739824014,12.57538742954033,656.5414587794497,-29.98040147059136,-4.714390376545235,-31.63358001590673,0.07635333142461233,0.003179511192531725,0.9970757541375379,5.137395858764648,30.61560234756242,-4.550729371193023,-30.12906196918148,0.03012379103293372,0.04692368200486843,0.998444152309437,4.924229621887207
gaze,63.143663,0.4743352436759181,0.5010218045923351,36.41683489730681,12.78480701849963,652.0834785754391,-29.98104434321113,-4.708668706288062,-31.64507266847124,0.07512341668509588,0.003467683841844235,0.99716821421179,5.131180763244629,30.61743065275711,-4.54697014071417,-30.13241833255152,0.03019861456588264,0.04756193075938418,0.9984116918489793,4.93148136138916
gaze,63.163755,0.4743230689668294,0.5003233180148,35.30098323814875,12.90898301533594,631.7020437393144,-29.98258565361828,-4.706344457987073,-31.64861065288977,0.07406506082609052,0.003780044535222828,0.9972462474374819,5.128631591796875,30.62590050074589,-4.525492900160295,-30.16140689220514,0.03112950851414176,0.04915896645592139,0.9983057395991739,4.936893939971924
gaze,63.183735,0.4735438458365898,0.501674447710672,35.64172069444401,11.66133701014591,619.761790426253,-29.97834934472516,-4.718988503601331,-31.63516928408892,0.07524229543245475,0.002003494371144794,0.9971632679698748,5.118241786956787,30.63508207454026,-4.52468084836924,-30.17325867028109,0.03290248625113087,0.04810138770848577,0.9983003971245389,4.939340114593506
gaze,63.203827,0.4743575293080183,0.4973338921311332,42.1608810681104,18.10672069686039,754.8777605952602,-29.98351543130666,-4.689030528900872,-31.65145800331683,0.07300507794591189,0.009737643969617312,0.9972840301960282,5.098970890045166,30.63689726552504,-4.521897269044591,-30.17934380491873,0.03311689417846142,0.04805572397424565,0.9982955067079506,4.937938213348389
gaze,63.223808,0.473900814635951,0.495829881389758,47.12190610825612,21.36034937927484,829.0724414283472,-29.96943109987004,-4.694361457830484,-31.641129017278,0.07514529773988252,0.0129934793664862,0.9970879368047421,5.053366184234619,30.63852338435144,-4.522723481694141,-30.18337439319525,0.03329930809864809,0.0473563535190796,0.9983228595306869,4.932764530181885
gaze,63.2439,0.471381225253212,0.493025169050309,54.61871218601629,25.50802102002399,878.1280133010958,-29.92083890171304,-4.69120552155977,-31.6512916008053,0.08342916216850783,0.01828507852317348,0.9963459393219115,5.046709537506104,30.65081670728024,-4.510524808129688,-30.19575452003923,0.03547663704134004,0.04785944244782524,0.9982238636662722,4.923282623291016
gaze,63.26388,0.4711823346483893,0.493934900688852,57.11635788305107,25.51118385456013,912.3126192344113,-29.9154625031323,-4.708329085941483,-31.63397433482204,0.08382291219312492,0.01806119892442495,0.9963169739018181,5.030502796173096,30.65451909819912,-4.515773279515225,-30.2001235024952,0.03604961273636595,0.04571349976356354,0.9983039123237596,4.908139705657959
gaze,63.283972,0.4709103031697568,0.4959882209887252,56.11361971130221,22.67440755182405,888.5595948025554,-29.90809371957993,-4.742140798609278,-31.59774632265399,0.08423262136699229,0.01512418857332867,0.9963313326487546,4.996973514556885,30.65772547265086,-4.520168111517346,-30.20158835465154,0.03655657352953492,0.04419242594426209,0.998353968500622,4.888216495513916
gaze,63.303953,0.4711800545622842,0.4973857896718589,55.51683715081313,21.17608212571354,887.3983063814195,-29.91422269944412,-4.755230931688695,-31.58360532372784,0.08273871590744422,0.01306957128993495,0.9964855699889912,4.983469009399414,30.65999831980957,-4.526477631412853,-30.2020176986552,0.03692966665517865,0.04309612246610129,0.9983881629652488,4.871500015258789
gaze,63.324045,0.4712593182434252,0.4970802530328883,57.37069831493967,22.27550271160398,919.426971045758,-29.91407117182986,-4.745690385500606,-31.59311117214685,0.08232772830079928,0.0139686388669866,0.996507412055241,4.979087352752686,30.6616623787333,-4.528794532479444,-30.20130947001238,0.03720020056447345,0.04260147071603598,0.9983993488433343,4.856803417205811
gaze,63.344026,0.4711929180083717,0.498073654460152,55.78410537901205,20.56186492042182,892.1986166404546,-29.91177739207357,-4.759677222883349,-31.58049521544156,0.082330157447978,0.0122299480651397,0.9965300665533958,4.961737632751465,30.66272239092666,-4.529382939015138,-30.20054017491309,0.03729422313557453,0.04232626813152885,0.9984075460185445,4.844587326049805
gaze,63.364117,0.4707381919555965,0.4990478681214116,54.11475519636531,18.65506812799739,852.5943458124626,-29.90570263055617,-4.773622923931421,-31.57032769981737,0.08333387741919912,0.01034077505936865,0.9964680292139099,4.944607734680176,30.66636823601831,-4.536538410982788,-30.19866531833975,0.0378658778690831,0.04238357052736595,0.9983835977431498,4.794736385345459
gaze,63.384097,0.4706486472345888,0.4997396929991912,53.39688613633775,17.6650480305977,838.9161551469556,-29.90437330425432,-4.783794659174881,-31.56143706965763,0.0832856026341903,0.009197849184517253,0.9964832702881865,4.930556774139404,30.66880568065339,-4.535924360840989,-30.19804840149244,0.03817202504441191,0.04209917981691299,0.9983839720081409,4.774770259857178
gaze,63.40419,0.4704222878267557,0.501124214362795,52.07816557148212,15.76650553201518,812.3513001324063,-29.89885419538917,-4.801297520450889,-31.54814297042873,0.08389280246769819,0.007125877469248202,0.996449306068507,4.910577297210693,30.67008469182246,-4.537323683314711,-30.19705826957131,0.03826232469902828,0.04132243044916591,0.9984129662871973,4.763118267059326
gaze,63.42417,0.4703897896292492,0.5009351752963371,52.83352259134476,16.16166984005736,823.2176452991855,-29.89735517336616,-4.801401371501785,-31.5482362939094,0.08394220301577922,0.007568025973675513,0.9964418856790995,4.910375118255615,30.67320518655095,-4.542682746828208,-30.18803504627414,0.03841769397071298,0.04119190219371176,0.9984123937450077,4.752418518066406
gaze,63.444262,0.4705411824406112,0.5020508614621393,51.30912052945081,14.71563820968131,803.6698343333862,-29.89344419329367,-4.8170580003255,-31.53469141877351,0.08397749888710063,0.006000964347429139,0.996449581317373,4.885942935943604,30.6699230449567,-4.539524239085028,-30.19180854890224,0.03760730251322626,0.04046304776322909,0.9984730504942982,4.734792232513428
gaze,63.464243,0.4704942774174933,0.5029985994131431,50.52350497136868,13.58100913734316,790.3072000066705,-29.8869116592895,-4.833777822852968,-31.51978052059367,0.084094379400304,0.004657656572671785,0.9964469085648914,4.858752727508545,30.67213521141624,-4.547971570430455,-30.18178340589202,0.03755266154996042,0.03983994772433926,0.9985001633329041,4.725307464599609
gaze,63.484335,0.4704985565979514,0.5038885854253375,49.55164611765311,12.50520403434922,775.3697726063413,-29.88057415581673,-4.84759061270756,-31.50935529857998,0.08433855000432469,0.003403101802972917,0.996431346296014,4.834597110748291,30.6724507088993,-4.557092776410812,-30.17258832656741,0.03715023681842377,0.03928832073696099,0.9985370738024726,4.716899871826172
gaze,63.504315,0.4706392719464345,0.5041838740451543,49.15376354417037,12.19480906020345,772.7877458521785,-29.88044806057627,-4.854345672916057,-31.50406003433444,0.08370214101212026,0.002926032840226564,0.9964865226995322,4.820616245269775,30.67299266196245,-4.559089910892716,-30.17161115265669,0.03719526508494999,0.03914483664802055,0.9985410327167634,4.713187694549561
gaze,63.524408,0.4700949385564519,0.5051054079668557,48.54964973657347,11.00537393315233,749.8967469078484,-29.88405663385048,-4.897906639723258,-31.45284225488381,0.08641817430623128,0.001830348178804019,0.996257270475414,4.805258750915527,30.67153042022069,-4.565465306761259,-30.16505125825958,0.03646872915295439,0.03849816434136877,0.9985929717038436,4.70759916305542
gaze,63.544388,0.4700427876717523,0.5050073569244253,49.10542913466827,11.19956525759225,757.1770617908096,-29.88401671090876,-4.904993337630198,-31.44459134302198,0.08633647161392798,0.002069524043828537,0.9962638860961937,4.799680233001709,30.67219341362884,-4.567008283930294,-30.16848462571558,0.03682290809742802,0.03838781685284336,0.998584222264963,4.705726623535156
gaze,63.56448,0.4692490880655198,0.5053119109529843,48.71201427278847,10.5546822822081,732.2402267720117,-29.88854895248295,-4.953747175730463,-31.3854931976512,0.08952078699575608,0.001644294488643679,0.9959835967481067,4.785276412963867,30.6708716884154,-4.565608858667016,-30.1696155682062,0.03661762940516379,0.03850966309254703,0.9985870793602553,4.70984935760498
gaze,63.58446,0.4693250528930743,0.5049696518792006,49.01005844538103,10.94520136399555,738.4456917790092,-29.88873853799201,-4.955349334917705,-31.38236395387321,0.08935676517014489,0.002200981786634762,0.9959972510993707,4.786670207977295,30.67025159085061,-4.567258902921792,-30.16990207384185,0.03653953653542383,0.03864453957228222,0.9985847294201043,4.713135719299316
gaze,63.604552,0.4694120027526255,0.5048565862899856,49.27612175168237,11.1360470787418,744.4954757287405,-29.88861358216833,-4.960758906826221,-31.37502728530109,0.08963664669534849,0.002687458565960171,0.995970907775759,4.788532733917236,30.66985871310274,-4.576181674223527,-30.15906235393289,0.03596135237697038,0.03834669814916783,0.9986171998700384,4.712000370025635
gaze,63.624533,0.4694537134649933,0.5046339795191346,49.44095964716089,11.38587281886149,747.9446991562014,-29.88982024318929,-4.962980817125195,-31.37168798901158,0.08947587608459086,0.003004862737589962,0.9959844569062428,4.793343544006348,30.6682610760386,-4.572431915261564,-30.16562483934423,0.03599288618035994,0.03848465679199988,0.9986107566694892,4.715921878814697
gaze,63.644625,0.4694580130899436,0.5041738006162768,49.93418678243886,11.91258047122705,755.4338041310339,-29.89158741885132,-4.962177039144164,-31.37014094224104,0.08912703626175719,0.003589544349440286,0.9960137983876322,4.799271106719971,30.66929279248822,-4.571701282486572,-30.16799970471353,0.03640127196566991,0.03883828924693651,0.9985822623538096,4.722122669219971
gaze,63.664605,0.469423101057455,0.5039672246734058,49.65563665855967,12.01587979725967,750.3489487751381,-29.89306214411118,-4.962442337459553,-31.3699916766146,0.0889170845053825,0.003571864210354948,0.9960326269099449,4.805898189544678,30.66970014631319,-4.569977209779958,-30.17110887810042,0.03671898886555559,0.03939552675768188,0.9985488011750734,4.726768970489502
gaze,63.684697,0.4693551429289483,0.5037500939242796,49.13966793210164,12.05471716489786,740.9103272390103,-29.89456724247988,-4.963237125506367,-31.36964654930992,0.08871796777197732,0.00344008972873754,0.9960508460801933,4.811084747314453,30.67038156228967,-4.564315564522904,-30.17413320748916,0.0371221723963288,0.04014922740392919,0.9985038727293174,4.732316493988037
gaze,63.704678,0.4692444509689247,0.5037145741931282,48.45375808760615,11.87374271409053,727.997265938068,-29.89389474668739,-4.964680174200121,-31.36937554716013,0.08896815648536961,0.003144462151414711,0.9960295073387,4.819108963012695,30.66969251117616,-4.559345702250037,-30.17502311449907,0.03720668393809162,0.04070830817970621,0.9984780900527948,4.735574245452881
gaze,63.72477,0.4695083200070103,0.5032401392302002,48.14829463247762,12.31183223247865,729.4386480561482,-29.89096400059216,-4.936502569541516,-31.40406400810132,0.08702872088374622,0.003295807118140149,0.9962003510322505,4.832961559295654,30.67179850932916,-4.553944334424734,-30.18018823363773,0.03811140665827146,0.04158257397845932,0.9984079377808722,4.74041223526001
gaze,63.74475,0.4697205277950479,0.5030487240101676,47.81006757090574,12.47711149403327,729.2343057731294,-29.8908072171515,-4.925139052378668,-31.41767920471018,0.08601397104202713,0.003364502489929081,0.9962882499099228,4.844003200531006,30.67162985297116,-4.549618423531347,-30.18162466000683,0.03827944236663784,0.04194079144638994,0.998386525502498,4.743261337280273
gaze,63.764843,0.4703788679744584,0.5026632493545911,47.9625247560078,13.138530371177,747.3422286669946,-29.88840063175724,-4.888588345800366,-31.46140780096501,0.08315785060172504,0.003904083498536564,0.9965287401853183,4.861368179321289,30.67249218546035,-4.550114958159057,-30.18135887535461,0.038651394835192,0.04199772476647275,0.9983698016224919,4.744175910949707
gaze,63.784822,0.4705890835369788,0.5023289028264498,47.64594545493417,13.44150327235122,747.5235574154542,-29.88776152143637,-4.873794398621058,-31.47859872330621,0.0819183196816039,0.004168522905014654,0.9966303288167249,4.873567581176758,30.67352782543976,-4.54785834381754,-30.18156256863385,0.03905713811074417,0.04247875895186161,0.9983336591543471,4.74658727645874
gaze,63.804915,0.470541235648103,0.501875942791165,47.36293630057093,13.73741076815901,741.8316611966909,-29.88671338131646,-4.865976672801485,-31.48622581502902,0.08163264818414152,0.004521355549045464,0.9966522302661261,4.883344173431396,30.67339878928769,-4.539442571246788,-30.18800927357789,0.03950153166840707,0.04321290953458991,0.9982846655365419,4.750059604644775
