Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,498.121017,0.8655271016000001,-9.399971252000002,2.87113344,0.9272443100000001,1.90610204,-3.99733497,,,
imu,498.129483,0.8756956992000001,-9.423299211200002,2.8669463704,1.12164397,2.07059406,-3.8702275,,,
imu,498.137949,0.8715086296000001,-9.4203084472,2.8555814672,1.1440747,1.92853277,-3.75807385,,,
imu,498.146415,0.8727049352000001,-9.409541696800002,2.847207328000001,1.13659779,1.83880985,-3.75059694,,,
imu,498.154881,0.8595455736000001,-9.437056725600002,2.859170384,1.0693056,1.78647148,-3.85527368,,,
imu,498.163347,0.8535640456000001,-9.4633754488,2.856777772800001,0.9571519499999999,1.69674856,-3.78050458,,,
imu,498.171813,0.8499751288000001,-9.468758824,2.8603666896,1.00201341,1.82385603,-3.67582784,,,
imu,498.180279,0.8386102256000002,-9.4412437952,2.859170384,0.7403215599999999,1.78647148,-3.70573548,,,
imu,498.188745,0.8362176144000002,-9.4496179344,2.868142676,0.63564482,1.9509635,-3.66087402,,,
imu,498.197211,0.8386102256000002,-9.464571754400001,2.8687408288,0.60573718,1.95844041,-3.68330475,,,
imu,498.205678,0.8469843648000001,-9.457992073600002,2.877713120800001,0.6954601,1.9509635,-3.62348947,,,
imu,498.214144,0.8487788232000001,-9.440645642400002,2.8878817184,0.65807555,1.96591732,-3.73564312,,,
imu,498.22261,0.8685178656000001,-9.4496179344,2.88608726,0.5459219,2.13788625,-3.58610492,,,
imu,498.231076,0.8834716856000001,-9.443636406400001,2.891470635200001,0.47862971,2.23508608,-3.61601256,,,
imu,498.239542,0.8918458248000001,-9.4316733504,2.8926669408,0.4861066199999999,2.18274771,-3.48890509,,,
imu,498.248008,0.8954347416000001,-9.402363863200002,2.905228149600001,0.46367589,2.22013226,-3.45152054,,,
imu,498.256469,0.9097904088000002,-9.380830362400001,2.8998447744,0.56087572,2.13040934,-3.496382,,,
imu,498.26493,0.8858642968000001,-9.353913486400002,2.9028355384,0.59078336,2.12293243,-3.61601256,,,
imu,498.273391,0.8960328944000001,-9.3832229736,2.904031844000001,0.65807555,2.09302479,-3.6459202,,,
