Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,370.655972,-0.6226770648,-9.797144711200001,1.4553057624,2.98339456,-10.17658452,-3.76555076,,,
imu,370.664437,-0.6388271904000001,-9.818080059200001,1.4768392632,2.95348692,-10.54295311,-3.73564312,,,
imu,370.672901,-0.6507902464,-9.8432024768,1.4828207912,2.97591765,-10.72987586,-3.66087402,,,
imu,370.681366,-0.6549773160000001,-9.8563618384,1.4768392632,2.73665653,-11.14858282,-3.71321239,,,
imu,370.689831,-0.6507902464,-9.825257892800002,1.4798300272,2.52730305,-11.38784394,-4.0197657,,,
imu,370.698296,-0.6495939408000001,-9.817481906400001,1.492391236,2.17588828,-11.70187416,-4.244073,,,
imu,370.706761,-0.6543791632000001,-9.830641268,1.4816244856,1.93662716,-12.12805803,-4.4683803,,,
imu,370.715225,-0.6364345792000001,-9.8294449624,1.4762411104,1.95905789,-12.4047037,-4.64034923,,,
imu,370.72369,-0.6292567456000001,-9.817481906400001,1.4780355688,1.84690424,-12.94304122,-4.887087259999999,,,
imu,370.732155,-0.6298548984000001,-9.802528086400002,1.4642780544,1.8917657,-13.48137874,-5.20111748,,,
imu,370.74062,-0.6274622872000001,-9.7510869456,1.4427445536,2.07121154,-14.14682373,-5.37308641,,,
imu,370.749085,-0.6376308848000001,-9.724170069600001,1.4271925808,2.48244159,-14.73002271,-5.22354821,,,
imu,370.75755,-0.6543791632000001,-9.7074217912,1.4038646216,2.97591765,-15.23097568,-5.22354821,,,
imu,370.766014,-0.6872775672000001,-9.706823638400001,1.3883126488,3.49182444,-15.86651303,-5.35813259,,,
imu,370.774479,-0.7046239984,-9.717590388800001,1.3775458984,3.9105314,-16.38241982,-5.65720899,,,
imu,370.782944,-0.7285501104000001,-9.731347903200001,1.3512271752,4.38905364,-16.8160806,-5.70207045,,,
imu,370.791409,-0.7488873056,-9.675719692800001,1.2955989648,4.74794532,-17.14506464,-5.82170101,,,
imu,370.799874,-0.771617112,-9.70502918,1.2985897288,5.06197554,-17.49647941,-6.14320814,,,
imu,370.808338,-0.7979358352000001,-9.8210708232,1.2973934232,5.51806705,-17.80303272,-6.315177069999999,,,
imu,370.816803,-0.8194693360000002,-9.8886620896,1.2656913248,6.0040662,-18.0123862,-6.52453055,,,
imu,370.825268,-0.8421991424,-9.7923594888,1.2178391008,5.854528,-18.28155496,-6.77874549,,,
