Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter
gaze,167.137275,,,,,,,,,,,,,,,,,,,
gaze,167.157369,0.4667309170086762,0.1920684161885203,84.36241589142355,432.9670458734388,1095.14112301008,,,,,,,,35.46476538420993,-20.63601229595136,-21.69740325468204,0.04053084104736076,0.3759876652263293,0.9257378281790407,4.895890235900879
gaze,167.177347,0.4889975410829884,0.2102439237308343,31.57996781231499,411.9054192075428,1104.282918007786,,,,,,,,35.61528774873533,-20.67997422761275,-21.91804182778317,-0.003344841914115492,0.3585663040833371,0.9334982686693025,5.107943534851074
gaze,167.197439,0.4960321889925398,0.1131308359398016,15.35085029825826,522.8438590105694,1055.068316512527,,,,,,,,35.59298496784999,-20.41022935021479,-21.93691087418678,-0.01677853095684953,0.4502986314328443,0.8927203500697392,4.924134254455566
gaze,167.21742,,,,,,,,,,,,,,,,,,,
gaze,167.237512,,,,,,,,,,,,,,,,,,,
gaze,167.257492,,,,,,,,,,,,,,,,,,,
gaze,167.277584,0.4981006566204291,0.09626522784733667,10.69919295308003,540.7689779704193,1045.78347688732,,,,,,,,35.5892595674937,-20.38293917735525,-21.90749845166021,-0.0206311616845107,0.46513398744962,0.8849998468286673,4.637276172637939
gaze,167.297565,0.4976315746116866,0.08334834380645612,11.84601937763291,554.2665723550543,1038.738705891908,,,,,,,,35.50317923014065,-20.37125818798096,-21.78319904523241,-0.01960921589622271,0.4763123448253215,0.8790574661641521,4.416053771972656
gaze,167.317657,0.4971655024045444,0.09213157408490089,12.86008951750912,545.178263033366,1043.692599085598,,,,,,,,35.4707444200475,-20.41095947370391,-21.70525994347009,-0.01874177696321657,0.4688120316159683,0.883099102484183,4.244953155517578
gaze,167.337637,0.481010695224711,0.09005705590178713,49.69546829420396,547.1117463405594,1042.716401162824,,,,,,,,35.66452991793558,-20.38927783261887,-21.81200554395341,0.01163012388478568,0.4703967075388266,0.8823784209482097,4.27946662902832
gaze,167.357729,0.488320091831963,0.377933487271178,32.40983022354601,194.4768753870687,1163.185123823596,,,,,,,,26.32256121528528,-15.71874018419991,-24.77773616219965,0.005045684813628076,0.1742293340313848,0.9846921753663638,4.484739303588867
gaze,167.37771,,,,,,,,,,,,,,,,,,,
gaze,167.397802,0.4803604648266873,0.457852990901605,51.40341059040327,83.63652039907534,1176.20831904671,,,,,,,,22.77888633922768,-13.9039926234906,-25.93206097788694,0.02372662143162822,0.08085049052433342,0.9964437995278084,4.670751094818115
gaze,167.417782,0.4681615927509973,0.490475017262569,81.29307354047151,37.70007784553439,1177.492959612892,,,,,,,,21.46111693572428,-13.20851966397334,-26.37724104142205,0.04959419312676062,0.042197697684831,0.9978776329381299,4.775970458984375
gaze,167.437875,0.4602364542406052,0.5005529492872469,100.7627292597359,23.40206315804942,1176.701496075716,,,,,,,,20.9724281873836,-12.92926948470792,-26.53935698662061,0.06613749283122469,0.0301147284809758,0.9973559721436058,4.84848690032959
gaze,167.457855,0.2188491185948283,-0.007307418224591852,558.4589145384411,573.8846113618737,885.7043425308038,,,,,,,,24.59923687510504,-16.28904385425594,-21.02820326703291,0.4425116853779265,0.4891898559906474,0.7515827919130643,4.080003261566162
gaze,167.477946,0.1195487389578421,-0.2413682716485212,669.983947624383,731.5096615299541,672.8836920782222,,,,,,,,25.79755097536261,-17.84044158462695,-19.19529018428838,0.5339605518183689,0.6211298416818591,0.5736583032381661,3.713107585906982
gaze,167.497928,,,,,,,,,,,,,,,,,,,
gaze,167.51802,,,,,,,,,,,,,,,,,,,
gaze,167.538,,,,,,,,,,,,,,,,,,,
gaze,167.558093,,,,,,,,,,,,,,,,,,,
gaze,167.578072,,,,,,,,,,,,,,,,,,,
gaze,167.598165,,,,,,,,,,,,,,,,,,,
gaze,167.618145,,,,,,,,,,,,,,,,,,,
gaze,167.638237,,,,,,,,,,,,,,,,,,,
