Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter
gaze,58.280385,0.5553264772682719,0.5810558718467254,-27.25375739871807,-17.35400127986496,235.7631583761535,-36.27823901941211,-17.14820337784534,-31.82816261425895,0.03370569428217125,-0.0007686381845445065,0.999431506091487,4.973133087158203,,,,,,,
gaze,58.300365,0.5559591030376917,0.5813572952770615,-27.56435613041106,-17.4329260800541,235.7279936321038,-36.29528176027633,-17.12873971990183,-31.87297254514441,0.03260928687646661,-0.001136110958061917,0.9994675300685358,4.979832649230957,,,,,,,
gaze,58.320457,0.5562624937356033,0.5802881541045097,-27.71116202695803,-17.13297963037082,235.7064663268219,-36.30290542355826,-17.11117921438995,-31.89917666457975,0.03208945271854843,-8.14227550300778e-05,0.9994849975835352,4.988433361053467,,,,,,,
gaze,58.340438,0.5565745386457349,0.5803345553055547,-27.86495719079952,-17.14396153745744,235.6956286613232,-36.30786161369355,-17.10218515907686,-31.91474914628861,0.03153355143181864,-0.0001560313264623442,0.9995026817314309,4.99554443359375,,,,,,,
gaze,58.36053,0.5563610575669655,0.5810855021167652,-27.75806753176228,-17.35238324662203,235.6802514900276,-36.30868449228453,-17.09798655788915,-31.92658871143637,0.03193584887296234,-0.0009501506432418871,0.9994894690643412,4.998565196990967,,,,,,,
gaze,58.38051,0.2800306833057139,0.1715105657364574,179.5262408046236,143.1671190532491,126.0982935344558,,,,,,,,24.12555212906129,-16.68547744920204,-22.17298501023805,0.5804087507615249,0.5970362591872088,0.5537809921396637,4.186609268188477
gaze,58.400602,,,,,,,,,,,,,,,,,,,
gaze,58.420582,0.1216280384302321,0.05595259838849276,152.4718560624845,102.2586525586922,180.1702039913342,,,,,,,,23.03863369041201,-15.82411816365009,-22.28991281098572,0.4834224065818248,0.4410294061469756,0.7561718321441779,4.365028858184814
gaze,58.440674,0.1244326457247023,0.1706408498010702,156.8042001013088,79.4008226736411,189.043729345626,,,,,,,,22.91505286429026,-15.63050545108001,-22.44939493430945,0.5000649183132239,0.3549341699201345,0.7899093697985192,4.500241279602051
gaze,58.460655,0.5645493242804756,0.574889905916537,-31.78840556172159,-15.58455357334131,235.4468858946609,-36.4030827568068,-16.96540360764115,-32.25331339226644,0.01723543858649771,0.005157360950119213,0.9998381575458908,5.080035209655762,22.97459310341539,-15.60452907922379,-22.55004252041111,0.5291646582359516,0.3144090453837107,0.7881191005520245,4.52190637588501
gaze,58.480748,,,,,,,,,,,,,,,,,,,
gaze,58.500728,,,,,,,,,,,,,,,,,,,
gaze,58.520819,,,,,,,,,,,,,,,,,,,
gaze,58.5408,0.2783676747854999,0.2617171195420853,106.5138031740733,67.5203579629773,219.983788972022,,,,,,,,30.80217894799248,-18.77938957347844,-21.89779822073105,0.2827766698442952,0.3223224368280814,0.9034077715566642,4.005030155181885
gaze,58.560893,,,,,,,,,,,,,,,,,,,
gaze,58.580872,,,,,,,,,,,,,,,,,,,
gaze,58.600964,,,,,,,,,,,,,,,,,,,
gaze,58.620945,,,,,,,,,,,,,,,,,,,
gaze,58.641036,,,,,,,,,,,,,,,,,,,
gaze,58.661017,,,,,,,,,,,,,,,,,,,
gaze,58.681109,,,,,,,,,,,,,,,,,,,
gaze,58.70109,,,,,,,,,,,,,,,,,,,
gaze,58.721181,,,,,,,,,,,,,,,,,,,
gaze,58.741163,0.0,0.0,0.0,0.0,0.0,-37.09119998857696,-16.88337221642875,-33.66275001208935,-0.04953608999228691,-0.128777626301251,0.9904355096383062,4.935559749603271,26.01250156933925,-16.95120240472655,-22.14914412748648,0.4153209149744429,0.2845321164601478,0.8640312565454449,4.230420112609863
gaze,58.761255,,,,,,,,,,,,,,,,,,,
gaze,58.781235,0.1499572423267817,0.283313325980078,153.4752244277248,55.97997458807557,200.732171688165,,,,,,,,24.16999359597929,-16.22904162700973,-22.32076809853945,0.4829443687387344,0.2696947179083324,0.8330843269656981,4.362696170806885
gaze,58.801327,,,,,,,,,,,,,,,,,,,
gaze,58.821307,0.1223032728420012,0.2710787186981335,161.2859295440094,57.33718489500639,195.1147435515788,-37.25639897707178,-16.61981046093791,-33.41235301557273,-0.07262640512830215,-0.05464769828903053,0.9958609513129083,5.015748023986816,23.45643311959003,-15.90413204070003,-22.42913271159494,0.5147817974269209,0.2735502759291647,0.8125084292344211,4.484108448028564
gaze,58.8414,0.6325997521297068,0.5891363859876718,-64.98584599012435,-19.1186900212988,232.8344693375537,-37.40920886104938,-16.43368134773302,-33.47159237296553,-0.1029964644475046,-0.01002828586726361,0.9946311687222951,5.146110057830811,,,,,,,
gaze,58.86138,0.622352782290738,0.6001916673668779,-59.90690029108252,-22.1846105514939,232.8030524207298,-37.43103468826883,-16.33254956937648,-33.93124896992097,-0.08394550363961456,-0.02185696493985468,0.9962306085953742,5.18022632598877,23.04471474781747,-16.17403756437326,-20.89751612505358,0.4055370733645831,0.5107968452980377,0.7580410707609855,4.325491905212402
gaze,58.881472,0.6014814903149687,0.6107225900200793,-49.97321563002799,-25.31394679851931,234.477836368431,-37.19447303663814,-16.47926995908648,-32.81460818166723,-0.04772754926728225,-0.03299678908413586,0.9983152272459217,5.104470729827881,,,,,,,
