Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,255.824002,0.5329832168451126,0.4417478035906475,-120.2134580178727,162.5092941780425,1778.705140131653,-31.75132445186597,-3.971741682535861,-32.71891846000707,-0.0485733278299497,0.0914124225399973,0.9946277699867891,4.346123218536377,,,,,,,,-31.75132445186597,-3.971741682535861,-32.71891846000707,-0.0485733278299497,0.0914124225399973,0.9946277699867891,4.346123218536377,51.129366352401796,False,-1.0
gaze,255.844094,,,,,,,,,,,,,,,,,,,,-31.75132445186597,-3.971741682535861,-32.71891846000707,-0.0485733278299497,0.0914124225399973,0.9946277699867891,4.346123218536377,51.129366352401796,False,-1.0
gaze,255.864075,0.5303763575669257,0.3842125296336043,-108.698221635088,282.6558618393294,1761.681104965411,,,,,,,,27.98177270702491,-3.444154645602436,-31.71343169820541,-0.0750490849061579,0.1570935419786974,0.984728010124286,3.832154512405396,-1.88477587242053,-3.7079481640691485,-32.216175079106236,-0.0618112063680538,0.12425298225934736,0.9896778900555376,4.089138865470886,42.680546518814786,False,-1.0
gaze,255.884166,0.5177785309594028,0.4217429647475641,-32.00318901974749,104.6142243731613,909.454932426498,-31.4809672015423,-3.952539790065437,-32.67033005060797,-0.0221409436127768,0.0997599943051077,0.9947651592975002,4.392922878265381,28.07544486482886,-3.046813800909902,-32.12869845186244,-0.0417260986849443,0.1281493567094346,0.9908767204165676,3.907601833343506,-1.8241043043992597,-3.638524374541989,-32.27728813648256,-0.05185197796165605,0.12082021334198863,0.9907255733227031,4.109513362248738,22.088940233233387,True,0.0
gaze,255.904147,0.5169663040066323,0.4051351348662155,-30.21231736621756,122.28428353629431,906.3450718509949,-31.42213470978372,-3.9589527284796566,-32.651631885994036,-0.015269593995625982,0.10155825388457063,0.9946868979563241,4.392328245075243,28.041744153169955,-2.584552935622063,-32.65881303126025,-0.04485487470822163,0.16313241927151906,0.9849365029645047,3.9954099684423343,-1.7906270478761654,-3.5468314889192065,-32.3717717170187,-0.04640454205922299,0.12370149415100268,0.9904971051071308,4.130602298376251,29.689225714959843,True,0.0
gaze,255.924239,0.5161495649077349,0.3884350438809734,-28.41149692366061,140.0525047817644,903.2179351369656,-31.36297538720659,-3.965401292546446,-32.63282984788667,-0.0083600721244573,0.1033665032950394,0.9946082018516792,4.391730308532715,28.00785622470537,-2.119724082943764,-33.19187254426075,-0.0480010319505869,0.1983098224544198,0.9789632859560032,4.083705902099609,5.727814169777674,-3.314536740221518,-32.42012990103537,-0.04130634811111609,0.13855792923468574,0.988536598586394,4.103501020071198,24.93563109224385,True,0.0
gaze,255.944219,0.5236408428436821,0.3920029580710831,-28.4512935760581,118.98680723675152,774.2204764190517,-31.48658525832902,-3.975265495624073,-32.64792177642629,-0.021958415640035277,0.10189479553795294,0.9941750783986082,4.398178771261122,27.93286065170871,-2.2936936613258885,-32.974022901367675,-0.059114919917299724,0.19121282674632556,0.9794104190099457,4.0859815614564425,4.226878875160109,-3.27852530787221,-32.498298388607694,-0.04115241204462637,0.14015710561617645,0.9881878286099706,4.131216849328714,6.817661722179892,True,0.0
gaze,255.964312,0.5311744888680554,0.3955910511552607,-28.49131530461779,97.80196936027899,644.4934524941818,-31.610894224318148,-3.9851854872376244,-32.663099059716906,-0.03563366670402393,0.10041476430856673,0.9937395053484301,4.4046637042742285,27.857440929575493,-2.4686471517378923,-32.75494117590971,-0.0702916642073472,0.18407569287431702,0.9798600808944736,4.0882700911589875,-1.7448209957191387,-3.235077642649274,-32.697416072529265,-0.03673512815453191,0.13718744293872534,0.9886021852094036,4.214079326390957,4.271412952784324,True,0.0
gaze,255.984292,0.5386657668040025,0.39915896534537043,-28.531111957015277,76.7362718152661,515.4959937762679,-31.734504095440577,-3.9950496903152515,-32.67819098825652,-0.049232010219601906,0.09894305655148027,0.9933063818953591,4.411112167002636,27.782445356578833,-2.6426167301200163,-32.537091533016635,-0.08140555217406001,0.17697869716622278,0.9803072139484162,4.090545750515821,-1.7994746359339693,-3.1989089255952674,-32.73904147440955,-0.04341218016412598,0.14198868320904143,0.9873993568223745,4.234192646981914,24.45211629402885,True,0.0
gaze,256.004385,0.5461994128283758,0.4027470584295481,-28.571133685574967,55.551433938793565,385.7689698513981,-31.858813061429707,-4.004969681928803,-32.693368271547136,-0.06290726128359056,0.09746302532209405,0.9928708088451812,4.417597100015743,27.707025634445614,-2.81757022053202,-32.31800980755866,-0.09258229646410748,0.16984156329421427,0.980756875832944,4.092834280218366,-1.8766143229710022,-3.226812349431178,-32.709134790594696,-0.05294868906851102,0.1422500747550633,0.9867997851981041,4.246461963653568,31.926726618794483,False,-1.0
gaze,256.024365,0.5536906907643123,0.4063149726196527,-28.6109303379724,34.48573639381064,256.7715111336678,-31.98242293255196,-4.014833885006416,-32.70846020008673,-0.0765056047991492,0.0959913175650097,0.9924376853921107,4.424045562744141,27.63203006144906,-2.991539798913897,-32.1001601646659,-0.1036961844308045,0.1627445675861301,0.981204008886886,4.095109939575195,-1.97614169383117,-3.318937180274188,-32.60752658785522,-0.06533275758400198,0.13795603069523135,0.9868068058452355,4.250833892822269,33.102986587093476,False,-1.0
gaze,256.044457,0.5543674968706411,0.399472990248866,-26.86759200671695,33.59469524743735,238.7553261991466,-31.939805031708474,-4.009327328309866,-32.69494272937399,-0.07068576350023109,0.09646378211241965,0.9927718896200087,4.428361589980448,27.617544439654377,-2.865962525865508,-32.23220819723579,-0.10835774293342626,0.17442421837374497,0.9784371374556601,4.12061436718766,-2.052995292374549,-3.3795702499967293,-32.5380472127368,-0.0751297746716342,0.13573406851541997,0.986569158811947,4.257315455267323,24.58665560033219,True,1.0
gaze,256.064437,0.5550405302174662,0.3926691475369449,-25.13397166735887,32.70862108336774,220.83956992845742,-31.897424698299634,-4.00385146713145,-32.68150060988166,-0.06489836407996205,0.09693361297332068,0.9931042308739099,4.432653558135992,27.603139565900797,-2.741085265488268,-32.36352014680471,-0.11299331624032014,0.18603876260706503,0.9756856895562109,4.1459766239911415,-2.1070784761401673,-3.40868065936115,-32.50074526484278,-0.08232640961252533,0.13558226035517015,0.9860881922306687,4.265885093936714,17.178554928006083,True,1.0
