ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
338.029,-0.819544,0.00118648,2899.4,11.7453,-0.00116916,-0.571393,179.524,1940.15,9.30681e-05,-0.571286,22.9755,0.085716,-0.00116916,0.466942,0.00286637,-0.0035687,6.98418,-0.0100935,-0.819472,2.01301e-06,6.98453,-180.476,2.95694,-0.100049,0.0,0.375106,-3.366,0,-1.0,-0.0319671,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.7,17.7495,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.206451175137,976.7145433066355,17.547626223794737
338.045,-0.587578,0.0291427,2899.37,11.7456,-0.00115175,-0.570081,179.523,1948.47,-0.000249976,-0.569974,19.2417,0.0884521,-0.00115175,2.3545,0.00180055,-0.00356296,7.01415,-0.0100205,-0.587469,0.0283032,7.0145,-180.477,0.574546,-0.100787,0.0,0.381688,-3.357,0,-1.0,-0.0317755,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.67,17.7495,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.23645130539,976.7445437925721,17.517645628337206
338.061,-0.321229,0.00421877,2899.34,11.7459,-0.00115765,-0.568724,179.521,1956.74,0.000284155,-0.568617,14.3725,0.0898357,-0.00115765,0.912191,-0.000213789,-0.00355697,7.04391,-0.0100073,-0.321127,0.00376231,7.04426,-180.479,2.7664,-0.100492,0.0,0.378397,-3.348,0,-1.0,-0.0315823,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.64,17.7494,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.266451435661,976.7745442785707,17.487665104581872
338.077,-0.153263,0.0263271,2899.3,11.7462,-0.00116792,-0.567333,179.519,1964.93,4.02956e-05,-0.567227,11.233,0.0894714,-0.00116792,3.16174,0.00129523,-0.00355009,7.07337,-0.0100602,-0.153264,0.0261091,7.07373,-180.481,3.93379,-0.10077,0.0,0.378397,-3.339,0,-1.0,-0.0313876,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.62,17.7494,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.306451564963,976.8145447488173,17.44769593499416
338.093,-0.241579,-0.00650269,2899.27,11.7465,-0.00117502,-0.565976,179.518,1972.99,-9.76667e-05,-0.56587,12.3197,0.0865804,-0.00117502,-0.66106,-0.000912318,-0.00354187,7.10241,-0.0100401,-0.241607,-0.00684417,7.10276,-180.482,-0.729435,-0.101723,0.0,0.378397,-3.339,0,-1.0,-0.0311912,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.59,17.7494,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.33645169527,976.8445452349364,17.417715586436838
338.109,-0.00283401,0.0177388,2899.24,11.7468,-0.00122875,-0.56467,179.516,1981.1,3.39468e-05,-0.564564,8.49328,0.082756,-0.00122875,2.04877,-0.00473194,-0.00353405,7.13161,-0.00997699,-0.00281394,0.0177348,7.13196,-180.484,-0.91027,-0.10162,0.0,0.378397,-3.339,0,-1.0,-0.0309928,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.56,17.7493,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.3664518255955,976.8745457211177,17.387735310844764
338.125,0.309439,0.0163702,2899.21,11.7471,-0.00132593,-0.563387,179.515,1989.17,-8.89723e-05,-0.563281,3.27055,0.0810623,-0.00132593,1.94951,-0.00703605,-0.00352757,7.16065,-0.00993041,0.309481,0.0167992,7.161,-180.485,-0.450744,-0.101654,0.0,0.381688,-3.33,0,-1.0,-0.0307926,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.54,17.7493,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.396451955938,976.9045462073609,17.357755108596468
338.141,0.569579,-0.0174672,2899.18,11.7474,-0.00145417,-0.562107,179.513,1997.2,7.24348e-05,-0.562001,-1.00243,0.0798423,-0.00145417,-0.688928,-0.00883081,-0.00352111,7.18958,-0.00990896,0.569683,-0.0166822,7.18993,-180.487,0.142751,-0.102688,0.0,0.378397,-3.33,0,-1.0,-0.0305907,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.51,17.7493,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.426452086298,976.9345466936667,17.327774980071727
338.157,0.536023,0.0181159,2899.15,11.7478,-0.00158394,-0.560817,179.511,2005.12,-0.0003547,-0.560712,-0.639161,0.0805819,-0.00158394,2.03375,-0.00783336,-0.00351488,7.21807,-0.00993972,0.536025,0.018854,7.21843,-180.489,0.45788,-0.102786,0.0,0.381688,-3.33,0,-1.0,-0.0303873,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.48,17.7492,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.456452261129,976.964547358009,17.29779014325265
338.173,0.552144,0.00735917,2899.11,11.7481,-0.00171526,-0.559524,179.51,2013.02,-0.000104574,-0.559418,-1.12594,0.0803622,-0.00171526,0.887065,-0.0083461,-0.00350864,7.24652,-0.0100018,0.552158,0.00812125,7.24688,-180.49,-0.654412,-0.103072,0.0,0.378397,-3.33,0,-1.0,-0.0301823,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2883.75,-23.9138,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7412.46,17.7492,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,,4577.496452390543,977.0045478286216,17.257821635710858
