Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1
229.344,-0.000495734,0.0378357,4544.6,7.49016,0.0349752,-0.370083,-179.856,17516.5,0.000289282,-0.370007,0.253858,-0.0288054,0.0349752,-0.253228,-0.125988,-0.00251428,63.0582,-0.00744752,-0.000498644,0.0378358,63.0596,-179.856,-0.948694,0.135933,0.0,0.305993,0.171,0,-1.0,-0.169539,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0501423,0.372693,5717.55,-180.493,0,1.08e-07,0,-5.38e-09,53.6503,-0.0335454,53.6503,0,1.43286,1.455,0.00228026,4476.32,26.4356,0,6.2e-19,0,-5.7e-17,6.59825,-0.000205089,6.59825,0,0.0711881,999.0,4.0,2.0,732.030114347699,68.59106695704367
229.36,0.00802386,0.030245,4544.32,7.48949,0.0328836,-0.370529,-179.854,17516.7,0.0003485,-0.370453,0.187111,-0.0272767,0.0328836,-0.675844,-0.13561,-0.00251373,63.0588,-0.0077408,0.00800798,0.0302448,63.0601,-179.854,-0.649773,0.117881,0.0,0.312575,0.072,0,-1.0,-0.168941,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0497165,0.372733,5717.58,-180.739,0,1.08e-07,0,-5.39e-09,53.6533,-0.0335466,53.6533,0,1.43294,1.455,0.00241353,4476.32,26.4044,0,6.51e-19,0,-5.77e-17,6.68565,-0.000216987,6.68565,0,0.0743964,999.0,4.0,2.0,732.3101139299393,68.31106817478452
229.376,0.0164671,0.0237962,4544.04,7.4888,0.0306198,-0.370955,-179.853,17516.9,0.000316723,-0.370879,-0.019982,-0.0260873,0.0306198,-1.03676,-0.146249,-0.00251308,63.0595,-0.00796056,0.0164603,0.0237979,63.0608,-179.853,-1.88205,0.0987842,0.0,0.332322,-0.009,-6,-1.0,-0.168328,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0492999,0.372773,5717.62,-180.982,0,1.07e-07,0,-5.4e-09,53.6562,-0.0335472,53.6562,0,1.43301,1.455,0.00255155,4476.32,26.3732,0,6.82e-19,0,-5.84e-17,6.77183,-0.000229393,6.77183,0,0.077679,999.0,4.0,2.0,732.5901135019774,68.03106943772083
229.392,0.0176198,0.0241069,4543.76,7.48811,0.0282239,-0.371367,-179.851,17517.1,0.000324985,-0.371292,-0.00908865,-0.0255541,0.0282239,-0.488003,-0.151989,-0.00251324,63.0604,-0.00803737,0.0176112,0.0241087,63.0617,-179.851,-1.2709,0.0805404,0.0,0.338904,-0.072,-6,-1.0,-0.167701,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0489022,0.372813,5717.65,-181.218,0,1.05e-07,0,-5.41e-09,53.659,-0.0335466,53.659,0,1.43309,1.455,0.00269924,4476.32,26.3421,0,7.16e-19,0,-5.91e-17,6.85555,-0.000242834,6.85555,0,0.0811127,999.0,4.0,2.0,732.8701130749923,67.75107071812319
229.408,0.0290918,0.0201606,4543.48,7.48742,0.0257779,-0.371777,-179.85,17517.4,0.000333575,-0.371701,0.0106305,-0.0256549,0.0257779,-0.199355,-0.152926,-0.00251342,63.0615,-0.00798562,0.0290935,0.0201646,63.0628,-179.85,-1.26523,0.0625746,0.0,0.348777,-0.108,0,-1.0,-0.16706,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0485044,0.372853,5717.68,-181.454,0,1.04e-07,0,-5.42e-09,53.6617,-0.0335459,53.6617,0,1.43317,1.455,0.00284694,4476.32,26.311,0,7.49e-19,0,-5.97e-17,6.93926,-0.000256276,6.93926,0,0.0845464,999.0,4.0,2.0,733.1501126489835,67.4710720162081
229.424,0.0119944,0.0198024,4543.2,7.48671,0.023345,-0.372186,-179.849,17517.8,0.00025745,-0.37211,0.287967,-0.025422,0.023345,0.208703,-0.151054,-0.00251374,63.0628,-0.00774538,0.0119841,0.0198033,63.0642,-179.849,-0.801372,0.0466435,0.0,0.35865,-0.126,0,-1.0,-0.166405,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0481103,0.372893,5717.72,-181.689,0,1.02e-07,0,-5.44e-09,53.6645,-0.0335479,53.6645,0,1.43325,1.455,0.0029985,4476.33,26.2798,0,7.83e-19,0,-6.03e-17,7.02266,-0.000270046,7.02266,0,0.0880434,999.0,4.0,2.0,733.4301122128846,67.19107336175003
229.44,0.0598435,0.0165005,4542.92,7.48601,0.0209609,-0.372603,-179.849,17518.3,0.00022713,-0.372528,-0.556414,-0.0266291,0.0209609,0.343143,-0.147355,-0.00251409,63.0646,-0.00736241,0.0598406,0.0165074,63.0659,-179.849,-0.609903,0.0323987,0.0,0.361941,-0.144,0,-1.0,-0.165739,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0477302,0.372929,5717.75,-181.92,0,1.02e-07,0,-5.45e-09,53.6671,-0.0335601,53.6671,0,1.43332,1.455,0.00316526,4476.33,26.2481,0,8.21e-19,0,-6.09e-17,7.10481,-0.000285115,7.10481,0,0.0917893,999.0,4.0,2.0,733.7101117833256,66.9110747111426
229.456,0.0462247,0.0164277,4542.64,7.4853,0.01868,-0.373048,-179.848,17518.9,0.00016378,-0.372973,-0.320807,-0.0287204,0.01868,0.868483,-0.138722,-0.00251449,63.0665,-0.00687619,0.0462093,0.016432,63.0679,-179.848,-0.354806,0.0201095,0.0,0.365232,-0.153,0,-1.0,-0.165061,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0473502,0.372965,5717.78,-182.152,0,1.01e-07,0,-5.46e-09,53.6698,-0.0335724,53.6698,0,1.43338,1.455,0.00333201,4476.33,26.2165,0,8.58e-19,0,-6.15e-17,7.18695,-0.000300183,7.18695,0,0.0955353,999.0,4.0,2.0,733.9901113492537,66.63107609434235
229.472,0.0528929,0.0116702,4542.36,7.48458,0.0165213,-0.373522,-179.848,17519.5,0.000175312,-0.373446,-0.217568,-0.0307274,0.0165213,0.263778,-0.131235,-0.00251567,63.0689,-0.00632351,0.0528975,0.0116757,63.0702,-179.848,-0.763886,0.00952321,0.0,0.368523,-0.162,0,-1.0,-0.164373,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0469702,0.373001,5717.82,-182.383,0,1.01e-07,0,-5.47e-09,53.6725,-0.0335844,53.6725,0,1.43345,1.455,0.00349913,4476.33,26.1848,0,8.95e-19,0,-6.21e-17,7.26912,-0.000315283,7.26912,0,0.0992877,999.0,4.0,2.0,734.2701109107036,66.35107751209738
229.488,0.063461,0.00620053,4542.08,7.48386,0.0144776,-0.374044,-179.848,17520.3,0.000161657,-0.373968,-0.494942,-0.0344917,0.0144776,-0.180165,-0.124884,-0.00251644,63.0716,-0.00571721,0.063451,0.00620586,63.0729,-179.848,-0.717745,0.000526582,0.0,0.368523,-0.162,0,-1.0,-0.163676,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0465918,0.373038,5717.85,-182.62,0,1.01e-07,0,-5.48e-09,53.6751,-0.0335826,53.6751,0,1.43353,1.455,0.00369444,4476.33,26.1513,0,9.38e-19,0,-6.26e-17,7.35293,-0.000332873,7.35293,0,0.103533,999.0,4.0,2.0,734.5501104731928,66.07107894971588
229.504,0.060549,0.00965838,4541.8,7.48314,0.012546,-0.37463,-179.848,17521.1,0.000115469,-0.374555,-0.212287,-0.0384668,0.012546,0.587379,-0.116724,-0.00251764,63.0746,-0.00507521,0.0605614,0.00966365,63.0759,-179.848,-0.512719,-0.00712917,0.0,0.371814,-0.162,0,-1.0,-0.162972,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0462135,0.373075,5717.88,-182.856,0,1.01e-07,0,-5.49e-09,53.6777,-0.0335807,53.6777,0,1.4336,1.455,0.00388974,4476.33,26.1178,0,9.8e-19,0,-6.32e-17,7.43674,-0.000350462,7.43674,0,0.107779,999.0,4.0,2.0,734.830110036721,65.79108040745054
229.52,0.0575677,0.00801893,4541.52,7.48242,0.010744,-0.375272,-179.848,17522.0,0.000124904,-0.375196,-0.0546993,-0.041515,0.010744,0.195898,-0.109296,-0.00251996,63.078,-0.0044446,0.0575739,0.00802314,63.0793,-179.848,-0.847626,-0.0134576,0.0,0.368523,-0.162,0,-1.0,-0.162261,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0458352,0.373113,5717.92,-183.092,0,1.01e-07,0,-5.51e-09,53.6804,-0.0335789,53.6804,0,1.43367,1.455,0.00408505,4476.33,26.0844,0,1.02e-18,0,-6.37e-17,7.52055,-0.000368051,7.52055,0,0.112024,999.0,4.0,2.0,735.1101096012868,65.51108188555929
229.536,0.062896,0.00527197,4541.24,7.48169,0.00905383,-0.375969,-179.848,17523.1,9.73e-05,-0.375893,-0.102332,-0.0455064,0.00905383,0.412412,-0.102726,-0.00252213,63.0817,-0.00379858,0.0628912,0.00527561,63.0831,-179.848,-0.285122,-0.0183873,0.0,0.371814,-0.153,0,-1.0,-0.161545,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0454715,0.37315,5717.95,-183.324,0,1.01e-07,0,-5.52e-09,53.6829,-0.0335836,53.6829,0,1.43375,1.455,0.00430131,4476.33,26.0505,0,1.07e-18,0,-6.42e-17,7.60297,-0.000387385,7.60297,0,0.116591,999.0,4.0,2.0,735.3901091614413,65.23108340029368
229.552,0.0396069,0.00311339,4540.96,7.48097,0.00746946,-0.376735,-179.849,17524.2,9.03e-05,-0.376659,0.257934,-0.0494595,0.00746946,0.387013,-0.096807,-0.00252479,63.0858,-0.00318596,0.0395866,0.00311498,63.0872,-179.849,-0.256213,-0.0224882,0.0,0.371814,-0.162,0,-1.0,-0.160824,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0451097,0.373187,5717.99,-183.556,0,1.01e-07,0,-5.53e-09,53.6854,-0.0335892,53.6854,0,1.43382,1.455,0.00452021,4476.33,26.0165,0,1.12e-18,0,-6.47e-17,7.68522,-0.000406938,7.68522,0,0.121198,999.0,4.0,2.0,735.6701087280909,64.95108492012203
229.568,0.10406,0.00215325,4540.68,7.48024,0.00595432,-0.377561,-179.849,17525.5,6.68e-05,-0.377485,-0.635261,-0.0537089,0.00595432,0.308896,-0.0926672,-0.00252778,63.0903,-0.00262914,0.104078,0.00215784,63.0917,-179.849,-0.257881,-0.026093,0.0,0.368523,-0.162,0,-1.0,-0.1601,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0447479,0.373225,5718.02,-183.788,0,1.01e-07,0,-5.54e-09,53.6879,-0.0335949,53.6879,0,1.4339,1.455,0.00473911,4476.33,25.9825,0,1.16e-18,0,-6.52e-17,7.76747,-0.000426492,7.76747,0,0.125805,999.0,4.0,2.0,735.9501082903496,64.67108647747953
229.584,0.0951759,-0.00430515,4540.4,7.47951,0.00452013,-0.378451,-179.849,17526.8,-6.11e-05,-0.378375,-0.422785,-0.0577247,0.00452013,0.319457,-0.0867049,-0.00253137,63.0952,-0.00211354,0.0951751,-0.004302,63.0965,-179.849,0.438421,-0.0289846,0.0,0.368523,-0.162,0,-1.0,-0.159373,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0443877,0.373262,5718.05,-184.022,0,1.01e-07,0,-5.55e-09,53.6905,-0.0335925,53.6905,0,1.43397,1.455,0.00498262,4476.33,25.9473,0,1.22e-18,0,-6.57e-17,7.85078,-0.000448345,7.85078,0,0.130815,999.0,4.0,2.0,736.230107853666,64.39108805665619
229.6,0.088954,-0.00396285,4540.12,7.47878,0.00319532,-0.379419,-179.85,17528.3,-2.47e-05,-0.379343,-0.198256,-0.06277,0.00319532,-0.0371016,-0.0795486,-0.00253491,63.1004,-0.00164717,0.0889605,-0.00396049,63.1018,-179.85,-0.658176,-0.0315799,0.0,0.371814,-0.171,0,-1.0,-0.158644,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0440283,0.373298,5718.09,-184.258,0,1.01e-07,0,-5.56e-09,53.693,-0.0335868,53.693,0,1.43405,1.455,0.00523652,4476.33,25.9115,0,1.27e-18,0,-6.61e-17,7.93454,-0.000471171,7.93454,0,0.135995,999.0,4.0,2.0,736.5101074180373,64.11108965793971
229.616,0.101479,-0.00642619,4539.84,7.47806,0.00197011,-0.380456,-179.85,17529.8,-2.47e-05,-0.380379,-0.328845,-0.0667206,0.00197011,0.0202692,-0.073941,-0.0025392,63.106,-0.00125564,0.101479,-0.00642419,63.1074,-179.85,-0.971145,-0.0342096,0.0,0.371814,-0.18,0,-1.0,-0.157914,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0436688,0.373335,5718.12,-184.494,0,1e-07,0,-5.58e-09,53.6955,-0.0335811,53.6955,0,1.43412,1.455,0.00549042,4476.33,25.8757,0,1.32e-18,0,-6.66e-17,8.0183,-0.000493996,8.0183,0,0.141175,999.0,4.0,2.0,736.7901069888517,63.83109126470906
229.632,0.10071,-0.00697168,4539.56,7.47733,0.00082606,-0.381564,-179.851,17531.5,1.97e-06,-0.381487,-0.204168,-0.0713512,0.00082606,0.175337,-0.0700088,-0.00254363,63.112,-0.000925971,0.100716,-0.00697019,63.1134,-179.851,-0.345435,-0.0362955,0.0,0.371814,-0.189,0,-1.0,-0.157183,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0433064,0.373372,5718.16,-184.736,0,9.97e-08,0,-5.59e-09,53.698,-0.0335878,53.698,0,1.4342,1.455,0.00577068,4476.33,25.8384,0,1.38e-18,0,-6.7e-17,8.10407,-0.000519235,8.10407,0,0.146786,999.0,4.0,2.0,737.0701065553184,63.551092910892955
229.648,0.10878,-0.00584481,4539.28,7.47661,-0.000265237,-0.382732,-179.852,17533.3,-8.44e-06,-0.382656,-0.115795,-0.0745137,-0.000265237,0.513323,-0.0662664,-0.00254937,63.1183,-0.000661604,0.108808,-0.00584369,63.1197,-179.852,-0.130631,-0.0386343,0.0,0.368523,-0.207,0,-1.0,-0.156452,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0429419,0.373409,5718.19,-184.982,0,9.84e-08,0,-5.6e-09,53.7005,-0.0336036,53.7005,0,1.43427,1.455,0.00607019,4476.33,25.7999,0,1.44e-18,0,-6.74e-17,8.19131,-0.000546236,8.19131,0,0.152711,999.0,4.0,2.0,737.3501061282033,63.27109456277856
229.664,0.132501,-0.0107637,4539.0,7.47589,-0.00130011,-0.383962,-179.852,17535.1,-0.000100544,-0.383885,-0.469048,-0.0788676,-0.00130011,-0.0929274,-0.064465,-0.00255473,63.1251,-0.000494596,0.13251,-0.0107627,63.1265,-179.852,0.301581,-0.0413175,0.0,0.371814,-0.243,-6,-1.0,-0.155721,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0425774,0.373447,5718.23,-185.228,0,9.72e-08,0,-5.61e-09,53.7031,-0.0336193,53.7031,0,1.43435,1.455,0.00636969,4476.33,25.7615,0,1.51e-18,0,-6.78e-17,8.27855,-0.000573238,8.27855,0,0.158636,999.0,4.0,2.0,737.6301057021143,62.991096237580265
229.68,0.141916,-0.0127483,4538.72,7.47517,-0.00234078,-0.385264,-179.853,17537.1,-9.9e-05,-0.385187,-0.621581,-0.0838431,-0.00234078,0.326597,-0.064813,-0.00256011,63.1323,-0.000425281,0.141912,-0.0127473,63.1337,-179.853,0.0361497,-0.0454307,0.0,0.375106,-0.279,0,-1.0,-0.154991,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0422337,0.373481,5718.27,-185.463,0,9.6e-08,0,-5.62e-09,53.7055,-0.0336275,53.7055,0,1.43442,1.455,0.00667685,4476.33,25.724,0,1.57e-18,0,-6.82e-17,8.36198,-0.000600906,8.36198,0,0.164609,999.0,4.0,2.0,737.9101052770511,62.711097935604116
229.696,0.144654,-0.0178089,4538.44,7.47445,-0.00337054,-0.386645,-179.854,17539.2,-0.000109477,-0.386568,-0.291997,-0.0885141,-0.00337054,-0.261423,-0.0645811,-0.00256579,63.1399,-0.000476247,0.144652,-0.0178078,63.1413,-179.854,-0.658728,-0.0506944,0.0,0.394852,-0.333,0,-1.0,-0.154263,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0419052,0.373513,5718.3,-185.69,0,9.47e-08,0,-5.64e-09,53.7078,-0.0336301,53.7078,0,1.43448,1.455,0.00698967,4476.34,25.6874,0,1.63e-18,0,-6.85e-17,8.44257,-0.000629069,8.44257,0,0.170617,999.0,4.0,2.0,738.1901048530136,62.43109965716164
229.712,0.149242,-0.0209332,4538.16,7.47374,-0.00442422,-0.388093,-179.855,17541.5,-0.000151578,-0.388015,-0.417805,-0.0926398,-0.00442422,-0.534739,-0.0670414,-0.00257247,63.1479,-0.000616722,0.14925,-0.0209318,63.1494,-179.855,-0.760274,-0.0570394,0.0,0.371814,-0.396,0,-1.0,-0.153536,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0415768,0.373546,5718.33,-185.917,0,9.35e-08,0,-5.65e-09,53.7101,-0.0336327,53.7101,0,1.43454,1.455,0.00730249,4476.34,25.6507,0,1.7e-18,0,-6.88e-17,8.52317,-0.000657232,8.52317,0,0.176625,999.0,4.0,2.0,738.470104435317,62.15110138450951
229.728,0.153511,-0.0254511,4537.87,7.47303,-0.00553633,-0.389615,-179.856,17543.8,-0.000190948,-0.389537,-0.277113,-0.0971969,-0.00553633,-0.251643,-0.0711855,-0.00257938,63.1563,-0.00082109,0.153531,-0.0254493,63.1578,-179.856,-0.620447,-0.0650754,0.0,0.375106,-0.459,0,-1.0,-0.152812,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0412422,0.373578,5718.37,-186.15,0,9.22e-08,0,-5.66e-09,53.7124,-0.033634,53.7124,0,1.4346,1.455,0.00763772,4476.34,25.6127,0,1.77e-18,0,-6.91e-17,8.60596,-0.000687401,8.60596,0,0.182996,999.0,4.0,2.0,738.7601040172116,61.86110315231119
229.744,0.139424,-0.0283287,4537.59,7.47233,-0.00671451,-0.391208,-179.857,17546.3,-0.000171656,-0.39113,0.040489,-0.101686,-0.00671451,-0.276249,-0.076036,-0.0025866,63.1653,-0.00108174,0.139411,-0.0283261,63.1667,-179.857,-0.857825,-0.0745004,0.0,0.371814,-0.522,0,-1.0,-0.152091,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0408948,0.373612,5718.4,-186.396,0,9.1e-08,0,-5.67e-09,53.7148,-0.0336324,53.7148,0,1.43467,1.455,0.00801979,4476.34,25.5717,0,1.84e-18,0,-6.94e-17,8.69337,-0.000721761,8.69337,0,0.190124,999.0,4.0,2.0,739.040103606813,61.58110490945186
229.76,0.169504,-0.0292232,4537.31,7.47164,-0.007974,-0.392869,-179.858,17548.9,-0.000150829,-0.392791,-0.212561,-0.105793,-0.007974,-0.215257,-0.081545,-0.00259424,63.1745,-0.0013483,0.169523,-0.0292199,63.176,-179.858,-0.923904,-0.0847702,0.0,0.368523,-0.585,-6,-1.0,-0.151373,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0405474,0.373646,5718.44,-186.643,0,8.98e-08,0,-5.68e-09,53.7172,-0.0336308,53.7172,0,1.43473,1.455,0.00840185,4476.34,25.5307,0,1.92e-18,0,-6.97e-17,8.78078,-0.000756122,8.78078,0,0.197253,999.0,4.0,2.0,739.3201032026717,61.30110667198144
229.776,0.162406,-0.0349408,4537.03,7.47095,-0.00931712,-0.394595,-179.859,17551.6,-0.000205097,-0.394516,-0.158323,-0.109624,-0.00931712,-0.0483929,-0.0857145,-0.00260221,63.1843,-0.00160452,0.162405,-0.0349365,63.1858,-179.859,-0.497288,-0.0958921,0.0,0.365232,-0.639,0,-1.0,-0.150659,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0402116,0.373678,5718.48,-186.883,0,8.85e-08,0,-5.69e-09,53.7196,-0.0336289,53.7196,0,1.4348,1.455,0.0087881,4476.34,25.4905,0,2e-18,0,-6.99e-17,8.86592,-0.000790865,8.86592,0,0.204392,999.0,4.0,2.0,739.6001027994811,61.02110845848728
229.792,0.16995,-0.0355134,4536.75,7.47028,-0.0107199,-0.396384,-179.861,17554.4,-0.000216138,-0.396305,-0.234845,-0.11389,-0.0107199,-0.0820741,-0.0889789,-0.00261018,63.1943,-0.00181106,0.169946,-0.0355083,63.1959,-179.861,-0.793278,-0.107211,0.0,0.365232,-0.693,0,-1.0,-0.149949,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0398996,0.373708,5718.51,-187.109,0,8.72e-08,0,-5.71e-09,53.7218,-0.0336265,53.7218,0,1.43485,1.455,0.00918296,4476.34,25.4516,0,2.08e-18,0,-7.01e-17,8.94643,-0.000826394,8.94643,0,0.211554,999.0,4.0,2.0,739.8801024077608,60.74111023119678
229.808,0.179715,-0.0385641,4536.47,7.46961,-0.0121631,-0.398226,-179.863,17557.3,-0.000238622,-0.398147,-0.212555,-0.116649,-0.0121631,-0.195895,-0.0915461,-0.00261871,63.2048,-0.00195832,0.179716,-0.0385584,63.2063,-179.863,-0.660597,-0.118636,0.0,0.361941,-0.738,-6,-1.0,-0.149243,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0395877,0.373739,5718.55,-187.336,0,8.59e-08,0,-5.72e-09,53.7239,-0.0336241,53.7239,0,1.43491,1.455,0.00957782,4476.34,25.4128,0,2.16e-18,0,-7.03e-17,9.02693,-0.000861923,9.02693,0,0.218715,999.0,4.0,2.0,740.1601020169433,60.46111202774995
229.824,0.199567,-0.0404667,4536.19,7.46895,-0.013654,-0.400126,-179.865,17560.3,-0.000244308,-0.400047,-0.417963,-0.1205,-0.013654,-0.461584,-0.0947032,-0.00262686,63.2157,-0.0020143,0.199572,-0.0404603,63.2172,-179.865,-0.948637,-0.129682,0.0,0.352068,-0.774,-6,-1.0,-0.148542,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0392749,0.373769,5718.58,-187.564,0,8.47e-08,0,-5.73e-09,53.7261,-0.0336231,53.7261,0,1.43497,1.455,0.00997826,4476.34,25.3736,0,2.24e-18,0,-7.05e-17,9.10781,-0.000897968,9.10781,0,0.22596,999.0,4.0,2.0,740.4401016322679,60.181113829028206
229.84,0.2119,-0.0424461,4535.91,7.4683,-0.0152009,-0.402081,-179.867,17563.4,-0.000174794,-0.402002,-0.431202,-0.123202,-0.0152009,-0.121905,-0.097235,-0.00263602,63.2269,-0.00197204,0.211912,-0.0424397,63.2284,-179.867,-1.1493,-0.140623,0.0,0.361941,-0.801,0,-1.0,-0.147847,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0389525,0.3738,5718.62,-187.805,0,8.46e-08,0,-5.74e-09,53.7284,-0.0336384,53.7284,0,1.43503,1.455,0.0104466,4476.34,25.3312,0,2.33e-18,0,-7.07e-17,9.19329,-0.000940291,9.19329,0,0.234221,999.0,4.0,2.0,740.7201012536992,59.90111563476911
229.856,0.200212,-0.040566,4535.63,7.46767,-0.0167388,-0.404065,-179.869,17566.6,-0.000203658,-0.403986,-0.0758981,-0.125028,-0.0167388,0.639192,-0.0942428,-0.00264519,63.2383,-0.00186905,0.200217,-0.04056,63.2399,-179.869,-0.166732,-0.150443,0.0,0.361941,-0.828,-6,-1.0,-0.147158,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.03863,0.37383,5718.65,-188.045,0,8.44e-08,0,-5.75e-09,53.7306,-0.0336538,53.7306,0,1.43509,1.455,0.010915,4476.34,25.2888,0,2.42e-18,0,-7.08e-17,9.27877,-0.000982615,9.27877,0,0.242482,999.0,4.0,2.0,741.0001008864228,59.62111742485972
