Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,95.704228,0.518542889004873,0.3898297944953872,-11.22314606500645,47.10115708920618,306.9959912460524,-31.09059131335204,-4.657171259409478,-28.254703829264,0.0012290833566156,0.1090107386780882,0.9940398121840796,5.503597736358643,29.61397783552474,-3.45139840912239,-29.65651583000491,-0.0625345514478359,0.1911310568359762,0.9795704920974198,5.151020050048828,-0.73830673891365,-4.054284834265934,-28.955609829634454,-0.030652734045610152,0.1500708977570322,0.9868051521407497,5.327308893203735,3.3018835597920355,True,0.0
gaze,95.724318,0.5171931792361004,0.3896652754539735,-13.04682144464357,59.4896589483904,387.3099483716696,-31.04474379514549,-4.622614109213363,-28.25201009130999,0.0129387268882806,0.1164800219685818,0.9931087522666936,5.534085273742676,29.59015384246923,-3.468771753932217,-29.64090683493922,-0.071046024707124,0.1844801219213724,0.9802650391548148,5.146053791046143,-0.7328008576258895,-4.0499888829193615,-28.95103414637953,-0.029853191477515924,0.15027548485100464,0.986746023925752,5.333689212799072,3.3018835597920355,True,0.0
gaze,95.7443,0.5163359916638567,0.3947463689077753,-11.53780580291925,53.32571847174761,361.638731647892,-31.0237073256764,-4.657456727622177,-28.24091530112044,0.0175512657052014,0.1086581226903332,0.9939242252030877,5.527669429779053,29.5885927988444,-3.474839228211558,-29.64199985252447,-0.0719313394848028,0.1812384161651093,0.9808050361340344,5.137198925018311,-0.7277196595559268,-4.055375247918531,-28.947841956527174,-0.02896547328161085,0.14849974637657684,0.9869522261733549,5.333270867665608,4.967682849157134,True,0.0
gaze,95.764392,0.5169606615099541,0.3971827822971367,-12.53940367478581,54.50361769955434,377.0999101042156,-31.02060689161273,-4.661520898263379,-28.2357137983245,0.0178864724349439,0.1082105340216087,0.9939670791482946,5.527347087860107,29.58308929621716,-3.493522386126177,-29.63120702421348,-0.0750598330628881,0.176540728181935,0.9814272223418116,5.125217914581299,-0.7254794440913912,-4.060911846487592,-28.944246570212627,-0.028870775039701164,0.1469687175578756,0.9871384573162796,5.331523776054382,3.193161943530978,True,0.0
gaze,95.784372,0.5192878571586864,0.3956310139826541,-12.80293650590287,49.09941037643668,335.2650310403131,-31.04659761713759,-4.682098790242508,-28.22864515905863,0.0105627575339887,0.1045567600268198,0.9944628258944486,5.506322383880615,29.58360138930725,-3.47746685051371,-29.62330730650035,-0.075637634560555,0.183422194617529,0.980120016508067,5.147629737854004,-0.7266831780561468,-4.064686041265696,-28.940592502726,-0.029604107734417563,0.14637286951073536,0.9871690500932753,5.330614233016968,2.9413104220168824,True,0.0
gaze,95.804464,0.5197276069929712,0.3949067616339517,-12.19696019159291,45.93889767836382,311.8075414832961,-31.03980632935123,-4.699192322710701,-28.21863756395247,0.0108198824584569,0.1025434229928689,0.9946696821279368,5.479642391204834,29.58510600905423,-3.478778153198125,-29.60867648182048,-0.0768614212694464,0.1869006573051779,0.9793673806183936,5.154415130615234,-0.7244918623031168,-4.071626122003392,-28.932201941376405,-0.030077714806394477,0.1453030979891336,0.9872117259397584,5.3285582065582275,2.357317216996591,True,0.0
gaze,95.824445,0.519510424562261,0.3898075129429834,-12.25553220331829,48.7076293067405,317.3704786955993,-31.03940279087448,-4.666990647074718,-28.22798085362294,0.0102528043175634,0.1086625188011946,0.994025823110952,5.472377300262451,29.59659541992792,-3.458518973504825,-29.60973735980095,-0.0755654582017846,0.1915523493283552,0.9785691385863046,5.152138233184814,-0.7233136041301471,-4.075038497746787,-28.926682070093875,-0.03079825041293226,0.14522857041309317,0.9871338429673331,5.322995853424072,1.8673560985185313,True,0.0
gaze,95.844536,0.5175383061417558,0.3908304332709008,-10.72678374327063,47.41933766723824,311.5609451321524,-31.01992120706101,-4.673057210489482,-28.22413545082744,0.014521911177057,0.1067902824293354,0.9941755125099536,5.464545726776123,29.61663652142533,-3.455827996626898,-29.61307735782986,-0.0722445331662925,0.191185877999212,0.978891560634402,5.161746025085449,-0.7201306200105148,-4.074697422875052,-28.92211183559511,-0.031132505233895668,0.14603653257040367,0.9869676241480564,5.3191381931304935,2.1027942451726376,True,0.0
gaze,95.864517,0.5191815433126299,0.3942056238047536,-7.538809125056846,29.4327704429463,198.6490928997499,-31.04193904012969,-4.797544076294518,-28.1744279399236,0.0087033232486015,0.0878699001099979,0.996093937748388,5.37145471572876,29.63513707090895,-3.412851216220428,-29.6272897924076,-0.0674700206640785,0.2021732246602098,0.9770229186370613,5.158021450042725,-0.7170590573930319,-4.080232623687591,-28.915591526574435,-0.03129183891264895,0.14656571882707004,0.9867398796375907,5.306829309463501,4.227790936859624,True,0.0
gaze,95.884608,0.5117529324544493,0.3980771923887327,-5.237147485157349,33.83260081646981,236.0095235876265,-30.97364121158333,-4.863210726792566,-28.11964775108896,0.0223766125456712,0.0897255281456107,0.9957151283424251,5.316147327423096,29.68637816793101,-3.493437277668464,-29.60277017750443,-0.0562922953707997,0.1932806226249903,0.9795273239678324,5.20495080947876,-0.6994857389752301,-4.099940860058072,-28.902638072877874,-0.02817591949250517,0.14606843843969525,0.986805840628365,5.293543910980224,9.445572356057294,True,0.0
