ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0,distance_to_inter_1
188.816,-0.10961,0.0387053,2688.09,-22.126,0.0174507,-0.338975,-0.178486,18843.9,-5.09389e-05,-0.338904,-0.276668,-0.0113567,0.0174507,-0.0348775,0.0370849,-0.00235799,67.8367,-0.00267273,-0.109614,0.0387009,67.8379,-0.178486,0.128064,0.126792,0.0,0.0459999,0.522,0,-1.0,0.305695,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00187461,2809.52,-14.6157,0,0,0,0,5.66261,-0.000168396,5.66261,0,0.0682272,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2302.007851536784,93.22098927816637
188.832,-0.111476,0.0397342,2688.39,-22.1269,0.0180387,-0.339193,-0.176443,18842.1,-5.33355e-05,-0.339122,-0.197172,-0.0153493,0.0180387,-0.013635,0.0364495,-0.00235917,67.8304,-0.00284982,-0.111479,0.0397295,67.8316,-0.176443,0.107203,0.12834,0.0,0.0459999,0.531,0,-1.0,0.30735,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00196652,2809.49,-14.6157,0,0,0,0,5.72016,-0.000176875,5.72016,0,0.0708567,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2302.3078493889584,92.92100160356678
188.848,-0.10566,0.0400205,2688.69,-22.1278,0.0186191,-0.33947,-0.174376,18840.4,-4.86709e-05,-0.339399,-0.235223,-0.0190655,0.0186191,-0.0344894,0.0360781,-0.00236047,67.8242,-0.00300357,-0.105664,0.0400159,67.8254,-0.174376,0.0903263,0.129913,0.0,0.0492909,0.531,0,-1.0,0.308995,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00205847,2809.47,-14.6157,0,0,0,0,5.77771,-0.000185356,5.77771,0,0.0734872,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2302.607847242044,92.6210140175545
188.864,-0.0996118,0.0409008,2689.0,-22.1288,0.0191956,-0.339807,-0.172284,18838.7,-5.06754e-05,-0.339736,-0.252648,-0.0227934,0.0191956,-0.0222499,0.0359329,-0.00236208,67.8182,-0.00313661,-0.0996151,0.0408962,67.8194,-0.172284,0.0970094,0.131566,0.0,0.0624551,0.54,0,-1.0,0.310631,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00215992,2809.44,-14.6156,0,0,0,0,5.83419,-0.000194399,5.83419,0,0.0763047,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2302.9178448966086,92.31102740323085
188.88,-0.0942445,0.0417745,2689.3,-22.1297,0.0197677,-0.340208,-0.170165,18837.2,-5.27314e-05,-0.340137,-0.272176,-0.0271874,0.0197677,-0.0240852,0.0356379,-0.00236397,67.8127,-0.00326216,-0.0942475,0.04177,67.8139,-0.170165,0.100664,0.133184,0.0,0.0657462,0.549,0,-1.0,0.312257,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00226136,2809.41,-14.6156,0,0,0,0,5.89066,-0.000203442,5.89066,0,0.0791221,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2303.2178427515905,92.01104000221932
188.896,-0.0891241,0.0432021,2689.6,-22.1306,0.0203356,-0.340684,-0.16802,18835.8,-6.11546e-05,-0.340613,-0.277686,-0.031993,0.0203356,0.0138568,0.0354356,-0.00236625,67.8075,-0.0033642,-0.0891271,0.0431977,67.8087,-0.16802,0.130095,0.134959,0.0,0.0723283,0.567,0,-1.0,0.313873,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.0023628,2809.39,-14.6156,0,0,0,0,5.94714,-0.000212485,5.94714,0,0.0819395,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2303.517840607483,91.71105269246479
188.912,-0.0864815,0.0445043,2689.9,-22.1315,0.0209045,-0.341231,-0.165843,18834.3,-6.85497e-05,-0.341159,-0.247296,-0.0360329,0.0209045,0.0337126,0.035692,-0.0023688,67.8024,-0.00342548,-0.086485,0.0444999,67.8036,-0.165843,0.154204,0.137144,0.0,0.0789104,0.585,0,-1.0,0.315478,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00247523,2809.36,-14.6156,0,0,0,0,6.00358,-0.000222519,6.00358,0,0.0849843,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2303.817838464285,91.4110654748648
188.928,-0.0831711,0.0462165,2690.2,-22.1324,0.0214809,-0.34184,-0.163627,18833.0,-8.06223e-05,-0.341768,-0.227947,-0.0397947,0.0214809,0.0726582,0.0364429,-0.00237166,67.7975,-0.00344394,-0.0831746,0.0462123,67.7987,-0.163627,0.155927,0.139768,0.0,0.0822015,0.612,6,-1.0,0.317073,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00258914,2809.33,-14.6156,0,0,0,0,6.06002,-0.000232686,6.06002,0,0.0880594,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2304.1178363219965,91.11107835033053
188.944,-0.08229,0.0479286,2690.5,-22.1332,0.0220756,-0.342504,-0.161361,18831.7,-9.25907e-05,-0.342433,-0.169791,-0.0429003,0.0220756,0.103162,0.0379093,-0.00237478,67.7927,-0.00341324,-0.0822934,0.0479245,67.794,-0.161361,0.259751,0.143241,0.0,0.0854925,0.639,0,-1.0,0.318658,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00270304,2809.31,-14.6156,0,0,0,0,6.11646,-0.000242853,6.11646,0,0.0911345,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2304.4178343630388,90.81109064117683
188.96,-0.0788425,0.0494576,2690.8,-22.1341,0.0226979,-0.343213,-0.159035,18830.4,-0.000101807,-0.343142,-0.155482,-0.0455646,0.0226979,0.112993,0.0398418,-0.00237814,67.7881,-0.00335325,-0.0788457,0.0494538,67.7893,-0.159035,0.261695,0.147347,0.0,0.0887836,0.666,0,-1.0,0.320231,-7.16815,0,383.543,-107.98,0,4.1783e-28,0,-4.12923e-27,52.5113,1.41574e-12,52.5113,0,0,0.98,0.00282545,2809.28,-14.6156,0,0,0,0,6.17209,-0.000254062,6.17209,0,0.0943693,0.0,0.0,3785.53,-83.4882,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,,2304.7178322225063,90.51110370230828
