Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,211.314923,0.4439323572680659,0.4676564563369482,126.2109598825712,61.41160969392376,1045.762238584647,34.12970691624081,-7.500013715353864,-31.57070940025541,0.0898297337234869,0.075307141234094,0.9931059628349412,4.941910743713379,-34.16453536782186,-8.994847242168705,-29.0648587505999,0.1424701453341483,0.0530185542333281,0.9883781111474872,4.65691089630127,-0.01741422579052454,-8.247430478761284,-30.317784075427653,0.11614993952881761,0.06416284773371106,0.9907420369912142,4.799410820007324,1.5258178335134547,True,0.0
gaze,211.334906,0.4445959220348426,0.4681591919965211,120.9726040100899,58.96582781089736,1014.253242224143,34.1208473178075,-7.508638333861752,-31.53999119445363,0.0872361396995866,0.0749351249731871,0.9933652817446196,4.948768615722656,-34.18050281933044,-9.000095051285339,-29.04595190102624,0.1421960769801947,0.0526576732510893,0.9884368695770228,4.661530494689941,-0.023620988275997234,-8.250898585667414,-30.305377811583796,0.11543302393435413,0.06397962342292463,0.9908215563260176,4.8022801876068115,1.5258178335134547,True,0.0
gaze,211.354996,0.4447241331849234,0.4680817260689284,120.7835037002864,59.10360424350617,1014.967852293859,34.12246387537252,-7.511340369821087,-31.52765087391845,0.0869903029572759,0.0750131541185222,0.9933809510457668,4.948148250579834,-34.19014855519678,-9.002625057583527,-29.03292847587832,0.1419427420197026,0.0527629024332467,0.9884676697367232,4.663745880126953,-0.027028105488041614,-8.252926628345712,-30.297015099355324,0.11511085678573252,0.06394909170724457,0.9908558076810935,4.803502480189006,14.302161006658114,True,0.0
gaze,211.374979,0.4635244035294221,0.4721503909352113,84.90326801290345,57.66354800115423,1073.044196405569,33.8661590313999,-7.526308869067643,-31.49427129245481,0.0660280622182436,0.0739140946465792,0.9950763797881448,4.955066204071045,-34.63969777656446,-9.032454206693698,-29.05272985559697,0.087791714564198,0.0450736913795509,0.9951185744419102,4.607895851135254,-0.11696342226160095,-8.259540355729452,-30.291136468022966,0.10556061468710458,0.0628352920336997,0.991916225039577,4.7979971170425415,34.57845505777833,False,-1.0
gaze,211.395068,0.4852417883845587,0.4694516354092125,31.79066230552904,54.8940581488546,956.8939467259028,33.29334547142039,-7.50043553033602,-31.43913471025473,0.0179727881489548,0.0804894345899496,0.9965934124835176,4.978596210479736,-35.06240224430867,-8.97013195417542,-29.13197453043733,0.0480378878363418,0.0470472317750831,0.997736898843841,4.596925258636475,-0.27047641509810916,-8.254689033034705,-30.290020098487577,0.09104955934821332,0.06302190026346302,0.9929660111643974,4.795949840545655,48.362872548913714,False,-1.0
gaze,211.415051,0.4916388169898395,0.468233355960568,18.98180390671352,56.76500883689014,963.0902547386042,33.09243020162319,-7.502899489556606,-31.40528395333315,0.003088812462087,0.0819929965944358,0.9966281190830604,5.003542900085449,-35.21598995390119,-8.951766220319877,-29.14303799939401,0.0371738422080179,0.0485038083875336,0.9981309964265208,4.610560417175293,-0.4793495451678048,-8.250669508270096,-30.281295478674764,0.07184583690946031,0.06323901121491775,0.9942935153171127,4.7974780082702635,55.89180296773403,False,-1.0
gaze,211.435141,0.4937560832952197,0.4686743961526922,13.23996222263747,50.82866092774934,869.5327953976273,33.02079659282654,-7.501698602845163,-31.37939323618677,-0.0022823033600073,0.0839159781201007,0.9964702201809744,5.023507595062256,-35.27722976768317,-8.960481965560858,-29.13024411963531,0.0341571809784986,0.0469945808714401,0.998310971769979,4.610774040222168,-0.6990273125011732,-8.24601422659599,-30.273664904708983,0.05209010300333129,0.0635707872916442,0.9955914193800439,4.799876260757446,56.766345593837734,False,-1.0
gaze,211.455124,0.4940645723000408,0.4679779149152321,12.55883840525733,51.06400071279517,861.2422363595764,33.00140497249676,-7.509808949345731,-31.35304063967261,-0.0024570966985577,0.084935256450333,0.9963834427004143,5.027426719665527,-35.30943433618622,-8.962703172804535,-29.10520252773429,0.0331618547249518,0.0477278780092649,0.9983097420399814,4.609643459320068,-0.9230617808876935,-8.241868896070555,-30.263431286469995,0.03226727430827285,0.0640594950824271,0.9968758757758345,4.802393865585327,45.86230901556952,False,-1.0
gaze,211.475213,0.4936173214546569,0.4672182338935858,13.38653261121546,51.85762429201346,861.5928438170206,32.99894567987263,-7.518416285462903,-31.33033195416496,-0.0018406151651683,0.0858134401951841,0.9963095229985918,5.02895450592041,-35.31805580362349,-8.962579473041568,-29.08571885780581,0.0343941848145385,0.0485761050923144,0.9982271294975928,4.613455772399902,-1.0776189187463239,-8.234092164344867,-30.250336252861892,0.020140653594965707,0.06559967100856393,0.9973100456024474,4.810338687896729,22.293131132729986,True,0.0
gaze,211.495196,0.4934441549271671,0.4666400644562981,13.72648071542483,52.51967941676395,862.7605165312895,33.00730324921565,-7.52695255784969,-31.31124375295597,-0.000458593436562,0.086372380054168,0.9962628175616304,5.024259567260742,-35.32977857148517,-8.961316035812716,-29.07129138975156,0.0337305222861199,0.0493274564663339,0.9982129301430972,4.611126899719238,-1.1329607736844474,-8.235862275259965,-30.231478843063446,0.01686677888139184,0.06641598802411085,0.9973245892401843,4.8163251876831055,2.9501578973102593,True,0.0
