Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,283.654272,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63701485241587,False,-1.0
gaze,283.674253,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63701485241587,False,-1.0
gaze,283.694345,0.4936186877622306,0.4752711050549347,8.419591177562594,27.58908643571255,545.3041839621866,28.62979637296018,-3.76875794806906,-22.79178898841788,-0.0354988750992437,0.0550795100989319,0.9978507290341326,4.493447303771973,,,,,,,,28.62979637296018,-3.76875794806906,-22.79178898841788,-0.0354988750992437,0.0550795100989319,0.9978507290341326,4.493447303771973,53.63701485241587,False,-1.0
gaze,283.714325,0.4755376556276703,0.4324676577827426,29.5806818076054,55.24784810550352,545.0258636688326,28.58851399408382,-5.633639608344998,-21.02825153386581,0.0017427255660775,0.1069372778413069,0.9942642412937782,3.979024410247803,,,,,,,,28.609155183522,-4.701198778207029,-21.910020261141845,-0.016878074766583102,0.0810083939701194,0.9960574851639554,4.236235857009888,53.63701485241587,False,-1.0
gaze,283.734418,0.4786499872126689,0.4435599863549075,25.90091522427831,48.04614318194674,545.0489506003088,28.54590353079088,-4.680530891672183,-21.81761496792464,-0.0046458761117988,0.092613489038903,0.9956912962777144,3.970503807067871,,,,,,,,28.588071299278294,-4.694309482695414,-21.87921849673611,-0.012800675214988335,0.08487675899304727,0.995935422201875,4.147658507029216,8.296862936570115,True,0.0
gaze,283.754398,0.4833844695614085,0.4473009074290081,20.39735809102999,45.63541257853781,544.7912905813969,28.55530235154724,-4.07115050889276,-22.29556944324606,-0.0143292876826725,0.0873087164426816,0.9960782396717832,3.931042432785034,,,,,,,,28.57987906234553,-4.538519739244751,-21.9833062333636,-0.013182828331909376,0.08548474835545584,0.995971126569352,4.09350448846817,1.8850330261636936,True,0.0
gaze,283.77449,0.4850758093813244,0.4504302770369195,18.42341339197647,43.61458189455155,544.77824917349,28.56315713093564,-3.861073304044821,-22.46777244455863,-0.0178102841137714,0.0833901654068081,0.9963578042516714,3.860182523727417,,,,,,,,28.576534676063552,-4.4030304522047645,-22.080199475602605,-0.01410831948828178,0.0850658317657263,0.9960484621058161,4.04684009552002,8.390415337515483,True,0.0
gaze,283.79447,0.4854307711037917,0.4499860809147516,18.01525555143202,43.90292711939787,544.7235071515094,28.57821516858865,-3.802683330759904,-22.49549808089253,-0.0185536554677431,0.0837940778200998,0.9963103504385886,3.827464580535889,,,,,,,,28.566218435189246,-4.409815528742934,-22.020941294097533,-0.01071927556198166,0.09080874530995989,0.9957403863867071,3.913643550872803,1.9521382465787775,True,0.0
gaze,283.814562,0.4839577158975626,0.4488214330765202,19.72208916379292,44.64452890033353,544.7080705882875,28.60405170517427,-3.805224703550424,-22.47667303434203,-0.015601013242778,0.0851011523705402,0.9962501705149188,3.785382747650146,,,,,,,,28.569325977407335,-4.044132547784018,-22.31062559419278,-0.01418802332375276,0.08644152021580653,0.9961375722309352,3.8749152183532716,11.820035001191679,True,0.0
gaze,283.834543,0.4811626920968349,0.4533225955784786,22.92699056945537,41.71170393550064,545.0319613165786,28.63899324169242,-3.868079751493545,-22.43139223645092,-0.0100330336811457,0.080060099959976,0.996739544028204,3.711797475814819,,,,,,,,28.587943919587644,-3.8816423197482903,-22.433381047898035,-0.01526545483762214,0.08393084240002113,0.9963472217810333,3.8231739521026613,5.777301271653038,True,0.0
gaze,283.854635,0.4796349663323483,0.4535460257143952,24.69069171704057,41.55464685008307,545.0853373276365,28.65884082120925,-3.895363149979857,-22.40329838660651,-0.0069699851170308,0.0798321547283961,0.9967839517061308,3.650159358978271,,,,,,,,28.608651613520045,-3.84648484796571,-22.454926836570127,-0.0137935943244938,0.08243553005716404,0.9964883641879027,3.7669973373413086,7.366993693205531,True,0.0
gaze,283.874615,0.4819758791943381,0.4632575466925121,21.93769597756746,35.29153111056598,545.5538901226776,28.6474473491889,-3.955521885232387,-22.37167661015365,-0.0117855619765014,0.0689367682733139,0.9975514134664586,3.632559537887573,,,,,,,,28.6255096571707,-3.8653745642032233,-22.43570766968913,-0.0125886498970398,0.07954485063046521,0.9967270860308602,3.72147274017334,9.200006816518986,True,0.0
gaze,283.894708,0.4819728540313928,0.4633720305935099,21.94116978594267,35.21830936562836,545.5740157976959,28.6520999303758,-3.967103679273565,-22.35579333564105,-0.0117876324705121,0.0688284987680397,0.9975588651694086,3.595292091369629,,,,,,,,28.64028660952813,-3.898258633905956,-22.407766720638833,-0.011235445297593601,0.07655173482005319,0.9969767889770242,3.675038242340088,9.363833891190168,True,0.0
gaze,283.914687,0.4953294789763428,0.460999484745945,6.534692399277802,36.87166778622358,545.1454033706983,28.5520492780171,-3.960372146815852,-22.28105159250883,-0.038673105705618,0.0717207703541966,0.9966747322947858,3.73163366317749,,,,,,,,28.629886124096696,-3.9292881225590413,-22.368642432272193,-0.0158498637901616,0.07387565841678446,0.9970617013329974,3.6642884254455566,16.09049001098566,True,0.0
gaze,283.93478,0.494277057523392,0.4652240026037665,7.725384614779337,34.12973117894579,545.394419795194,28.56320049791363,-3.994341423279971,-22.26493386558413,-0.0366012623931634,0.0669642726778999,0.9970838148199712,3.687827587127686,,,,,,,,28.614727575340936,-3.954540456916326,-22.335350758098834,-0.02116350953256514,0.07125649296036925,0.997130555491351,3.6594944477081297,21.6138996314391,True,0.0
gaze,283.954761,0.5025584575879739,0.4602922094736553,-1.79796612986933,37.38190414711359,544.7824454941381,28.49419766112969,-3.980753414422089,-22.22400654449443,-0.053207660610363,0.0726527910208514,0.9959370044381588,3.746438980102539,,,,,,,,28.581798943325026,-3.971618509804773,-22.29949238967642,-0.030411044631231583,0.06982062021886029,0.9969611660377566,3.6787503719329835,30.063587976464465,False,-1.0
gaze,283.974852,0.5112353389757249,0.4568783056010584,-11.76738666012135,39.63878440536085,544.0529281255591,28.42113956249413,-3.989162478148774,-22.16812931748169,-0.0705904496765919,0.0766317324480625,0.9945574724451398,3.816361904144287,,,,,,,,28.536537385986072,-3.97834662838805,-22.258782931142026,-0.04217202217124968,0.07135961305381003,0.9963623778334929,3.715510845184326,20.975062795956106,True,1.0
gaze,283.994833,0.4867800742447735,0.446929862901546,16.47909571569634,45.90360706132559,544.692590330623,28.62493703105804,-3.804561189166883,-22.32273382654135,-0.0213339597327516,0.0873115358837758,0.9959525881605698,3.649853944778442,,,,,,,,28.531104806122517,-3.945838130366714,-22.252171029322085,-0.044081287623697576,0.07505622047695723,0.9960411224317252,3.726423215866089,12.655064581952068,True,1.0
gaze,284.014925,0.4789904843051046,0.4437890411759144,25.48447721299156,47.85993107778769,544.5893005795376,28.69098962055051,-3.751229699697405,-22.37701909255046,-0.0056321834617509,0.0906541092707045,0.9958665126319834,3.595306634902954,,,,,,,,28.5588928746292,-3.9040096409430243,-22.271364529330413,-0.03747310317492416,0.07884288826025881,0.9958794784991646,3.6991578102111817,15.00885641951737,True,1.0
gaze,284.034905,0.4868727979150122,0.4628093578391884,16.28572531584069,35.62750832521109,545.457185668637,28.63974910890256,-3.863538340499528,-22.35672452597836,-0.0216996286461683,0.069365338925095,0.9973552906925522,3.711068153381348,,,,,,,,28.574202596826986,-3.8778490243869355,-22.289722661409257,-0.03449277642552514,0.07932310150969783,0.9959337736736809,3.703805923461914,11.415561547351741,True,1.0
gaze,284.054997,0.4910500808735113,0.4730253067827336,11.40459271976762,29.04502483372499,545.7569245513837,28.61245566566819,-3.918794359613721,-22.34700727637223,-0.0302253129810151,0.057900377013731,0.9978647086638888,3.765797138214111,,,,,,,,28.597854197734687,-3.8654572134252616,-22.31432280778482,-0.029896306899655556,0.07637261870827376,0.9963193145188267,3.7076775550842287,21.531484490223853,True,1.0
gaze,284.074978,0.4885856468649019,0.4709123703116748,14.26209337932579,30.39252795702024,545.7453761073793,28.63224528127002,-3.892428614454711,-22.35922849316314,-0.0252409227215787,0.0602209319176506,0.9978658903776264,3.734119653701782,,,,,,,,28.640075341489865,-3.8461104406864495,-22.352542642921108,-0.02082640150865292,0.07309045860219138,0.9969809981053241,3.6912291049957275,16.644209582513465,True,1.0
