ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0
49.1375,-9.8371,0.00934862,364.156,-25.6811,0.0125758,-0.663497,-0.498,765.121,-4.95298e-06,-0.631176,174.798,0.10708,0.0079383,0.930935,-0.00759805,-1.07542,2.75424,-0.0013755,-9.83621,0.00446671,2.75444,-0.498,0.268177,-0.0143183,0,0.246754,-1.224,0,-1.0,-0.0530733,1.6489,4.82283,384.051,-31.3755,0,7.07338e-021,0,-7.00314e-020,36.4148,-0.434782,36.4148,0,27.3161,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.93980639864446
49.1535,-9.84186,0.00928045,364.169,-25.6812,0.0124539,-0.662471,-0.498232,774.707,-7.44094e-06,-0.630259,174.793,0.108416,0.00787948,0.936847,-0.00719361,-1.07177,2.78875,-0.00140139,-9.84099,0.00436517,2.78895,-0.498232,0.268081,-0.0144974,0,0.250045,-1.224,0,-1.0,-0.0530005,1.6489,4.7547,384.025,-31.5384,0,6.75533e-021,0,-6.68825e-020,36.5109,-0.428442,36.5109,0,26.8609,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.926809221589934
49.1695,-9.84676,0.0093418,364.181,-25.6813,0.0123391,-0.661427,-0.498466,784.242,-6.83797e-06,-0.629326,174.795,0.10933,0.00781096,0.946823,-0.00671977,-1.06808,2.82307,-0.00143034,-9.8459,0.00438279,2.82327,-0.498466,0.26065,-0.0146645,0,0.253336,-1.224,0,-1.0,-0.0529267,1.64889,4.68431,383.999,-31.7032,0,6.4455e-021,0,-6.3815e-020,36.6079,-0.421745,36.6079,0,26.3939,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.914811600604768
49.1855,-9.8518,0.00870271,364.194,-25.6814,0.012237,-0.66037,-0.498705,793.723,-1.87743e-05,-0.628381,174.851,0.11031,0.00775008,1.00771,-0.00540102,-1.06434,2.8572,-0.00146317,-9.85096,0.00368695,2.8574,-0.498705,0.270565,-0.0149293,0,0.256627,-1.224,0,-1.0,-0.0528521,1.64889,4.61391,383.973,-31.8679,0,6.13568e-021,0,-6.07475e-020,36.7048,-0.415047,36.7048,0,25.9269,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.90181443077262
49.2015,-9.85726,0.00945883,364.207,-25.6815,0.0121584,-0.659293,-0.498944,803.146,7.17575e-06,-0.627417,174.899,0.111673,0.00771329,0.935291,-0.0044566,-1.06056,2.89112,-0.00153358,-9.85643,0.00425898,2.89133,-0.498944,0.249456,-0.0148218,0,0.256627,-1.224,0,-1.0,-0.0527766,1.64888,4.54779,383.949,-32.0294,0,5.86281e-021,0,-5.80459e-020,36.7992,-0.409117,36.7992,0,25.4908,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.888817264758753
49.2175,-9.86212,0.00554736,364.22,-25.6817,0.012081,-0.658191,-0.499185,812.505,9.66195e-05,-0.62643,174.891,0.113321,0.00767816,0.598003,-0.00489125,-1.05674,2.92481,-0.00155927,-9.86129,0.000318284,2.92502,-0.499185,0.419097,-0.0150504,0,0.259919,-1.224,0,-1.0,-0.0527,1.64887,4.48345,383.927,-32.1896,0,5.60528e-021,0,-5.54961e-020,36.8924,-0.403504,36.8924,0,25.0676,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.875817106796248
49.2335,-9.86939,0.0095333,364.233,-25.6818,0.0120007,-0.657067,-0.499431,821.801,-1.13482e-05,-0.625423,174.926,0.114402,0.00764068,0.934883,-0.00475699,-1.05287,2.95828,-0.00156529,-9.86857,0.00433958,2.95849,-0.499431,0.264457,-0.0153541,0,0.259919,-1.224,0,-1.0,-0.0526225,1.64887,4.4191,383.904,-32.3497,0,5.34774e-021,0,-5.29464e-020,36.9857,-0.397891,36.9857,0,24.6443,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.862819947115707
49.2495,-9.87589,0.00940292,364.246,-25.6819,0.0119236,-0.655929,-0.499679,831.031,-7.59385e-06,-0.624403,174.959,0.11523,0.00760674,0.932949,-0.00449164,-1.04896,2.99151,-0.00158695,-9.87507,0.00419207,2.99171,-0.499679,0.264542,-0.0155012,0,0.259919,-1.224,0,-1.0,-0.0525441,1.64886,4.35428,383.883,-32.514,0,5.10382e-021,0,-5.05314e-020,37.0808,-0.392013,37.0808,0,24.2207,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.849822791272274
49.2655,-9.88624,0.00534355,364.259,-25.682,0.0118814,-0.654797,-0.499938,840.192,-2.66708e-05,-0.623432,174.774,0.112907,0.00760829,1.46847,0.00159345,-1.0436,3.02449,-0.00176879,-9.88551,-0.000411916,3.02469,-0.499938,0.276733,-0.0167458,0,0.259919,-1.224,0,-1.0,-0.0524649,1.64886,4.28903,383.862,-32.682,0,4.87256e-021,0,-4.82417e-020,37.1776,-0.385887,37.1776,0,23.7968,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.836825639272753
49.2815,-9.89589,0.0113315,364.273,-25.6822,0.0119459,-0.65373,-0.500203,849.279,-7.19393e-05,-0.622581,174.678,0.107528,0.00771691,0.625843,0.00339047,-1.03639,3.05721,-0.00183551,-9.89522,0.00541491,3.0574,-0.500203,0.308073,-0.0158723,0,0.259919,-1.224,0,-1.0,-0.0523853,1.64885,4.22377,383.842,-32.8501,0,4.64129e-021,0,-4.5952e-020,37.2745,-0.379762,37.2745,0,23.3729,0,0,2810.82,-14.6177,0,0,0,0,0,0,0,0,0,0,0,3785.53,-83.4882,0,0,0,0,0,0,0,0,0,0,0,7388.63,-42.0105,0,0,0,0,0,0,0,0,0,999.0,1.0,0.0,,21.822825940743776
