CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_1,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
388.88141925940516,0.8173816668788783,4515.171295688575,5.9897798661107515,1.154848457160987,-33.079319936022245,-215.3311872987406,-5024365.176174015,-0.12460584925169839,-33.073911977999785,325.2520513648729,-299.32732793907957,1.154848457160987,2158893.82414162,-10.027948500368831,-0.18391688247832422,-407.75965156737607,-14.235528458781136,388.83992135390315,2.451077046474787,-407.9479770589595,-215.3311872987406,-6483610485.448873,-134.66889053274534,0.0,54.36041843648826,107104.31182480005,-257433249.0636445,-3349.2068224544655,-3.030511677733098,0.0,0.0,1779.9500000011176,-3.3036900000005147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000074,-0.09666210000007447,0.12373600000009377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4365060969729772e-07,0.3762756157999254,6107.349084200367,-659.7606216449676,0.0,-3.0908005977291054e-07,0.0,-2.5373889284319837e-08,54.000000000042746,-0.03489749747796689,54.000000000042746,0.0,1.4379502512308235,-0.05941997913168326,-0.003008024949667025,5088.719894637456,-7.177445071759905,0.0,0.0,0.0,0.0,58.61169549771307,0.00027139066668763266,58.61169549771307,0.0,-0.010682645148612453,999.000000000211,2.000000000001556,4.000000000003112,46.72707079412201,gaze,0.4605385384918891,0.566572954286871,73.36381813900006,-50.54235676631895,874.6440161896412,32.077327826383616,-0.8984518006191549,-36.01851794469126,0.1223878430687003,-0.0420174155044736,0.986244899690179,5.728836213073743,-26.713287159669196,2.7853187609400947,-37.5943631882928,0.0314001703904292,-0.0700043163868363,0.9968704066914544,7.163868997984617,2.633338903948353,0.9223645477237168,-36.75923659191126,0.0644223384673811,-0.0578795796208866,0.9933158282420032,6.457107425631593,35.52853980308615,False,-1.0,imu,-0.3095481073301629,-9.560438424099024,2.782620367483555,-0.02552650287261498,1.2760458169520317,-3.21677251963977,73.44456860305091,-20.503538034466448,124.66129115619124
391.3569460315819,0.8200942472323091,4515.6772258111305,5.9802906705899375,1.1604330595194692,-33.3141973296687,-215.59280998063286,-5066906.740205228,-0.1253718190298106,-33.30873779365288,327.43510953607495,-301.11892742778895,1.1604330595194692,2178165.6032645605,-10.083811587146622,-0.18565652589020853,-410.329006783389,-14.323871555746926,391.3152911493947,2.4638503843999544,-410.518099290133,-215.59280998063286,-6543455828.47814,-135.51888052964054,0.0,54.69212324140068,107946.00985635609,-259761384.11698797,-3373.5083775611033,-3.0482021169040925,0.0,0.0,1779.9500000011249,-3.303690000000529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.090000000011,-0.09666210000007491,0.12373600000009555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4452236201717517e-07,0.3762671456987281,6107.479389970555,-659.8120675218288,0.0,-3.1086927537039046e-07,0.0,-2.5375826644854262e-08,54.0000000000432,-0.03490331159254467,54.0000000000432,0.0,1.437922111438894,-0.05984593659673232,-0.0030260866983649677,5088.866011915277,-7.1774561369935554,0.0,0.0,0.0,0.0,58.614646721058534,0.0002730202376204538,58.614646721058534,0.0,-0.010746789314978923,999.0000000002146,2.0000000000015774,4.000000000003155,47.27763183093371,gaze,0.46131228006226765,0.5970360823326071,75.72904711813413,-67.51215596952878,872.8417000526834,32.178144895270094,-1.409466831190355,-35.892582702894956,0.11885687543461887,-0.10381852452316537,0.9798753553904569,5.638879752500647,-26.623295962255884,2.88846334007864,-37.832907591628235,0.03253748959577656,-0.06653862991749342,0.9944137822038615,7.14283461946838,2.757722461994843,0.340191700725377,-36.56719748636923,0.07795538389570311,-0.0882420523046861,0.9867020360590402,6.291502336402029,34.73640573201431,False,1.3786815590565287,imu,-0.4151180432000001,-9.4412437952,2.7521010328,-0.26906129,2.40705501,-2.91318302,73.43308476950936,-20.502620129527557,124.692032439607
394.1543234688038,0.8231541356067488,4516.249670177116,5.969568198632686,1.16673736638258,-33.579758480997455,-215.8886755356525,-5115068.54625389,-0.12623721089069811,-33.5742405673302,329.90258390293894,-303.14284067827265,1.16673736638258,2199992.698610038,-10.146892762975996,-0.18762545888442236,-413.23032379729966,-14.423684599911587,394.11249173858516,2.4782769269457923,-413.42028055936714,-215.8886755356525,-6611253880.625603,-136.4792967811715,0.0,55.06688308525314,108898.43071508035,-262398485.74161738,-3400.991760352643,-3.0681949650022453,0.0,0.0,1779.9500000011467,-3.3036900000005147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000183,-0.09666210000007536,0.12373600000009688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4550726723517216e-07,0.3762575758504667,6107.626016274822,-659.8699485940542,0.0,-3.1289021842875065e-07,0.0,-2.537800627113154e-08,54.000000000043656,-0.03490988210309809,54.000000000043656,0.0,1.4378903182723448,-0.060327486201943975,-0.003046490979424341,5089.030403295532,-7.177468637567614,0.0,0.0,0.0,0.0,58.61798310939889,0.00027486115700625673,58.61798310939889,0.0,-0.010819252708240093,999.0000000002219,2.000000000001613,4.000000000003226,47.90049260675127,gaze,0.46127421052220985,0.5966113205643633,79.87788503265332,-81.64316289063616,872.6699687956219,32.16993336074681,-1.4101276998381984,-35.888739519726975,0.11827437189828974,-0.10375504886474501,0.9798841934620819,5.6373503473830295,-26.62357993518968,2.877737574331931,-37.811518346071374,0.03236588699799304,-0.06642799939422281,0.994450748812503,7.149302809594218,2.725527095837478,0.3475186802364708,-36.5729031350332,0.07752597460683062,-0.08812539982756878,0.9867271042429401,6.292859362386649,31.83144977323144,False,1.002133184854415,imu,-0.4121272792,-9.4819181856,2.7532973384,0.14964567,2.59397776,-2.95056757,73.42121995971992,-20.501635808392948,124.72671165692071
395.47990036197507,0.8246021434912177,4516.5212014449935,5.96448736715206,1.1697224131047845,-33.705652330780104,-216.02895973738805,-5137923.610227287,-0.1266472287582463,-33.70010671951445,331.0720487917089,-304.10167350668496,1.1697224131047845,2210354.1135498476,-10.176768174682726,-0.18855961088431583,-414.6043854238409,-14.47097660729704,395.43798502756977,2.485110400046963,-414.79475081253327,-216.02895973738805,-6643444385.866725,-136.93437286724765,0.0,55.24444225885647,109350.22461235701,-263650428.76794988,-3414.0233696585487,-3.0776697515779423,0.0,0.0,1779.950000001154,-3.303690000000529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.090000000011,-0.09666210000007647,0.12373600000009688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4597391006692283e-07,0.37625304158530426,6107.695269429954,-659.8972834131127,0.0,-3.1384754218248393e-07,0.0,-2.5379035591099798e-08,54.00000000004388,-0.03491299581171681,54.00000000004388,0.0,1.437875254529846,-0.060555753682468155,-0.0030561577295751944,5089.108037224942,-7.177474559933216,0.0,0.0,0.0,0.0,58.61956464653963,0.000275733312594521,58.61956464653963,0.0,-0.01085358302920117,999.0000000002183,2.000000000001613,4.000000000003226,48.195908114638314,gaze,0.4551189499566667,0.6023698210519018,82.52253576928445,-87.18001782873465,870.9309426531272,32.06716353567343,-0.8855124589353399,-36.28239664373683,0.1315699279334193,-0.1135265804644592,0.9794001131196078,5.699484633167804,-26.62081078197514,2.661562269038235,-37.55141961264847,0.0420558899895936,-0.0780900699566967,0.9958767166903628,6.929895518260819,2.655395204469254,0.9341308336124922,-36.82957969315417,0.0724072031841371,-0.0716597085845524,0.991236571177626,6.437773388009563,29.33946648266445,True,3.0,imu,-0.31039201179027426,-9.559759439372526,2.784247331257024,0.057407450904225915,1.3858049805100128,-3.1904271728610394,73.41601537910869,-20.50118885878276,124.7431047322511
396.96728961023985,0.8262254206644521,4516.82608371989,5.958786446784671,1.1730700657496478,-33.84695500489536,-216.18643238901905,-5163593.661853671,-0.12710725135762482,-33.84137828873541,332.38443490138656,-305.177377676417,1.1730700657496478,2221994.3193602245,-10.210277906126368,-0.18960866562980455,-416.14559283254187,-14.524037093478148,396.9252806165903,2.49277594560364,-416.33641603393335,-216.18643238901905,-6679612735.527718,-137.44497639249857,0.0,55.44365612359092,109857.53128069028,-265056960.7441339,-3428.652001704016,-3.0883017996830224,0.0,0.0,1779.9500000011176,-3.3036900000005005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000074,-0.09666210000007558,0.12373600000009599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4649746366140759e-07,0.37624795423817403,6107.772803339802,-659.9278844356577,0.0,-3.1492147578890226e-07,0.0,-2.5380187882828794e-08,54.00000000004343,-0.034916489745563384,54.00000000004343,0.0,1.4378583534107747,-0.06081194550104832,-0.00306700289090601,5089.19494651517,-7.177481204318781,0.0,0.0,0.0,0.0,58.621339655149995,0.00027671178704691756,58.621339655149995,0.0,-0.010892098338230035,999.0000000002146,2.0000000000015987,4.000000000003197,48.52758537987996,gaze,0.4612346265383078,0.596186165725168,85.11398994536822,-92.56345801847525,871.8146030903932,32.16172161918895,-1.410833763930307,-35.88483586202743,0.11768436729110462,-0.10369483785575483,0.9798946589742712,5.63581651338011,-26.62382806918839,2.8667417374604556,-37.78924490782801,0.03220054637403815,-0.06631648263163342,0.994487521634656,7.155741614622908,2.6903136735223585,0.3548096938375492,-36.57854482432646,0.07709597457403762,-0.08800908608978303,0.9867528606225895,6.29420610536765,29.19239569196147,True,0.6184055445974174,imu,-0.4061457512000001,-9.5088350616,2.7670548528,0.38142988,2.63136231,-3.13001341,73.41049861888935,-20.500702186766343,124.76145645901181
399.7959076730724,0.8293081626248259,4517.406482982013,5.9479451796028115,1.1794312626538037,-34.115794056335275,-216.48608925850613,-5212484.131493688,-0.12798195865965264,-34.110158110776936,334.8807233930584,-307.2225793357384,1.1794312626538037,2244171.5094052153,-10.273968076750807,-0.19160621534751454,-419.0748609726619,-14.624931155917269,399.75372100078124,2.507347739635212,-419.26655279693193,-216.48608925850613,-6748535865.020201,-138.4159402764425,0.0,55.822450251501834,110823.34646260744,-267736938.77888548,-3456.4899471806384,-3.1085230980814007,0.0,0.0,1779.9500000011394,-3.3036900000005147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.090000000011,-0.09666210000007625,0.12373600000009688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474929722988246e-07,0.3762382806568425,6107.919751778652,-659.9858753728877,0.0,-3.169630862982334e-07,0.0,-2.5382371491642914e-08,54.000000000043656,-0.03492313467451513,54.000000000043656,0.0,1.4378262161762123,-0.06129932835700677,-0.0030876228501238545,5089.359642186333,-7.177493837502482,0.0,0.0,0.0,0.0,58.62471645439632,0.0002785721653934182,58.62471645439632,0.0,-0.010965327686989688,999.0000000002146,2.000000000001606,4.000000000003212,49.15892770394117,gaze,0.4611935609899034,0.5957609348381314,89.81905848280907,-106.47685477629307,869.2621938239729,32.15351361838684,-1.411584415790085,-35.88087342512074,0.11708701516154468,-0.10363806586833824,0.9799067734373429,5.634278683285066,-26.6240402750652,2.855502177262142,-37.766146365981804,0.03204166371600964,-0.0662041396948842,0.994524088381901,7.162148112643098,2.654136470582806,0.36206150692536415,-36.58411968620007,0.07666560130463677,-0.08789323599316123,0.9867793054750658,6.295541732588587,30.531273511116822,True,0.3213755678397246,imu,-0.3953790008,-9.4908904776,2.7885883536,0.64312173,2.72108523,-3.24216706,73.40095885228958,-20.49981972366777,124.79619920194358
402.20253266706055,0.8319266158686992,4517.900901844332,5.938721664122937,1.1848381867528859,-34.34464774305791,-216.74123175535533,-5254155.59070015,-0.12872603459243664,-34.33896132631011,337.00508988037063,-308.96215014738993,1.1848381867528859,2263081.8641514913,-10.328119190719157,-0.19330834576312372,-421.5653797693873,-14.710759967579984,402.1601952704244,2.519739451985919,-421.7578085647317,-216.74123175535533,-6807320929.090137,-139.2419792337816,0.0,56.14467422973869,111646.15541825886,-270022366.26657003,-3480.193493413505,-3.1257296693279457,0.0,0.0,1779.9500000011394,-3.3036900000005147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000038,-0.09666210000007602,0.12373600000009732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483398096053494e-07,0.3762300514747636,6108.044266092984,-660.0350063796941,0.0,-3.186993723203558e-07,0.0,-2.5384221424897182e-08,54.00000000004434,-0.03492878867519822,54.00000000004434,0.0,1.4377988776930728,-0.06171417937225751,-0.0031051618180327847,5089.499172063297,-7.1775045832454225,0.0,0.0,0.0,0.0,58.6275907200054,0.00028015456988670994,58.6275907200054,0.0,-0.011027615259158966,999.0000000002074,2.000000000001606,4.000000000003212,49.69667537865437,gaze,0.4496695253402062,0.6383637578007385,91.73167424636893,-124.0193776409222,867.197427792893,32.05694328820538,-0.8725018831998739,-36.54772805570527,0.1408025622869378,-0.18542941982263,0.9725176444248588,5.669971466064453,-26.52782530055494,2.537124469187971,-37.50823962274441,0.0527702717756646,-0.0862203374594534,0.9948775561972945,6.694633960723877,2.681263103535441,0.910321624352306,-36.83427567798186,0.076769742177088,-0.0740023060299684,0.990813617329678,6.385796707253947,36.658741838146106,False,-1.0,imu,-0.3114806696344985,-9.559072722183565,2.7859395473065276,0.16250097251079768,1.500216082788678,-3.1717547413783147,73.39383394102364,-20.499113063793057,124.82555611875665
402.64024104070796,0.8324024219807985,4517.990884548286,5.937044161060328,1.1858210624153451,-34.38628281023128,-216.78765488757654,-5261742.007293165,-0.1288613510723387,-34.38058720629811,337.391510406454,-309.27848667273236,1.1858210624153451,2266525.3167867553,-10.337964337386778,-0.19361817746583,-422.018175403049,-14.7263689120877,402.5978762747578,2.521992609182057,-422.21073803328386,-216.78765488757654,-6818026755.237556,-139.39220939947324,0.0,56.203273384244625,111795.91129109243,-270438550.0234629,-3484.5064450177615,-3.1288593386339887,0.0,0.0,1779.9500000011394,-3.3036900000005147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000038,-0.09666210000007602,0.12373600000009688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4849381420514888e-07,0.3762285549009112,6108.06686220596,-660.0439217328403,0.0,-3.1901508890036503e-07,0.0,-2.5384557109301442e-08,54.000000000043656,-0.03492981704494835,54.000000000043656,0.0,1.4377939058888884,-0.06178964867607817,-0.0031083512754507795,5089.524490922675,-7.177506537374228,0.0,0.0,0.0,0.0,58.62811360352134,0.0002804423297922877,58.62811360352134,0.0,-0.011038942240321004,999.0000000002146,2.00000000000162,4.00000000000324,49.79453717764077,gaze,0.46115104825189424,0.5953359503055067,92.25320613963761,-128.14470222563554,865.0159241401586,32.14531336357862,-1.4123790250141282,-35.8768539396258,0.11648247212308256,-0.10358490902908492,0.9799205584971702,5.632737295821357,-26.62421646933065,2.8440452809534724,-37.742283245418086,0.03188943657041883,-0.0660910317516484,0.9945604366519869,7.168519337092004,2.6188653629641645,0.3692708477680103,-36.58962481789348,0.07623507528730503,-0.08777797617373428,0.9868064390166236,6.2968653979704925,37.228765465330305,False,0.18395594865898007,imu,-0.3947808480000001,-9.4962738528,2.799355104,0.8823828499999999,2.90053107,-3.48890509,73.3926367801157,-20.498988878189827,124.83087213690784
405.50035326306784,0.8355082594994732,4518.57930504634,5.926083154547001,1.192239570642326,-34.65842846147262,-217.09113804544359,-5311369.349018812,-0.1297454469178168,-34.65267276811141,339.9168571372229,-311.34514080705605,1.192239570642326,2289056.793707072,-10.40226775296047,-0.1956446216204955,-424.9755834111173,-14.828352492245658,405.457809988639,2.5367108552672706,-425.16901902991333,-217.09113804544359,-6888088906.644348,-140.373804781803,0.0,56.58613345728462,112775.2609174785,-273161925.1798261,-3512.702346125375,-3.1493110010812977,0.0,0.0,1779.950000001154,-3.3036900000005147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000074,-0.09666210000007736,0.12373600000009866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4950001049298608e-07,0.3762187767643077,6108.214135238173,-660.1020238435303,0.0,-3.21077522635324e-07,0.0,-2.5386744747563736e-08,54.000000000044565,-0.034936537012281055,54.000000000044565,0.0,1.4377614218673358,-0.06228292040790978,-0.003129188586320596,5089.689493339625,-7.1775193041906675,0.0,0.0,0.0,0.0,58.63153119921117,0.0002823223180857727,58.63153119921117,0.0,-0.011112943487793611,999.0000000002183,2.00000000000162,4.00000000000324,50.43443144484324,gaze,0.46110712420770533,0.5949115399375831,91.4920346159353,-150.62416618729281,860.8166586996222,32.1371249177197,-1.4132169382958253,-35.87277917165018,0.11587089786966974,-0.10353554522229103,0.9799360359359046,5.6311927956658545,-26.624356574121013,2.8323974518084523,-37.71771739233532,0.03174406403993227,-0.06597722107762342,0.9945965539287043,7.174852276513294,2.5861725954162758,0.37643440737893985,-36.59505728177016,0.07580462000406019,-0.08766343500826558,0.9868342614026073,6.298176242035287,45.916695468654446,False,0.23287262716584092,imu,-0.370854736,-9.5184055064,2.8119163128,1.15902852,3.12483837,-3.6459202,73.38556643119405,-20.49821010948431,124.86540750136035
408.3763080566861,0.8386257362225872,4519.171761146368,5.91506192286829,1.1986868932307213,-34.93223822493969,-217.39654752708338,-5361368.224094629,-0.1306342645648204,-34.92642200901412,342.4568249482864,-313.4225829615733,1.1986868932307213,2311766.996536215,-10.46687939078681,-0.19768561765493461,-427.9471323862965,-14.930884032047416,408.33358585916164,2.5515027797962353,-428.1414431757378,-217.39654752708338,-6958725834.061777,-141.36074749741363,0.0,56.97103842630355,113761.43061434025,-275907195.4752495,-3541.078504091277,-3.1698785664686575,0.0,0.0,1779.9500000011612,-3.303690000000543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000038,-0.09666210000007713,0.1237360000000991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5051158232985166e-07,0.37620894604041233,6108.36157149318,-660.1601820338255,0.0,-3.2315042663957853e-07,0.0,-2.5388934418219754e-08,54.00000000004479,-0.03494329473235336,54.00000000004479,0.0,1.437728763428325,-0.06277915754559471,-0.003150135203228506,5089.854650053967,-7.177532138208676,0.0,0.0,0.0,0.0,58.63496933844999,0.000284212168211881,58.63496933844999,0.0,-0.011187332922746552,999.0000000002146,2.0000000000016414,4.000000000003283,51.078628194599844,gaze,0.4610618262622625,0.5944880369816067,87.90466375303673,-154.9376268209971,859.7165619985299,32.12895240175267,-1.414097479248908,-35.86865092298455,0.11525245519126434,-0.10349015409322318,0.9799532276726978,5.629645633472066,-26.624460517126593,2.82058508579835,-37.69251185975808,0.03160574678512389,-0.06586277106204841,0.9946324275817588,7.181143874314531,2.5575252623146847,0.3835488393904937,-36.60041410515284,0.07537446194226657,-0.08754974262079326,0.9868627727273656,6.299473391829089,49.147447128830095,False,0.43804964414799413,imu,-0.3660695136000001,-9.545322382400002,2.8184959936,1.27118217,3.13231528,-3.66087402,73.37977963669115,-20.497483876748994,124.8997376101536
408.9765411101598,0.8392756806783843,4519.295508440919,5.91276177203909,1.2000316517634069,-34.98940403022358,-217.46031958320418,-5371815.5236647725,-0.13081974535654636,-34.98357517019056,342.98701457446373,-313.85607767055023,1.2000316517634069,2316513.5727076298,-10.480358291073715,-0.19811200663934841,-428.5670349884475,-14.952280993849422,408.93378164218905,2.5545889809462765,-428.76152809907876,-217.46031958320418,-6973491791.738034,-141.5667184456734,0.0,57.051361415646085,113967.42711918292,-276481011.1456727,-3547.0038474205867,-3.1741714991111456,0.0,0.0,1779.9500000011758,-3.3036900000005573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000147,-0.09666210000007802,0.12373600000010043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5072268001515252e-07,0.37620689449343203,6108.392260750639,-660.1722867836597,0.0,-3.235829372371328e-07,0.0,-2.538939015514674e-08,54.00000000004525,-0.034944705185330105,54.00000000004525,0.0,1.4377219480633592,-0.06288275531389126,-0.0031545061491437317,5089.889024280157,-7.177534816321526,0.0,0.0,0.0,0.0,58.63568710703407,0.0002846065246239654,58.63568710703407,0.0,-0.011202855820705515,999.0000000002292,2.0000000000016556,4.000000000003311,51.2131718548335,gaze,0.4517165675122745,0.6679014042914044,86.77540108974173,-152.5398981992264,858.7384293134184,32.042925281108,-0.8472418802375543,-36.91349604348471,0.1507458306086463,-0.2661723538661054,0.952065109428702,5.644354820251465,-26.70224778530743,2.619766597585126,-37.38394110209005,0.0322482479372087,-0.067649155735865,0.9971878670707968,7.058533191680908,2.69614602171081,0.9098363804321558,-36.919082086705295,0.0837820748476727,-0.0941094290696632,0.9866037641179216,6.3747071915679125,48.18023675300448,False,-1.0,imu,-0.31279877939773437,-9.558387950704358,2.7876762917327524,0.2863187183247044,1.6137174013660391,-3.1614332286834435,73.37873994826256,-20.497339453883928,124.90684669102113
411.26816930499984,0.8417549134671596,4519.768269561158,5.90398022824445,1.2051631363650164,-35.20771933553805,-217.70389215328714,-5411740.707619309,-0.13152782242876396,-35.20184216182253,345.01147537012736,-315.5108544625362,1.2051631363650164,2334656.985820891,-10.531800320573787,-0.1997412356205962,-430.9328698202171,-15.033965672558661,411.2252677699696,2.5663686855583343,-431.12805796185285,-217.70389215328714,-7029941066.6989355,-142.35305867414996,0.0,57.35799626723513,114754.45577572774,-278674492.66344744,-3569.6357751859946,-3.1905625171484955,0.0,0.0,1779.950000001183,-3.303690000000529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0900000000038,-0.09666210000007847,0.12373600000010043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515285509382684e-07,0.376199062522093,6108.5091715906165,-660.2183966334906,0.0,-3.252338401462108e-07,0.0,-2.5391126133091428e-08,54.00000000004502,-0.034950090361428265,54.00000000004502,0.0,1.4376959298868428,-0.0632783741257617,-0.0031711915477329834,5090.019961684404,-7.177545039686095,0.0,0.0,0.0,0.0,58.638428118526235,0.0002861119182045504,58.638428118526235,0.0,-0.011262112042294933,999.0000000002256,2.0000000000016485,4.000000000003297,51.7271451612232,gaze,0.46101519335496327,0.5940657801506717,82.76124391740795,-129.6560611986041,863.4948258483796,32.12079999487669,-1.4150199482310502,-35.86447103129682,0.11462730998931836,-0.10344891705137838,0.9799721557644241,5.628096265893257,-26.624528231520216,2.8086345482306747,-37.666730793048536,0.03147468702621658,-0.06574774621321397,0.9946680448666437,7.187391028525052,2.5341778082351487,0.3906107599279191,-36.60569228015915,0.0749448306066114,-0.08743703088916412,0.9868919730241601,6.30075596084563,41.87399669805421,False,0.7296955713899399,imu,-0.3582935272000001,-9.556089132800002,2.8274682856,1.28613599,3.19960747,-3.7954584,73.37530592382161,-20.49681063921425,124.93379494667252
414.1760010585429,0.8448958528260558,4520.368847046295,5.892837832309965,1.211668406518589,-35.484879048223334,-218.01318077068663,-5462488.882378519,-0.1324261389717951,-35.478940479396826,347.5808701009964,-317.60999673969945,1.211668406518589,2357727.8262925423,-10.597031614424612,-0.20181154577723437,-433.9328433067984,-15.137599560260517,414.1329197718081,2.581308876228179,-434.1289109816214,-218.01318077068663,-7101738148.181717,-143.35075949377978,0.0,57.74701497628773,115754.37191736762,-281463949.02561057,-3598.3750183667717,-3.211363336781937,0.0,0.0,1779.9500000011685,-3.3036900000004863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0899999999965,-0.09666210000007758,0.1237360000000991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5255093759582967e-07,0.3761891260016652,6108.656936151921,-660.2766679731831,0.0,-3.273278024850218e-07,0.0,-2.5393319904031396e-08,54.00000000004479,-0.03495692405619277,54.00000000004479,0.0,1.4376629205561606,-0.06378058422864871,-0.0031923580424569496,5090.185428850964,-7.177558008880936,0.0,0.0,0.0,0.0,58.64190763702982,0.00028802160619375655,58.64190763702982,0.0,-0.011337282347334148,999.0000000002146,2.0000000000016414,4.000000000003283,52.380000124337926,gaze,0.4609672659726505,0.5936451136526284,77.58637029261517,-88.50161536544813,870.4075560719444,32.1126719348172,-1.4159836221674473,-35.86024137032654,0.11399563129228507,-0.10341201727374622,0.9799928424064046,5.626545155605639,-26.624559655885466,2.7965721503885197,-37.64043931541856,0.03135108854482911,-0.06563221216397601,0.994703392924515,7.19359059155364,2.5171645285293494,0.3976167474831437,-36.61088876353705,0.07451595853109605,-0.08732543345157182,0.986921862265083,6.302023048949616,27.3216480981324,False,1.0234758230163994,imu,-0.3385544848000001,-9.559678049600002,2.833449813600001,1.19641307,3.21456129,-3.81788913,73.37217240955688,-20.49619085612976,124.96751225396861
