Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2,distance_to_inter_3
514.376,0.303212,-0.00124392,1298.83,7.50814,0.00746015,-0.463923,-179.536,15851.6,-0.000216102,-0.463835,-0.672024,0.00515075,0.00746015,-0.0937168,-0.0764078,-0.00291782,57.0638,-0.00310873,0.30323,-0.00122727,57.0656,-179.536,-0.872039,0.00105155,0.0,0.227008,-0.243,0,-1.0,-0.283407,-0.900351,0.0,2385.79,74.1741,0,-6.13e-14,0,3.62e-06,47.5149,8.27e-12,47.5149,0,0.0,-1.11193,0.0,1272.37,57.4846,0,0.0,0,0.0,20.3488,2.71e-12,20.3488,0,0.0,1.2e-05,0.37765,5773.9,-362.816,0,3.82e-09,0,-1.37e-08,53.9999,-0.0339696,53.9999,0,1.44252,7.42e-10,-0.306428,5811.74,-421.946,0,-5.82e-10,0,-1.51e-08,48.5,0.0275681,48.5,0,-1.3032,999.0,999.0,999.0,3977.8000229333525,3177.1790009540196,582.2001871850091,14.272906038351092
514.436,0.282372,-0.020912,1297.88,7.5005,0.00197548,-0.463696,-179.537,15867.4,-0.000299606,-0.463608,-0.249065,0.0018502,0.00197548,-0.611052,-0.0972931,-0.00291829,57.1206,-0.00424541,0.282404,-0.0208909,57.1225,-179.537,-0.197913,-0.0527795,0.0,0.223717,-0.531,-6,-1.0,-0.276721,-0.892155,0.0,2385.78,73.9386,0,-5.81e-14,0,3.43e-06,47.4578,1.21e-11,47.4578,0,0.0,-1.10808,0.0,1272.37,57.3841,0,0.0,0,0.0,20.2776,5.57e-12,20.2776,0,0.0,1.19e-05,0.377651,5774.02,-363.057,0,3.99e-09,0,-1.37e-08,53.9999,-0.0339636,53.9999,0,1.44252,1e-09,-0.306427,5811.61,-421.745,0,-8.76e-10,0,-1.51e-08,48.5,0.0275628,48.5,0,-1.3032,999.0,999.0,999.0,3978.750022115017,3178.129001150087,583.1501930465683,13.324091385531847
514.575,0.243479,-0.0529885,1295.66,7.48315,-0.0159252,-0.461589,-179.557,15900.6,-0.000175733,-0.461501,-0.0824663,0.025448,-0.0159252,-0.0160925,-0.110325,-0.0029181,57.2401,-0.00514719,0.243508,-0.0529672,57.242,-179.557,-0.930698,-0.196646,0.0,0.203971,-1.098,-6,5.0,-0.276498,-0.884097,0.0,2385.78,73.7033,0,-5.53e-14,0,3.26e-06,47.4015,1.27e-11,47.4015,0,0.0,-1.10426,0.0,1272.37,57.2842,0,0.0,0,0.0,20.2068,4.45e-12,20.2068,0,0.0,1.18e-05,0.377652,5774.14,-363.297,0,3.97e-09,0,-1.37e-08,53.9999,-0.0339852,53.9999,0,1.44253,-1.22e-10,-0.306426,5811.48,-421.543,0,2.66e-10,0,-1.51e-08,48.5,0.0275782,48.5,0,-1.30319,999.0,999.0,999.0,3980.9700203122134,3180.3490016630444,585.370206635444,11.107644332733322
514.627,0.239307,-0.0651423,1294.84,7.47692,-0.0218367,-0.459941,-179.568,15911.9,-0.000178744,-0.459854,-0.186782,0.0366658,-0.0218367,0.144122,-0.111987,-0.00291537,57.2809,-0.00508184,0.239331,-0.0651216,57.2827,-179.568,-0.752587,-0.236417,0.0,0.194097,-1.287,-6,5.0,-0.276498,-0.876039,0.0,2385.78,73.468,0,-5.24e-14,0,3.09e-06,47.3453,1.32e-11,47.3453,0,0.0,-1.10043,0.0,1272.36,57.1842,0,0.0,0,0.0,20.136,3.32e-12,20.136,0,0.0,1.17e-05,0.377652,5774.26,-363.538,0,3.94e-09,0,-1.37e-08,53.9999,-0.0340069,53.9999,0,1.44253,-1.25e-09,-0.306425,5811.34,-421.341,0,1.41e-09,0,-1.51e-08,48.5,0.0275935,48.5,0,-1.30319,999.0,999.0,999.0,3981.790019683691,3181.1690018701374,586.1902116068525,10.289340855778816
514.765,0.187301,-0.0952742,1292.65,7.46142,-0.0393814,-0.453339,-179.611,15939.2,-0.000174188,-0.453252,0.0799709,0.0500672,-0.0393814,0.622174,-0.104754,-0.00290321,57.3792,-0.00536375,0.18732,-0.095257,57.381,-179.611,0.0727266,-0.35735,0.0,0.180933,-1.773,0,5.0,-0.276498,-0.867917,0.0,2385.77,73.2281,0,-4.97e-14,0,2.93e-06,47.2887,1.21e-11,47.2887,0,0.0,-1.09652,0.0,1272.36,57.0826,0,0.0,0,0.0,20.064,3.9e-12,20.064,0,0.0,1.16e-05,0.377653,5774.38,-363.783,0,3.49e-09,0,-1.38e-08,53.9999,-0.0340078,53.9999,0,1.44253,-1.14e-09,-0.306425,5811.21,-421.134,0,1.38e-09,0,-1.51e-08,48.5,0.0275939,48.5,0,-1.30319,999.0,999.0,999.0,3983.980018162664,3183.359002437704,588.3802241445716,8.10548776918466
514.785,0.191417,-0.10378,1292.33,7.4593,-0.0414535,-0.452333,-179.618,15942.9,-0.000197948,-0.452246,0.00500597,0.0504929,-0.0414535,-0.320078,-0.102248,-0.00290121,57.3928,-0.005259,0.191434,-0.103763,57.3946,-179.618,-1.76296,-0.369829,0.0,0.180933,-1.845,0,5.0,-0.276498,-0.859742,0.0,2385.77,72.9845,0,-4.71e-14,0,2.78e-06,47.2318,9.72e-12,47.2318,0,0.0,-1.09256,0.0,1272.36,56.9798,0,0.0,0,0.0,19.9912,5.86e-12,19.9912,0,0.0,1.15e-05,0.377654,5774.51,-364.033,0,2.69e-09,0,-1.38e-08,53.9999,-0.0339917,53.9999,0,1.44253,-2.71e-11,-0.306426,5811.07,-420.924,0,3.83e-10,0,-1.5e-08,48.5,0.0275822,48.5,0,-1.30319,999.0,999.0,999.0,3984.300017959352,3183.6790025211226,588.7002258760311,7.786665903324701
514.873,0.129258,-0.124277,1290.93,7.45053,-0.0514774,-0.446392,-179.654,15956.0,-0.000268528,-0.446306,0.3732,0.0809611,-0.0514774,-0.37853,-0.108857,-0.00289009,57.4399,-0.00565054,0.129286,-0.124266,57.4416,-179.654,-0.801687,-0.437145,0.0,0.151314,-2.16,-6,5.0,-0.276498,-0.851567,0.0,2385.77,72.741,0,-4.45e-14,0,2.63e-06,47.1749,7.35e-12,47.1749,0,0.0,-1.08859,0.0,1272.36,56.877,0,0.0,0,0.0,19.9184,7.83e-12,19.9184,0,0.0,1.14e-05,0.377655,5774.63,-364.282,0,1.9e-09,0,-1.38e-08,53.9999,-0.0339756,53.9999,0,1.44254,1.09e-09,-0.306427,5810.94,-420.714,0,-6.1e-10,0,-1.5e-08,48.5,0.0275705,48.5,0,-1.3032,999.0,999.0,999.0,3985.7000171302934,3185.079002880952,590.1002330695869,6.393162192600882
514.933,0.101261,-0.133204,1289.97,7.44508,-0.0583309,-0.440837,-179.681,15962.6,-0.000194219,-0.44075,0.365027,0.100555,-0.0583309,0.111171,-0.111024,-0.00287739,57.4638,-0.00594041,0.101289,-0.133195,57.4655,-179.681,-1.15001,-0.483508,0.0,0.131567,-2.367,0,5.0,-0.276498,-0.843954,0.0,2385.77,72.5094,0,-4.23e-14,0,2.5e-06,47.1218,6.67e-12,47.1218,0,0.0,-1.08485,0.0,1272.36,56.7798,0,0.0,0,0.0,19.8496,5.78e-12,19.8496,0,0.0,1.13e-05,0.377654,5774.75,-364.52,0,1.67e-09,0,-1.38e-08,53.9999,-0.0339847,53.9999,0,1.44253,6.12e-10,-0.306427,5810.81,-420.514,0,3.56e-10,0,-1.5e-08,48.5,0.0275766,48.5,0,-1.3032,999.0,999.0,999.0,3986.660016624724,3186.0390031164784,591.060237552152,5.439486524149198
514.999,0.36552,-0.143255,1288.91,7.43965,-0.0659147,-0.442909,-179.715,15987.7,-0.000236441,-0.442822,-2.33123,-0.152038,-0.0659147,-0.229049,-0.113148,-0.00289025,57.5542,-0.00571909,0.36555,-0.143219,57.5559,-179.715,-0.597606,-0.528742,0.0,0.105239,-2.493,0,5.0,-0.276498,-0.836431,0.0,2385.76,72.2798,0,-4.02e-14,0,2.38e-06,47.0693,6.26e-12,47.0693,0,0.0,-1.08114,0.0,1272.36,56.6835,0,0.0,0,0.0,19.7814,3.1e-12,19.7814,0,0.0,1.12e-05,0.377653,5774.87,-364.756,0,1.53e-09,0,-1.38e-08,53.9999,-0.0339978,53.9999,0,1.44253,-1.2e-10,-0.306426,5810.68,-420.315,0,1.64e-09,0,-1.5e-08,48.5,0.0275856,48.5,0,-1.30319,999.0,999.0,999.0,3987.7200161282417,3187.0990033601597,592.120242011386,4.389594266273485
515.019,0.330895,-0.144225,1288.59,7.43812,-0.0681612,-0.446368,-179.726,15994.8,-0.00016731,-0.446281,-1.17255,-0.187732,-0.0681612,0.202395,-0.111215,-0.00290574,57.5796,-0.00532317,0.330908,-0.144193,57.5814,-179.726,-0.347879,-0.537842,0.0,0.0953657,-2.493,0,5.0,-0.276498,-0.828909,0.0,2385.76,72.0502,0,-3.81e-14,0,2.25e-06,47.0168,5.89e-12,47.0168,0,0.0,-1.07743,0.0,1272.36,56.5873,0,0.0,0,0.0,19.7132,4.62e-13,19.7132,0,0.0,1.11e-05,0.377652,5774.98,-364.992,0,1.39e-09,0,-1.38e-08,53.9999,-0.0340107,53.9999,0,1.44253,-8.3e-10,-0.306425,5810.55,-420.117,0,2.93e-09,0,-1.5e-08,48.5,0.0275944,48.5,0,-1.30319,999.0,999.0,999.0,3988.040015989646,3187.4190034304393,592.4402432652043,4.073658465605538
515.065,0.245195,-0.144871,1287.86,7.43483,-0.0730868,-0.455187,-179.751,16008.4,-0.00015241,-0.455098,1.20881,-0.182802,-0.0730868,0.469366,-0.1016,-0.00295356,57.6283,-0.00405168,0.245237,-0.144857,57.6301,-179.751,-0.0061113,-0.549712,0.0,0.0789104,-2.475,0,5.0,-0.276498,-0.821441,0.0,2385.76,71.8173,0,-3.63e-14,0,2.14e-06,46.9648,7.82e-12,46.9648,0,0.0,-1.07368,0.0,1272.36,56.4903,0,0.0,0,0.0,19.6445,1.06e-12,19.6445,0,0.0,1.1e-05,0.377652,5775.11,-365.231,0,1.38e-09,0,-1.38e-08,53.9999,-0.0340062,53.9999,0,1.44253,-1.85e-10,-0.306426,5810.42,-419.914,0,4.93e-09,0,-1.5e-08,48.5,0.0275898,48.5,0,-1.30319,999.0,999.0,999.0,3988.7700156935184,3188.149003583956,593.1702459527357,3.355777118477865
515.085,0.268857,-0.148095,1287.54,7.43349,-0.0750275,-0.458624,-179.762,16013.5,-0.000156131,-0.458535,1.00055,-0.160398,-0.0750275,0.2725,-0.0923232,-0.00297377,57.6468,-0.00350898,0.268911,-0.148084,57.6486,-179.762,0.00973209,-0.552309,0.0,0.0690372,-2.457,6,5.0,-0.276498,-0.813974,0.0,2385.75,71.5844,0,-3.44e-14,0,2.03e-06,46.9128,9.75e-12,46.9128,0,0.0,-1.06993,0.0,1272.36,56.3933,0,0.0,0,0.0,19.5757,1.66e-12,19.5757,0,0.0,1.09e-05,0.377652,5775.23,-365.471,0,1.37e-09,0,-1.38e-08,53.9999,-0.0340016,53.9999,0,1.44253,4.59e-10,-0.306427,5810.29,-419.712,0,6.93e-09,0,-1.5e-08,48.5,0.0275852,48.5,0,-1.3032,999.0,999.0,999.0,3989.090015573627,3188.469003647409,593.4902470412468,3.042886852990104
515.105,0.222994,-0.148925,1287.22,7.43221,-0.0767661,-0.461522,-179.773,16018.1,-6.51e-05,-0.461432,1.55786,-0.130087,-0.0767661,0.859406,-0.0810791,-0.00299106,57.6633,-0.00298402,0.223028,-0.148917,57.6652,-179.773,0.124755,-0.55373,0.0,0.0624551,-2.448,0,5.0,-0.276498,-0.806515,0.0,2385.75,71.3507,0,-3.26e-14,0,1.93e-06,46.8608,1.01e-11,46.8608,0,0.0,-1.06617,0.0,1272.36,56.2961,0,0.0,0,0.0,19.5069,2.12e-12,19.5069,0,0.0,1.08e-05,0.377653,5775.35,-365.712,0,1.32e-09,0,-1.38e-08,53.9999,-0.033995,53.9999,0,1.44253,9.16e-10,-0.306429,5810.16,-419.509,0,8.47e-09,0,-1.5e-08,48.5,0.0275795,48.5,0,-1.30321,999.0,999.0,999.0,3989.4100154594867,3188.789003708518,593.8102480767607,2.731630513832417
515.171,0.172537,-0.14893,1286.16,7.42841,-0.0804921,-0.465747,-179.809,16029.9,1.14e-05,-0.465656,1.51824,-0.000743788,-0.0804921,0.169258,-0.0350891,-0.00302247,57.7057,-0.00134314,0.172567,-0.148929,57.7076,-179.809,-0.301763,-0.54415,0.0,0.0394177,-2.322,6,5.0,-0.276498,-0.799086,0.0,2385.75,71.114,0,-3.1e-14,0,1.83e-06,46.8091,4.6e-12,46.8091,0,0.0,-1.06239,0.0,1272.36,56.1981,0,0.0,0,0.0,19.4375,2.05e-12,19.4375,0,0.0,1.07e-05,0.377653,5775.47,-365.956,0,1.13e-09,0,-1.39e-08,53.9999,-0.0339811,53.9999,0,1.44253,7.02e-10,-0.306431,5810.02,-419.302,0,8.38e-09,0,-1.5e-08,48.5,0.0275697,48.5,0,-1.30321,999.0,999.0,999.0,3990.470015122744,3189.8490038927566,594.8702511141635,1.7234577186865903
515.191,0.121085,-0.144178,1285.84,7.42739,-0.0810525,-0.465384,-179.82,16032.8,-1.55e-05,-0.465293,2.0554,0.0348284,-0.0810525,0.944802,-0.0207746,-0.00302346,57.7163,-0.0009502,0.121102,-0.144178,57.7182,-179.82,0.562645,-0.538651,0.0,0.0328356,-2.277,0,5.0,-0.276498,-0.791657,0.0,2385.75,70.8773,0,-2.94e-14,0,1.73e-06,46.7573,-8.57e-13,46.7573,0,0.0,-1.0586,0.0,1272.36,56.1002,0,0.0,0,0.0,19.3681,1.98e-12,19.3681,0,0.0,1.06e-05,0.377653,5775.59,-366.201,0,9.44e-10,0,-1.39e-08,53.9999,-0.0339671,53.9999,0,1.44253,4.89e-10,-0.306433,5809.89,-419.096,0,8.28e-09,0,-1.5e-08,48.5,0.02756,48.5,0,-1.30322,999.0,999.0,999.0,3990.790015032867,3190.169003942915,595.1902519167397,1.4338128302187467
515.243,0.0755743,-0.139966,1285.0,7.42498,-0.0807767,-0.461479,-179.847,16039.0,2.91e-05,-0.461388,1.48027,0.106887,-0.0807767,0.658467,0.0239971,-0.00300795,57.7387,0.000146493,0.0755173,-0.139956,57.7406,-179.847,0.99786,-0.5142,0.0,0.0130893,-2.097,0,5.0,-0.276498,-0.784388,0.0,2385.74,70.643,0,-2.78e-14,0,1.64e-06,46.7067,-6.54e-13,46.7067,0,0.0,-1.05486,0.0,1272.36,56.0036,0,0.0,0,0.0,19.2997,1.15e-12,19.2997,0,0.0,1.05e-05,0.377653,5775.71,-366.443,0,4.74e-10,0,-1.39e-08,53.9999,-0.0339688,53.9999,0,1.44253,-2.48e-11,-0.306435,5809.76,-418.891,0,8.35e-09,0,-1.5e-08,48.5,0.0275617,48.5,0,-1.30323,999.0,999.0,999.0,3991.6300148212936,3191.0090040625773,596.0302537807962,0.7933118178875403
515.263,0.068802,-0.136536,1284.68,7.42416,-0.0801744,-0.459114,-179.857,16040.8,9.56e-05,-0.459024,0.811004,0.127294,-0.0801744,0.774445,0.0361039,-0.00299659,57.745,0.000490316,0.0686931,-0.136517,57.7468,-179.857,0.79216,-0.503352,0.0,0.00321611,-2.007,0,5.0,-0.276498,-0.777293,0.0,2385.74,70.4113,0,-2.65e-14,0,1.56e-06,46.6572,5.67e-12,46.6572,0,0.0,-1.05119,0.0,1272.36,55.9084,0,0.0,0,0.0,19.2323,-5.16e-13,19.2323,0,0.0,1.04e-05,0.377653,5775.84,-366.682,0,-3.05e-10,0,-1.39e-08,53.9999,-0.0339874,53.9999,0,1.44253,-8.63e-10,-0.306435,5809.63,-418.689,0,8.6e-09,0,-1.5e-08,48.5,0.0275758,48.5,0,-1.30323,999.0,999.0,999.0,3991.9500147495314,3191.3290041036485,596.3502544014763,0.67601522586405
