,Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous
0,431.91408,9.02273,-0.0143925,1904.37,7.96204,-0.000493746,-0.411208,179.723,1609.98,-0.000179764,-0.411124,-149.377,-0.0202878,-0.000493746,-0.768598,-0.000517494,-0.00280183,5.79579,-0.00213477,9.02248,-0.0110687,5.79594,-180.277,0.385973,-0.0214428,0.0,0.0,-0.873,0.0,-1.0,0.00715059,0.353237,1.26862,1869.1,1.3451,0.0,0.0,0.0,0.0,19.9486,-0.114183,19.9486,0.0,13.1168,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.78111e-10,0.377396,6339.96,698.214,0.0,-4.75863e-12,0.0,-4.64832e-17,54.0,-0.0339694,54.0,0.0,1.44155,1.05693e-06,-0.306441,6824.16,-387.811,0.0,-7.78229e-09,0.0,-1.48505e-08,48.5,0.0275852,48.5,0.0,-1.30326,999.0,999.0,1.0,23.34000359814874,gaze,0.4068928799515367,0.4600856504655426,426.9019830308305,143.5260248879952,2139.890591153935,32.81282758267361,-10.0656388818077,-29.02322368416114,0.1837528314591706,0.0626960010518307,0.980971002824674,5.627131462097168,-29.30682871525297,-10.11058300899456,-28.6726137117844,0.2000038384407512,0.0759430558214258,0.9768475402443668,5.868197441101074,1.752999433710322,-10.08811094540113,-28.847918697972773,0.1918783349499609,0.0693195284366282,0.9789092715345205,5.747664451599121,1.2640284940808342,True,0.0,imu,-0.2039701048,-9.6577751088,2.2963085992,2.05625772,2.74351596,-4.169303899999999,79.151474,-46.82074600000004,113.9603304,-0.9822444527787528,0.18760553026328497,1905.872399741889,8.454782341971354,179.723
1,431.919,9.02273,-0.0143925,1904.37,7.96204,-0.000493746,-0.411208,179.723,1609.98,-0.000179764,-0.411124,-149.377,-0.0202878,-0.000493746,-0.768598,-0.000517494,-0.00280183,5.79579,-0.00213477,9.02248,-0.0110687,5.79594,-180.277,0.385973,-0.0214428,0.0,0.0,-0.873,0.0,-1.0,0.00715059,0.353237,1.26862,1869.1,1.3451,0.0,0.0,0.0,0.0,19.9486,-0.114183,19.9486,0.0,13.1168,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.78111e-10,0.377396,6339.96,698.214,0.0,-4.75863e-12,0.0,-4.64832e-17,54.0,-0.0339694,54.0,0.0,1.44155,1.05693e-06,-0.306441,6824.16,-387.811,0.0,-7.78229e-09,0.0,-1.48505e-08,48.5,0.0275852,48.5,0.0,-1.30326,999.0,999.0,1.0,23.34000359814874,gaze,0.4068928799515367,0.4600856504655426,426.9019830308305,143.5260248879952,2139.890591153935,32.81282758267361,-10.0656388818077,-29.02322368416114,0.1837528314591706,0.0626960010518307,0.980971002824674,5.627131462097168,-29.30682871525297,-10.11058300899456,-28.6726137117844,0.2000038384407512,0.0759430558214258,0.9768475402443668,5.868197441101074,1.752999433710322,-10.08811094540113,-28.847918697972773,0.1918783349499609,0.0693195284366282,0.9789092715345205,5.747664451599121,1.2640284940808342,True,0.0,imu,-0.1413915533173911,-9.741270253814882,2.005149495310179,2.2815281331900885,3.3758092143931298,-4.410593388035448,79.151474,-46.82074600000004,113.9603304,-0.9822444527787528,0.18760553026328497,1905.872399741889,8.454782341971354,179.723
2,431.923001,9.03680037317181,-0.0066168404161826,1904.3079411674184,7.962356423008853,-0.0005092735404183,-0.3777962304760482,179.739922797923,1610.2994006958068,0.000200008942223,-0.3777472910036896,-149.81206349201454,0.019443554665986,-0.0005092735404183,2.7087331756790305,-0.0032718711152737,-0.0016389433412703,5.621955674097828,-0.0021153816915165,9.036230167670707,-0.0030377347894268,5.62217666595509,-180.26007720207951,0.7538060250528377,-0.0194419312585169,0.0,0.1878064162829538,-1.1140067065481387,-0.0497008012835677,-0.8673808567000423,0.0110577697485796,0.2861894674490737,1.2649717255709236,1869.1442273363384,1.3757573747236929,0.0,0.0,0.0,0.0,19.78219723014428,-0.1138578184006496,19.78219723014428,0.0,13.036323944967972,0.0,0.0,1256.0900000000074,-0.0966621000000004,0.1237360000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294172060812453e-11,0.3773971914987674,6339.895048993544,698.2173286391916,0.0,-5.262536799440671e-12,0.0,-5.0991148527523174e-17,54.00000000000006,-0.0339687639182344,54.00000000000006,0.0,1.4415508586480426,1.054521760687234e-06,-0.3064399606607479,6824.133140079024,-387.8632674878079,0.0,-1.207100510870056e-09,0.0,-1.4852405966933222e-08,48.5000000000003,0.0275799055952108,48.5000000000003,0.0,-1.3032544916436548,999.0000000000028,999.0000000000028,1.0000000000000044,23.275122416780995,gaze,0.4068928799515367,0.4600856504655426,426.9019830308305,143.5260248879952,2139.890591153935,32.81282758267361,-10.0656388818077,-29.02322368416114,0.1837528314591706,0.0626960010518307,0.980971002824674,5.627131462097168,-29.30682871525297,-10.11058300899456,-28.6726137117844,0.2000038384407512,0.0759430558214258,0.9768475402443668,5.868197441101074,1.752999433710322,-10.08811094540113,-28.847918697972773,0.1918783349499609,0.0693195284366282,0.9789092715345205,5.747664451599121,1.2640284940808342,True,0.0,imu,-0.1938015072,-9.669738164800002,2.290925224,2.13850373,2.80333124,-3.97490424,79.151474,-46.82074600000004,113.9603304,-0.9821889990397261,0.18789563636588477,1905.8101953081177,8.45554249007903,179.739922797923
3,431.928346,9.02635763785714,-0.0066298637527172,1904.301903883,7.962383522173757,-0.000513833524362,-0.3794048987972732,179.73910837151274,1610.8245672057046,0.000194661177943,-0.3793547329402441,-149.73123717010165,0.0174464975258631,-0.000513833524362,2.55194547562263,-0.0031359050271241,-0.0016793533490588,5.630895970286972,-0.0021386726815647,9.025797968283786,-0.0030593923363169,5.631108941732832,-180.26089162848967,0.685690600519177,-0.0197607527005764,0.0,0.1801869258304948,-1.1071482780253503,-0.034495874960822,-0.8713433271579799,0.0108375822705945,0.2882086960018629,1.269938408503421,1869.1715553876688,1.3828323871007986,0.0,0.0,0.0,0.0,19.7958523297849,-0.1143047378162171,19.7958523297849,0.0,13.085930460885622,0.0,0.0,1256.0900000000074,-0.0966621000000004,0.1237360000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.292794608216371e-11,0.3773971817684354,6339.815122150644,698.2215978264718,0.0,-5.168809770205694e-12,0.0,-5.00818743229214e-17,54.00000000000005,-0.0339687558983143,54.00000000000005,0.0,1.4415508217764583,1.0516614758738898e-06,-0.3064399749630355,6824.097954184645,-387.925946878797,0.0,-1.2326946778781262e-09,0.0,-1.4854617565817062e-08,48.50000000000029,0.0275799120098856,48.50000000000029,0.0,-1.3032545232464292,999.0000000000028,999.0000000000028,1.0000000000000044,23.26919572400905,gaze,0.4068928799515367,0.4600856504655426,426.9019830308305,143.5260248879952,2139.890591153935,32.81282758267361,-10.0656388818077,-29.02322368416114,0.1837528314591706,0.0626960010518307,0.980971002824674,5.627131462097168,-29.30682871525297,-10.11058300899456,-28.6726137117844,0.2000038384407512,0.0759430558214258,0.9768475402443668,5.868197441101074,1.752999433710322,-10.08811094540113,-28.847918697972773,0.1918783349499609,0.0693195284366282,0.9789092715345205,5.747664451599121,1.2640284940808342,True,0.0,imu,-0.1431905037913917,-9.737568343106542,2.023061125723166,2.097495690241133,3.085455842554555,-4.102989988688623,79.151474,-46.82074600000004,113.9603304,-0.9821916697684379,0.18788167509761983,1905.8041650339026,8.455548235519242,179.73910837151274
4,431.931923,9.019227501532862,-0.0066385696280828,1904.297829949997,7.962401940132088,-0.0005167371058923,-0.3804610780782795,179.73857025183278,1611.1747332274506,0.0001911200766677,-0.3804101015914912,-149.6758437373996,0.0161396028216843,-0.0005167371058923,1.1250126176742172,-0.003046204546165,-0.0017060643476322,5.636818562038139,-0.0021538187246098,9.018674804809825,-0.0030739221719126,5.637026304124766,-180.2614297481697,0.6487674900349896,-0.0199687041404197,0.0,0.1751526273585674,-1.1025958000818643,-0.0253137455492934,-0.873993339105014,0.0106917659571895,0.2895284099862972,1.2732945623108924,1869.1898615730936,1.3876002790588269,0.0,0.0,0.0,0.0,19.804909696151025,-0.1146067369686064,19.804909696151025,0.0,13.11940704175369,0.0,0.0,1256.090000000007,-0.0966621000000004,0.1237360000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2919449631514527e-11,0.3773971747889743,6339.761631812458,698.2244489071172,0.0,-5.106517919577581e-12,0.0,-4.9477572713711384e-17,54.00000000000005,-0.0339687505608776,54.00000000000005,0.0,1.4415507952807625,1.0497515565306311e-06,-0.3064399843620548,6824.074402250922,-387.96789193480765,0.0,-1.2494037325014423e-09,0.0,-1.4856097513244365e-08,48.5000000000003,0.0275799161791513,48.5000000000003,0.0,-1.3032545438407035,999.0000000000028,999.0000000000028,1.0000000000000044,23.2651947174906,gaze,0.3881508549771324,0.4283866651446251,425.9078255648503,139.5675489007994,2138.643768089013,33.033972209841515,-9.7862691525976,-28.97191930624172,0.2237120398230297,0.0995254924982975,0.9783736971015607,5.57918825794963,-29.237540064314665,-9.786869649837977,-28.613699425156657,0.2274804937998223,0.1079170451195827,0.9744768911153432,5.850333991631131,1.425502597283625,-9.784998707611113,-28.759143800375867,0.2333617098471414,0.1019094904940197,0.9784459818964408,5.71742312557419,1.4409441766356863,True,-0.0652190035714822,imu,-0.182436604,-9.6703363176,2.2885326128,2.10111918,2.90800798,-3.93751969,79.151474,-46.82074600000004,113.9603304,-0.9753497118980101,0.22066476723860773,1905.8000957326167,8.455552544278905,179.73857025183278
5,431.935,9.03751,-0.00166444,1904.34,7.96218,-0.000488267,-0.410943,179.723,1611.52,0.000784373,-0.410859,-150.322,-0.0221369,-0.000488267,-0.257546,0.00096754,-0.00279994,5.80132,-0.00216188,9.03712,0.00170392,5.80148,-180.277,1.69066,-0.0209236,0.0,0.0,-0.873,0.0,-1.0,0.00697023,0.350318,1.2858,1869.19,1.36972,0.0,0.0,0.0,0.0,19.9689,-0.115728,19.9689,0.0,13.2809,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.68084e-10,0.377397,6339.72,698.227,0.0,-5.52106e-12,0.0,-5.37658e-17,54.0,-0.0339691,54.0,0.0,1.44155,1.0482e-06,-0.30644,6824.06,-388.003,0.0,-8.13069e-09,0.0,-1.48573e-08,48.5,0.027585,48.5,0.0,-1.30326,999.0,999.0,1.0,23.310003525362184,gaze,0.3886028930783093,0.4290592825105072,422.0319642431118,137.69021884139582,2120.438453813924,33.0324498385313,-9.79297927363276,-28.972506513485648,0.2228206776427291,0.0987538750847083,0.9783930679772092,5.579741995142344,-29.233896966619596,-9.794780854377857,-28.61501466285723,0.2267855369420935,0.1072113889474119,0.9745170905880792,5.850316397981901,1.4397163530852355,-9.79213341674051,-28.761131945212043,0.2323953567152791,0.1012275276814484,0.9784216922411751,5.717680859830918,1.2678452555061652,True,-0.0611803658630886,imu,-0.1444447852691156,-9.734990751682012,2.0355171475339557,1.9742709191442,2.8863126950529745,-3.912832146202103,79.151474,-46.82074600000004,113.9603304,-0.9755808071428309,0.2196408175511613,1905.842399741889,8.454922341971354,179.723
6,431.940845,9.000953947303287,-0.0066602529340665,1904.28755251914,7.962448852096318,-0.0005234713687768,-0.383025116902108,179.73725194072182,1612.0438060208194,0.0001824184652549,-0.3829721534955499,-149.5331250635562,0.0129815769509522,-0.0005234713687768,-2.0428803579259864,-0.0028269355799587,-0.0017715363142005,5.65138050193795,-0.0021900812668388,9.000418372165631,-0.0031102882365803,5.651575675221117,-180.26274805928057,0.5787556454447923,-0.0204687717136409,0.0,0.1628206865861533,-1.09137110223108,-0.0056404055543981,-0.8805939544973539,0.0103333803149425,0.2927111097652848,1.2817767627235728,1869.2355823002608,1.3996087453976995,0.0,0.0,0.0,0.0,19.827221250211416,-0.1153699993567935,19.827221250211416,0.0,13.203862868048429,0.0,0.0,1256.0900000000072,-0.0966621000000004,0.1237360000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2900700852110608e-11,0.37739715576918,6339.628207630819,698.2315394410504,0.0,-4.952650361851854e-12,0.0,-4.798491903553667e-17,54.00000000000005,-0.0339687373511862,54.00000000000005,0.0,1.4415507229226638,1.045002516468387e-06,-0.3064400072132351,6824.01564097273,-388.0725090174114,0.0,-1.2896336187549648e-09,0.0,-1.4859788526095056e-08,48.50000000000029,0.0275799261519804,48.50000000000029,0.0,-1.303254593306398,999.0000000000024,999.0000000000024,1.0000000000000044,23.255095438281728,gaze,0.3894509004275717,0.4303188007212373,412.9263809042118,136.84169606877617,2074.51233145159,33.0293956829456,-9.805536384892818,-28.973595981372355,0.2211483564956718,0.0973093855595117,0.9784304909311476,5.580780605748456,-29.2273471931926,-9.809585025937889,-28.61748073767561,0.2254804748424029,0.1058900452528332,0.9745935794644744,5.850285710371671,1.4660844069774663,-9.805491101912748,-28.76484568855069,0.230582802296989,0.0999501290829063,0.9783775036501852,5.718165045928111,1.007614035170757,True,-0.053766328224201,imu,-0.1668846312,-9.6703363176,2.2837473904,1.98148862,3.02016163,-3.93004278,79.151474,-46.82074600000004,113.9603304,-0.975846352512709,0.2184579966209558,1905.7898296481999,8.455564890675324,179.73725194072182
7,431.946698,8.988591450673077,-0.0066744549149666,1904.280721684569,7.962480369835434,-0.0005275025807817,-0.384653293484517,179.7364054392601,1612.610698719154,0.0001768106747781,-0.3845990535560625,-149.43597161021862,0.0109874281337877,-0.0005275025807817,-2.16327486380256,-0.0026865212459418,-0.0018136004703955,5.660770654414615,-0.0022127142472261,8.988066899473637,-0.0031342406890013,5.660957944140828,-180.2635945607423,0.5443454247273622,-0.0207826159908389,0.0,0.1549038529488422,-1.084108544547462,0.0049467810365624,-0.8849145355765041,0.0101023533470838,0.2947155873573466,1.2874258336811877,1869.2656215494435,1.407576770333732,0.0,0.0,0.0,0.0,19.841643252210687,-0.1158783273467348,19.841643252210687,0.0,13.259994956090644,0.0,0.0,1256.0900000000072,-0.0966621000000004,0.1237360000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2890234287152267e-11,0.3773971420607532,6339.540675090762,698.2361748118817,0.0,-4.852872583922466e-12,0.0,-4.7017012735433065e-17,54.00000000000005,-0.0339687287651696,54.00000000000005,0.0,1.4415506706630514,1.0418985111556007e-06,-0.3064400217524337,6823.977079745068,-388.14113576123935,0.0,-1.314917096770912e-09,0.0,-1.4862209608943684e-08,48.50000000000028,0.0275799323679313,48.50000000000028,0.0,-1.3032546243115637,999.0000000000026,999.0000000000026,1.0000000000000049,23.248378601912904,gaze,0.3902861671155337,0.4315563686876416,407.0100379698699,138.14102251411592,2043.6317207783452,33.026128994015814,-9.81786413039155,-28.974653226229076,0.219500951139472,0.0958906181897494,0.9784687662110612,5.581803356423587,-29.2212665558713,-9.8241179549641,-28.619908288775523,0.224193251974648,0.1045917815792228,0.974670324827372,5.850258493504386,1.4916682235597634,-9.818612683315507,-28.7684828304865,0.2287978578701208,0.0986944961182343,0.9783357803837218,5.718642835454363,0.8263017038590961,True,-0.0466740860134248,imu,-0.1465970524931208,-9.73057485545415,2.0568243957475065,1.7728725488979604,2.554949478996624,-3.632327552470716,79.151474,-46.82074600000004,113.9603304,-0.9761633695506067,0.21703703819303755,1905.7830060988783,8.455574213361333,179.7364054392601
8,431.948438,8.984859664865224,-0.0066786737001603,1904.278677620568,7.962489851401333,-0.0005286429407052,-0.3851291845365875,179.73615656202458,1612.7787491227175,0.0001751588306252,-0.3850745692050061,-149.4065514789041,0.0104062738899418,-0.0005286429407052,-1.878968461815428,-0.0026452976969519,-0.0018259709445807,5.663537404449561,-0.0022192687239635,8.984338359331309,-0.0031413758127511,5.663722404948974,-180.2638434379778,0.5352063526843253,-0.0208737771611118,0.0,0.1525765855254585,-1.0819649348760896,0.0077645435258245,-0.8861971905738808,0.0100342902284759,0.2952988904814653,1.2891179227906766,1869.2745585389728,1.4099593524374516,0.0,0.0,0.0,0.0,19.845898173142142,-0.1160305891783063,19.845898173142142,0.0,13.27679131462967,0.0,0.0,1256.0900000000072,-0.0966621000000004,0.1237360000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2887394329382108e-11,0.3773971377998895,6339.51465254466,698.2375503629133,0.0,-4.823387189983641e-12,0.0,-4.673099038233622e-17,54.00000000000005,-0.0339687262248342,54.00000000000005,0.0,1.441550654404902,1.040977487294459e-06,-0.3064400260067755,6823.965614188363,-388.16153673659073,0.0,-1.322266084708178e-09,0.0,-1.4862929312182504e-08,48.50000000000029,0.027579934166548,48.50000000000029,0.0,-1.303254633312132,999.0000000000024,999.0000000000024,1.0000000000000049,23.246367993302524,gaze,0.4070465229098874,0.4592998161067191,406.3450939747188,138.7485113254447,2040.001662562305,32.81187850643363,-10.06222328267605,-29.02160396042012,0.1832917446527907,0.0633829313427133,0.9810131193600528,5.62164831161499,-29.30816208889079,-10.08093111463055,-28.6998636876797,0.1995427787274707,0.0774116729632437,0.9768265518231738,5.865971088409424,1.752428821240871,-10.079844072027214,-28.85432626101134,0.1916477983200458,0.0698584152948033,0.9789145535630668,5.745737075805664,1.2640284940808342,True,0.0,imu,-0.1469114859632638,-9.72993050203576,2.059929873179649,1.7445367093236015,2.507936804712085,-3.596130683056051,79.42489393207322,-46.71533668291126,115.14664950577423,-0.9822868317264006,0.18738351105929862,1905.7809641767283,8.455577169408917,179.73615656202458
9,431.949223,8.983167624724068,-0.0066805765359955,1904.2777534495197,7.962494145666678,-0.0005291487803767,-0.3853426685042266,179.7360446952301,1612.8544945927745,0.0001744158826467,-0.385287884420476,-149.39319798180685,0.0101458242578121,-0.0005291487803767,-1.7110342926945823,-0.0026267772662443,-0.0018315317709477,5.664781909495965,-0.0022221998794655,8.98264777875165,-0.0031445969767661,5.664965885312597,-180.2639553047722,0.5312023004924942,-0.0209145858554239,0.0,0.1515305688268892,-1.0810001604608277,0.0089881420617862,-0.8867755679556855,0.0100036757539778,0.2955601692776521,1.289883199380888,1869.2785914683884,1.411036328863991,0.0,0.0,0.0,0.0,19.847812926015077,-0.1160994522701683,19.847812926015077,0.0,13.28438522201552,0.0,0.0,1256.0900000000067,-0.0966621000000004,0.1237360000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2886153188670948e-11,0.3773971358499517,6339.502912402566,698.2381705716946,0.0,-4.810111357921975e-12,0.0,-4.660220912975565e-17,54.00000000000006,-0.033968725080582,54.00000000000006,0.0,1.4415506469624335,1.0405622294479522e-06,-0.3064400279160107,6823.960441217798,-388.1707405317077,0.0,-1.3255566115307371e-09,0.0,-1.4863253999181924e-08,48.50000000000026,0.0275799349706435,48.50000000000026,0.0,-1.303254637340521,999.0000000000024,999.0000000000024,1.0000000000000044,23.245458850805115,gaze,0.3906422418655452,0.4320829984594733,406.21838948351694,139.04426999279846,2039.2690532243075,33.024656756304765,-9.823106758611107,-28.975099024270254,0.218798595270791,0.0952870538535014,0.9784855194554972,5.582239270842761,-29.21878857844773,-9.83029811496883,-28.6209427542269,0.2236439595956992,0.1040393390932914,0.9747034755238564,5.850247815077951,1.5024545244669372,-9.824195353211325,-28.77002692863558,0.2280370513633095,0.0981600259153651,0.978318550481486,5.718846783158461,0.7695538248858006,True,-0.043715160348931,imu,-0.1591086448,-9.657176956,2.264008348,1.8917657,2.91548489,-3.84031986,79.4235252617835,-46.71540118689029,115.15156671212416,-0.9762980212171828,0.2164305287324626,1905.7800409684025,8.45557853054312,179.7360446952301
