Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
402.637,4.42301,-0.014401,1896.61,7.66305,0.0001863,-0.559815,-179.752,1768.63,0.00018918,-0.559711,-64.0392,-0.188697,0.0001863,-1.42737,0.00102822,-0.00347079,6.36678,0.000357183,4.42288,-0.0146492,6.36708,-179.752,-0.254221,0.00319383,0.0,0.533076,0.126,0,-1.0,0.274587,1.64951,0.0147058,1858.62,-6.72387,0,0.0,0,0.0,24.4379,-0.00132381,24.4379,0,0.12412,0.965203,0.399381,1266.5,0.223669,0,1.2e-20,0,-1.5e-18,16.1799,-0.0359521,16.1799,0,5.09133,-4.94e-10,0.377404,6091.09,658.186,0,-3.27e-12,0,-3.21e-17,54.0,-0.0339779,54.0,0,1.44158,-1.89e-10,-0.306437,6608.02,-608.462,0,5.29e-09,0,-2.2e-08,48.5,0.0275829,48.5,0,-1.30324,999.0,2.0,1.0,3380.020050115414,2579.399001150792,15.583122690991614
402.653,4.29468,0.0135242,1896.58,7.66292,0.000192065,-0.56255,-179.752,1779.06,2.11e-05,-0.562446,-61.7326,-0.184836,0.000192065,1.24308,0.00016797,-0.00348576,6.40429,0.00030205,4.29457,0.0133215,6.4046,-179.752,0.0667369,0.0036036,0.0,0.533076,0.126,0,-1.0,0.274648,1.64951,0.0150865,1858.75,-6.72361,0,0.0,0,0.0,24.5454,-0.00135797,24.5454,0,0.126758,0.957245,0.407936,1266.58,0.232471,0,1.14e-20,0,-1.43e-18,16.2414,-0.0367191,16.2414,0,5.18016,-5.96e-11,0.377401,6090.83,658.087,0,-4.72e-12,0,-4.6e-17,54.0,-0.0339725,54.0,0,1.44157,4.18e-13,-0.306438,6607.81,-608.586,0,4.93e-09,0,-2.2e-08,48.5,0.0275813,48.5,0,-1.30324,999.0,2.0,1.0,3380.0500500925855,2579.429001146899,15.553131322225713
402.669,4.17251,-0.0111503,1896.55,7.6628,0.000197191,-0.565244,-179.752,1789.59,-9.34e-06,-0.565139,-59.5302,-0.182676,0.000197191,-0.744981,-0.00032227,-0.00349921,6.44222,0.000298869,4.1724,-0.011344,6.44254,-179.752,0.887479,0.00353333,0.0,0.533076,0.117,0,-1.0,0.274709,1.6495,0.0154641,1858.87,-6.72335,0,0.0,0,0.0,24.6529,-0.00139184,24.6529,0,0.129367,0.949167,0.416519,1266.66,0.241298,0,1.08e-20,0,-1.35e-18,16.3028,-0.0374883,16.3028,0,5.26928,4.04e-10,0.377399,6090.58,657.988,0,-6.42e-12,0,-6.23e-17,54.0,-0.0339665,54.0,0,1.44156,1.96e-10,-0.306439,6607.6,-608.709,0,4.53e-09,0,-2.2e-08,48.5,0.0275795,48.5,0,-1.30325,999.0,2.0,1.0,3380.080050071483,2579.4590011433093,15.52313978678281
402.685,4.00205,-0.00899137,1896.52,7.66267,0.00019748,-0.567908,-179.752,1800.19,-2.63e-06,-0.567802,-56.5281,-0.179447,0.00019748,-0.664607,-2.35e-05,-0.00351271,6.48037,0.000325677,4.00196,-0.00919258,6.4807,-179.752,0.443911,0.00330179,0.0,0.533076,0.117,0,-1.0,0.27477,1.6495,0.0158294,1859.0,-6.72309,0,0.0,0,0.0,24.7605,-0.00142462,24.7605,0,0.131861,0.941013,0.42513,1266.75,0.250239,0,1.02e-20,0,-1.28e-18,16.364,-0.038261,16.364,0,5.35849,7.05e-10,0.377397,6090.33,657.889,0,-7.36e-12,0,-7.14e-17,54.0,-0.0339622,54.0,0,1.44155,3.32e-10,-0.306439,6607.39,-608.833,0,4.48e-09,0,-2.2e-08,48.5,0.0275779,48.5,0,-1.30325,999.0,2.0,1.0,3380.110050048665,2579.489001139429,15.493148486634352
402.701,3.91706,0.0158251,1896.49,7.66255,0.000194752,-0.570525,-179.752,1810.91,-0.00039478,-0.570419,-55.0678,-0.176017,0.000194752,1.49011,-0.000296662,-0.00352594,6.51893,0.000356097,3.91695,0.015611,6.51926,-179.752,0.00248921,0.00342151,0.0,0.533076,0.117,0,-1.0,0.274832,1.64949,0.0161428,1859.12,-6.72281,0,0.0,0,0.0,24.8684,-0.00145288,24.8684,0,0.133877,0.932544,0.433865,1266.83,0.259663,0,9.740000000000001e-21,0,-1.22e-18,16.4241,-0.0390484,16.4241,0,5.44813,3.24e-10,0.377399,6090.07,657.789,0,-5.14e-12,0,-5e-17,54.0,-0.0339656,54.0,0,1.44156,2.2e-10,-0.306439,6607.18,-608.957,0,5.83e-09,0,-2.2e-08,48.5,0.027577,48.5,0,-1.30325,999.0,2.0,1.0,3380.140050027573,2579.519001135852,15.463157019266832
402.717,3.81534,0.0198846,1896.46,7.66242,0.000172622,-0.573123,-179.752,1821.71,-0.000243385,-0.573016,-53.5118,-0.176225,0.000172622,2.00613,-0.00144064,-0.00353568,6.55781,0.000346551,3.81515,0.0196829,6.55815,-179.752,-0.0267171,0.003296,0.0,0.542949,0.108,0,-1.0,0.274895,1.64949,0.0164562,1859.25,-6.72253,0,0.0,0,0.0,24.9762,-0.00148113,24.9762,0,0.135892,0.924075,0.4426,1266.91,0.269086,0,9.23e-21,0,-1.15e-18,16.4842,-0.0398358,16.4842,0,5.53776,-5.67e-11,0.377401,6089.82,657.69,0,-2.93e-12,0,-2.86e-17,54.0,-0.033969,54.0,0,1.44156,1.07e-10,-0.306439,6606.97,-609.08,0,7.18e-09,0,-2.2e-08,48.5,0.0275761,48.5,0,-1.30325,999.0,2.0,1.0,3380.170050004765,2579.549001131984,15.433165788534831
402.733,3.65008,-0.0166438,1896.43,7.66229,0.000140984,-0.575723,-179.752,1832.57,0.000192671,-0.575617,-50.3043,-0.173917,0.000140984,-0.807468,-0.00276776,-0.00354708,6.59692,0.000323831,3.64995,-0.0168231,6.59726,-179.752,-1.05622,0.00237604,0.0,0.536367,0.108,0,-1.0,0.274957,1.64949,0.016739,1859.38,-6.72224,0,0.0,0,0.0,25.0831,-0.00150658,25.0831,0,0.137643,0.915726,0.451067,1266.99,0.278671,0,8.75e-21,0,-1.09e-18,16.5431,-0.0405976,16.5431,0,5.62372,-1.95e-10,0.377401,6089.57,657.591,0,-1.59e-12,0,-1.57e-17,54.0,-0.0339697,54.0,0,1.44157,2.38e-11,-0.30644,6606.76,-609.203,0,7.26e-09,0,-2.2e-08,48.5,0.0275761,48.5,0,-1.30325,999.0,2.0,1.0,3380.200049981963,2579.5790011281224,15.403174593053953
402.749,3.46216,9.59e-05,1896.41,7.66216,0.000127737,-0.578266,-179.752,1843.52,0.000190634,-0.578159,-46.8771,-0.168391,0.000127737,0.604969,-9.47e-05,-0.00356008,6.63631,0.000273353,3.46208,-4.67e-05,6.63666,-179.752,0.37112,0.00251173,0.0,0.539658,0.099,0,-1.0,0.275021,1.64948,0.0169829,1859.5,-6.72195,0,0.0,0,0.0,25.1886,-0.00152844,25.1886,0,0.139058,0.90753,0.459194,1267.08,0.288463,0,8.32e-21,0,-1.04e-18,16.6005,-0.0413269,16.6005,0,5.705,-2.57e-11,0.3774,6089.32,657.493,0,-1.38e-12,0,-1.36e-17,54.0,-0.033967,54.0,0,1.44156,-2.29e-11,-0.306442,6606.55,-609.324,0,5.71e-09,0,-2.2e-08,48.5,0.0275774,48.5,0,-1.30326,999.0,2.0,1.0,3380.220049959314,2579.599001124273,15.383181363606273
402.765,3.2797,-0.0118393,1896.38,7.66203,0.000125605,-0.580743,-179.752,1854.57,-0.000333824,-0.580636,-43.7124,-0.163929,0.000125605,-1.07342,-0.00075486,-0.00357212,6.6761,0.000292917,3.27963,-0.0119833,6.67645,-179.752,1.23407,0.00349017,0.0,0.539658,0.09,-6,-1.0,0.275084,1.64948,0.0172267,1859.63,-6.72165,0,0.0,0,0.0,25.2942,-0.00155031,25.2942,0,0.140472,0.899334,0.467321,1267.16,0.298255,0,7.890000000000001e-21,0,-9.87e-19,16.6579,-0.0420562,16.6579,0,5.78629,1.44e-10,0.377398,6089.07,657.395,0,-1.16e-12,0,-1.15e-17,54.0,-0.0339643,54.0,0,1.44155,-6.96e-11,-0.306444,6606.34,-609.445,0,4.16e-09,0,-2.2e-08,48.5,0.0275787,48.5,0,-1.30327,999.0,2.0,1.0,3380.2500499365224,2579.6290011204246,15.353190229424769
402.781,2.99389,-0.0117398,1896.35,7.6619,0.000108905,-0.583145,-179.752,1865.66,-1.86e-05,-0.583037,-38.6507,-0.1577,0.000108905,-1.11473,-0.0018858,-0.00358446,6.71602,0.000298709,2.99384,-0.011873,6.71637,-179.752,-1.48667,0.00254657,0.0,0.542949,0.081,-6,-1.0,0.275148,1.64947,0.0174368,1859.76,-6.72134,0,0.0,0,0.0,25.4025,-0.00156941,25.4025,0,0.14158,0.891049,0.475773,1267.24,0.308688,0,7.480000000000001e-21,0,-9.36e-19,16.7158,-0.0428221,16.7158,0,5.8704,8.63e-11,0.377397,6088.82,657.295,0,-1.05e-12,0,-1.04e-17,54.0,-0.0339677,54.0,0,1.44155,-5.63e-11,-0.306444,6606.13,-609.568,0,2.01e-09,0,-2.2e-08,48.5,0.0275835,48.5,0,-1.30327,999.0,2.0,1.0,3380.2800499137365,2579.6590011165836,15.323199131056088
402.797,2.86688,0.0101719,1896.32,7.66177,8.87e-05,-0.585458,-179.752,1876.88,0.000130325,-0.58535,-36.2776,-0.15081,8.87e-05,0.806423,-0.000746959,-0.00359664,6.75639,0.000291098,2.86681,0.0100484,6.75675,-179.752,1.43895,0.00282825,0.0,0.549532,0.081,0,-1.0,0.275212,1.64947,0.017627,1859.89,-6.72102,0,0.0,0,0.0,25.5124,-0.00158686,25.5124,0,0.142505,0.882709,0.484419,1267.33,0.319502,0,7.100000000000001e-21,0,-8.87e-19,16.774,-0.0436096,16.774,0,5.95621,-1.07e-10,0.377397,6088.56,657.192,0,-1.01e-12,0,-1e-17,54.0,-0.0339748,54.0,0,1.44155,-7.27e-12,-0.306443,6605.92,-609.694,0,-4.93e-10,0,-2.2e-08,48.5,0.0275906,48.5,0,-1.30327,999.0,2.0,1.0,3380.3100498909557,2579.6890011127493,15.293208068711381
402.813,2.62329,0.023596,1896.29,7.66164,6.56e-05,-0.587663,-179.752,1888.16,8.39e-05,-0.587554,-32.1667,-0.142495,6.56e-05,1.79734,-0.00102645,-0.0036082,6.797,0.000293422,2.62317,0.0234828,6.79737,-179.752,-0.571508,0.00215655,0.0,0.552823,0.072,0,-1.0,0.275277,1.64946,0.0178171,1860.02,-6.72069,0,0.0,0,0.0,25.6224,-0.00160432,25.6224,0,0.14343,0.87437,0.493064,1267.41,0.330317,0,6.71e-21,0,-8.39e-19,16.8322,-0.0443972,16.8322,0,6.04201,-3e-10,0.377397,6088.3,657.09,0,-9.73e-13,0,-9.61e-18,54.0,-0.0339818,54.0,0,1.44155,4.17e-11,-0.306442,6605.7,-609.82,0,-3e-09,0,-2.21e-08,48.5,0.0275976,48.5,0,-1.30326,999.0,2.0,1.0,3380.3400498681804,2579.719001108921,15.263217042602772
402.829,2.24923,-0.00393017,1896.26,7.66151,3.24e-05,-0.589756,-179.752,1899.5,-0.000241894,-0.589647,-26.0813,-0.134681,3.24e-05,-0.318125,-0.00309461,-0.00361762,6.83786,0.000268332,2.24898,-0.00401844,6.83822,-179.752,-0.868827,0.00207926,0.0,0.556114,0.063,0,7.0,0.275277,1.64946,0.0179478,1860.15,-6.72035,0,0.0,0,0.0,25.7301,-0.00161569,25.7301,0,0.143875,0.866373,0.50177,1267.5,0.341501,0,6.370000000000001e-21,0,-7.97e-19,16.888,-0.0451697,16.888,0,6.12797,2.19e-10,0.377397,6088.05,656.99,0,-8.5e-13,0,-8.44e-18,54.0,-0.0339738,54.0,0,1.44155,5.4e-10,-0.30644,6605.49,-609.943,0,-3.75e-09,0,-2.21e-08,48.5,0.0275899,48.5,0,-1.30325,999.0,2.0,1.0,3380.37004984541,2579.7490011050995,15.233226052944287
402.845,2.30643,-0.0236019,1896.22,7.66138,-1.61e-05,-0.591764,-179.752,1911.09,0.000404751,-0.591655,-26.2432,-0.129603,-1.61e-05,-1.69493,-0.00366234,-0.00362589,6.87958,0.000209262,2.30633,-0.023672,6.87994,-179.752,-2.71779,0.000378685,0.0,0.559405,0.054,0,7.0,0.275277,1.64945,0.0180737,1860.28,-6.72001,0,0.0,0,0.0,25.8377,-0.00162657,25.8377,0,0.144282,0.858404,0.510481,1267.58,0.352715,0,6.050000000000001e-21,0,-7.56e-19,16.9435,-0.0459411,16.9435,0,6.21394,7.95e-10,0.377398,6087.8,656.889,0,-7.2e-13,0,-7.21e-18,54.0,-0.0339646,54.0,0,1.44155,1.08e-09,-0.306438,6605.28,-610.065,0,-4.36e-09,0,-2.21e-08,48.5,0.0275811,48.5,0,-1.30324,999.0,2.0,1.0,3380.410049822498,2579.7890011012805,15.193237229254393
402.861,1.88007,0.0462563,1896.19,7.66124,-4.99e-05,-0.593659,-179.752,1922.63,-0.00036239,-0.59355,-18.9846,-0.118978,-4.99e-05,3.95459,-0.000896587,-0.00363606,6.92112,0.000216228,1.87996,0.0461976,6.92148,-179.752,-1.07726,0.0012089,0.0,0.559405,0.045,0,7.0,0.275277,1.64945,0.0181899,1860.41,-6.71967,0,0.0,0,0.0,25.945,-0.0016367,25.945,0,0.144611,0.850491,0.519207,1267.67,0.364004,0,5.730000000000001e-21,0,-7.16e-19,16.9987,-0.0467176,16.9987,0,6.29999,1.16e-09,0.377398,6087.55,656.789,0,-7.67e-13,0,-7.67e-18,54.0,-0.033958,54.0,0,1.44155,1.42e-09,-0.306436,6605.07,-610.188,0,-5.06e-09,0,-2.21e-08,48.5,0.0275747,48.5,0,-1.30323,999.0,2.0,1.0,3380.4400497980228,2579.819001097181,15.163246530265294
402.877,1.33258,-0.0141601,1896.16,7.66111,-7.51e-05,-0.595397,-179.752,1934.26,4.1e-05,-0.595288,-9.45137,-0.106239,-7.51e-05,-1.00709,-0.00151602,-0.0036475,6.96298,0.000177919,1.33254,-0.0141941,6.96334,-179.752,-0.821306,0.00104728,0.0,0.559405,0.045,0,7.0,0.275277,1.64945,0.0182572,1860.54,-6.71932,0,0.0,0,0.0,26.0507,-0.00164311,26.0507,0,0.144557,0.842865,0.528007,1267.75,0.375666,0,5.45e-21,0,-6.81e-19,17.0519,-0.0475199,17.0519,0,6.38639,4.66e-10,0.377398,6087.3,656.69,0,-1.7e-12,0,-1.66e-17,54.0,-0.0339644,54.0,0,1.44155,8.25e-10,-0.306435,6604.86,-610.308,0,-6.17e-09,0,-2.21e-08,48.5,0.0275812,48.5,0,-1.30323,999.0,2.0,1.0,3380.4700497752697,2579.84900109338,15.133255662021417
402.893,0.956475,0.0107638,1896.13,7.66097,-9.93e-05,-0.59698,-179.752,1946.01,-0.000280435,-0.59687,-2.98381,-0.0958843,-9.93e-05,0.640144,-0.00151696,-0.00365764,7.00529,0.000163615,0.956452,0.0107415,7.00565,-179.752,-3.78045,0.000636931,0.0,0.565987,0.036,0,7.0,0.275277,1.64944,0.0183244,1860.67,-6.71897,0,0.0,0,0.0,26.1564,-0.00164952,26.1564,0,0.144504,0.835239,0.536808,1267.84,0.387327,0,5.170000000000001e-21,0,-6.46e-19,17.1051,-0.0483223,17.1051,0,6.47278,-2.28e-10,0.377398,6087.05,656.592,0,-2.63e-12,0,-2.55e-17,54.0,-0.0339708,54.0,0,1.44155,2.28e-10,-0.306434,6604.65,-610.428,0,-7.29e-09,0,-2.21e-08,48.5,0.0275876,48.5,0,-1.30323,999.0,2.0,1.0,3380.500049750806,2579.8790010892953,15.103265039086883
402.909,1.06852,0.0193221,1896.1,7.66084,-0.000129123,-0.598422,-179.752,1957.95,2.58e-05,-0.598311,-4.78078,-0.0869298,-0.000129123,1.63556,-0.00182999,-0.00366815,7.04828,0.000183862,1.06851,0.0192943,7.04864,-179.752,1.29491,0.00166668,0.0,0.565987,0.027,0,7.0,0.275277,1.64944,0.0183727,1860.8,-6.71861,0,0.0,0,0.0,26.2626,-0.00165401,26.2626,0,0.144299,0.82764,0.545751,1267.92,0.399292,0,4.9e-21,0,-6.13e-19,17.1581,-0.0491315,17.1581,0,6.56043,-5.15e-10,0.377398,6086.8,656.492,0,-3.61e-12,0,-3.5e-17,54.0,-0.0339733,54.0,0,1.44155,-2.12e-11,-0.306433,6604.44,-610.549,0,-8.03e-09,0,-2.21e-08,48.5,0.0275902,48.5,0,-1.30322,999.0,2.0,1.0,3380.530049728064,2579.9090010855084,15.073274246347344
402.925,1.00585,-0.00168412,1896.07,7.6607,-0.000164771,-0.599717,-179.752,1969.98,-6.35e-06,-0.599606,-3.80491,-0.0783675,-0.000164771,-0.100176,-0.00172928,-0.00367801,7.09158,0.000150237,1.0058,-0.0017054,7.09194,-179.752,0.453788,0.000619706,0.0,0.572569,0.009,0,7.0,0.275277,1.64943,0.0183865,1860.93,-6.71823,0,0.0,0,0.0,26.3698,-0.00165503,26.3698,0,0.143823,0.820092,0.554951,1268.01,0.411806,0,4.66e-21,0,-5.82e-19,17.2107,-0.0499528,17.2107,0,6.65035,-6.44e-11,0.377399,6086.55,656.391,0,-4.68e-12,0,-4.53e-17,54.0,-0.0339685,54.0,0,1.44156,3.58e-10,-0.306432,6604.23,-610.671,0,-8.09e-09,0,-2.21e-08,48.5,0.0275858,48.5,0,-1.30322,999.0,2.0,1.0,3380.560049703613,2579.9390010814386,15.043283700376021
402.941,0.792333,-0.0119501,1896.04,7.66056,-0.000209454,-0.600919,-179.752,1982.11,1.88e-05,-0.600808,-0.643231,-0.0745733,-0.000209454,-0.50547,-0.0032267,-0.00368453,7.13522,9.44e-05,0.792157,-0.0119605,7.13558,-179.752,4.7087,0.0012314,0.0,0.57586,0.0,0,7.0,0.275277,1.64943,0.0184004,1861.07,-6.71785,0,0.0,0,0.0,26.4771,-0.00165606,26.4771,0,0.143347,0.812544,0.564152,1268.09,0.424319,0,4.41e-21,0,-5.52e-19,17.2633,-0.0507741,17.2633,0,6.74026,3.86e-10,0.3774,6086.3,656.291,0,-5.75e-12,0,-5.56e-17,54.0,-0.0339638,54.0,0,1.44156,7.37e-10,-0.30643,6604.02,-610.793,0,-8.16e-09,0,-2.21e-08,48.5,0.0275813,48.5,0,-1.30321,999.0,2.0,1.0,3380.5900496791674,2579.969001077376,15.013293193486888
402.957,0.807766,0.00374838,1896.01,7.66042,-0.000242415,-0.602102,-179.752,1994.4,0.000430659,-0.601991,-0.599906,-0.073302,-0.000242415,0.816568,-0.000284579,-0.00369155,7.17947,1.49e-05,0.807645,0.00374677,7.17982,-179.752,4.73018,0.000365872,0.0,0.57586,-0.036,-6,7.0,0.275277,1.64942,0.0183838,1861.2,-6.71746,0,0.0,0,0.0,26.5861,-0.0016544,26.5861,0,0.142633,0.804986,0.574003,1268.18,0.437472,0,4.1800000000000005e-21,0,-5.23e-19,17.316,-0.0516558,17.316,0,6.83698,3.77e-10,0.377402,6086.04,656.188,0,-6.91e-12,0,-6.67e-17,54.0,-0.0339603,54.0,0,1.44157,7.18e-10,-0.306429,6603.81,-610.917,0,-7.9e-09,0,-2.21e-08,48.5,0.0275781,48.5,0,-1.30321,999.0,2.0,1.0,3380.620049654728,2579.9990010733213,14.983302725914623
402.973,0.742238,0.0314048,1895.97,7.66028,-0.000255114,-0.603232,-179.752,2006.78,0.000216423,-0.60312,0.840863,-0.0681038,-0.000255114,3.07946,-0.000261881,-0.00370194,7.22407,-0.000123289,0.742217,0.0314175,7.22442,-179.752,2.19092,-0.000864723,0.0,0.579151,-0.063,0,7.0,0.275277,1.64942,0.0183457,1861.34,-6.71705,0,0.0,0,0.0,26.6964,-0.00165087,26.6964,0,0.141752,0.797422,0.584312,1268.27,0.451074,0,3.97e-21,0,-4.96e-19,17.3688,-0.05258,17.3688,0,6.93848,4.56e-11,0.377403,6085.78,656.084,0,-8.14e-12,0,-7.84e-17,54.0,-0.0339576,54.0,0,1.44157,4.22e-10,-0.306428,6603.59,-611.042,0,-7.42e-09,0,-2.21e-08,48.5,0.0275757,48.5,0,-1.3032,999.0,2.0,1.0,3380.6600496301485,2580.03900106927,14.943314514471068
402.989,0.657635,0.0100178,1895.94,7.66015,-0.00026864,-0.604291,-179.752,2019.29,4.77e-05,-0.60418,2.26641,-0.0639437,-0.00026864,0.994131,-0.00144827,-0.0037131,7.2691,-0.000144931,0.657625,0.0100309,7.26945,-179.752,-0.411199,-0.00220898,0.0,0.582442,-0.108,0,7.0,0.275277,1.64941,0.0183077,1861.48,-6.71664,0,0.0,0,0.0,26.8066,-0.00164734,26.8066,0,0.140871,0.789857,0.594621,1268.36,0.464675,0,3.75e-21,0,-4.69e-19,17.4215,-0.0535041,17.4215,0,7.03998,-2.86e-10,0.377405,6085.52,655.981,0,-9.36e-12,0,-9e-17,54.0,-0.033955,54.0,0,1.44158,1.25e-10,-0.306428,6603.38,-611.167,0,-6.93e-09,0,-2.21e-08,48.5,0.0275733,48.5,0,-1.3032,999.0,2.0,1.0,3380.690049607435,2580.0690010655185,14.913323926023415
403.005,0.957649,-0.025565,1895.91,7.66001,-0.000309128,-0.6053,-179.752,2032.01,0.00012085,-0.605188,-2.67637,-0.0627765,-0.000309128,-2.3413,-0.00370829,-0.00372434,7.31487,-0.000317971,0.957697,-0.0255233,7.31523,-179.752,-2.10904,-0.00421999,0.0,0.582442,-0.162,-6,7.0,0.275277,1.64941,0.0182311,1861.62,-6.71623,0,0.0,0,0.0,26.9146,-0.00164057,26.9146,0,0.139725,0.782619,0.605426,1268.45,0.47867,0,3.56e-21,0,-4.45e-19,17.472,-0.0544808,17.472,0,7.14676,-5.74e-10,0.377407,6085.27,655.879,0,-6.61e-12,0,-6.37e-17,54.0,-0.03396,54.0,0,1.44159,-1.33e-10,-0.306428,6603.16,-611.289,0,-5.63e-09,0,-2.21e-08,48.5,0.0275744,48.5,0,-1.3032,999.0,2.0,1.0,3380.7200495830148,2580.0990010614864,14.883333588282674
403.021,0.791158,-0.00970142,1895.88,7.65987,-0.000372263,-0.606284,-179.752,2044.72,-0.000228946,-0.606172,0.183333,-0.0615362,-0.000372263,-0.90584,-0.00472939,-0.00373494,7.36065,-0.000422891,0.791213,-0.00965598,7.36101,-179.752,0.349836,-0.00496603,0.0,0.585733,-0.225,-6,7.0,0.275277,1.6494,0.0181499,1861.75,-6.71581,0,0.0,0,0.0,27.0222,-0.00163342,27.0222,0,0.138549,0.77542,0.616289,1268.53,0.49271,0,3.3800000000000003e-21,0,-4.22e-19,17.5222,-0.0554636,17.5222,0,7.25417,-8.57e-10,0.377408,6085.02,655.777,0,-3.39e-12,0,-3.29e-17,54.0,-0.0339659,54.0,0,1.44159,-3.86e-10,-0.306428,6602.95,-611.411,0,-4.22e-09,0,-2.21e-08,48.5,0.027576,48.5,0,-1.3032,999.0,2.0,1.0,3380.7500495586,2580.129001057462,14.853343290885862
403.037,0.762804,0.023183,1895.84,7.65973,-0.000464248,-0.607271,-179.752,2057.6,0.00015022,-0.607159,0.700265,-0.0617882,-0.000464248,1.98155,-0.00559227,-0.00374576,7.40699,-0.000536436,0.762845,0.0232382,7.40735,-179.752,1.17949,-0.00675254,0.0,0.589024,-0.297,-6,7.0,0.275277,1.6494,0.0180626,1861.89,-6.7154,0,0.0,0,0.0,27.1296,-0.00162567,27.1296,0,0.137331,0.768265,0.627162,1268.62,0.506817,0,3.2e-21,0,-4e-19,17.5721,-0.0564458,17.5721,0,7.36159,-1.05e-09,0.37741,6084.77,655.676,0,-5.9e-13,0,-5.99e-18,54.0,-0.0339703,54.0,0,1.4416,-5.91e-10,-0.306428,6602.74,-611.532,0,-3.1e-09,0,-2.21e-08,48.5,0.0275772,48.5,0,-1.3032,999.0,2.0,1.0,3380.790049534045,2580.169001053441,14.813355297598799
403.053,0.962337,0.0346714,1895.81,7.65959,-0.00059733,-0.608303,-179.752,2070.64,0.000426141,-0.60819,-2.80332,-0.0680809,-0.00059733,3.66413,-0.00815592,-0.00375295,7.45393,-0.00068818,0.962328,0.0347603,7.4543,-179.752,5.09664,-0.00836522,0.0,0.592315,-0.369,-6,7.0,0.275277,1.64939,0.0179362,1862.02,-6.71497,0,0.0,0,0.0,27.2351,-0.00161412,27.2351,0,0.13585,0.761385,0.638104,1268.71,0.521348,0,3.04e-21,0,-3.81e-19,17.6201,-0.0574241,17.6201,0,7.46918,-6.37e-10,0.377407,6084.52,655.576,0,-3.56e-13,0,-3.71e-18,54.0,-0.0339651,54.0,0,1.44159,-4.97e-10,-0.306429,6602.53,-611.651,0,-3.78e-09,0,-2.21e-08,48.5,0.027576,48.5,0,-1.3032,999.0,2.0,1.0,3380.8200495096435,2580.1990010494324,14.783365092836583
403.069,0.809925,0.000621163,1895.78,7.65945,-0.000749056,-0.60942,-179.752,2083.71,-0.000198677,-0.609307,-0.0915111,-0.0710681,-0.000749056,0.533196,-0.00980937,-0.00376263,7.50097,-0.00101927,0.80992,0.000731269,7.50134,-179.752,-1.51925,-0.0128852,0.0,0.592315,-0.45,-6,7.0,0.275277,1.64939,0.0178098,1862.16,-6.71454,0,0.0,0,0.0,27.3407,-0.00160257,27.3407,0,0.13437,0.754504,0.649045,1268.79,0.535878,0,2.89e-21,0,-3.61e-19,17.668,-0.0584023,17.668,0,7.57677,-2.29e-10,0.377405,6084.27,655.476,0,-1.22e-13,0,-1.42e-18,54.0,-0.03396,54.0,0,1.44158,-4.02e-10,-0.30643,6602.33,-611.771,0,-4.46e-09,0,-2.21e-08,48.5,0.0275749,48.5,0,-1.30321,999.0,2.0,1.0,3380.8500494852483,2580.2290010454312,14.753374929232294
