Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2,distance_to_inter_3
434.812,-0.0687011,0.00728883,1377.7,7.08079,0.00685921,-0.357554,-179.809,17976.5,0.00014556,-0.35748,-0.0517131,0.00978271,0.00685921,-0.0654798,-0.00966893,-0.00244216,64.714,-0.00222862,-0.0687166,0.00728619,64.7153,-179.809,0.0820253,0.0404381,0.0,0.154605,-0.018,-6,-1.0,0.230387,0.0146701,-1.44258,2385.07,-15.9874,0,8.600000000000001e-21,0,-6.97e-22,16.9719,0.129836,16.9719,0,-17.5314,-0.235026,0.0,1286.56,-42.3992,0,0.0,0,0.0,4.29641,1.13e-12,4.29641,0,0.0,-2.65e-10,0.377398,5735.21,268.093,0,1.44e-12,0,1.4e-17,54.0,-0.0339692,54.0,0,1.44155,-6.83e-10,-0.306414,6133.95,-664.273,0,-1.67e-09,0,-2.33e-08,48.5,0.0275818,48.5,0,-1.30314,999.0,999.0,999.0,3898.9300000000057,3098.3090411897497,503.3307943207171,93.13647881063636
434.828,-0.0395542,0.0051082,1377.41,7.07984,0.00663796,-0.357405,-179.808,17975.5,0.00016241,-0.357331,-0.383003,0.00864094,0.00663796,-0.51811,-0.0184314,-0.00244183,64.7104,-0.00267931,-0.0395459,0.00510674,64.7116,-179.808,-0.710079,0.0322403,0.0,0.154605,-0.072,-6,-1.0,0.231032,0.0145316,-1.41766,2385.07,-16.0732,0,8.16e-21,0,-6.61e-22,16.9729,0.127549,16.9729,0,-17.2277,-0.234191,0.0,1286.56,-42.3777,0,0.0,0,0.0,4.28117,-3.34e-12,4.28117,0,0.0,3.7e-10,0.377397,5735.14,267.832,0,2.72e-12,0,2.64e-17,54.0,-0.0339579,54.0,0,1.44155,-1.45e-10,-0.306413,6133.72,-664.202,0,-3.38e-10,0,-2.33e-08,48.5,0.0275706,48.5,0,-1.30314,999.0,999.0,999.0,3899.2200000001726,3098.5990413409327,503.6207955510033,92.84650626461732
434.844,-0.0573382,0.00200311,1377.12,7.07889,0.00626688,-0.357276,-179.808,17974.5,0.000157592,-0.357203,-0.0682139,0.00732581,0.00626688,-0.62146,-0.0267014,-0.00244147,64.7068,-0.00306258,-0.0573293,0.00200057,64.7081,-179.808,-1.14739,0.0233459,0.0,0.161187,-0.108,0,-1.0,0.231679,0.0143938,-1.39279,2385.07,-16.159,0,7.73e-21,0,-6.26e-22,16.9739,0.125283,16.9739,0,-16.9245,-0.233358,0.0,1286.56,-42.3563,0,0.0,0,0.0,4.26596,-6.68e-12,4.26596,0,0.0,7.29e-10,0.377396,5735.06,267.571,0,3.72e-12,0,3.61e-17,54.0,-0.0339508,54.0,0,1.44155,1.56e-10,-0.306412,6133.49,-664.13,0,1.07e-09,0,-2.33e-08,48.5,0.0275633,48.5,0,-1.30314,999.0,999.0,999.0,3899.510000000571,3098.8890414923785,503.9107967816647,92.55653390037943
434.86,-0.0344404,0.00144562,1376.84,7.07794,0.00579583,-0.357171,-179.808,17973.5,0.000143584,-0.357098,-0.429166,0.00596156,0.00579583,-0.404144,-0.0322821,-0.00244116,64.7034,-0.00333124,-0.0344311,0.00144401,64.7047,-179.808,-0.742143,0.0147087,0.0,0.164478,-0.135,0,-1.0,0.232331,0.014259,-1.36812,2385.08,-16.2448,0,7.340000000000001e-21,0,-5.95e-22,16.9748,0.123112,16.9748,0,-16.6238,-0.232536,0.0,1286.56,-42.335,0,0.0,0,0.0,4.25086,-4.95e-12,4.25086,0,0.0,-1.57e-10,0.377395,5734.99,267.309,0,3.45e-12,0,3.34e-17,54.0,-0.0339631,54.0,0,1.44154,-6.06e-10,-0.306413,6133.25,-664.058,0,2.83e-09,0,-2.33e-08,48.5,0.0275732,48.5,0,-1.30314,999.0,999.0,999.0,3899.7900000012005,3099.1690416442216,504.1907980285277,92.27656111691415
434.876,-0.0308014,0.00130111,1376.55,7.07699,0.0052486,-0.357085,-179.807,17972.6,9.03e-05,-0.357011,-0.553256,0.00449086,0.0052486,-0.0843801,-0.0348676,-0.00244065,64.7001,-0.00345191,-0.0307955,0.00129957,64.7013,-179.807,-0.418803,0.00693209,0.0,0.164478,-0.135,0,-1.0,0.232985,0.0141241,-1.34344,2385.08,-16.3306,0,6.960000000000001e-21,0,-5.640000000000001e-22,16.9757,0.12094,16.9757,0,-16.323,-0.231713,0.0,1286.56,-42.3137,0,0.0,0,0.0,4.23575,-3.22e-12,4.23575,0,0.0,-1.04e-09,0.377393,5734.91,267.048,0,3.17e-12,0,3.08e-17,54.0,-0.0339755,54.0,0,1.44154,-1.37e-09,-0.306414,6133.02,-663.986,0,4.59e-09,0,-2.33e-08,48.5,0.0275831,48.5,0,-1.30314,999.0,999.0,999.0,3900.0800000020618,3099.4590417961936,504.4807992599521,91.98658911645816
434.892,-0.0361703,0.00183268,1376.26,7.07604,0.00466748,-0.357024,-179.807,17971.7,0.000117667,-0.356951,-0.367292,0.00313054,0.00466748,-0.158205,-0.0381572,-0.00244043,64.6968,-0.0034176,-0.0361467,0.00183108,64.6981,-179.807,-0.409355,0.00015347,0.0,0.17106,-0.135,0,-1.0,0.233643,0.0139908,-1.31875,2385.08,-16.4164,0,6.6e-21,0,-5.34e-22,16.9767,0.118743,16.9767,0,-16.0222,-0.230892,0.0,1286.56,-42.2924,0,0.0,0,0.0,4.22071,-2.96e-12,4.22071,0,0.0,-1.16e-09,0.377393,5734.84,266.786,0,2.44e-12,0,2.37e-17,54.0,-0.0339814,54.0,0,1.44153,-1.51e-09,-0.306415,6132.79,-663.914,0,6.66e-09,0,-2.33e-08,48.5,0.0275877,48.5,0,-1.30315,999.0,999.0,999.0,3900.3700000031536,3099.7490419484284,504.7708004917495,91.69661730293875
434.908,-0.0523097,0.0023606,1375.97,7.07509,0.00407867,-0.356991,-179.807,17970.8,6.27e-05,-0.356918,-0.173788,0.000898408,0.00407867,0.184899,-0.0350102,-0.00244041,64.6937,-0.00327276,-0.0523055,0.00235802,64.6949,-179.807,-0.333254,-0.00537393,0.0,0.148023,-0.126,0,-1.0,0.234303,0.0138596,-1.29404,2385.08,-16.5022,0,6.2600000000000005e-21,0,-5.08e-22,16.9776,0.11651,16.9776,0,-15.7211,-0.230073,0.0,1286.56,-42.2714,0,0.0,0,0.0,4.20577,-4.71e-12,4.20577,0,0.0,-2.23e-10,0.377393,5734.76,266.524,0,1.11e-12,0,1.07e-17,54.0,-0.0339788,54.0,0,1.44153,-8.22e-10,-0.306417,6132.55,-663.842,0,9.16e-09,0,-2.33e-08,48.5,0.027585,48.5,0,-1.30316,999.0,999.0,999.0,3900.6600000044773,3100.0390421009256,505.0608017239192,91.40664567813499
434.924,-0.0527956,0.00225494,1375.68,7.07413,0.0035158,-0.357006,-179.808,17970.0,6.49e-05,-0.356933,-0.0863255,-0.00207666,0.0035158,-0.442007,-0.0356703,-0.0024398,64.6907,-0.00304041,-0.0527997,0.00225243,64.6919,-179.808,-0.329898,-0.00955383,0.0,0.167769,-0.117,0,-1.0,0.234967,0.0137284,-1.26933,2385.08,-16.588,0,5.930000000000001e-21,0,-4.81e-22,16.9785,0.114278,16.9785,0,-15.4201,-0.229254,0.0,1286.56,-42.2503,0,0.0,0,0.0,4.19082,-6.45e-12,4.19082,0,0.0,7.12e-10,0.377393,5734.69,266.263,0,-2.32e-13,0,-2.22e-18,54.0,-0.0339762,54.0,0,1.44153,-1.3e-10,-0.306419,6132.32,-663.769,0,1.17e-08,0,-2.33e-08,48.5,0.0275824,48.5,0,-1.30316,999.0,999.0,999.0,3900.9500000060493,3100.329042255337,505.35080297428715,91.11667435544891
434.94,-0.0496226,0.000739878,1375.4,7.07318,0.00294572,-0.357052,-179.808,17969.2,3.28e-05,-0.356978,-0.113525,-0.0039449,0.00294572,-0.0306739,-0.0345234,-0.0024398,64.6877,-0.00273861,-0.0496281,0.00073774,64.689,-179.808,-0.495861,-0.0133552,0.0,0.167769,-0.108,6,-1.0,0.235633,0.0135995,-1.24483,2385.08,-16.6738,0,5.6300000000000005e-21,0,-4.56e-22,16.9794,0.112054,16.9794,0,-15.1218,-0.228442,0.0,1286.56,-42.2293,0,0.0,0,0.0,4.17596,-3.84e-12,4.17596,0,0.0,1.01e-09,0.377394,5734.62,266.001,0,1.48e-13,0,1.49e-18,54.0,-0.0339712,54.0,0,1.44154,8.37e-11,-0.306421,6132.09,-663.697,0,1.12e-08,0,-2.33e-08,48.5,0.02758,48.5,0,-1.30317,999.0,999.0,999.0,3901.2300000078376,3100.6090424084996,505.6308042231133,90.83670248612299
434.956,-0.0442973,0.00171261,1375.11,7.07223,0.00243645,-0.357136,-179.808,17968.4,4.18e-05,-0.357063,-0.182195,-0.00650855,0.00243645,0.452055,-0.0289101,-0.0024399,64.6849,-0.00240202,-0.0442866,0.00171104,64.6861,-179.808,0.156679,-0.0155799,0.0,0.167769,-0.099,0,-1.0,0.2363,0.0134716,-1.22045,2385.08,-16.7596,0,5.34e-21,0,-4.33e-22,16.9803,0.109834,16.9803,0,-14.8248,-0.227633,0.0,1286.56,-42.2084,0,0.0,0,0.0,4.16116,9.57e-13,4.16116,0,0.0,9.79e-10,0.377395,5734.54,265.739,0,1.39e-12,0,1.36e-17,54.0,-0.033965,54.0,0,1.44154,5.8e-11,-0.306424,6131.85,-663.625,0,9.19e-09,0,-2.33e-08,48.5,0.0275777,48.5,0,-1.30319,999.0,999.0,999.0,3901.520000009857,3100.8990425617885,505.92080545642017,90.5467314336243
434.972,-0.0515816,-0.00272149,1374.82,7.07127,0.00200391,-0.357254,-179.808,17967.6,4.48e-05,-0.357181,-0.0692138,-0.00808689,0.00200391,-0.191381,-0.0255774,-0.00244027,64.6822,-0.0020334,-0.0515874,-0.00272314,64.6834,-179.808,-0.402664,-0.0171515,0.0,0.167769,-0.072,0,-1.0,0.23697,0.0133437,-1.19607,2385.08,-16.8454,0,5.0600000000000005e-21,0,-4.1e-22,16.9812,0.107614,16.9812,0,-14.5279,-0.226823,0.0,1286.56,-42.1876,0,0.0,0,0.0,4.14635,5.75e-12,4.14635,0,0.0,9.52e-10,0.377396,5734.47,265.478,0,2.63e-12,0,2.56e-17,54.0,-0.0339587,54.0,0,1.44155,3.22e-11,-0.306427,6131.62,-663.552,0,7.21e-09,0,-2.33e-08,48.5,0.0275755,48.5,0,-1.3032,999.0,999.0,999.0,3901.810000012132,3101.1890427169988,506.2108067079494,90.25676069011615
434.988,-0.0338526,-0.00199674,1374.53,7.07032,0.00162243,-0.357399,-179.808,17966.9,-9.73e-06,-0.357326,-0.357209,-0.0102102,0.00162243,-0.212785,-0.0215639,-0.00244075,64.6795,-0.00166315,-0.0338517,-0.0019976,64.6808,-179.808,-0.202702,-0.017491,0.0,0.167769,-0.072,0,-1.0,0.237641,0.013219,-1.17213,2385.08,-16.9312,0,4.8100000000000005e-21,0,-3.8900000000000003e-22,16.982,0.105471,16.982,0,-14.2364,-0.226024,0.0,1286.56,-42.1669,0,0.0,0,0.0,4.13169,4.96e-12,4.13169,0,0.0,4.03e-10,0.377395,5734.39,265.216,0,3.37e-12,0,3.28e-17,54.0,-0.0339623,54.0,0,1.44154,-2.05e-10,-0.306426,6131.39,-663.479,0,8.61e-09,0,-2.33e-08,48.5,0.0275756,48.5,0,-1.30319,999.0,999.0,999.0,3902.100000014616,3101.4790428708143,506.5008079420036,89.96679003200238
435.004,-0.0305083,-0.000601649,1374.25,7.06937,0.00128868,-0.357579,-179.809,17966.2,6.01e-06,-0.357506,-0.261784,-0.0121511,0.00128868,0.102132,-0.0201507,-0.00244137,64.677,-0.00133794,-0.0304922,-0.000602219,64.6782,-179.809,-0.0176989,-0.017992,0.0,0.17106,-0.072,0,-1.0,0.238313,0.0130947,-1.14824,2385.08,-17.0169,0,4.5600000000000005e-21,0,-3.69e-22,16.9829,0.103337,16.9829,0,-13.9456,-0.225226,0.0,1286.56,-42.1462,0,0.0,0,0.0,4.11703,3.62e-12,4.11703,0,0.0,-1.97e-10,0.377394,5734.32,264.954,0,4.05e-12,0,3.95e-17,54.0,-0.0339668,54.0,0,1.44154,-4.64e-10,-0.306425,6131.15,-663.407,0,1.04e-08,0,-2.33e-08,48.5,0.0275759,48.5,0,-1.30319,999.0,999.0,999.0,3902.38000001733,3101.759043025031,506.78080919239324,89.68681892483927
435.02,-0.0445763,-0.00275267,1373.96,7.06841,0.000982144,-0.357792,-179.809,17965.5,-9.97e-06,-0.357718,-0.152364,-0.0144344,0.000982144,0.243222,-0.0180829,-0.00244201,64.6746,-0.00107572,-0.0445968,-0.00275346,64.6758,-179.809,0.153721,-0.0182263,0.0,0.17106,-0.081,-6,-1.0,0.238984,0.0129708,-1.12443,2385.08,-17.1027,0,4.32e-21,0,-3.5e-22,16.9838,0.101207,16.9838,0,-13.6557,-0.224428,0.0,1286.56,-42.1256,0,0.0,0,0.0,4.1024,2.45e-12,4.1024,0,0.0,-6.62e-10,0.377392,5734.24,264.693,0,4.62e-12,0,4.49e-17,54.0,-0.0339705,54.0,0,1.44153,-6.72e-10,-0.306424,6130.92,-663.334,0,1.18e-08,0,-2.33e-08,48.5,0.0275763,48.5,0,-1.30318,999.0,999.0,999.0,3902.6700000203077,3102.0490431810404,507.0708104450778,89.39684877728138
435.036,-0.03808,-0.00201511,1373.67,7.06746,0.000685406,-0.358037,-179.809,17964.9,4.19e-06,-0.357963,-0.138888,-0.0159408,0.000685406,-0.238057,-0.0194385,-0.00244292,64.6722,-0.000855239,-0.0380772,-0.00201561,64.6735,-179.809,-0.745113,-0.0190839,0.0,0.180933,-0.081,0,-1.0,0.239656,0.0128497,-1.10104,2385.08,-17.1884,0,4.100000000000001e-21,0,-3.32e-22,16.9846,0.0990989,16.9846,0,-13.371,-0.223634,0.0,1286.56,-42.1051,0,0.0,0,0.0,4.08788,2.27e-12,4.08788,0,0.0,-3.75e-10,0.377391,5734.17,264.431,0,4.49e-12,0,4.37e-17,54.0,-0.0339692,54.0,0,1.44153,-6e-10,-0.306426,6130.69,-663.261,0,1.19e-08,0,-2.33e-08,48.5,0.0275769,48.5,0,-1.30319,999.0,999.0,999.0,3902.9600000234864,3102.339043335646,507.36081168025925,89.10687871949965
435.052,-0.0441301,-0.00446625,1373.39,7.06651,0.000364347,-0.358303,-179.81,17964.2,-1.95e-05,-0.358229,0.00106648,-0.0174665,0.000364347,-0.28859,-0.0214828,-0.00244412,64.67,-0.00068246,-0.0441332,-0.00446672,64.6713,-179.81,0.0877478,-0.0194961,0.0,0.174351,-0.09,0,-1.0,0.240328,0.0127286,-1.07765,2385.08,-17.2742,0,3.89e-21,0,-3.15e-22,16.9854,0.0969911,16.9854,0,-13.0863,-0.222841,0.0,1286.56,-42.0846,0,0.0,0,0.0,4.07335,2.08e-12,4.07335,0,0.0,-8.83e-11,0.37739,5734.1,264.169,0,4.36e-12,0,4.24e-17,54.0,-0.033968,54.0,0,1.44153,-5.28e-10,-0.306428,6130.45,-663.188,0,1.2e-08,0,-2.33e-08,48.5,0.0275775,48.5,0,-1.3032,999.0,999.0,999.0,3903.2400000268954,3102.6190434906534,507.64081293182085,88.82690820218907
435.068,-0.0361708,-0.00521216,1373.1,7.06556,7.83e-06,-0.358596,-179.81,17963.7,-1.74e-05,-0.358522,-0.258485,-0.0193325,7.83e-06,0.0313075,-0.0227316,-0.00244525,64.6679,-0.000532373,-0.0361941,-0.00521246,64.6692,-179.81,-0.0817032,-0.020456,0.0,0.177642,-0.108,0,-1.0,0.240998,0.0126088,-1.0545,2385.08,-17.36,0,3.6800000000000004e-21,0,-2.99e-22,16.9863,0.0948987,16.9863,0,-12.8045,-0.222051,0.0,1286.56,-42.0642,0,0.0,0,0.0,4.0589,1.65e-12,4.0589,0,0.0,6.64e-11,0.37739,5734.02,263.907,0,3.8e-12,0,3.7e-17,54.0,-0.0339643,54.0,0,1.44152,-4.6e-10,-0.30643,6130.22,-663.115,0,1.11e-08,0,-2.33e-08,48.5,0.0275766,48.5,0,-1.30321,999.0,999.0,999.0,3903.530000030536,3102.909043645784,507.93081416775027,88.53693855218617
435.084,-0.0505998,-0.0063616,1372.81,7.06461,-0.00038115,-0.358918,-179.81,17963.1,-4.67e-05,-0.358845,0.142569,-0.0209813,-0.00038115,-0.133588,-0.0260163,-0.00244655,64.6658,-0.00049113,-0.0506211,-0.00636196,64.6671,-179.81,0.106473,-0.0221883,0.0,0.180933,-0.144,0,-1.0,0.241667,0.012491,-1.03171,2385.08,-17.4456,0,3.5e-21,0,-2.84e-22,16.9871,0.0928297,16.9871,0,-12.5273,-0.221266,0.0,1286.56,-42.044,0,0.0,0,0.0,4.04453,8.44e-13,4.04453,0,0.0,1.96e-11,0.37739,5733.95,263.645,0,2.61e-12,0,2.53e-17,54.0,-0.033957,54.0,0,1.44152,-3.98e-10,-0.306431,6129.99,-663.042,0,8.92e-09,0,-2.33e-08,48.5,0.0275736,48.5,0,-1.30321,999.0,999.0,999.0,3903.8200000344063,3103.199043801176,508.22081540404474,88.24696911187431
435.1,-0.042929,-0.007269,1372.52,7.06366,-0.000830689,-0.359266,-179.811,17962.5,-7.52e-05,-0.359193,0.125701,-0.022257,-0.000830689,-0.146447,-0.0296017,-0.00244821,64.6639,-0.00054035,-0.0429221,-0.00726938,64.6651,-179.811,-0.159087,-0.0254633,0.0,0.180933,-0.18,0,-1.0,0.242336,0.0123732,-1.00892,2385.08,-17.5313,0,3.3200000000000002e-21,0,-2.69e-22,16.9879,0.0907607,16.9879,0,-12.25,-0.220481,0.0,1286.56,-42.0237,0,0.0,0,0.0,4.03017,3.71e-14,4.03017,0,0.0,-2.72e-11,0.377389,5733.88,263.384,0,1.41e-12,0,1.37e-17,54.0,-0.0339497,54.0,0,1.44152,-3.35e-10,-0.306432,6129.75,-662.968,0,6.69e-09,0,-2.33e-08,48.5,0.0275705,48.5,0,-1.30322,999.0,999.0,999.0,3904.1100000385077,3103.4890439568294,508.5108166407039,87.9569998833271
435.116,-0.013538,-0.0126782,1372.24,7.06271,-0.00134185,-0.359622,-179.811,17962.1,-8.74e-05,-0.359548,-0.39844,-0.022583,-0.00134185,-0.726541,-0.0345259,-0.00245054,64.6621,-0.000653222,-0.0135411,-0.0126783,64.6634,-179.811,-0.787264,-0.0298324,0.0,0.184224,-0.225,0,-1.0,0.243002,0.0122574,-0.986276,2385.08,-17.617,0,3.1500000000000004e-21,0,-2.55e-22,16.9887,0.0887423,16.9887,0,-11.9744,-0.219702,0.0,1286.56,-42.0035,0,0.0,0,0.0,4.01588,-9.39e-13,4.01588,0,0.0,-4.54e-10,0.37739,5733.8,263.122,0,9.5e-13,0,9.24e-18,54.0,-0.0339575,54.0,0,1.44152,-4.85e-10,-0.306431,6129.52,-662.895,0,5.15e-09,0,-2.33e-08,48.5,0.0275772,48.5,0,-1.30321,999.0,999.0,999.0,3904.39000004284,3103.769044112887,508.79081789380206,87.67703018079541
435.132,-0.0454236,-0.00990332,1371.95,7.06177,-0.0019376,-0.359992,-179.812,17961.6,-2.23e-05,-0.359918,0.12825,-0.0234134,-0.0019376,0.0550726,-0.0395258,-0.00245239,64.6603,-0.000774892,-0.0454398,-0.00990378,64.6616,-179.812,-0.866504,-0.0349654,0.0,0.187515,-0.252,0,-1.0,0.243668,0.0121427,-0.963707,2385.07,-17.7028,0,2.9900000000000004e-21,0,-2.42e-22,16.9895,0.0867527,16.9895,0,-11.6999,-0.218926,0.0,1286.56,-41.9834,0,0.0,0,0.0,4.00163,-2.01e-12,4.00163,0,0.0,-1.1e-09,0.377391,5733.73,262.859,0,9.17e-13,0,8.89e-18,54.0,-0.0339739,54.0,0,1.44153,-7.55e-10,-0.306429,6129.29,-662.821,0,4e-09,0,-2.33e-08,48.5,0.0275894,48.5,0,-1.30321,999.0,999.0,999.0,3904.6800000473527,3104.0590442673756,509.08081911326497,87.38706125847759
435.148,-0.0200093,-0.0130284,1371.66,7.06083,-0.00262075,-0.360367,-179.812,17961.1,-0.000105218,-0.360294,-0.119853,-0.0236241,-0.00262075,-0.243367,-0.0455802,-0.00245445,64.6587,-0.000884042,-0.0199976,-0.0130288,64.66,-179.812,-0.647809,-0.0402888,0.0,0.187515,-0.279,0,-1.0,0.244331,0.012028,-0.941138,2385.07,-17.7886,0,2.83e-21,0,-2.29e-22,16.9903,0.0847631,16.9903,0,-11.4254,-0.218149,0.0,1286.56,-41.9634,0,0.0,0,0.0,3.98738,-3.08e-12,3.98738,0,0.0,-1.74e-09,0.377391,5733.66,262.597,0,8.83e-13,0,8.53e-18,54.0,-0.0339904,54.0,0,1.44153,-1.03e-09,-0.306428,6129.05,-662.748,0,2.85e-09,0,-2.33e-08,48.5,0.0276015,48.5,0,-1.3032,999.0,999.0,999.0,3904.9700000520916,3104.3490444221197,509.37082033307405,87.09709255324726
435.164,-0.00955847,-0.0129616,1371.37,7.0599,-0.00336141,-0.360759,-179.813,17960.7,-0.000118618,-0.360685,-0.28822,-0.0251323,-0.00336141,-0.163491,-0.0469545,-0.00245601,64.6573,-0.000928982,-0.00954524,-0.0129618,64.6585,-179.813,-0.176233,-0.0452297,0.0,0.194097,-0.297,0,-1.0,0.244993,0.011916,-0.918945,2385.07,-17.8743,0,2.6900000000000002e-21,0,-2.18e-22,16.9911,0.0827347,16.9911,0,-11.1554,-0.217376,0.0,1286.56,-41.9435,0,0.0,0,0.0,3.97327,3.86e-13,3.97327,0,0.0,-6.48e-10,0.377392,5733.59,262.335,0,-9.5e-13,0,-9.28e-18,54.0,-0.0339765,54.0,0,1.44153,-2.15e-10,-0.306427,6128.82,-662.674,0,3.6e-09,0,-2.33e-08,48.5,0.0275894,48.5,0,-1.3032,999.0,999.0,999.0,3905.2600000570014,3104.6390445754255,509.66082153527367,86.80712394849854
435.18,-0.0269617,-0.0164279,1371.09,7.05896,-0.00411625,-0.361174,-179.814,17960.3,-6.93e-05,-0.361101,-0.0111945,-0.0266954,-0.00411625,-0.224703,-0.047282,-0.00245731,64.6559,-0.0009013,-0.0269675,-0.0164283,64.6572,-179.814,-0.909736,-0.0505193,0.0,0.194097,-0.297,0,-1.0,0.245653,0.0118043,-0.896803,2385.07,-17.9599,0,2.5500000000000004e-21,0,-2.0600000000000001e-22,16.9919,0.080701,16.9919,0,-10.8862,-0.216602,0.0,1286.56,-41.9236,0,0.0,0,0.0,3.95918,4.47e-12,3.95918,0,0.0,6.79e-10,0.377392,5733.51,262.073,0,-3.03e-12,0,-2.94e-17,54.0,-0.0339586,54.0,0,1.44153,7.41e-10,-0.306426,6128.59,-662.6,0,4.6e-09,0,-2.33e-08,48.5,0.027574,48.5,0,-1.30319,999.0,999.0,999.0,3905.540000062189,3104.919044730822,509.9408227718993,86.52715497207564
435.196,-0.00581889,-0.0160405,1370.8,7.05804,-0.00484446,-0.361613,-179.815,17960.0,-8.37e-05,-0.36154,-0.224274,-0.028101,-0.00484446,-0.00975547,-0.0439335,-0.00245892,64.6546,-0.000799009,-0.00580927,-0.0160407,64.6559,-179.815,-0.114372,-0.054085,0.0,0.194097,-0.288,0,-1.0,0.246311,0.011693,-0.874751,2385.07,-18.0456,0,2.41e-21,0,-1.95e-22,16.9927,0.0786858,16.9927,0,-10.618,-0.215831,0.0,1286.57,-41.9037,0,0.0,0,0.0,3.94511,7.86e-12,3.94511,0,0.0,1.68e-09,0.377392,5733.44,261.811,0,-4.82e-12,0,-4.69e-17,54.0,-0.0339453,54.0,0,1.44153,1.45e-09,-0.306426,6128.36,-662.527,0,5.29e-09,0,-2.33e-08,48.5,0.0275626,48.5,0,-1.30319,999.0,999.0,999.0,3905.830000067484,3105.2090448829304,510.23082395680643,86.2371866851047
435.212,-0.0274586,-0.0160511,1370.51,7.05711,-0.00553123,-0.362064,-179.815,17959.6,-3.66e-05,-0.36199,0.1131,-0.0282827,-0.00553123,0.137538,-0.0415619,-0.00246114,64.6534,-0.000631648,-0.0274508,-0.0160515,64.6547,-179.815,-0.0384265,-0.057193,0.0,0.197388,-0.288,0,-1.0,0.246968,0.0115843,-0.853334,2385.06,-18.1314,0,2.29e-21,0,-1.86e-22,16.9934,0.0768019,16.9934,0,-10.3576,-0.215071,0.0,1286.57,-41.884,0,0.0,0,0.0,3.93114,6.32e-12,3.93114,0,0.0,3.8e-10,0.377394,5733.37,261.548,0,-4.61e-12,0,-4.48e-17,54.0,-0.0339654,54.0,0,1.44154,4.33e-10,-0.306427,6128.12,-662.452,0,3.79e-09,0,-2.33e-08,48.5,0.0275803,48.5,0,-1.3032,999.0,999.0,999.0,3906.120000073056,3105.499045036986,510.5208251600047,85.9472187422729
435.228,-0.00417416,-0.0177549,1370.22,7.05619,-0.00619103,-0.362529,-179.816,17959.4,-7e-05,-0.362455,-0.180706,-0.0296575,-0.00619103,-0.0697766,-0.040608,-0.00246283,64.6524,-0.000431965,-0.00417059,-0.017755,64.6537,-179.816,-0.363432,-0.0597861,0.0,0.197388,-0.279,0,-1.0,0.247622,0.0114756,-0.831918,2385.06,-18.2171,0,2.17e-21,0,-1.76e-22,16.9942,0.0749179,16.9942,0,-10.0972,-0.214311,0.0,1286.57,-41.8643,0,0.0,0,0.0,3.91716,4.78e-12,3.91716,0,0.0,-9.21e-10,0.377396,5733.29,261.286,0,-4.4e-12,0,-4.28e-17,54.0,-0.0339855,54.0,0,1.44155,-5.88e-10,-0.306428,6127.89,-662.378,0,2.3e-09,0,-2.33e-08,48.5,0.027598,48.5,0,-1.3032,999.0,999.0,999.0,3906.4100000787853,3105.789045189585,510.8108263455426,85.65725090578212
