ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0
124.353,-5.51452,-0.000874427,1288.16,-9.32999,-0.00232188,-0.420853,-0.14844,2893.04,-9.18878e-06,-0.420764,62.0443,2.47804,-0.00232188,0.096132,0.000465814,-0.00295913,10.4144,-0.0130619,-5.51253,-0.0078005,10.415,-0.14844,0.206601,-0.137048,10.4212,0.0,-3.195,0,5.0,0.186431,-0.272176,0,1295.93,33.7747,0,0,0,0,5.0182,5.2424e-012,5.0182,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.436418822345544
124.369,-5.49677,-0.00512235,1288.2,-9.33017,-0.00228768,-0.373708,-0.150591,2805.79,-0.000363526,-0.373624,44.274,3.31422,-0.00228768,0.418461,0.00430347,-0.00280037,10.1003,-0.0127766,-5.49479,-0.0120867,10.101,-0.150591,1.03303,-0.132393,10.4212,0.0,-3.195,0,5.0,0.186431,-0.271104,0,1295.93,33.7526,0,0,0,0,5.0027,2.90812e-012,5.0027,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.396612341783863
124.385,-5.40069,0.0107064,1288.25,-9.33034,-0.00216897,-0.315511,-0.152672,2718.71,0.000111029,-0.315433,26.7079,3.87724,-0.00216897,1.13551,0.00953624,-0.00259252,9.78683,-0.0124943,-5.39961,0.00380386,9.78761,-0.152672,-0.558106,-0.128019,10.2754,0.0,-3.195,0,5.0,0.186431,-0.270031,0,1295.93,33.7304,0,0,0,0,4.98719,5.7384e-013,4.98719,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.346861847912017
124.401,-8.50584,0.0259892,1288.29,-9.33051,-0.00195676,-0.250593,-0.154713,2632.29,-0.000307202,-0.250523,65.1719,4.18284,-0.00195676,2.86523,0.0171209,-0.00234241,9.47581,-0.0122294,-8.50552,0.0150069,9.47655,-0.154713,-8.27841,-0.136006,10.2754,0.0,-3.195,0,5.0,0.186431,-0.269118,0,1295.92,33.7084,0,0,0,0,4.97173,2.21698e-013,4.97173,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.307059510770346
124.417,-5.9749,0.0248029,1288.33,-9.33068,-0.00163695,-0.182876,-0.156624,2547.93,8.65707e-05,-0.182814,11.0822,4.25087,-0.00163695,1.4413,0.0226315,-0.00207387,9.17225,-0.0118434,-5.97499,0.017087,9.17288,-0.156624,46.6383,-0.127091,10.2754,0.0,-3.177,0,5.0,0.186431,-0.268432,0,1295.92,33.6865,0,0,0,0,4.95633,2.6888e-012,4.95633,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.267258576175614
124.433,-2.16587,0.0493307,1288.37,-9.33084,-0.00130987,-0.115449,-0.158486,2468.33,-0.000750762,-0.115394,-57.9937,4.11382,-0.00130987,3.95682,0.0227464,-0.00181585,8.88582,-0.0115241,-2.16623,0.0465242,8.88628,-0.158486,-128.959,-0.15319,8.65435,0.0,-3.159,0,5.0,0.186431,-0.267747,0,1295.92,33.6646,0,0,0,0,4.94092,5.1559e-012,4.94092,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.227460103941752
124.449,-7.77423,0.00528386,1288.41,-9.331,-0.000961984,-0.0528034,-0.160214,2399.69,-0.000574625,-0.0527555,32.2021,3.73092,-0.000961984,0.692132,0.0228827,-0.00159422,8.63881,-0.0111585,-7.77432,-0.00475731,8.63911,-0.160214,1.57328,-0.108774,8.65435,0.0,-3.15,0,5.0,0.186431,-0.267079,0,1295.92,33.6427,0,0,0,0,4.92555,6.17545e-012,4.92555,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.187663071437193
124.465,-4.00534,0.0612301,1288.45,-9.33115,-0.000567752,0.003544,-0.161909,2332.03,0.000106987,0.00358645,-28.7355,3.31074,-0.000567752,5.13959,0.0247157,-0.00141235,8.39532,-0.0108508,-4.00541,0.0560543,8.3955,-0.161909,-75.1968,-0.103591,8.0167,0.0,-3.168,0,5.0,0.186431,-0.266453,0,1295.92,33.621,0,0,0,0,4.91026,3.60897e-012,4.91026,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.147868546161652
124.481,2.37464,-0.0147488,1288.49,-9.33131,-0.000212458,0.0524309,-0.163516,2275.6,0.000148829,0.0524691,-129.819,2.76626,-0.000212458,-1.83746,0.0204146,-0.00127194,8.19219,-0.0106219,2.37481,-0.011669,8.19229,-0.163516,-9.42439,-0.10773,6.10376,0.0,-3.177,0,5.0,0.186431,-0.265828,0,1295.92,33.5993,0,0,0,0,4.89497,1.04248e-012,4.89497,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.10807444321927
124.497,-5.32646,0.100472,1288.52,-9.33146,4.5282e-005,0.0922982,-0.165144,2219.86,0.00039893,0.0923332,-5.14749,2.25346,4.5282e-005,8.58709,0.0179177,-0.00116444,7.99154,-0.0102059,-5.32678,0.0936694,7.9916,-0.165144,-50.2815,-0.082551,9.292,0.0,-3.177,0,5.0,0.186431,-0.265199,0,1295.92,33.5776,0,0,0,0,4.8797,-1.35244e-012,4.8797,0,0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,0.0,11.07822666547321
